GEO_ID,B25045_001E,B25045_001M,B25045_002E,B25045_002M,B25045_003E,B25045_003M,B25045_004E,B25045_004M,B25045_005E,B25045_005M,B25045_006E,B25045_006M,B25045_007E,B25045_007M,B25045_008E,B25045_008M,B25045_009E,B25045_009M,B25045_010E,B25045_010M,B25045_011E,B25045_011M,B25045_012E,B25045_012M,B25045_013E,B25045_013M,B25045_014E,B25045_014M,B25045_015E,B25045_015M,B25045_016E,B25045_016M,B25045_017E,B25045_017M,B25045_018E,B25045_018M,B25045_019E,B25045_019M,NAME,B25045_001EA,B25045_001MA,B25045_002EA,B25045_002MA,B25045_003MA,B25045_003EA,B25045_004MA,B25045_004EA,B25045_005MA,B25045_005EA,B25045_006MA,B25045_006EA,B25045_007MA,B25045_007EA,B25045_008MA,B25045_008EA,B25045_009MA,B25045_009EA,B25045_010MA,B25045_010EA,B25045_011EA,B25045_011MA,B25045_012MA,B25045_012EA,B25045_013EA,B25045_013MA,B25045_014MA,B25045_014EA,B25045_015MA,B25045_015EA,B25045_016EA,B25045_016MA,B25045_017MA,B25045_017EA,B25045_018EA,B25045_018MA,B25045_019MA,B25045_019EA,state
0400000US13,3745074,16431,2354922,19925,53869,3663,3431,977,22285,2687,28153,2223,2301053,20069,231347,8830,1416037,16706,653669,7222,1390152,18759,186315,8008,41739,4284,91687,5815,52889,3358,1203837,19664,450465,10718,638135,15842,115237,4935,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,268078,4714,10181,1269,278,161,3580,1028,6323,914,257897,4757,16169,1859,140069,3865,101659,2692,190000,4482,26076,2485,3446,1025,10991,1715,11639,1759,163924,4420,53942,2740,87347,3463,22635,2120,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,435493,6933,6136,1329,603,453,2082,577,3451,1010,429357,6771,49588,3200,246554,5977,133215,3577,189642,6433,18514,2758,4006,1241,8314,1565,6194,1633,171128,5877,71366,4027,81106,3929,18656,2324,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,3182232,18239,117543,4792,10290,1586,39994,2870,67259,3836,3064689,17674,316710,8023,1865322,15218,882657,7855,1626440,15529,404569,9105,121394,5528,172067,5841,111108,5018,1221871,15173,446685,10108,629513,12563,145673,5598,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,1765500,14956,48115,3551,6672,1121,17995,1923,23448,2323,1717385,14833,204792,7362,1016311,10096,496282,6006,791799,11302,119574,5246,30986,3392,53747,3445,34841,2729,672225,10463,276105,8463,315825,8142,80295,4294,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,900362,9741,19006,1990,2260,657,6332,1084,10414,1458,881356,9781,122127,4799,504954,6316,254275,4303,357143,7725,51552,4049,13557,1804,19842,2296,18153,2221,305591,6751,134593,4885,130208,4948,40790,2582,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,743508,8948,12313,1665,875,445,5329,1092,6109,1009,731195,8979,91835,3581,426689,7088,212671,3949,385475,6561,46257,3198,11906,2075,18231,1887,16120,1724,339218,6412,148818,5176,146785,6244,43615,2839,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,1146668,12735,35931,2567,2006,613,13431,1680,20494,1830,1110737,12506,122016,5367,646915,8762,341806,5394,578366,9268,90116,4678,20679,2275,43388,3502,26049,2453,488250,9124,185557,5608,246007,6683,56686,3683,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,1132229,12824,40723,3272,2064,740,15345,1833,23314,2570,1091506,12418,123993,6307,634029,9278,333484,4905,604894,11475,107877,5260,23716,2694,54994,3906,29167,2808,497017,11333,192020,7569,250327,8319,54670,3606,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,395809,5987,9234,1436,305,182,3357,795,5572,1166,386575,6216,35687,2457,225273,4265,125615,2787,145150,5231,27556,2959,4645,1179,13031,1910,9880,1849,117594,4658,39864,3127,55155,3211,22575,2122,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,1472500,10315,44417,3067,1990,556,17714,2018,24713,2212,1428083,10672,137451,5146,890914,9670,399718,5298,734843,11524,152910,7049,34157,3599,70987,4409,47766,3194,581933,10197,192783,6079,320918,8703,68232,3814,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,1623515,11340,52657,3300,5041,1088,17733,1929,29883,2340,1570858,11373,131433,5242,975717,9986,463708,6728,981439,10805,270102,7447,75014,4388,110707,5867,84381,3888,711337,11461,236296,7999,374249,8916,100792,4498,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,2803372,15813,90213,4408,7706,1429,35629,3010,46878,2839,2713159,14773,294488,6492,1596986,10682,821685,7053,1126645,12484,206149,7799,41579,3246,95182,5302,69388,3457,920496,10571,365246,7087,439881,8074,115369,4726,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,1547594,10546,30662,2070,2892,602,11927,1477,15843,1604,1516932,10839,191960,5503,921897,8108,403075,5021,614617,8292,114904,5585,24160,2336,43834,3408,46910,3152,499713,7626,218454,5703,214177,6003,67082,3016,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,748055,10139,22767,2515,786,426,8753,1917,13228,1715,725288,10362,71212,4553,418845,8362,235231,5093,343925,10085,45510,3845,10005,2362,23782,2520,11723,1789,298415,9808,103929,6278,159808,7286,34678,2782,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,1596870,15553,40948,2859,3524,864,15371,1936,22053,1956,1555922,15224,178707,7190,899757,10252,477458,5841,788265,11974,119869,5941,24275,2782,58403,4025,37191,3238,668396,10870,268995,8106,314001,8318,85400,4079,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,292585,4359,5586,1123,806,458,2622,759,2158,666,286999,4534,31526,2370,162556,3831,92917,2270,130506,4275,16019,2354,2338,800,7221,1276,6460,1398,114487,4216,48889,3090,49296,2751,16302,1819,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,500086,6928,9702,1455,597,530,3822,896,5283,977,490384,6853,65006,3194,286969,4823,138409,2817,254404,6618,31467,2409,6627,1295,13085,1792,11755,1197,222937,6402,98395,3475,96647,4967,27895,2388,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,619309,7889,12736,1755,880,393,5827,1299,6029,1129,606573,7725,66532,3943,351519,6287,188522,3483,475304,8814,66230,4569,15872,2380,32434,3130,17924,2104,409074,8505,135824,5087,220104,6454,53146,2963,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,369037,5901,7358,1418,110,119,2040,687,5208,1225,361679,5607,30772,2473,226433,3927,104474,2899,159663,4888,19599,2495,3392,925,9242,1770,6965,1720,140064,5322,49686,3213,68984,3982,21394,2168,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,2053929,12820,71632,3775,4844,1002,25709,2372,41079,2778,1982297,13074,137767,5791,1251745,10599,592785,6200,1164869,11609,289945,7509,61405,3899,143437,5831,85103,4863,874924,11905,244928,6863,511579,10287,118417,4630,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,521450,7322,13409,1566,702,389,5713,1031,6994,1058,508041,7193,50484,4316,284632,6838,172925,3675,246255,6801,27397,2605,5406,1364,13894,1966,8097,1380,218858,6800,82620,4655,109504,5688,26734,2420,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,3930033,20800,384134,8950,36415,3472,179515,7240,168204,6834,3545899,19342,273638,7892,2182138,16424,1090123,10034,3374299,21042,1754487,18152,477263,8024,868715,12362,408509,9367,1619812,20131,468541,11732,904409,14017,246862,7843,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,2586616,16311,59590,3549,2448,703,22784,2462,34358,2411,2527026,16192,244731,7144,1502629,12947,779666,7884,1368453,16087,168821,8339,35226,3488,80509,5521,53086,3461,1199632,15958,465240,10026,594211,12140,140181,5830,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,200554,4137,2500,621,312,242,851,369,1337,455,198054,4042,31312,2170,112071,3372,54671,1875,115752,3667,13790,1975,4915,1606,3730,1053,5145,1166,101962,4176,53301,3438,37757,2928,10904,1407,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,3070181,16573,92131,4029,7790,1289,35513,2909,48828,2642,2978050,16134,313377,7407,1739839,12572,924834,7886,1597011,16099,277957,8047,66848,4278,128239,5940,82870,4405,1319054,14610,507081,8201,646193,12593,165780,6493,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,962483,6980,18713,2055,1130,406,8253,1168,9330,1185,943770,7089,115039,4282,533342,6156,295389,4104,507881,7566,62889,3813,14720,1808,28692,2524,19477,2092,444992,7693,187266,5166,207787,5848,49939,2767,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,1007015,9420,22530,1919,1383,589,9594,1357,11553,1626,984485,9393,95057,5115,559321,7371,330107,6015,596620,10301,93586,5357,24106,2672,38751,3138,30729,2937,503034,10202,186749,5628,253297,7414,62988,3805,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,3421017,18098,155791,5259,12762,1638,61066,3358,81963,3619,3265226,16743,309690,6275,1950032,13206,1005504,8409,1587734,16243,403521,9438,103920,5559,171787,6205,127814,5404,1184213,15903,427324,8484,558481,11852,198408,5791,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,248723,5299,6598,1444,576,466,2419,791,3603,1088,242125,5431,21099,2344,149263,3931,71763,2831,160025,4702,29848,3189,4745,1158,12796,2099,12307,2151,130177,4836,44052,3104,63871,3566,22254,2284,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,1309670,12305,38752,3174,1959,670,15148,2331,21645,1895,1270918,12453,121271,5294,721740,9265,427907,5669,595430,11967,79881,4839,17016,2817,38018,2997,24847,2913,515549,11361,190430,7285,271094,9435,54025,3263,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,233092,4186,3383,652,237,187,1816,492,1330,469,229709,4133,33440,2172,129921,3026,66348,1936,111168,3817,14317,1625,2631,719,5785,1199,5901,1042,96851,3900,40703,2923,38990,2780,17158,1769,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,1693790,16621,37720,2878,1571,599,13719,1786,22430,2121,1656070,16475,172183,6618,957766,11140,526121,6363,894865,13978,105448,4615,20843,2490,52328,3495,32277,2789,789417,13092,316061,6248,390050,10411,83306,4119,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,5964183,30479,124021,5842,6068,1291,51877,3633,66076,3689,5840162,29862,643857,13808,3647351,24268,1548954,13711,3659691,28117,383972,10632,94099,5959,171593,7178,118280,5155,3275719,26226,1343555,18298,1635844,19394,296320,8166,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,681563,7026,10420,1234,1244,513,3743,807,5433,900,671143,6865,102583,4179,404764,5851,163796,3659,293885,6727,28882,2766,6703,1341,12805,2030,9374,1396,265003,5947,130601,5391,115295,5274,19107,1874,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256629,3631,178405,3788,4297,765,196,173,1451,541,2650,604,174108,3700,14213,1571,103938,2827,55957,1743,78224,3675,13498,1766,2677,751,4830,1236,5991,1064,64726,3594,25150,2032,28823,2426,10753,1257,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3120880,13665,2077417,16923,46559,2864,2290,677,18121,2195,26148,2215,2030858,17157,197347,6358,1233679,13168,599832,7235,1043463,11870,142962,6064,32256,2927,68477,3839,42229,3129,900501,10826,340978,7868,463557,9628,95966,4203,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2840377,11168,1783549,14805,36619,2625,3293,832,15067,1691,18259,1931,1746930,14773,187723,5961,1050668,11583,508539,5836,1056828,14219,151776,6657,41548,4301,55208,4315,55020,4673,905052,15625,373815,8745,435456,10427,95781,3851,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,715308,7000,518882,7414,22545,2184,1511,657,8689,1470,12345,1509,496337,7841,46687,3208,272866,5367,176784,4076,196426,6466,37777,3124,8061,1547,19037,2366,10679,1781,158649,5737,56035,3638,81667,4255,20947,2132,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2350293,7563,1565599,10504,33305,2040,2378,570,13785,1597,17142,1382,1532294,10418,165964,4460,925139,8202,441191,4506,784694,9580,126817,5820,31394,3147,48510,3396,46913,3550,657877,10504,267094,6144,293870,7929,96913,3967,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,225796,3968,159792,4280,2243,740,25,48,1316,670,902,457,157549,4343,24594,2102,87048,3082,45907,1888,66004,3869,7574,1302,1380,627,3946,1148,2248,842,58430,3786,24188,2744,26777,2608,7465,1170,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1191305,10722,802024,10541,94659,5274,1669,882,21487,2399,71503,4712,707365,10852,36731,3185,409277,8795,261357,5753,389281,10101,99196,5424,17427,2568,46356,3775,35413,3372,290085,8962,81679,5552,168033,7058,40373,3548,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
