GEO_ID,C15002_001E,C15002_001M,C15002_002E,C15002_002M,C15002_003E,C15002_003M,C15002_004E,C15002_004M,C15002_005E,C15002_005M,C15002_006E,C15002_006M,C15002_007E,C15002_007M,C15002_008E,C15002_008M,C15002_009E,C15002_009M,C15002_010E,C15002_010M,C15002_011E,C15002_011M,C15002_012E,C15002_012M,C15002_013E,C15002_013M,C15002_014E,C15002_014M,C15002_015E,C15002_015M,C15002_016E,C15002_016M,C15002_017E,C15002_017M,NAME,C15002_001EA,C15002_001MA,C15002_002MA,C15002_002EA,C15002_003MA,C15002_003EA,C15002_004MA,C15002_004EA,C15002_005EA,C15002_005MA,C15002_006EA,C15002_006MA,C15002_007MA,C15002_007EA,C15002_008MA,C15002_008EA,C15002_009MA,C15002_009EA,C15002_010EA,C15002_010MA,C15002_011EA,C15002_011MA,C15002_012EA,C15002_012MA,C15002_013MA,C15002_013EA,C15002_014MA,C15002_014EA,C15002_015EA,C15002_015MA,C15002_016EA,C15002_016MA,C15002_017EA,C15002_017MA,state
0400000US24,4167604,3603,1972491,3020,86115,4961,129756,6904,517988,10174,365018,9914,115182,4866,410803,9439,347629,7752,2195113,2606,79390,3975,124748,6513,502840,9743,423790,10004,170197,5761,478287,9327,415861,8382,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4788573,2290,2281288,1980,93928,5175,121768,6338,593543,10841,351818,10721,144696,6038,541895,9979,433640,8391,2507285,1725,113212,5514,113550,5810,569983,12332,391400,9649,216004,6624,604691,11082,498445,8413,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6819310,4660,3296886,3283,98288,4398,224504,6614,991579,13247,768725,10879,268868,6085,569277,9079,375645,7459,3522424,2729,94596,3882,202578,6772,978260,11862,825300,11136,381048,8994,632098,10684,408544,7828,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3778416,3685,1859930,3388,55574,4002,81705,3924,486120,8225,387672,8219,195318,5363,427993,7453,225548,5818,1918486,2436,58863,3953,65492,3381,452788,8858,401316,8838,231442,5838,460887,8139,247698,5685,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1959341,5822,920497,4614,51647,3799,109220,5656,300708,8779,200360,7476,73542,4450,118283,6125,66737,4548,1038844,3752,42843,3439,102258,5667,294903,8001,230825,7708,124538,5895,146937,6075,96540,5865,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4150275,6313,1993985,4738,65630,3532,153634,5652,649276,13070,427276,9885,138593,5240,347259,8367,212317,6159,2156290,3840,63442,4785,144833,6802,628229,11723,485686,9673,187837,6017,396538,8323,249725,7544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,723666,2332,359169,1855,9473,1671,18356,2011,108584,4200,82918,3790,29236,2302,73383,3708,37219,2913,364497,1987,6682,1136,16218,1839,94557,4256,87289,3679,36536,3199,83943,3692,39272,2866,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1259254,3118,619219,2481,24447,2147,32147,2589,171892,4241,137440,4249,65322,3085,122835,4834,65136,3474,640035,2194,24308,2227,28521,2535,159189,4963,153983,4594,63225,3125,140495,4634,70314,2859,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2063180,2367,1025274,2223,53286,3553,83989,4670,301305,8498,255619,6812,78058,4424,167190,6734,85827,3632,1037906,1904,54068,3897,81674,5290,291541,7726,262910,6601,87450,4404,172920,6264,87343,4878,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,958005,2078,467449,1833,10292,1751,25237,2567,143036,5179,82895,4413,40664,3271,101959,4170,63366,3312,490556,1589,7872,1362,23159,2461,125528,4039,88116,4541,57314,3763,114791,4732,73776,4398,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6234538,2703,2980708,2212,140261,6990,166181,6877,817276,13309,500580,9988,173839,6022,707327,12420,475244,9763,3253830,2125,157848,6469,163895,6390,879582,12723,514060,11043,244309,7310,799572,13217,494564,8205,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1391475,3298,677505,2866,39828,3207,59400,3975,191417,6728,159290,5601,51753,3603,99627,4555,76190,3791,713970,2344,40977,3149,53360,3941,179182,6526,173990,5332,65778,4473,112368,5017,88315,4068,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13821132,5048,6566617,4861,391317,11586,516788,11453,1799580,18404,1043342,17464,526111,10986,1327412,18898,962067,13374,7254515,3812,450969,10113,495871,10681,1834485,18489,1090486,17488,692021,14739,1467508,18315,1223175,15120,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6991185,8361,3308297,6665,166453,6816,290885,9576,904571,14235,684993,11180,263668,8033,641514,11884,356213,8291,3682888,5485,148281,6162,248170,9230,895984,13379,802945,13111,394556,8467,765225,12281,427727,8546,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,495904,1865,252434,1866,7959,1342,10292,1412,72604,3456,57461,2918,33438,2632,51215,3114,19465,2147,243470,1345,5977,902,10795,1673,58296,2962,53845,2995,32798,2349,56830,3058,24929,2285,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7981885,4550,3831440,4626,111943,5281,280185,8256,1319887,13731,783006,12165,280577,8820,658148,11751,397694,8449,4150445,4226,106289,4844,279271,8975,1341322,14598,829812,12493,418243,9576,723786,11136,451722,8259,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2586414,3402,1254892,3030,57841,3085,105858,4560,407886,8105,286036,6359,90701,4153,199322,6288,107248,4451,1331522,2614,47134,2837,98181,3962,396359,7943,317866,6501,118016,4310,237921,5439,116045,3926,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2901195,4079,1417459,3477,52951,4204,86806,4764,347265,9257,345144,8455,118563,5739,291360,8073,175370,5973,1483736,3584,49502,4316,73122,4704,326545,8527,385660,8063,137220,6145,317800,7200,193887,5082,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8960842,4623,4308022,4438,141466,6245,288956,8086,1534639,13796,681593,11559,327177,6911,817555,9969,516636,10279,4652820,2916,141920,6089,271954,7064,1599858,15111,735223,12296,420820,10758,879842,12106,603203,10446,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,736969,1733,350267,1627,17714,2560,23632,2334,112724,4574,55054,4219,26029,2942,71311,3639,43803,3158,386702,1511,19587,2216,25359,2760,107889,4812,69610,4415,32847,2767,78388,4172,53022,3438,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3443851,5552,1626956,4940,73641,4463,156588,6260,496855,10511,319932,9767,137196,6347,286633,7898,156111,6183,1816895,3677,65668,4751,138951,5910,519217,11802,378506,9562,192957,7652,320391,8427,201205,7429,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,574559,1740,286447,1902,8697,1456,16613,1750,94462,3787,61391,3404,27138,2299,51419,3017,26727,1952,288112,1946,8134,1426,14182,1995,82247,3966,64891,3182,35066,2922,58384,3703,25208,2390,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4588453,6112,2191574,5145,107074,6077,183941,6844,742070,12735,436493,9487,136629,5194,373333,9089,212034,6558,2396879,4794,93462,4866,175407,7142,746010,12712,517241,8974,195964,6303,417507,9995,251288,8638,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18149346,10783,8857031,8887,728038,15443,786091,15606,2296264,25530,1877903,22068,601565,14156,1645023,20202,922147,15770,9292315,8905,744966,15350,709928,15224,2256412,27160,2054298,25680,722392,15231,1865288,25321,939031,17713,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1827035,2825,906645,2405,26170,3128,49562,3771,193125,7452,228696,6315,74215,4383,206048,6362,128829,4723,920390,2108,23952,2488,43851,3355,214953,6625,241285,5829,98784,3997,210756,5785,86809,4053,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,439267,1408,212171,981,5176,1084,15141,1689,69470,3101,33906,2113,15082,1697,43520,2900,29876,2042,227096,1184,4470,904,7633,1302,57956,2765,39989,2513,22278,2126,55254,2870,39516,2580,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5779221,7685,2785654,5685,125602,5602,179054,6120,710802,12646,505956,10420,191791,7008,595764,10953,476685,8585,2993567,5195,114658,6613,174063,7600,685685,12356,589975,11965,264419,7511,674426,11911,490341,10880,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5101968,4672,2519954,2948,90703,5430,138301,6045,580676,10662,584902,11977,233499,7558,554337,10525,337536,7905,2582014,3605,98631,5046,116328,5245,547608,11596,618713,13144,281488,7954,576055,10828,343191,9834,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1279350,3222,621077,2912,32454,2729,55235,3926,272947,6353,109756,4948,31815,2969,74482,4557,44388,2600,658273,2361,25738,2541,51834,4586,253705,5312,128731,5900,58679,3711,81896,4259,57690,3789,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3958231,3518,1945066,3350,52997,3336,112093,4986,625258,7949,396020,7752,197922,5079,361715,7940,199061,5912,2013165,2957,48509,3124,88372,5114,589656,9288,409472,7872,235402,5988,420961,8877,220793,5317,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,387700,2182,196810,1580,4594,1006,10451,1842,63642,3736,49305,3074,17450,1857,31850,2795,19518,1663,190890,1912,3110,948,9198,1607,51097,3293,48866,3176,22890,2528,35462,2622,20267,2090,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2343675,3831,1073727,2594,179489,6005,104550,5963,335011,11061,135071,7204,99773,6468,155376,7443,64457,4586,1269948,2443,191213,7174,84321,5217,318778,8563,149947,5995,143003,7478,273182,8293,109504,6182,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
