GEO_ID,B11010_001E,B11010_001M,B11010_002E,B11010_002M,B11010_003E,B11010_003M,B11010_004E,B11010_004M,B11010_005E,B11010_005M,B11010_006E,B11010_006M,B11010_007E,B11010_007M,B11010_008E,B11010_008M,B11010_009E,B11010_009M,B11010_010E,B11010_010M,B11010_011E,B11010_011M,B11010_012E,B11010_012M,B11010_013E,B11010_013M,B11010_014E,B11010_014M,B11010_015E,B11010_015M,NAME,B11010_001EA,B11010_001MA,B11010_002MA,B11010_002EA,B11010_003MA,B11010_003EA,B11010_004EA,B11010_004MA,B11010_005MA,B11010_005EA,B11010_006EA,B11010_006MA,B11010_007MA,B11010_007EA,B11010_008MA,B11010_008EA,B11010_009EA,B11010_009MA,B11010_010EA,B11010_010MA,B11010_011EA,B11010_011MA,B11010_012EA,B11010_012MA,B11010_013MA,B11010_013EA,B11010_014MA,B11010_014EA,B11010_015EA,B11010_015MA,state
0400000US18,897197,11650,428684,7474,341588,7713,257860,7731,83728,3311,87096,4613,79397,4325,7699,1377,468513,8786,396708,8340,203393,6245,193315,5388,71805,3884,64593,3863,7212,1080,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,462891,6834,229773,5503,172560,5779,129428,5215,43132,2175,57213,3336,53021,3354,4192,909,233118,5457,194104,5436,92195,4418,101909,2961,39014,2838,35972,2748,3042,757,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,395334,7647,193723,5792,155530,4964,116681,4871,38849,2392,38193,3172,35643,3096,2550,678,201611,5129,171972,4764,85842,3678,86130,2797,29639,2705,26906,2581,2733,722,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,595206,10481,284138,7709,222408,6589,159589,5959,62819,3311,61730,4633,56575,4477,5155,1147,311068,7980,270442,7157,137769,5557,132673,4296,40626,2811,36599,2750,4027,816,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,629878,10181,295795,7743,241629,7172,175917,6404,65712,3531,54166,3923,49396,3968,4770,1146,334083,8107,291725,8005,161410,6902,130315,3931,42358,3399,38510,3355,3848,927,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,210853,5332,95863,3954,71548,3427,48748,2877,22800,2135,24315,2547,20417,2581,3898,812,114990,3729,93261,3454,44362,2695,48899,2209,21729,2356,18904,2126,2825,614,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,737513,11304,326384,7374,255293,6740,187135,6809,68158,3217,71091,4247,63863,4012,7228,1403,411129,8681,350395,8299,193418,6640,156977,5234,60734,3588,51981,3157,8753,1521,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,952740,14640,415388,9285,307904,8846,215408,7452,92496,4211,107484,5809,97963,5333,9521,1560,537352,10292,437574,8594,220182,6855,217392,5742,99778,5467,90508,5253,9270,1375,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1412014,13836,679661,9947,539825,9523,391243,8953,148582,4879,139836,5084,126685,5231,13151,1641,732353,10168,622255,9140,309916,7439,312339,6199,110098,4551,97955,4533,12143,1273,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,773469,11006,367371,6663,279026,5999,205533,5645,73493,3143,88345,3872,80355,3800,7990,1180,406098,7579,335812,7461,174811,5971,161001,3446,70286,3302,63372,2911,6914,1165,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,375529,9737,174000,6532,145506,5619,104711,5057,40795,2674,28494,3563,26142,3336,2352,788,201529,6913,181824,6623,91673,5119,90151,3579,19705,2144,17574,2119,2131,653,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,857875,12000,397757,7491,311913,6618,229947,5883,81966,3675,85844,4720,78108,4828,7736,1175,460118,9023,390889,8372,204879,6238,186010,4895,69229,4309,61296,4115,7933,1291,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,160365,5736,81943,4291,63133,3445,42379,2801,20754,1781,18810,2205,17226,2044,1584,523,78422,4010,65356,3652,35826,2816,29530,2036,13066,1953,11536,1831,1530,487,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,269501,5711,135810,4117,108183,3904,79964,3457,28219,2075,27627,2424,25853,2365,1774,539,133691,3677,112310,3439,56901,2976,55409,2528,21381,1697,19471,1550,1910,487,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,394164,9417,209574,6461,158943,6090,115949,5362,42994,2876,50631,3726,44340,3581,6291,1005,184590,6380,148778,5902,87422,5033,61356,3166,35812,3184,29061,2800,6751,1196,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,182487,5118,84863,3875,63519,3759,44885,3185,18634,1812,21344,2377,19075,2264,2269,550,97624,3973,74869,3423,38011,3092,36858,2374,22755,2482,20318,2375,2437,738,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,983567,14794,436190,9650,342813,9249,239402,8754,103411,3986,93377,4921,83485,4546,9892,1604,547377,9121,475900,8491,226909,7033,248991,6272,71477,3458,60376,3254,11101,1551,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,288613,7273,136886,5643,112785,5289,79779,4588,33006,2585,24101,2668,20813,2687,3288,921,151727,5427,132731,5293,70652,4535,62079,3166,18996,2271,15637,2128,3359,830,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2684324,20809,1211975,14888,932445,15236,664459,12488,267986,7373,279530,8219,252187,7673,27343,2905,1472349,16793,1240187,15756,639679,13493,600508,9476,232162,6942,199635,6636,32527,2721,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1364889,14584,622686,11018,490603,10203,365750,8994,124853,4998,132083,6826,119664,6524,12419,1939,742203,11944,640294,11073,345321,9612,294973,6543,101909,5299,90832,5008,11077,1727,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,126089,4441,68240,3264,52572,3354,42630,3181,9942,1145,15668,2305,15113,2252,555,204,57849,3010,47591,2722,24817,2278,22774,1835,10258,1873,9124,1819,1134,481,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1716022,16369,814376,11153,646471,11165,472646,8854,173825,6264,167905,6541,151412,6252,16493,1775,901646,12938,768709,12402,400886,9624,367823,6979,132937,6286,118134,5740,14803,1751,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,506220,8756,239615,6530,188144,5291,137168,4798,50976,2854,51471,3228,46100,3157,5371,835,266605,6471,230449,6333,118788,4400,111661,3743,36156,2720,32240,2551,3916,832,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,592660,10036,276333,7309,197238,6534,137296,5869,59942,3392,79095,4636,71043,4495,8052,1128,316327,7094,246929,6859,123826,5762,123103,4289,69398,3836,61047,3728,8351,1283,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1831462,14594,832385,11201,663017,10500,462231,9521,200786,5645,169368,5583,148551,5012,20817,2411,999077,10096,858671,10852,417098,8412,441573,7117,140406,5058,125207,4867,15199,1478,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,156937,5506,70467,4000,56521,4135,41040,3312,15481,1889,13946,2126,11926,1867,2020,825,86470,4401,75601,3750,36566,3047,39035,2003,10869,1607,9376,1530,1493,508,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,651840,12411,298741,8478,241730,7592,178424,7117,63306,3879,57011,4007,50941,3799,6070,1216,353099,8397,309468,7825,167174,6401,142294,5147,43631,2809,38708,2571,4923,1006,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,130858,3852,67975,2982,54178,2676,40633,2719,13545,1562,13797,2063,12942,2060,855,321,62883,3019,54388,2815,25878,2429,28510,1905,8495,1589,7408,1543,1087,464,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,881167,12559,407347,9015,328351,8226,242498,7431,85853,3506,78996,3915,70974,3776,8022,1277,473820,8196,405407,7387,222001,6641,183406,5244,68413,4199,61349,3956,7064,1158,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2927813,23626,1424360,18027,1120511,17024,869004,16139,251507,7299,303849,8698,281125,8661,22724,2529,1503453,16237,1281398,14446,746808,12174,534590,9711,222055,7887,200251,7663,21804,2023,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,252273,6766,125754,5411,90747,4911,69602,4449,21145,2097,35007,3262,33382,3178,1625,630,126519,4581,100584,4186,51862,3341,48722,2663,25935,2419,24617,2373,1318,365,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,102981,3696,46715,2614,34770,2069,24104,2112,10666,1155,11945,1647,10202,1531,1743,537,56266,2778,44814,2436,21306,1867,23508,1622,11452,1558,9625,1446,1827,497,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1029643,14682,463824,9445,358059,8715,264905,8224,93154,4873,105765,5178,97319,5218,8446,1310,565819,10861,473380,10160,262617,7418,210763,5632,92439,5218,82614,4910,9825,1390,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1006584,14859,492272,10238,352663,10069,261467,8289,91196,4649,139609,6811,128506,6298,11103,1560,514312,10386,401422,9450,214650,7502,186772,5574,112890,4640,99762,4486,13128,1622,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,253766,6305,118732,4764,95391,4340,67076,3679,28315,2382,23341,2437,19893,2345,3448,779,135034,4430,118285,4385,52609,3751,65676,2779,16749,2077,14199,1963,2550,755,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,871918,11420,421990,7177,323795,7240,236947,6074,86848,3502,98195,4610,89103,4320,9092,1205,449928,7925,369142,7270,189250,5572,179892,4192,80786,3789,72958,3727,7828,1131,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,80077,3441,40701,2707,31836,2626,22494,2198,9342,1235,8865,1383,7875,1334,990,494,39376,2798,32477,2592,17263,1929,15214,1575,6899,1173,6041,1160,858,357,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,385732,9377,168048,5914,144852,5739,91570,5176,53282,3197,23196,2672,19279,2664,3917,1189,217684,7084,196887,7021,90143,5303,106744,4766,20797,2633,15479,2283,5318,1255,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
