GEO_ID,B27001G_001E,B27001G_001M,B27001G_002E,B27001G_002M,B27001G_003E,B27001G_003M,B27001G_004E,B27001G_004M,B27001G_005E,B27001G_005M,B27001G_006E,B27001G_006M,B27001G_007E,B27001G_007M,B27001G_008E,B27001G_008M,B27001G_009E,B27001G_009M,B27001G_010E,B27001G_010M,B27001G_011E,B27001G_011M,B27001G_012E,B27001G_012M,B27001G_013E,B27001G_013M,B27001G_014E,B27001G_014M,B27001G_015E,B27001G_015M,B27001G_016E,B27001G_016M,B27001G_017E,B27001G_017M,B27001G_018E,B27001G_018M,B27001G_019E,B27001G_019M,B27001G_020E,B27001G_020M,B27001G_021E,B27001G_021M,B27001G_022E,B27001G_022M,B27001G_023E,B27001G_023M,B27001G_024E,B27001G_024M,B27001G_025E,B27001G_025M,B27001G_026E,B27001G_026M,B27001G_027E,B27001G_027M,B27001G_028E,B27001G_028M,NAME,B27001G_001MA,B27001G_001EA,B27001G_002EA,B27001G_002MA,B27001G_003EA,B27001G_003MA,B27001G_004EA,B27001G_004MA,B27001G_005MA,B27001G_005EA,B27001G_006MA,B27001G_006EA,B27001G_007EA,B27001G_007MA,B27001G_008EA,B27001G_008MA,B27001G_009EA,B27001G_009MA,B27001G_010MA,B27001G_010EA,B27001G_011MA,B27001G_011EA,B27001G_012MA,B27001G_012EA,B27001G_013EA,B27001G_013MA,B27001G_014EA,B27001G_014MA,B27001G_015EA,B27001G_015MA,B27001G_016MA,B27001G_016EA,B27001G_017MA,B27001G_017EA,B27001G_018EA,B27001G_018MA,B27001G_019EA,B27001G_019MA,B27001G_020EA,B27001G_020MA,B27001G_021EA,B27001G_021MA,B27001G_022MA,B27001G_022EA,B27001G_023MA,B27001G_023EA,B27001G_024EA,B27001G_024MA,B27001G_025EA,B27001G_025MA,B27001G_026EA,B27001G_026MA,B27001G_027MA,B27001G_027EA,B27001G_028MA,B27001G_028EA,state
0400000US18,174033,8069,34235,3316,32764,3266,1471,701,61073,4688,57522,4589,3551,1228,22529,2707,19033,2524,3496,934,16701,2005,14306,2022,2395,791,14508,2473,12708,2245,1800,866,10426,1688,9065,1645,1361,568,7752,1418,7200,1367,552,314,3975,850,3928,842,47,82,2834,1040,2774,1024,60,39,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,67300,5566,13339,2106,13042,2084,297,301,26029,3260,24365,3325,1664,906,7944,1524,7128,1433,816,485,6687,1378,5816,1278,871,637,4978,1278,4643,1247,335,294,4291,1062,3923,970,368,321,2279,728,2279,728,0,163,1020,482,1020,482,0,163,733,350,733,350,0,163,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,98903,6050,19576,2142,18808,2123,768,409,33004,3488,30611,3311,2393,902,12115,1886,9526,1744,2589,844,10247,1553,7674,1346,2573,1024,7967,1707,6912,1613,1055,482,6218,1305,5247,1210,971,330,5168,1011,4754,966,414,239,2627,732,2621,731,6,13,1981,596,1981,596,0,177,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,99838,6366,20627,2450,20107,2469,520,362,36505,3543,35586,3621,919,532,11255,2109,10299,2033,956,580,8512,1838,7533,1605,979,569,8248,1996,7301,1765,947,672,4560,1021,4452,1007,108,112,5120,1142,4827,1011,293,382,2786,689,2699,692,87,141,2225,809,2180,800,45,85,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,84785,7050,15655,2546,15242,2519,413,380,28986,3894,27503,3717,1483,1003,10203,2614,7400,2086,2803,1665,7575,1686,6220,1432,1355,709,6620,1457,5783,1334,837,574,6434,1319,5694,1320,740,429,4211,1114,3946,1077,265,249,3165,1150,3165,1150,0,214,1936,622,1936,622,0,214,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30161,2295,4356,853,4252,876,104,209,10261,1322,10171,1302,90,109,4061,950,3436,873,625,408,2712,902,2285,769,427,345,2901,705,2547,688,354,273,2625,752,2132,676,493,320,1571,503,1487,484,84,92,1259,367,1259,367,0,175,415,231,415,231,0,175,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,202473,11546,35406,3358,34909,3340,497,465,67584,6464,66625,6361,959,860,20325,2875,19648,2838,677,460,22721,2921,20941,2781,1780,724,19056,2473,18228,2424,828,576,17851,2262,16726,2131,1125,534,11684,1767,11548,1786,136,127,5334,1181,5210,1154,124,149,2512,704,2512,704,0,203,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,207715,13088,32894,2862,32759,2878,135,218,64180,6230,63457,6057,723,609,24178,3420,22114,2867,2064,1114,25333,2642,23107,2574,2226,1011,23579,2985,22654,2895,925,560,16164,2267,15073,2154,1091,705,12044,2132,10742,1950,1302,956,5602,1302,5602,1302,0,210,3741,1141,3741,1141,0,210,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,290749,10273,48942,3873,48657,3865,285,168,101769,5729,99272,5755,2497,964,35262,3292,32153,3224,3109,968,29452,2965,26534,2801,2918,967,24574,2520,22259,2394,2315,860,19604,2426,17923,2378,1681,606,16839,1539,15533,1521,1306,511,9677,1317,9592,1303,85,102,4630,1106,4630,1106,0,170,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,156761,8957,32996,3415,31726,3290,1270,603,53820,4233,51716,4011,2104,821,17372,2790,14542,2267,2830,1111,20724,2196,18663,2277,2061,886,14295,1815,13234,1764,1061,466,7169,1144,6136,1023,1033,457,6641,1377,6072,1313,569,351,2568,642,2489,623,79,115,1176,434,1159,430,17,31,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,39586,5132,8443,2045,8443,2045,0,217,13244,2612,13217,2616,27,56,2944,1223,2336,1096,608,567,3743,1249,2670,1111,1073,729,2582,887,2439,897,143,103,2544,826,1923,706,621,418,3043,1074,2991,1060,52,81,1820,774,1820,774,0,217,1223,720,1223,720,0,217,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,159434,8644,30255,3556,29802,3486,453,304,52618,4758,49963,4605,2655,1020,19599,3191,16068,2944,3531,1303,15866,2439,11751,1955,4115,1211,12180,1882,9914,1696,2266,819,12053,1800,10049,1634,2004,739,8604,1646,8179,1584,425,229,5655,1202,5655,1202,0,190,2604,735,2587,734,17,38,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33673,3219,5218,1103,5046,1116,172,258,10530,1858,10438,1853,92,132,3757,980,3093,856,664,467,3798,889,3103,805,695,468,3776,1030,3163,888,613,517,2532,664,2210,623,322,279,2133,724,2094,717,39,72,1368,770,1368,770,0,174,561,405,561,405,0,174,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,50680,3502,11729,1560,11510,1557,219,181,16970,2494,16246,2502,724,418,5603,1251,4513,1115,1090,681,5190,1248,3596,1001,1594,572,5138,1238,3960,1031,1178,761,2057,563,1979,563,78,79,2321,679,1764,610,557,309,1411,624,1411,624,0,163,261,200,261,200,0,163,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,137763,8840,25053,3324,24031,3188,1022,964,40179,4727,38254,4637,1925,910,14161,2263,11578,2020,2583,922,17333,2420,14547,2342,2786,1287,14807,2455,13931,2393,876,462,10036,1613,9011,1607,1025,461,8792,1624,8000,1451,792,524,4454,885,4380,894,74,145,2948,927,2948,927,0,211,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27502,2916,4311,1041,4311,1041,0,192,8985,1755,8843,1753,142,162,2619,1076,2443,984,176,220,2598,1146,2231,930,367,531,2843,891,2611,855,232,268,1979,787,1704,755,275,217,2216,868,1826,793,390,341,1596,554,1596,554,0,192,355,239,355,239,0,192,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,227294,10750,37837,3613,36353,3709,1484,964,68758,5156,66760,5167,1998,842,25023,2513,22451,2443,2572,931,27255,3719,22331,2995,4924,1825,22287,2792,20301,2584,1986,792,19752,2401,17945,2153,1807,817,14791,1827,13391,1720,1400,629,6863,1314,6800,1292,63,112,4728,1176,4654,1157,74,125,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,68749,5511,9253,1981,9200,1991,53,93,22199,3507,20631,3097,1568,940,7409,1514,6819,1429,590,353,7849,1608,6765,1461,1084,621,6853,1463,6619,1441,234,205,5469,1092,4588,1082,881,416,4478,1048,3929,975,549,354,3632,988,3592,993,40,70,1607,542,1607,542,0,201,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,596464,18342,97999,6110,96035,6075,1964,985,154088,8094,151451,8002,2637,813,71343,5664,63946,5105,7397,1715,83438,6268,73985,5395,9453,2849,61679,4992,53364,4063,8315,2527,54635,3925,50430,3592,4205,1405,41882,3340,38845,3128,3037,1371,19097,2270,18831,2236,266,261,12303,2335,12231,2331,72,81,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,259645,13122,49264,4549,48060,4439,1204,837,92191,6045,89130,5714,3061,1195,30730,3873,26342,3775,4388,1293,27942,3218,22599,2916,5343,1197,20571,2279,17658,2166,2913,1058,17969,2145,15084,2052,2885,851,10489,1919,9561,1879,928,368,7266,1397,7185,1376,81,142,3223,969,3223,969,0,207,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14187,2410,3030,1139,2929,1162,101,170,4708,1539,4348,1477,360,375,1934,618,1368,547,566,395,1053,541,767,419,286,375,1004,475,901,390,103,172,818,434,799,421,19,31,1328,574,1328,574,0,161,193,194,193,194,0,161,119,95,119,95,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,336036,12316,61048,4621,59064,4565,1984,1027,120040,7054,115733,7066,4307,1786,44588,3799,38346,3367,6242,1560,31994,3435,27567,3181,4427,1398,27568,3005,23448,2810,4120,1286,21089,2557,19291,2526,1798,678,16161,2231,15373,2181,788,391,8181,1411,7862,1396,319,379,5367,1324,5308,1311,59,88,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,297363,9042,44317,2850,40565,2851,3752,1143,89229,4578,78624,4487,10605,1982,34508,2910,24110,2490,10398,1508,33951,2549,24215,2220,9736,1441,30997,2372,23714,2146,7283,1251,20255,1603,15393,1585,4862,870,23692,1640,18331,1526,5361,961,13871,1193,13824,1195,47,76,6543,777,6543,777,0,161,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,195099,8947,27627,2935,26930,2903,697,485,56342,4220,53134,4055,3208,1250,24600,2638,22761,2630,1839,873,24578,2795,19659,2403,4919,1312,21318,2828,18406,2605,2912,1160,19325,2690,17197,2573,2128,1015,11223,1699,10651,1549,572,355,7800,1255,7800,1255,0,207,2286,673,2286,673,0,207,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,309104,14588,58747,4611,57541,4619,1206,613,104085,7945,102510,7871,1575,636,36608,3580,31782,3410,4826,1353,38621,3329,34305,3257,4316,1173,25259,2440,22538,2389,2721,764,20773,2484,18447,2321,2326,958,12630,1680,11671,1552,959,618,7976,1596,7976,1596,0,179,4405,1072,4324,1081,81,110,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34050,5349,4287,1218,4287,1218,0,217,11126,2211,10843,2243,283,366,5788,1692,4488,1679,1300,648,4975,1443,3544,1120,1431,956,2617,1073,2542,1061,75,122,2055,855,1993,834,62,105,1731,700,1504,686,227,224,1085,552,1085,552,0,217,386,315,386,315,0,217,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,102942,9663,18757,2963,18285,2884,472,375,34848,4821,33155,4523,1693,1022,11494,2161,9127,1737,2367,1130,9487,1978,6873,1608,2614,1148,9252,1513,7758,1412,1494,606,8305,1865,6368,1525,1937,881,6419,1574,5594,1508,825,545,2584,946,2550,942,34,56,1796,678,1796,678,0,211,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21972,2951,4299,1302,4116,1311,183,185,7388,1438,6440,1217,948,576,1937,835,1499,687,438,472,2210,816,1600,732,610,373,1214,574,870,458,344,282,2397,972,1897,800,500,408,1188,598,1018,549,170,226,1121,533,1121,533,0,163,218,178,218,178,0,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,140852,8614,26505,3597,25717,3494,788,659,48466,4648,46807,4585,1659,1144,18288,2580,16072,2484,2216,864,13480,2160,11026,1844,2454,1034,11604,1906,10510,1915,1094,423,9277,1645,7639,1314,1638,874,6081,1228,5251,1170,830,389,4050,1089,4050,1089,0,208,3101,837,3101,837,0,208,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
