GEO_ID,C16001_001E,C16001_001M,C16001_002E,C16001_002M,C16001_003E,C16001_003M,C16001_004E,C16001_004M,C16001_005E,C16001_005M,C16001_006E,C16001_006M,C16001_007E,C16001_007M,C16001_008E,C16001_008M,C16001_009E,C16001_009M,C16001_010E,C16001_010M,C16001_011E,C16001_011M,C16001_012E,C16001_012M,C16001_013E,C16001_013M,C16001_014E,C16001_014M,C16001_015E,C16001_015M,C16001_016E,C16001_016M,C16001_017E,C16001_017M,C16001_018E,C16001_018M,C16001_019E,C16001_019M,C16001_020E,C16001_020M,C16001_021E,C16001_021M,C16001_022E,C16001_022M,C16001_023E,C16001_023M,C16001_024E,C16001_024M,C16001_025E,C16001_025M,C16001_026E,C16001_026M,C16001_027E,C16001_027M,C16001_028E,C16001_028M,C16001_029E,C16001_029M,C16001_030E,C16001_030M,C16001_031E,C16001_031M,C16001_032E,C16001_032M,C16001_033E,C16001_033M,C16001_034E,C16001_034M,C16001_035E,C16001_035M,C16001_036E,C16001_036M,C16001_037E,C16001_037M,C16001_038E,C16001_038M,NAME,C16001_001MA,C16001_001EA,C16001_002MA,C16001_002EA,C16001_003MA,C16001_003EA,C16001_004EA,C16001_004MA,C16001_005MA,C16001_005EA,C16001_006MA,C16001_006EA,C16001_007MA,C16001_007EA,C16001_008MA,C16001_008EA,C16001_009MA,C16001_009EA,C16001_010EA,C16001_010MA,C16001_011MA,C16001_011EA,C16001_012MA,C16001_012EA,C16001_013MA,C16001_013EA,C16001_014MA,C16001_014EA,C16001_015EA,C16001_015MA,C16001_016EA,C16001_016MA,C16001_017MA,C16001_017EA,C16001_018MA,C16001_018EA,C16001_019MA,C16001_019EA,C16001_020EA,C16001_020MA,C16001_021EA,C16001_021MA,C16001_022MA,C16001_022EA,C16001_023MA,C16001_023EA,C16001_024MA,C16001_024EA,C16001_025EA,C16001_025MA,C16001_026EA,C16001_026MA,C16001_027EA,C16001_027MA,C16001_028MA,C16001_028EA,C16001_029MA,C16001_029EA,C16001_030EA,C16001_030MA,C16001_031EA,C16001_031MA,C16001_032EA,C16001_032MA,C16001_033MA,C16001_033EA,C16001_034MA,C16001_034EA,C16001_035EA,C16001_035MA,C16001_036EA,C16001_036MA,C16001_037EA,C16001_037MA,C16001_038MA,C16001_038EA,state
0400000US13,9774156,5384,8397938,18725,791518,13814,462443,14573,329075,10112,48255,5810,37319,4797,10936,2309,27410,3294,25466,3239,1944,683,27246,4648,17062,3185,10184,2454,143144,10216,99583,8044,43561,5280,50674,6142,26706,4291,23968,3560,45853,4702,22286,3218,23567,3653,50165,7156,17204,3212,32961,5090,12506,2933,9896,2587,2610,969,78247,6577,52233,5610,26014,3291,19761,4019,11585,2683,8176,2718,81439,10656,60776,9039,20663,4842,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1337965,223,993085,13328,30268,3970,22687,3082,7581,1796,3546,1223,3383,1210,163,140,2205,664,1762,529,443,328,3345,1439,2580,1135,765,600,5836,1674,4638,1233,1198,870,21920,3820,8835,2350,13085,2125,32268,4456,13778,2241,18490,3257,11179,3402,3112,1026,8067,2919,57553,5788,32985,4543,24568,2972,168542,10616,90843,6263,77699,6639,349,297,319,293,30,51,7869,2056,7340,1982,529,310,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1600717,1915,1430409,8096,126036,5882,77683,4989,48353,4261,2391,963,2020,874,371,419,4124,1000,3602,1035,522,280,4146,1380,3198,1153,948,653,6390,1899,4573,1300,1817,1141,543,461,246,229,297,306,6581,1961,4747,1731,1834,856,802,784,457,442,345,385,2500,1144,1870,988,630,546,7216,2225,5491,2092,1725,793,2153,1624,890,1005,1263,923,7426,2512,5517,1651,1909,1286,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12034675,2622,9209290,24178,1637205,15254,1006405,15477,630800,13733,40478,4820,29759,3481,10719,3108,45126,3382,37969,3143,7157,1681,296872,14934,170521,10061,126351,8838,313440,12828,223506,9834,89934,6752,41381,4227,19354,2326,22027,3028,103600,6976,52874,4692,50726,3977,27081,4198,10430,1810,16651,3405,81935,7424,58433,6576,23502,3670,97755,6751,66246,4947,31509,3696,76349,11157,49735,7902,26614,5343,64163,5903,42850,4231,21313,3802,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6247266,2273,5694597,15403,296814,9183,182078,8481,114736,6872,13360,2506,9445,1840,3915,1201,61226,5471,44422,4790,16804,2373,18202,3185,12317,2382,5885,1628,38404,5213,27737,3897,10667,2607,8691,2788,5575,1993,3116,1110,25346,4205,14046,2616,11300,2542,5526,2206,2251,1064,3275,1665,9448,2088,7001,1681,2447,856,44649,5728,26879,3387,17770,3637,10348,4081,5640,2613,4708,2358,20655,5065,14642,3442,6013,2738,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2947088,2385,2709129,9519,116008,5302,66047,3642,49961,3979,7319,2642,3793,1658,3526,1610,14603,2529,12118,2354,2485,680,10843,3089,6345,1917,4498,1459,17962,3294,13440,2782,4522,1437,3757,1606,2234,1204,1523,886,11085,2195,5070,1626,6015,1881,10706,2672,4157,1444,6549,2077,3468,916,2554,780,914,412,23390,3634,11395,2297,11995,2539,8751,2918,6122,2085,2629,1092,10067,2594,6369,1683,3698,1686,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2720074,2410,2395860,8815,211889,7160,130410,5628,81479,4470,3739,1282,3156,1150,583,430,12251,1912,9896,1698,2355,747,5337,1635,3200,1066,2137,1047,22492,4002,14905,2708,7587,2080,4215,1408,2524,1251,1691,595,11107,2438,4608,1462,6499,1625,12027,2431,4568,1333,7459,1662,4742,1594,3583,1294,1159,641,21540,3353,13964,2806,7576,2190,3998,1482,2159,945,1839,902,10877,1979,7549,1661,3328,1157,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4177833,2604,3941932,11410,106538,5047,56306,3798,50232,4168,12023,3179,5764,1535,6259,2735,22602,5004,18748,4783,3854,1064,11346,3603,6582,2019,4764,2083,22010,2782,15276,2286,6734,1542,4647,1496,2206,954,2441,899,7523,1844,3881,1189,3642,954,5209,2336,1460,757,3749,1923,3882,1208,2496,877,1386,578,16589,3217,9221,2249,7368,1974,7511,2230,4831,1469,2680,1155,16021,3783,9591,2750,6430,2705,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4378120,3181,4023803,11187,170773,6443,88959,6349,81814,5704,90870,5089,78604,4869,12266,1724,4078,1099,3127,968,951,634,3862,1487,2944,1229,918,762,18061,3347,12557,2789,5504,1461,2959,1004,860,418,2099,867,9670,2473,3743,1224,5927,2060,24835,3407,12596,2193,12239,2234,6201,1370,3904,986,2297,835,10330,2448,5337,1393,4993,1686,6534,1949,4633,1665,1901,1052,6144,2190,4656,1906,1488,999,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1271517,1099,1197135,4704,11360,1662,8326,1205,3034,1167,35702,3105,28520,2945,7182,1217,4517,1132,4028,1120,489,260,2207,1018,1805,939,402,374,5107,1733,3958,1379,1149,571,477,278,416,272,61,87,4092,1402,2296,958,1796,698,556,359,271,209,285,229,1050,592,684,493,366,263,3001,894,1640,516,1361,546,1237,834,1005,737,232,212,5076,1504,3361,1176,1715,699,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5688864,1648,4604525,16555,486012,8301,274701,8222,211311,9595,73802,7966,55087,6552,18715,3635,14804,2507,13090,2269,1714,620,29963,4537,21570,3826,8393,1641,142970,9642,105678,8298,37292,4574,39601,4278,19165,2732,20436,2485,72246,6291,39779,3968,32467,3795,17199,3670,7555,1920,9644,2272,37180,4253,28553,3582,8627,1994,47058,5732,29428,3550,17630,3394,18513,4641,13052,3632,5461,2193,104991,9925,83423,8538,21568,3185,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6499483,1271,4937348,21376,591185,10214,347646,10550,243539,10274,144537,9248,91892,6956,52645,4531,19578,2264,18059,2215,1519,479,74724,7151,46710,4904,28014,4884,353923,18140,218657,11806,135266,10118,20021,2988,12143,2367,7878,1491,133689,8167,65716,5789,67973,5670,39489,5027,14352,2602,25137,3747,7884,1993,5651,1523,2233,1011,80513,6551,48148,4876,32365,3653,29020,4812,18712,3340,10308,2914,67572,6526,46770,5265,20802,4244,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9389941,2095,8460062,17670,277507,8430,185175,8357,92332,4947,24061,3946,18349,3148,5712,1681,46512,4081,37899,3537,8613,1403,56983,6398,36630,4451,20353,3063,152426,9606,106808,8051,45618,4794,14964,2365,7056,1227,7908,1727,45819,3363,24710,2733,21109,3044,10165,2512,5179,1777,4986,1426,17133,2649,12010,1931,5123,1460,72275,5888,50299,4944,21976,2557,157010,10666,91035,7202,65975,6433,55024,7314,34097,4577,20927,4885,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222746,1971,4599897,13570,198773,6198,117286,5029,81487,4430,17096,2928,14019,2499,3077,1434,22728,2844,18805,2484,3923,1177,22328,3478,13363,2203,8965,1893,35445,4174,27894,3855,7551,1545,7208,1643,4280,1135,2928,917,24616,2889,14651,2195,9965,1960,20184,4188,8226,2195,11958,2730,8192,1994,5630,1438,2562,921,124284,6580,70396,5253,53888,4815,15096,3111,9870,2644,5226,1277,126899,8948,72422,6305,54477,6067,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2801633,2590,2698284,7167,62582,5171,35093,4512,27489,3566,4513,1534,3285,1307,1228,618,3494,1310,2832,1013,662,593,764,512,404,395,360,319,5889,1557,4607,1563,1282,681,510,499,267,372,243,279,3561,1633,1258,736,2303,1327,5548,2038,1617,804,3931,1665,3885,1696,3196,1540,689,499,4824,1842,3233,1328,1591,990,4593,1817,3330,1289,1263,738,3186,863,2746,791,440,249,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5739531,2822,5382955,12074,147568,6971,92814,4923,54754,4915,10960,1951,8179,1615,2781,1059,29166,4172,22821,3280,6345,1681,23978,4227,15340,3062,8638,1928,33729,3582,23683,2981,10046,2282,6678,1694,3803,1205,2875,1055,25369,3461,13597,2278,11772,2394,11132,2014,4221,1218,6911,1489,8626,1844,5841,1360,2785,1151,28280,4076,16769,2696,11511,2397,12371,4284,8461,3636,3910,1278,18719,3594,12602,2792,6117,2287,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989088,1178,946746,4042,17606,2458,12175,1873,5431,1684,2480,1020,2348,1007,132,124,6877,1920,5169,1631,1708,784,802,397,754,377,48,58,1416,629,1150,588,266,179,48,66,48,66,0,174,1102,556,889,463,213,177,116,133,31,55,85,120,1877,865,1375,706,502,618,1941,846,1171,641,770,497,177,179,162,177,15,30,7900,1460,7617,1471,283,152,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1788397,934,1575641,6230,139740,4734,74178,4673,65562,3876,4459,1465,3349,1249,1110,489,5343,1778,5119,1762,224,147,5355,1577,3825,1371,1530,577,13717,2859,8384,1902,5333,2182,1600,775,795,410,805,533,5368,1411,2588,913,2780,884,5640,2036,2037,1131,3603,1284,1855,682,1283,520,572,453,14676,3507,6660,2183,8016,2406,4262,1697,3109,1240,1153,690,10741,2918,3532,1080,7209,2772,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2813984,748,1938724,15561,606945,10740,381018,9287,225927,7190,8633,1848,7373,1723,1260,546,7926,1729,7249,1630,677,392,14513,2742,10778,2132,3735,1232,34309,5154,23928,3989,10381,2499,13312,3721,6548,2364,6764,2031,29787,4571,14286,3205,15501,2438,7611,2101,3103,999,4508,1617,89095,5656,61494,4305,27601,3373,32080,4944,20995,4010,11085,2359,5298,2192,2925,1273,2373,1845,25751,4642,19905,4268,5846,1518,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279272,939,1176944,6451,29503,3143,19404,2565,10099,2271,18001,3066,14584,2498,3417,1269,4702,1156,4590,1108,112,151,4283,1312,2715,959,1568,843,17611,2837,13014,2334,4597,1481,1809,1022,1253,737,556,402,6701,1931,3666,1477,3035,1241,2806,1429,1303,722,1503,935,1339,703,556,327,783,586,7567,1739,4643,1458,2924,1301,5058,2292,1667,809,3391,1781,2948,1095,2692,1032,256,230,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
