GEO_ID,C27012_001E,C27012_001M,C27012_002E,C27012_002M,C27012_003E,C27012_003M,C27012_004E,C27012_004M,C27012_005E,C27012_005M,C27012_006E,C27012_006M,C27012_007E,C27012_007M,C27012_008E,C27012_008M,C27012_009E,C27012_009M,C27012_010E,C27012_010M,C27012_011E,C27012_011M,C27012_012E,C27012_012M,C27012_013E,C27012_013M,C27012_014E,C27012_014M,C27012_015E,C27012_015M,C27012_016E,C27012_016M,C27012_017E,C27012_017M,C27012_018E,C27012_018M,C27012_019E,C27012_019M,C27012_020E,C27012_020M,C27012_021E,C27012_021M,C27012_022E,C27012_022M,NAME,C27012_001MA,C27012_001EA,C27012_002EA,C27012_002MA,C27012_003MA,C27012_003EA,C27012_004EA,C27012_004MA,C27012_005MA,C27012_005EA,C27012_006MA,C27012_006EA,C27012_007EA,C27012_007MA,C27012_008MA,C27012_008EA,C27012_009EA,C27012_009MA,C27012_010MA,C27012_010EA,C27012_011EA,C27012_011MA,C27012_012EA,C27012_012MA,C27012_013MA,C27012_013EA,C27012_014MA,C27012_014EA,C27012_015EA,C27012_015MA,C27012_016EA,C27012_016MA,C27012_017EA,C27012_017MA,C27012_018MA,C27012_018EA,C27012_019MA,C27012_019EA,C27012_020EA,C27012_020MA,C27012_021MA,C27012_021EA,C27012_022EA,C27012_022MA,state
0400000US13,6198581,8452,3429552,28505,2951676,27722,2566930,26374,345093,12679,13129,2107,82589,6049,477876,14596,1423573,23929,1059085,20606,727882,16778,207415,8948,22227,2588,127006,7724,364488,12615,1345456,20638,1022541,17426,453786,12710,174919,8362,208117,8245,338317,13318,322915,12356,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,802826,2934,462445,7995,448965,8198,394692,8250,37036,3782,2651,1110,26788,3281,13480,2475,191955,6412,176662,6207,114598,5564,26137,2430,2152,667,38083,3089,15293,2379,148426,5302,132696,4923,55071,3690,20828,2548,12574,1928,48408,3718,15730,2027,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,964996,3769,502031,10413,443561,10722,377353,10471,58344,4468,2317,976,16594,2239,58470,4822,272086,8191,215362,7419,145247,6768,46943,3942,6660,1529,26153,3477,56724,4544,190879,7529,156334,7045,64601,4124,35779,4183,31304,3497,52691,4518,34545,3798,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7669234,6747,4226261,22934,3906818,25526,3387337,25347,365389,9190,18799,2308,253529,9373,319443,12678,1956762,20434,1713674,19528,1088583,18110,268214,8722,33404,2806,398468,11273,243088,9700,1486211,19791,1296940,18610,560730,12129,194519,8228,197017,7042,503037,12795,189271,8809,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3910354,5624,2169063,18749,1992438,18475,1777473,19836,175517,6768,9731,1841,92545,5339,176625,7864,991471,16103,844039,14363,572024,11518,127678,5129,23287,2542,163990,7242,147432,7863,749820,14153,648943,13254,268721,7872,93900,5365,140764,6870,258613,9385,100877,6316,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1825767,4225,1116282,9447,1060301,9795,924310,10568,116087,5942,4794,992,57798,4282,55981,4908,454432,8144,414783,8279,267001,7556,66980,4132,14014,1646,97104,4118,39649,3214,255053,6722,230608,6650,94530,4394,38006,3347,42949,3473,98784,4880,24445,2603,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1671821,4780,988914,9203,903533,9601,796868,9763,102876,5001,4126,1033,21757,2655,85381,5336,408922,8686,337986,8142,241025,7865,67470,3649,9067,1326,36440,3522,70936,4506,273985,6563,221675,6128,101038,4415,44625,2938,48763,3278,65563,3973,52310,3943,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2607164,4489,1355751,13946,1274557,14626,1080627,13972,107828,5962,11350,2034,114456,5689,81194,5872,614562,10418,549012,9946,305119,7698,65976,4126,16617,1942,180525,6786,65550,4407,636851,10677,590924,9920,173952,6373,62776,3887,143875,5255,319480,9362,45927,4465,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2729961,5381,1408645,16781,1264274,16538,1048214,15308,139651,7119,7721,1355,117540,5864,144371,7221,617322,12711,515612,13238,287867,9953,84705,5934,14103,2143,153843,8384,101710,5444,703994,16845,606702,15651,198987,8257,77744,4765,120906,6212,313340,11697,97292,6246,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,790011,2277,429446,6937,392824,6725,343416,7086,45150,3318,1326,556,13080,1539,36622,3569,220061,6214,180040,5832,114568,4979,38932,2957,7276,1469,29960,3336,40021,3492,140504,5527,124020,5060,35309,2779,16288,2020,37856,3044,67331,4153,16484,1932,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3659877,5001,2168164,15097,2029699,16623,1751699,15953,196261,6500,12407,1757,116940,6117,138465,8715,878154,13296,778111,12394,506091,12323,113264,6646,18385,2171,170070,8172,100043,5961,613559,10781,548222,10473,246083,7098,68740,4187,86103,5374,226098,8558,65337,4692,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4235243,4803,2335672,18856,2264422,17993,1920213,16703,194949,8859,8517,1627,224829,11300,71250,4885,1190578,15367,1130654,15464,708695,12956,165989,6015,22115,2306,312231,10967,59924,4631,708993,14837,676310,14171,258042,8372,89631,4896,100765,5589,350931,10812,32683,3865,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5913860,5777,3075859,17353,2896130,18855,2513376,17297,257454,7510,11691,1475,207091,7421,179729,7063,1594796,16871,1430945,16334,894599,14684,200344,6710,34768,3088,381515,9369,163851,7253,1243205,16303,1153638,16226,466206,10597,142357,5020,238845,7521,546609,10786,89567,4654,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3317065,4653,1955644,14146,1870720,13729,1635290,11958,166375,7035,7116,1336,125134,4961,84924,5051,931925,12084,856639,12161,554101,9938,114740,4801,26172,2280,210054,6145,75286,4435,429496,9858,396720,9451,160289,5502,61462,3417,69856,3945,164535,6835,32776,2691,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1705865,5175,865644,11683,762509,12172,664977,13137,83387,4435,5152,1186,26865,3302,103135,6688,367673,8829,267112,9081,175213,7406,54216,3505,9134,1818,39493,4038,100561,5675,472548,11346,363260,10010,118449,6526,52307,4470,102755,6206,169888,8220,109288,7161,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3561566,5666,2016027,14713,1837544,16263,1624575,15410,193923,8075,9919,1739,52200,4356,178483,7601,871636,13961,696587,12347,479641,10824,129557,5961,24105,2425,89965,5076,175049,8834,673903,13258,558163,13235,222059,7345,93949,4580,154512,7475,186472,7703,115740,5937,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,610502,2132,323097,6664,291625,7686,235516,7637,40888,3279,929,368,20428,2495,31472,3109,187999,6766,161111,6248,85844,4638,36563,2917,4990,1166,40694,4512,26888,2527,99406,5237,84993,5046,30664,2700,15915,2090,15639,2226,34347,3434,14413,1660,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1109152,2900,697087,7514,639790,8513,554501,8601,82447,4328,2669,740,13771,1879,57297,4271,272557,6440,225633,5538,156493,6023,48962,3323,6676,1139,23979,2219,46924,3265,139508,5242,114520,4727,48466,3302,24877,1979,24569,2347,37644,2803,24988,2279,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1788916,3630,987474,12634,870699,12437,746971,12084,76619,5580,5153,1423,56561,5118,116775,6857,434036,10061,346094,8968,216181,6947,47397,3136,7186,1371,84844,5432,87942,5632,367406,9671,302973,8922,127181,6069,43006,3335,46869,3799,117273,6378,64433,4741,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,821660,2963,475907,7010,444772,7225,399264,7215,41536,3815,1683,702,13582,1811,31135,3263,225785,7111,199181,6995,138160,5708,28970,2632,9249,1818,32745,3420,26604,2816,119968,5118,107989,4791,48037,3221,15576,1947,23975,2357,36613,3473,11979,2081,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5431362,5561,3046964,19539,2775165,21570,2447001,21333,237251,10062,10173,1515,154434,7752,271799,10661,1361524,16754,1179199,15305,806047,13798,174550,6776,25904,2738,235367,7637,182325,7984,1022874,16997,881562,14240,445979,11631,123866,6015,140732,6663,304549,9448,141312,7569,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1186640,4332,578640,9889,511148,11911,396050,11119,48501,4393,4554,1257,77871,5011,67492,5744,286167,8135,242968,8089,114560,6796,32346,3671,6422,1392,101592,5248,43199,4057,321833,9753,275566,9136,77201,4969,31398,3154,50812,3945,152115,7720,46267,4146,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12138390,7331,6496390,29618,6052457,30907,5017306,31521,576614,14600,33204,3322,663141,13555,443933,13812,3056331,25247,2760609,24460,1591201,20540,432244,12976,63632,4454,869104,15931,295722,10864,2585669,27142,2351748,26324,871222,17241,344302,9472,339298,9878,1201156,20480,233921,10461,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6030609,9672,3288396,24028,2910659,27616,2495149,26110,349749,10869,13161,2147,103499,6219,377737,14221,1440317,21611,1120817,19212,708663,15315,237412,9074,25659,3173,170737,8639,319500,9812,1301896,22109,1049059,18702,403885,12702,188686,8865,238835,8045,375353,11518,252837,9617,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,447988,2232,273975,5100,257227,5168,220788,5093,34661,2306,957,414,7046,1452,16748,2089,122335,4612,105201,4584,71651,3748,21543,1902,2572,710,14135,2054,17134,2277,51678,2989,44087,2692,16638,1902,11959,1352,7305,1076,12710,1610,7591,1208,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6855594,7105,3749422,20126,3518559,23155,3081815,24464,276264,8213,19045,2492,246889,9129,230863,11220,1788075,20170,1591620,18781,979903,17285,195489,7649,42898,3366,450012,11230,196455,9061,1318097,17061,1193644,16477,452780,9919,143579,6154,243687,8474,527843,12401,124453,7198,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2248268,4264,1208918,12589,1037388,12136,915787,11089,106866,5055,5777,1072,29795,2264,171530,7044,534043,10153,381488,8566,252442,6620,76752,4532,13974,1687,46620,3857,152555,6593,505307,9983,370362,8225,148492,5260,63752,4264,91381,3619,116426,4834,134945,5164,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2477138,4425,1266806,13474,1163100,13692,979099,13624,119101,5305,5004,1342,97812,5786,103706,6139,732625,13934,639123,11771,368121,9369,107180,5513,12796,2255,185073,8762,93502,6330,477707,10989,429654,10960,147680,6170,74019,4147,75781,4458,200444,9212,48053,3844,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7570498,6876,4188256,20362,3957709,19307,3479868,18103,366163,9790,19216,2414,217616,7131,230547,10528,1902923,16449,1700814,15972,1102885,13742,264803,9139,49145,3742,385860,11666,202109,8674,1479319,17258,1354398,16902,515591,10601,199699,6327,293516,9108,596005,13120,124921,6267,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,650045,2488,348469,7108,330338,6608,277805,7348,32461,3272,1195,557,28236,3287,18131,2724,183106,6049,167615,5665,100736,4736,29135,4067,4036,1037,44320,3503,15491,1985,118470,5741,109069,5967,35704,3592,14888,2481,19748,2330,59221,4665,9401,1742,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2910554,6234,1555113,16881,1374356,17003,1180380,17632,150698,6948,6687,1268,63538,5369,180757,9315,698899,15329,537069,13607,336242,11655,106143,5285,14776,2291,97725,5992,161830,7764,656542,13875,521039,12124,199302,8054,82965,4497,133898,7158,193730,8251,135503,7430,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,491664,2220,299259,5417,274780,5671,235209,6156,35776,2999,878,406,7197,1489,24479,2606,123348,4707,100821,4474,65763,3918,23008,2231,4871,1498,12574,2005,22527,2213,69057,3425,53048,2985,19770,1712,12519,1614,11017,1574,17630,2053,16009,1924,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3970871,5983,2175505,19380,1952157,18990,1675874,19451,202140,7265,11323,1766,114957,6511,223348,9543,917040,13786,739071,14199,467462,12417,126106,5637,16961,1841,147644,7676,177969,8489,878326,15954,725154,14325,276423,9447,107239,5608,175710,6899,300959,9579,153172,6889,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16685368,12590,9337561,40657,7691528,39879,6781797,39760,811987,16066,35703,4137,235495,9366,1646033,22192,3827333,34963,2598480,28630,1801037,24860,502078,14735,58892,4167,302068,10937,1228853,23785,3520474,33437,2475383,30313,1178450,20095,433056,11764,419077,11233,748804,18572,1045091,19195,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1773582,3425,958553,11158,877758,10648,772147,10049,106174,5918,3335,923,18708,1998,80795,4673,518066,9951,436524,9535,314947,8328,95684,5911,6941,1459,39591,2781,81542,6382,296963,8058,251860,7650,147168,6663,49653,3685,29379,2768,55325,4188,45103,3344,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,376724,1572,203515,5727,188895,5749,154426,5940,19250,2273,914,407,21126,2155,14620,1997,114808,4543,106495,4331,55535,3206,18305,1931,5071,1147,33969,3281,8313,1276,58401,3064,55694,2984,18372,1718,6895,1133,12507,1700,30823,2493,2707,768,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5029841,8569,2883861,22502,2641369,23620,2273502,22683,289555,9700,9755,1537,57397,4908,242492,11394,1225097,19099,1005594,17122,687637,14502,209535,8075,22085,2884,89235,5585,219503,9091,920883,16047,766780,14408,350522,8617,140257,6485,145345,6563,192663,8931,154103,7733,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4461995,7151,2380257,17808,2225224,17929,1924325,18308,197538,7311,7665,1614,141917,7802,155033,8102,1252913,16348,1094638,14792,666354,14050,163020,6200,20161,2885,280270,10143,158275,8121,828825,13936,749697,13794,297720,9174,117609,5403,121863,5702,306106,9192,79128,5449,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1045864,3479,488142,8497,450715,8586,391550,8683,31426,2966,2651,763,39223,3463,37427,3423,243722,7748,213345,7521,123351,6154,22121,2536,4783,1297,72430,5218,30377,3367,314000,8724,283979,7938,91388,4662,23425,2663,67577,4279,149097,6563,30021,3611,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3434358,4740,2016062,13158,1899137,13544,1685452,15310,177290,6965,8061,1515,84306,5095,116925,6010,903854,12959,813696,11989,549824,9857,125639,5302,22543,2047,160648,6299,90158,4922,514442,10101,468416,9668,202968,6690,70591,3193,95113,4009,195910,7643,46026,3548,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,334831,1969,186325,4617,163917,5239,142780,4971,19883,2753,490,347,4165,1156,22408,3029,93096,4210,72311,3459,48693,2989,13822,1770,2397,798,9655,2142,20785,3384,55410,3604,43014,2859,20920,2403,6965,1337,9192,1591,13442,2062,12396,1908,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1951365,3872,649593,13620,582087,13446,388234,12460,101411,7451,4578,1357,110418,7410,67506,5404,383462,12165,326667,12498,83315,6110,50831,4968,8503,1945,194105,10081,56795,5177,918310,16413,844935,16204,126768,8191,96435,5765,150748,8659,570424,16471,73375,6259,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
