GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,C27018_042E,C27018_042M,C27018_043E,C27018_043M,C27018_044E,C27018_044M,C27018_045E,C27018_045M,C27018_046E,C27018_046M,C27018_047E,C27018_047M,C27018_048E,C27018_048M,C27018_049E,C27018_049M,C27018_050E,C27018_050M,C27018_051E,C27018_051M,NAME,C27018_001EA,C27018_001MA,C27018_002EA,C27018_002MA,C27018_003MA,C27018_003EA,C27018_004EA,C27018_004MA,C27018_005EA,C27018_005MA,C27018_006EA,C27018_006MA,C27018_007EA,C27018_007MA,C27018_008MA,C27018_008EA,C27018_009MA,C27018_009EA,C27018_010EA,C27018_010MA,C27018_011MA,C27018_011EA,C27018_012EA,C27018_012MA,C27018_013EA,C27018_013MA,C27018_014EA,C27018_014MA,C27018_015EA,C27018_015MA,C27018_016EA,C27018_016MA,C27018_017EA,C27018_017MA,C27018_018EA,C27018_018MA,C27018_019MA,C27018_019EA,C27018_020MA,C27018_020EA,C27018_021EA,C27018_021MA,C27018_022EA,C27018_022MA,C27018_023EA,C27018_023MA,C27018_024MA,C27018_024EA,C27018_025MA,C27018_025EA,C27018_026EA,C27018_026MA,C27018_027EA,C27018_027MA,C27018_028EA,C27018_028MA,C27018_029MA,C27018_029EA,C27018_030MA,C27018_030EA,C27018_031MA,C27018_031EA,C27018_032EA,C27018_032MA,C27018_033EA,C27018_033MA,C27018_034MA,C27018_034EA,C27018_035MA,C27018_035EA,C27018_036MA,C27018_036EA,C27018_037EA,C27018_037MA,C27018_038EA,C27018_038MA,C27018_039EA,C27018_039MA,C27018_040MA,C27018_040EA,C27018_041MA,C27018_041EA,C27018_042MA,C27018_042EA,C27018_043EA,C27018_043MA,C27018_044EA,C27018_044MA,C27018_045MA,C27018_045EA,C27018_046MA,C27018_046EA,C27018_047MA,C27018_047EA,C27018_048EA,C27018_048MA,C27018_049EA,C27018_049MA,C27018_050EA,C27018_050MA,C27018_051MA,C27018_051EA,state
0400000US13,10121586,5983,1516708,49216,544917,26138,421076,23333,123841,10440,832971,25386,260485,10433,572486,20722,138820,5954,130948,6022,7872,1793,770082,25365,266838,15126,177134,12292,89704,9164,389711,14197,94797,6602,294914,11867,113533,5811,111833,5622,1700,805,1217285,31187,350689,15101,181941,11104,168748,11420,691024,19830,119944,7586,571080,18302,175572,7584,171339,7579,4233,1477,3013924,56583,751567,23356,193915,12706,557652,22277,1838383,33252,181840,10140,1656543,31336,423974,11390,412055,11683,11919,2228,3603587,45594,697693,17131,45650,6382,652043,16923,2385657,30788,121157,7298,2264500,29501,520237,10351,496013,10320,24224,3135,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1358623,2688,131537,8507,36687,4743,26220,4219,10467,2158,71774,4463,40723,3592,31051,2736,23076,2227,22055,2214,1021,404,51654,5976,14979,2847,8829,1994,6150,1711,24603,3185,10389,1698,14214,2398,12072,2098,11693,2059,379,286,114526,8377,36152,4644,22133,4085,14019,3211,58982,4984,19236,2427,39746,3882,19392,2197,19047,2223,345,334,421989,16945,111443,6940,32923,4161,78520,6181,239878,10437,35885,3642,203993,10197,70668,4016,67435,3842,3233,932,638917,16695,113527,5628,13985,2390,99542,5447,401171,10985,31913,3430,369258,10561,124219,4466,116724,4234,7495,1440,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1682628,2028,216258,12499,72966,7801,59096,6852,13870,3048,122393,7191,38153,3988,84240,5753,20899,2556,19947,2515,952,595,123281,10881,44908,5561,33179,5008,11729,2523,62548,5818,16916,2543,45632,5270,15825,2317,15818,2316,7,11,233990,15603,76119,8267,43141,6359,32978,5304,124231,7499,23243,3854,100988,6310,33640,3723,33614,3724,26,45,600940,17755,171445,8745,35995,4748,135450,8547,332806,10630,34173,3462,298633,10627,96689,4115,94156,3865,2533,954,508159,17700,98352,7282,8075,2093,90277,6952,318322,12073,20412,2997,297910,11133,91485,4161,88270,4207,3215,979,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12494117,3650,1569341,35689,513148,19482,433216,17588,79932,7991,893949,19173,479326,12838,414623,13941,162244,6023,154048,5682,8196,1346,755563,30025,247431,14644,192362,13064,55069,5873,382813,16516,182203,9711,200610,10366,125319,6966,121905,6780,3414,1275,1270689,33603,356393,15928,208565,12727,147828,10069,691161,19639,209806,11046,481355,14574,223135,7761,216478,7719,6657,1612,3633842,44540,895824,20496,246625,11898,649199,18177,2146817,27776,317203,10528,1829614,25118,591201,12762,568145,12489,23056,2861,5264682,44412,999011,17415,55205,5095,943806,16611,3486096,31376,173053,7693,3313043,29923,779575,12339,729190,11542,50385,3943,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6460375,3884,871247,27337,294564,14298,229900,13062,64664,7707,500881,15187,246166,9311,254715,11254,75802,4381,71974,4230,3828,1100,423177,17285,135424,9272,90615,7373,44809,5254,217064,9476,91401,5900,125663,7397,70689,4427,69816,4320,873,500,739546,25442,223994,13867,112303,9441,111691,9843,384691,14218,104004,5915,280687,11857,130861,6242,129232,6116,1629,751,2172052,34131,548100,15143,99847,7197,448253,14436,1247525,22377,143527,6670,1103998,21379,376427,8148,370012,7984,6415,1357,2254353,29531,415975,13496,23377,3447,392598,12969,1504494,22207,73981,5048,1430513,21617,333884,9862,318424,9714,15460,1770,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3043079,2002,326317,11551,93480,5866,76968,5252,16512,3199,199834,7354,105418,5540,94416,5500,33003,2341,32160,2339,843,392,186796,10721,59412,5962,39778,4397,19634,3959,90631,6434,44297,3754,46334,4775,36753,2936,36217,2874,536,420,330922,13220,97740,7596,57726,5752,40014,4007,170749,6370,50469,4347,120280,5297,62433,3827,61914,3831,519,360,1022958,18670,268559,9951,64432,5372,204127,8410,578246,11354,64537,5083,513709,10422,176153,5062,173203,5070,2950,665,1176086,19295,233962,8251,15859,2185,218103,8009,749983,12414,32438,3030,717545,12267,192141,6295,184957,6184,7184,1184,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2816106,2930,336083,14362,110125,8761,79389,7148,30736,4672,194553,7919,58837,4242,135716,7317,31405,2685,30839,2656,566,316,179666,12244,61330,6538,40870,5014,20460,3421,88840,6433,22149,2586,66691,5301,29496,2581,29308,2542,188,173,332654,14747,111618,8618,52173,5286,59445,6630,169706,7282,28987,3417,140719,6223,51330,3161,50780,3202,550,371,934400,21540,251367,10705,48174,4612,203193,9940,527939,11908,47314,3647,480625,11037,155094,5598,151820,5548,3274,935,1033303,19715,201385,8653,9711,2057,191674,8183,671051,11940,29654,2992,641397,11432,160867,5105,154402,5240,6465,1135,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4307755,3226,743938,20903,234582,10867,205850,10780,28732,4771,438498,13143,311956,11190,126542,7753,70858,4345,69035,4429,1823,664,322007,14902,92459,6958,71935,6358,20524,3358,167647,8859,100702,6857,66945,5046,61901,4391,61799,4394,102,90,505154,18521,130589,8195,71969,6907,58620,5686,280774,11188,109035,6747,171739,8205,93791,5349,92694,5284,1097,475,1380483,26073,333309,12079,88803,6792,244506,10595,802604,15740,151359,6917,651245,14481,244570,7014,240709,7076,3861,825,1356173,25504,253986,9279,20347,3053,233639,8569,888373,15991,69071,5168,819302,15632,213814,6720,205480,6641,8334,1480,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4542000,3040,898670,27243,326606,13843,286544,13786,40062,5698,491245,14922,282593,12325,208652,8165,80819,4815,77466,4651,3353,1058,381048,18628,112917,9876,90655,8291,22262,4752,199571,10625,104524,7898,95047,6924,68560,4195,66648,4188,1912,738,561252,22043,143894,9837,92459,8793,51435,5249,322261,13683,106764,7416,215497,10929,95097,5175,92838,5065,2259,792,1251586,25220,289463,13974,100496,7938,188967,10916,741670,17032,126070,8283,615600,16296,220453,7344,212881,7291,7572,1369,1449444,26786,283421,12463,30743,4130,252678,11352,955855,17739,69603,5089,886252,17528,210168,6855,196698,6981,13470,2020,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1300042,1179,144012,7961,34348,3950,27680,3202,6668,1558,88679,4709,48225,3563,40454,3070,20985,2570,20442,2569,543,323,93717,8109,21958,3833,17917,3147,4041,1346,47143,4869,20526,2936,26617,3222,24616,2722,24440,2710,176,140,132989,8066,28816,3535,15479,2432,13337,2409,71095,4814,20954,2570,50141,3458,33078,3052,32584,3048,494,395,425336,13476,93857,6086,17016,2592,76841,5729,243842,9299,31974,3026,211868,8245,87637,3750,85931,3708,1706,632,503988,13831,83286,4866,4905,1229,78381,4687,327126,9736,17766,2202,309360,9719,93576,4051,88373,4128,5203,1085,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
