GEO_ID,B19070_001E,B19070_001M,NAME,B19070_001EA,B19070_001MA,state
0400000US01,2574069900,146918688,Alabama,null,null,01
0400000US02,475628900,37912617,Alaska,null,null,02
0400000US04,3532011300,161740456,Arizona,null,null,04
0400000US05,1427420800,89708818,Arkansas,null,null,05
0400000US06,18328720900,407528268,California,null,null,06
0400000US08,3358793000,145939318,Colorado,null,null,08
0400000US09,2040175000,138438298,Connecticut,null,null,09
0400000US10,521002800,83045550,Delaware,null,null,10
0400000US11,249070500,44263053,District of Columbia,null,null,11
0400000US12,11152901300,338169217,Florida,null,null,12
0400000US13,4526929800,244528040,Georgia,null,null,13
0400000US15,675727300,59054299,Hawaii,null,null,15
0400000US16,859660100,94100415,Idaho,null,null,16
0400000US17,5220082500,220303226,Illinois,null,null,17
0400000US18,2697335800,180008172,Indiana,null,null,18
0400000US19,1544378000,97432381,Iowa,null,null,19
0400000US20,1327241800,112773630,Kansas,null,null,20
0400000US21,2098266800,126106706,Kentucky,null,null,21
0400000US22,1872448400,130968263,Louisiana,null,null,22
0400000US23,770387100,59109817,Maine,null,null,23
0400000US24,2892208300,168120615,Maryland,null,null,24
0400000US25,3297072200,149584760,Massachusetts,null,null,25
0400000US26,4844520400,198769943,Michigan,null,null,26
0400000US27,2752265200,123431660,Minnesota,null,null,27
0400000US28,1300355700,97775496,Mississippi,null,null,28
0400000US29,3007553500,154981651,Missouri,null,null,29
0400000US30,577287500,68739584,Montana,null,null,30
0400000US31,901925300,61442807,Nebraska,null,null,31
0400000US32,1352799900,90325033,Nevada,null,null,32
0400000US33,605070800,61004003,New Hampshire,null,null,33
0400000US34,4318917600,231201641,New Jersey,null,null,34
0400000US35,1143521400,86893363,New Mexico,null,null,35
0400000US36,8068224000,256627461,New York,null,null,36
0400000US37,5357156800,191876990,North Carolina,null,null,37
0400000US38,394078800,49229300,North Dakota,null,null,38
0400000US39,5296553200,191703523,Ohio,null,null,39
0400000US40,2417630100,123864931,Oklahoma,null,null,40
0400000US41,2373812800,140959918,Oregon,null,null,41
0400000US42,5659058400,191812613,Pennsylvania,null,null,42
0400000US44,546414400,61239464,Rhode Island,null,null,44
0400000US45,2903070700,153864929,South Carolina,null,null,45
0400000US46,494253700,67556759,South Dakota,null,null,46
0400000US47,3288209900,163342782,Tennessee,null,null,47
0400000US48,12674756900,336111822,Texas,null,null,48
0400000US49,1118809500,93008489,Utah,null,null,49
0400000US50,336879700,49452814,Vermont,null,null,50
0400000US51,4598085200,190703953,Virginia,null,null,51
0400000US53,4747254400,219215978,Washington,null,null,53
0400000US54,970306900,83306609,West Virginia,null,null,54
0400000US55,2575230200,119689088,Wisconsin,null,null,55
0400000US56,297697900,51705212,Wyoming,null,null,56
0400000US72,1241859700,81832525,Puerto Rico,null,null,72
