GEO_ID,B14007I_001E,B14007I_001M,B14007I_002E,B14007I_002M,B14007I_003E,B14007I_003M,B14007I_004E,B14007I_004M,B14007I_005E,B14007I_005M,B14007I_006E,B14007I_006M,B14007I_007E,B14007I_007M,B14007I_008E,B14007I_008M,B14007I_009E,B14007I_009M,B14007I_010E,B14007I_010M,B14007I_011E,B14007I_011M,B14007I_012E,B14007I_012M,B14007I_013E,B14007I_013M,B14007I_014E,B14007I_014M,B14007I_015E,B14007I_015M,B14007I_016E,B14007I_016M,B14007I_017E,B14007I_017M,B14007I_018E,B14007I_018M,B14007I_019E,B14007I_019M,NAME,B14007I_001MA,B14007I_001EA,B14007I_002EA,B14007I_002MA,B14007I_003EA,B14007I_003MA,B14007I_004EA,B14007I_004MA,B14007I_005EA,B14007I_005MA,B14007I_006MA,B14007I_006EA,B14007I_007MA,B14007I_007EA,B14007I_008EA,B14007I_008MA,B14007I_009EA,B14007I_009MA,B14007I_010EA,B14007I_010MA,B14007I_011EA,B14007I_011MA,B14007I_012MA,B14007I_012EA,B14007I_013MA,B14007I_013EA,B14007I_014MA,B14007I_014EA,B14007I_015EA,B14007I_015MA,B14007I_016EA,B14007I_016MA,B14007I_017MA,B14007I_017EA,B14007I_018MA,B14007I_018EA,B14007I_019MA,B14007I_019EA,state
0400000US15,138729,1119,49723,2366,4496,991,3089,974,3143,956,2226,577,3502,864,3266,809,3787,844,1714,696,2844,769,2171,830,1448,553,1944,726,2015,690,2695,757,9642,2032,1741,638,89006,2276,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,201333,1547,74910,2723,4423,1389,3075,957,3562,955,6055,1276,4146,1379,4473,1105,5865,1282,5741,1327,3837,1241,3823,1331,4244,1424,4418,1288,3958,1210,5230,1428,11181,2043,879,544,126423,2582,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2101416,3879,725728,7781,42090,3814,35543,3517,39579,3995,41131,3345,37566,3623,44015,3929,42521,3638,43520,3433,44924,3366,42221,4125,40435,3504,40648,2830,41965,2862,42260,3162,131794,5500,15516,1990,1375688,8404,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,435627,2300,165613,4132,8947,1629,9039,1561,9083,1915,9332,1640,13532,2111,9690,1712,11376,1702,8130,1292,10664,1640,10406,1635,10118,1839,8670,1520,9158,1620,8710,1498,24403,2756,4355,1364,270014,4023,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,171649,2237,66616,2711,3068,958,4305,1037,3014,909,4087,901,4732,1004,4554,1237,3904,929,2818,850,4517,1012,2787,795,4127,1018,3183,957,3200,826,5243,1159,11235,1671,1842,701,105033,2733,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,325294,2074,124410,3290,10476,2102,6609,1138,7771,1295,7918,1183,8864,1320,7190,1250,8140,1479,6304,1323,5932,1130,7593,1418,7259,1063,6467,1087,6405,1013,7364,1347,18362,1964,1756,761,200884,2837,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,145729,2690,55122,2579,3825,1025,3626,1067,2864,1018,3832,871,3296,970,4466,1000,3330,1095,3621,894,1957,579,3177,777,3400,805,3186,886,2323,674,3188,858,7147,1659,1884,704,90607,2988,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,229080,3086,69178,3059,4827,1266,3499,979,4380,1142,4196,896,4282,1040,4901,1101,3985,1031,3428,1056,3481,930,3431,999,2495,858,3582,956,3792,901,3148,1159,13994,2445,1757,638,159902,3727,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,20483,1027,7715,1326,326,266,537,251,273,184,194,197,457,339,561,282,383,304,429,309,797,549,272,254,662,514,771,701,243,291,0,175,1447,516,363,326,12768,1039,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,574089,2759,197048,3533,15026,2348,10877,1825,10055,1549,11207,1861,12484,2058,13164,2178,10893,1597,11198,1992,10288,1677,10699,1825,12598,1941,9392,1384,9098,1755,11263,1850,31865,2977,6941,1361,377041,3189,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,765810,2844,262244,5624,16308,2541,15738,2227,13040,1942,13444,2251,12457,2025,15679,1997,13072,1876,14051,1943,12743,1946,13607,2233,13688,2016,12356,1398,16377,2134,12371,1942,56293,3476,11020,2126,503566,5585,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,476409,1998,183498,3553,9855,1622,10687,1431,10509,1797,9403,1647,11074,1533,10117,1274,12176,1868,11321,1533,10783,1605,9712,1426,12081,1857,9796,1509,10446,1333,10733,1478,30520,2215,4285,1130,292911,3053,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,279658,1671,113178,2822,7323,1496,6384,1192,6099,1017,6334,1119,7390,1378,5625,1082,8547,1443,6318,1163,6488,1048,6434,1226,7495,1386,4794,872,5461,1342,9190,1458,17313,2141,1983,548,166480,2814,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,81580,3368,29342,2568,1273,494,2057,859,963,445,1797,878,2174,873,2563,845,1190,509,1714,618,1099,412,2290,847,1027,525,1915,715,1105,605,1518,640,6310,2060,347,398,52238,3403,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,241276,2767,94213,4295,4892,1203,5073,1025,5490,1410,6508,1242,4587,1304,6663,1301,3689,987,5662,1454,5040,1211,5427,1006,5171,1257,5437,1302,4853,1170,6170,1672,16550,1851,3001,1072,147063,4140,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,36704,817,13535,1379,472,313,1403,640,428,332,702,412,609,393,1160,424,1681,657,436,271,682,407,824,409,523,257,596,274,759,394,571,349,2233,773,456,375,23169,1179,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,194681,1336,75292,2054,4806,860,4741,897,3583,942,4462,993,4341,974,6056,1331,4884,976,4401,840,5084,1247,4550,893,3835,768,3934,783,3337,837,4215,999,12099,1644,964,426,119389,1964,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,817912,2355,260000,4366,10221,1953,14441,2438,12466,1823,18813,2370,17179,2401,15999,1998,16475,2071,16940,2118,13869,2080,16086,2080,17166,1922,15229,1883,14341,1797,17625,1991,39441,3482,3709,1114,557912,4436,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,47336,1327,17156,1652,997,494,693,486,942,410,1173,469,758,471,863,546,1292,576,797,307,378,272,667,386,486,453,1262,762,1258,654,459,378,4684,1220,447,312,30180,1823,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1747819,4003,535051,7241,43714,4166,27382,2865,27465,2711,28449,2734,32148,2808,27395,2730,28417,3197,30532,2839,28552,3203,29813,3265,25730,2981,26053,2499,30487,2846,28214,2636,105331,5079,15369,2052,1212768,7607,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,972062,2913,302969,6130,15446,2191,15208,2199,17050,2522,16537,2426,22111,2744,14299,2015,19344,2610,16937,2233,16968,2289,16421,2508,14021,1990,17960,2235,15425,2350,17227,2645,58352,4707,9663,1793,669093,6722,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3630140,5190,1098634,10923,70206,4917,56312,4957,54068,4392,50849,3972,61742,4300,53862,3811,62474,4592,55518,4467,61598,4310,53162,3511,62123,4256,54552,3220,62487,3547,63607,4133,234611,7606,41463,3704,2531506,10835,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,903574,4563,335891,5858,16118,2535,18509,2498,20531,2225,19990,2155,23137,2351,21286,2953,22737,2874,23474,2705,18964,2323,21104,2593,21247,2959,19509,2444,17643,2272,21378,2659,44029,4170,6235,1411,567683,6767,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,24274,840,8193,1194,778,498,628,343,660,331,225,191,430,206,754,379,351,252,305,247,337,263,87,121,370,326,562,370,485,294,372,302,1801,594,48,61,16081,945,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,409581,2632,151026,3845,7082,1202,7654,1423,9969,1682,11747,1670,9979,1427,8843,1367,9842,1552,8863,1295,7091,1506,7600,1311,8068,1267,8144,1298,8594,1266,7633,1498,25563,2720,4354,996,258555,3756,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,389359,1614,157038,3023,10959,1718,8961,1841,8670,1459,11101,1677,9798,1428,11148,1481,9366,1440,10726,1404,9418,1409,8223,1590,10109,1444,7965,1142,7539,1360,7906,1414,23242,2355,1907,675,232321,3233,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,511435,2229,190960,4165,9975,2020,9446,1751,10632,1773,13920,2491,10416,1784,10394,1934,11457,1968,12151,1723,9485,1652,8694,1772,12312,1865,10213,1569,12579,1802,11834,1887,34082,3107,3370,1009,320475,3957,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,882580,3121,316406,5403,21470,2780,18755,2606,17318,2278,18378,2506,18948,2509,19375,2171,17382,2268,17639,2154,18905,2592,14932,2148,17784,2405,17945,1871,17321,2143,17722,2037,52499,3584,10033,1861,566174,5303,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,154178,1409,54651,2578,1961,675,2316,835,2860,1132,4229,1070,3531,1008,2046,628,2942,918,3519,1007,2714,778,2394,1077,2085,859,3248,1001,2996,1205,3267,935,13058,1999,1485,1217,99527,2912,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,267964,2241,91955,3737,4763,1050,7227,1634,6632,1609,5727,1379,5335,1174,5799,1411,5011,1344,7627,1597,6574,1349,4535,1079,5654,1335,4287,1082,3480,896,3657,1165,13768,1977,1879,831,176009,3418,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,29721,809,9817,1583,861,631,628,435,716,308,1023,561,639,337,418,196,504,290,114,102,816,478,40,49,965,635,880,558,455,473,106,126,1179,558,473,324,19904,1613,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,334056,3217,121035,4163,4540,1180,8412,1663,6584,1414,8831,1754,9099,1787,6130,1188,7259,1302,9062,1766,8043,1665,6987,1482,7921,1398,6737,1311,6458,1262,5452,1370,16968,2116,2552,866,213021,3731,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10569261,8995,3531927,19595,199961,7295,197672,8666,202480,8093,204974,9348,211083,7470,217926,8039,209909,9134,207955,7762,209011,6777,195328,9273,208935,9021,206483,8396,188532,7113,199887,7785,594292,14171,77499,4956,7037334,20542,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,407118,2209,154363,4196,7819,1587,8573,1512,9147,1486,9489,1610,7743,1439,8870,1517,10089,1942,8910,1321,10055,1813,8540,1660,9370,1458,8831,1430,8883,1681,9152,1622,26493,2867,2399,731,252755,3995,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11469,902,4959,809,372,367,159,134,66,86,268,267,24,38,203,193,130,124,463,267,109,134,585,279,128,90,197,267,215,202,62,113,1587,448,391,298,6510,878,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,746115,3455,251236,5084,14991,2605,13330,2371,13396,2172,13106,1696,14398,1973,15349,1917,15415,1924,13472,1858,14719,1940,13124,1832,15783,2088,13792,1727,13110,2060,12353,2245,45180,3875,9718,1609,494879,5742,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,885481,2747,328133,5813,18739,2302,22549,2677,16891,1977,22976,3360,19536,2636,19204,2398,22212,2623,23921,2583,17163,2192,17339,2293,19200,1936,17319,2359,17936,2704,18956,2944,47855,3581,6337,1218,557348,5810,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22188,1548,9556,1268,258,247,671,441,434,387,452,333,557,321,398,446,348,255,467,305,224,201,548,392,666,299,585,380,609,347,811,643,2078,690,450,382,12632,1379,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,374145,1915,150383,3035,7048,1306,10301,1391,9096,1414,8542,1633,9412,1529,9664,1444,9451,1465,8819,1266,8802,1446,8764,1272,7829,1144,7900,1432,8178,1308,8371,1330,23860,2496,4346,1267,223762,2965,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,54769,1017,17610,1511,997,532,709,440,1551,673,1117,535,1839,588,559,374,1417,696,1523,565,744,401,1601,824,440,328,823,558,565,390,1048,805,1954,730,723,440,37159,1504,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3229248,5934,797805,9785,44983,4627,32848,4545,33814,3458,38493,4140,31371,4026,34682,3364,43101,4528,42463,4029,41679,4050,40032,3933,38524,3008,38794,3646,43053,3295,45581,3697,217819,8343,30568,4279,2431443,10826,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
