GEO_ID,B17017_001E,B17017_001M,B17017_002E,B17017_002M,B17017_003E,B17017_003M,B17017_004E,B17017_004M,B17017_005E,B17017_005M,B17017_006E,B17017_006M,B17017_007E,B17017_007M,B17017_008E,B17017_008M,B17017_009E,B17017_009M,B17017_010E,B17017_010M,B17017_011E,B17017_011M,B17017_012E,B17017_012M,B17017_013E,B17017_013M,B17017_014E,B17017_014M,B17017_015E,B17017_015M,B17017_016E,B17017_016M,B17017_017E,B17017_017M,B17017_018E,B17017_018M,B17017_019E,B17017_019M,B17017_020E,B17017_020M,B17017_021E,B17017_021M,B17017_022E,B17017_022M,B17017_023E,B17017_023M,B17017_024E,B17017_024M,B17017_025E,B17017_025M,B17017_026E,B17017_026M,B17017_027E,B17017_027M,B17017_028E,B17017_028M,B17017_029E,B17017_029M,B17017_030E,B17017_030M,B17017_031E,B17017_031M,B17017_032E,B17017_032M,B17017_033E,B17017_033M,B17017_034E,B17017_034M,B17017_035E,B17017_035M,B17017_036E,B17017_036M,B17017_037E,B17017_037M,B17017_038E,B17017_038M,B17017_039E,B17017_039M,B17017_040E,B17017_040M,B17017_041E,B17017_041M,B17017_042E,B17017_042M,B17017_043E,B17017_043M,B17017_044E,B17017_044M,B17017_045E,B17017_045M,B17017_046E,B17017_046M,B17017_047E,B17017_047M,B17017_048E,B17017_048M,B17017_049E,B17017_049M,B17017_050E,B17017_050M,B17017_051E,B17017_051M,B17017_052E,B17017_052M,B17017_053E,B17017_053M,B17017_054E,B17017_054M,B17017_055E,B17017_055M,B17017_056E,B17017_056M,B17017_057E,B17017_057M,B17017_058E,B17017_058M,B17017_059E,B17017_059M,NAME,B17017_001EA,B17017_001MA,B17017_002MA,B17017_002EA,B17017_003MA,B17017_003EA,B17017_004MA,B17017_004EA,B17017_005EA,B17017_005MA,B17017_006EA,B17017_006MA,B17017_007EA,B17017_007MA,B17017_008EA,B17017_008MA,B17017_009EA,B17017_009MA,B17017_010EA,B17017_010MA,B17017_011EA,B17017_011MA,B17017_012MA,B17017_012EA,B17017_013MA,B17017_013EA,B17017_014MA,B17017_014EA,B17017_015MA,B17017_015EA,B17017_016MA,B17017_016EA,B17017_017MA,B17017_017EA,B17017_018MA,B17017_018EA,B17017_019MA,B17017_019EA,B17017_020EA,B17017_020MA,B17017_021EA,B17017_021MA,B17017_022MA,B17017_022EA,B17017_023MA,B17017_023EA,B17017_024MA,B17017_024EA,B17017_025MA,B17017_025EA,B17017_026MA,B17017_026EA,B17017_027MA,B17017_027EA,B17017_028MA,B17017_028EA,B17017_029MA,B17017_029EA,B17017_030EA,B17017_030MA,B17017_031EA,B17017_031MA,B17017_032MA,B17017_032EA,B17017_033MA,B17017_033EA,B17017_034MA,B17017_034EA,B17017_035MA,B17017_035EA,B17017_036MA,B17017_036EA,B17017_037EA,B17017_037MA,B17017_038MA,B17017_038EA,B17017_039MA,B17017_039EA,B17017_040EA,B17017_040MA,B17017_041EA,B17017_041MA,B17017_042EA,B17017_042MA,B17017_043EA,B17017_043MA,B17017_044EA,B17017_044MA,B17017_045EA,B17017_045MA,B17017_046EA,B17017_046MA,B17017_047MA,B17017_047EA,B17017_048MA,B17017_048EA,B17017_049MA,B17017_049EA,B17017_050EA,B17017_050MA,B17017_051EA,B17017_051MA,B17017_052EA,B17017_052MA,B17017_053EA,B17017_053MA,B17017_054EA,B17017_054MA,B17017_055EA,B17017_055MA,B17017_056EA,B17017_056MA,B17017_057MA,B17017_057EA,B17017_058MA,B17017_058EA,B17017_059MA,B17017_059EA,state
0400000US01,1841665,12421,304233,8659,154370,6386,46628,2879,1420,758,18042,2168,18007,1954,9159,1421,107742,5689,12997,1904,1074,595,6073,1515,4808,1058,1042,456,94745,5195,8357,1709,55940,3948,22560,2413,7888,1291,149863,6511,58263,3781,8632,1532,14003,2363,25550,2467,10078,1411,91600,4581,12725,2105,13677,2010,33388,2796,31810,2352,1537432,13626,1049319,13531,810346,11402,11932,1985,244050,7408,347917,6082,206447,4033,238973,8210,64559,3977,4039,1383,21784,2434,26281,2669,12455,1613,174414,6972,4103,1237,65164,4398,62116,4202,43031,2685,488113,11591,236194,8024,13578,2438,77867,5438,85216,5061,59533,2877,251919,8046,9981,1866,44551,3175,77279,4192,120108,4876,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,250741,3074,23464,2350,12388,1464,5212,876,141,151,2514,865,1671,376,886,381,7176,1230,2056,670,367,380,1046,522,550,208,93,52,5120,1123,257,178,3404,1035,1134,429,325,90,11076,1919,5081,983,377,339,1456,565,2654,776,594,265,5995,1523,903,601,1124,604,2272,837,1696,728,227277,3239,155013,3917,118613,4050,2699,860,45883,2844,48344,2368,21687,1389,36400,2549,12946,1688,495,331,5405,1123,5116,1064,1930,604,23454,2079,2010,967,10377,1904,7911,1182,3156,620,72264,2841,41513,2400,2613,885,15755,1919,14362,1459,8783,1122,30751,1847,1287,473,7600,1261,12075,1408,9789,1024,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2552972,11005,346204,9840,176062,6641,74404,4198,1440,755,30900,2466,24408,2703,17656,1789,101658,5296,21609,2410,2453,809,11286,1880,6364,1292,1506,512,80049,4515,8373,1553,46078,4035,19927,2275,5671,1242,170142,6661,79054,4004,14104,1908,18571,2428,29960,2452,16419,1764,91088,5467,11334,1658,14834,2331,32704,2335,32216,3140,2206768,14224,1476263,14537,1132114,14104,11916,1726,351015,8600,440096,7266,329087,5077,344149,9644,116465,6113,8337,1770,48615,4277,43104,3728,16409,2420,227684,7610,9166,1655,87865,4811,88078,4662,42575,2927,730505,11828,356511,9185,19642,2800,119563,6454,124808,5217,92498,3953,373994,7862,16495,1852,77658,4473,116534,5385,163307,4846,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1153082,8560,188965,6238,87890,4894,31694,2922,1438,606,15200,2038,9558,1378,5498,994,56196,3862,8966,1471,1011,546,4352,1073,2731,849,872,433,47230,3488,5205,1497,29908,2800,9137,1744,2980,658,101075,5125,44384,3788,6444,1481,10691,1963,19075,2298,8174,1397,56691,3677,6842,1514,7146,1492,22710,2041,19993,2199,964117,8981,666809,11484,521158,9536,11358,1895,164953,5855,211412,5394,133435,3742,145651,6741,44835,3793,3914,1185,19276,2712,15808,1880,5837,1287,100816,5019,5298,1427,41749,3373,34115,2597,19654,2334,297308,8122,144016,6193,10035,1753,45712,3580,49714,3816,38555,2561,153292,5460,6866,1261,24737,2212,51193,2996,70496,3564,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,13005097,17539,1623414,23032,858067,15922,373259,9802,8244,2001,169649,6893,129310,5002,66056,3256,484808,12165,98151,5701,9904,1524,50672,4476,30101,3156,7474,1381,386657,9764,22564,2603,229337,8081,106162,5206,28594,2680,765347,14606,313515,9352,38055,3103,77341,4669,126083,6229,72036,4227,451832,11253,46791,3402,70641,4606,141001,5933,193399,7753,11381683,27531,8052550,26039,6073706,28866,45157,3605,2019544,18511,2723166,19517,1285839,11764,1978844,20951,675061,15412,37336,3200,290988,8731,253249,8289,93488,5249,1303783,17677,32703,3229,433453,10917,570860,12366,266767,7452,3329133,24030,1629149,17999,59744,3606,639403,12324,548340,11934,381662,7694,1699984,17305,53866,4338,432079,9722,507970,11367,706069,11228,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2139207,8774,218336,6885,91960,4848,38461,3259,1514,651,16973,2694,13904,1676,6070,970,53499,4065,9483,1794,1651,802,3828,1010,2729,782,1275,719,44016,3823,4514,1331,25634,2785,10451,1786,3417,880,126376,4976,54976,3406,10668,1648,14737,1948,19193,2165,10378,1762,71400,4353,13045,1398,10613,1686,24807,2797,22935,2528,1920871,10143,1274847,10110,1023853,11173,15130,1922,372823,7335,420547,6730,215353,4441,250994,6370,91058,4575,7048,1773,37562,3145,36529,3074,9919,1643,159936,5822,4896,1328,59596,3591,67262,3855,28182,2647,646024,9019,325979,7043,19487,2273,135190,5047,107021,4745,64281,3584,320045,7407,16874,2414,90898,4469,93984,3957,118289,4560,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1356762,6513,127576,6219,55756,4613,17623,1988,91,105,7705,1326,5447,1038,4380,1034,38133,3858,5613,1375,545,408,2201,917,2341,734,526,361,32520,3518,2027,797,19417,2802,9166,1631,1910,549,71820,4456,29369,3111,3264,1119,7087,1732,13051,1898,5967,1119,42451,2952,5202,1322,4875,1039,14703,2000,17671,1819,1229186,7577,821537,8644,631938,8173,2305,784,175233,4920,303955,5680,150445,3506,189599,7241,55704,3805,1589,561,21270,2719,24048,2293,8797,1412,133895,5727,2797,921,47550,3395,58522,4232,25026,2613,407649,8450,186071,7377,7512,1214,60274,4653,71504,4541,46781,2652,221578,6754,7406,1411,43843,3521,70194,4079,100135,3912,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,357937,4266,46208,3052,21665,2390,9611,1790,165,148,4402,1231,2839,1046,2205,784,12054,1765,2402,945,89,119,1065,630,768,418,480,463,9652,1519,728,441,4978,1277,2671,780,1275,609,24543,2279,9274,1520,1226,511,2865,868,3334,940,1849,560,15269,1956,1730,619,2287,833,6866,1443,4386,932,311729,4592,214130,5465,167336,5179,947,452,46380,2872,72565,3243,47444,1920,46794,3453,14114,1743,501,354,6966,1391,4451,939,2196,585,32680,3052,759,497,11844,1994,12898,1677,7179,1342,97599,4780,42440,3032,1350,548,13956,1845,15292,1986,11842,1514,55159,3435,1590,734,12152,1801,18676,2236,22741,2003,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,281475,3302,41997,3500,15929,1763,2406,868,0,208,1215,712,908,485,283,216,13523,1678,1628,658,106,128,753,537,486,382,283,293,11895,1619,705,411,6533,1348,3286,1011,1371,526,26068,3000,9669,1450,822,331,2698,785,4168,1022,1981,617,16399,2305,2445,647,4612,1163,4997,1153,4345,934,239478,3938,103428,3668,68170,3209,310,223,34195,2102,21141,1754,12524,1362,35258,2731,8363,1370,387,330,3371,800,3399,867,1206,483,26895,2298,260,270,8094,1251,10802,1599,7739,1158,136050,4166,62759,3223,1896,574,33293,2599,18191,1792,9379,1263,73291,3575,2712,583,36381,2356,17578,1727,16620,1626,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7689964,22835,1035110,17502,499029,11818,213722,7908,2581,894,75726,4804,75042,4706,60373,4400,285307,9019,50716,3727,4202,1283,21812,2634,17934,2704,6768,1550,234591,8437,14859,2173,136476,6912,66326,4416,16930,2269,536081,11466,221083,7727,25705,3031,43503,3660,90354,4731,61521,4468,314998,10342,25177,2524,44122,4624,106477,6660,139222,6345,6654854,26960,4444477,28838,3374573,27825,24165,2796,912192,15867,1387899,15335,1050317,12215,1069904,19401,326912,10597,12520,2073,133589,7100,128960,6450,51843,4671,742992,15642,16913,2258,251497,10655,312731,8856,161851,5887,2210377,22485,1039151,16415,35172,3176,312917,9862,369078,9811,321984,8417,1171226,17275,38019,3426,213336,7586,354115,9585,565756,11286,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
