GEO_ID,B17001I_001E,B17001I_001M,B17001I_002E,B17001I_002M,B17001I_003E,B17001I_003M,B17001I_004E,B17001I_004M,B17001I_005E,B17001I_005M,B17001I_006E,B17001I_006M,B17001I_007E,B17001I_007M,B17001I_008E,B17001I_008M,B17001I_009E,B17001I_009M,B17001I_010E,B17001I_010M,B17001I_011E,B17001I_011M,B17001I_012E,B17001I_012M,B17001I_013E,B17001I_013M,B17001I_014E,B17001I_014M,B17001I_015E,B17001I_015M,B17001I_016E,B17001I_016M,B17001I_017E,B17001I_017M,B17001I_018E,B17001I_018M,B17001I_019E,B17001I_019M,B17001I_020E,B17001I_020M,B17001I_021E,B17001I_021M,B17001I_022E,B17001I_022M,B17001I_023E,B17001I_023M,B17001I_024E,B17001I_024M,B17001I_025E,B17001I_025M,B17001I_026E,B17001I_026M,B17001I_027E,B17001I_027M,B17001I_028E,B17001I_028M,B17001I_029E,B17001I_029M,B17001I_030E,B17001I_030M,B17001I_031E,B17001I_031M,B17001I_032E,B17001I_032M,B17001I_033E,B17001I_033M,B17001I_034E,B17001I_034M,B17001I_035E,B17001I_035M,B17001I_036E,B17001I_036M,B17001I_037E,B17001I_037M,B17001I_038E,B17001I_038M,B17001I_039E,B17001I_039M,B17001I_040E,B17001I_040M,B17001I_041E,B17001I_041M,B17001I_042E,B17001I_042M,B17001I_043E,B17001I_043M,B17001I_044E,B17001I_044M,B17001I_045E,B17001I_045M,B17001I_046E,B17001I_046M,B17001I_047E,B17001I_047M,B17001I_048E,B17001I_048M,B17001I_049E,B17001I_049M,B17001I_050E,B17001I_050M,B17001I_051E,B17001I_051M,B17001I_052E,B17001I_052M,B17001I_053E,B17001I_053M,B17001I_054E,B17001I_054M,B17001I_055E,B17001I_055M,B17001I_056E,B17001I_056M,B17001I_057E,B17001I_057M,B17001I_058E,B17001I_058M,B17001I_059E,B17001I_059M,NAME,B17001I_001EA,B17001I_001MA,B17001I_002EA,B17001I_002MA,B17001I_003MA,B17001I_003EA,B17001I_004MA,B17001I_004EA,B17001I_005MA,B17001I_005EA,B17001I_006EA,B17001I_006MA,B17001I_007EA,B17001I_007MA,B17001I_008EA,B17001I_008MA,B17001I_009MA,B17001I_009EA,B17001I_010MA,B17001I_010EA,B17001I_011EA,B17001I_011MA,B17001I_012EA,B17001I_012MA,B17001I_013EA,B17001I_013MA,B17001I_014MA,B17001I_014EA,B17001I_015MA,B17001I_015EA,B17001I_016MA,B17001I_016EA,B17001I_017EA,B17001I_017MA,B17001I_018MA,B17001I_018EA,B17001I_019MA,B17001I_019EA,B17001I_020EA,B17001I_020MA,B17001I_021MA,B17001I_021EA,B17001I_022MA,B17001I_022EA,B17001I_023MA,B17001I_023EA,B17001I_024MA,B17001I_024EA,B17001I_025EA,B17001I_025MA,B17001I_026MA,B17001I_026EA,B17001I_027MA,B17001I_027EA,B17001I_028MA,B17001I_028EA,B17001I_029MA,B17001I_029EA,B17001I_030MA,B17001I_030EA,B17001I_031MA,B17001I_031EA,B17001I_032MA,B17001I_032EA,B17001I_033EA,B17001I_033MA,B17001I_034MA,B17001I_034EA,B17001I_035MA,B17001I_035EA,B17001I_036MA,B17001I_036EA,B17001I_037MA,B17001I_037EA,B17001I_038EA,B17001I_038MA,B17001I_039MA,B17001I_039EA,B17001I_040MA,B17001I_040EA,B17001I_041EA,B17001I_041MA,B17001I_042MA,B17001I_042EA,B17001I_043EA,B17001I_043MA,B17001I_044EA,B17001I_044MA,B17001I_045MA,B17001I_045EA,B17001I_046EA,B17001I_046MA,B17001I_047MA,B17001I_047EA,B17001I_048MA,B17001I_048EA,B17001I_049MA,B17001I_049EA,B17001I_050EA,B17001I_050MA,B17001I_051EA,B17001I_051MA,B17001I_052EA,B17001I_052MA,B17001I_053MA,B17001I_053EA,B17001I_054MA,B17001I_054EA,B17001I_055MA,B17001I_055EA,B17001I_056EA,B17001I_056MA,B17001I_057EA,B17001I_057MA,B17001I_058MA,B17001I_058EA,B17001I_059MA,B17001I_059EA,state
0400000US13,977433,4144,228841,16645,107486,8273,18852,2250,3444,1147,22018,3223,8983,1827,3465,1318,4034,1018,8994,1832,11216,2144,15057,2330,5512,1570,3577,1118,1550,751,784,664,121355,10222,16827,3316,2879,908,21834,2796,9748,1938,1945,740,3393,1020,12930,2064,18318,2535,20013,2446,6626,1644,3957,1315,1841,755,1044,599,748592,18058,397422,9234,32078,2971,5403,1248,43068,3446,23483,3040,7685,1445,14232,2102,44951,2879,68232,3518,68529,3298,50058,3262,26196,1775,9056,1382,4451,1014,351170,11507,32145,2693,6762,1480,40505,3812,20701,2913,6827,1288,11414,1640,38761,2664,50075,3517,57647,3295,44194,2449,25135,2223,11045,1663,5959,1262,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,144657,1191,21651,3864,9109,2070,1695,803,689,559,763,504,623,443,364,437,279,264,1147,571,1178,709,776,507,791,593,529,361,48,71,227,228,12542,2300,2478,836,366,318,1362,532,448,387,8,14,475,303,1830,696,1657,734,1185,665,1330,564,697,456,508,337,198,165,123006,3861,63201,2138,7310,954,1561,614,8752,966,2676,641,829,397,1714,533,6743,1153,11463,1207,9733,1008,5122,826,4168,492,2134,389,996,281,59805,2384,7279,879,1723,695,7419,902,2885,656,773,341,1984,448,5276,816,11039,913,8254,923,5032,612,4593,465,2341,300,1207,246,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,208443,1552,40613,6337,18694,3624,4009,1434,280,254,4579,1486,899,480,128,124,507,375,1497,562,2278,986,1584,689,1040,565,1573,844,303,245,17,30,21919,3427,3037,1109,249,236,2991,945,1853,1228,412,439,828,500,2983,957,3405,1007,2411,979,1752,774,1558,584,440,324,0,201,167830,6479,87039,4192,8560,1477,1041,621,9248,1566,5116,1549,1854,843,3412,1182,12683,1779,13588,1932,12005,1677,10124,1429,5679,1164,2920,813,809,422,80791,3726,6868,1353,2595,1214,10580,1729,5198,1401,1603,685,3929,1067,9538,1460,11635,1582,9637,1513,9462,1321,5889,880,2855,709,1002,700,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2171100,3222,326042,19588,147506,9808,19779,2681,4215,1482,27844,3452,11728,2182,3370,847,6514,1221,16002,2352,13982,1915,17936,2534,11693,1866,8122,1693,4562,1084,1759,588,178536,11642,19479,2689,3695,1039,24267,3082,11243,2265,3957,1239,6556,1243,20338,2795,27092,2672,28976,3281,13186,1979,9012,1428,6419,1192,4316,1026,1845058,20381,960299,10304,71879,2932,15582,2726,98806,4276,49989,3839,17245,1759,33943,2191,107538,2716,161674,2547,153816,3309,121362,2394,74783,1844,36271,1415,17411,1142,884759,12517,69487,2837,12802,1812,96505,4398,50154,3091,15163,2044,32375,2024,99701,3108,134137,3256,131226,3935,109855,2254,71724,2075,38732,1590,22898,1343,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,448734,2282,95303,9512,43677,5111,7301,1476,1118,552,8298,1754,4656,1184,1387,676,1948,844,4124,1072,5395,1263,4598,1690,2528,817,912,472,1110,497,302,223,51626,5419,6366,1211,1774,850,8952,1754,3508,1026,474,462,2549,1009,6151,1661,7680,1556,6004,1352,4986,1203,1622,661,1121,501,439,186,353431,9987,188217,6412,16253,1875,2942,940,22780,2376,12154,1691,5461,1474,5976,1170,22249,2196,27315,2121,30680,2264,21707,1726,12766,1352,5169,1148,2765,609,165214,5669,14446,1215,3497,1151,20639,2215,9657,1736,2464,978,5991,1198,18952,1876,24509,2142,28053,1827,17500,1559,10847,1172,5700,1020,2959,579,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,180559,1464,32414,4586,16317,2775,3002,970,791,469,2338,728,963,451,819,750,1093,464,2901,947,1368,565,1284,645,817,536,827,566,82,117,32,44,16097,2579,2279,870,602,485,1313,453,1102,539,133,142,957,625,2355,927,2442,757,2592,901,1272,478,684,427,284,267,82,113,148145,4811,77159,3086,7321,1167,1468,539,10316,1333,4556,1060,1632,644,2533,802,8150,1152,12290,1400,13284,1735,8262,1278,5335,965,1523,588,489,297,70986,3143,7448,1160,1573,653,10214,1224,3887,961,1331,485,2569,676,9316,1584,10145,1254,7996,1404,8541,1241,5047,997,1757,650,1162,486,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,336893,1532,61771,8046,28794,3966,5239,1278,1320,656,4953,1301,2600,900,224,159,834,385,4026,1131,2782,883,3275,969,1290,567,1625,710,295,290,331,251,32977,4569,4342,1050,800,429,5137,1267,1669,630,564,347,1172,627,5672,1395,4418,1076,4012,1060,2633,866,1452,592,753,555,353,281,275122,8064,143076,4425,13298,1645,3705,976,16879,1931,8153,1428,3961,858,5066,1028,17237,1589,23366,2024,19836,1386,16275,1347,9360,945,4371,608,1569,489,132046,4783,13270,1426,3722,1145,18485,1936,6855,1053,2178,720,5124,850,13864,1362,19730,1694,18886,1842,14316,1513,8766,979,4569,780,2281,463,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,148974,2851,38407,5448,17811,2823,2893,867,711,562,3920,1047,987,428,873,861,651,416,1170,671,2846,891,2533,735,698,448,392,306,137,155,0,195,20596,3307,2877,1031,291,253,3108,1004,1670,536,433,293,768,486,2578,920,3833,1342,2929,797,1034,464,668,662,81,125,326,389,110567,5990,62761,3563,6753,1187,1485,754,5650,1324,3349,848,728,285,2317,651,7256,1449,11296,1600,10158,1506,7008,1217,4374,883,1630,425,757,375,47806,3596,4245,1200,647,307,7866,1545,3601,865,1386,565,1280,494,4526,1109,7236,1150,7631,1123,3944,766,3213,698,1764,487,467,309,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,235031,2709,59070,5729,28044,3773,4752,1242,537,379,4349,1084,2057,813,366,327,1094,516,3164,1085,4436,1093,3365,994,2018,978,853,567,401,294,652,419,31026,3583,3691,1035,1372,780,3834,989,845,520,163,177,686,387,4386,1268,6638,1365,5538,1174,1235,531,1422,675,504,326,712,370,175961,6308,96927,4188,9268,1698,1103,479,8578,1541,4351,1127,1305,704,1815,723,11150,1651,17120,1835,16978,1664,11212,1476,7985,1278,3412,545,2650,583,79034,4399,6102,1486,1405,558,6584,1300,3619,1200,843,409,3083,980,8680,1320,12135,1496,10600,1342,10505,1420,7035,1226,4486,690,3957,755,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,20605,992,4193,1264,2148,854,543,377,0,175,266,278,298,205,0,175,246,313,250,368,23,41,47,67,176,255,7,19,16,35,276,327,2045,624,192,148,14,42,388,238,14,32,0,175,0,175,392,379,305,315,221,205,364,355,0,175,0,175,155,170,16412,1557,9302,1505,514,288,193,211,799,395,1280,659,773,770,170,268,1687,813,1206,565,1055,478,654,316,116,95,628,308,227,203,7110,998,598,309,216,168,681,441,310,253,161,219,0,175,689,346,791,330,1486,494,987,417,561,400,504,283,126,125,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,601643,1769,79049,9223,33026,4793,5440,1597,715,505,5680,1541,2857,1217,679,565,1249,657,3545,1037,3813,1373,4748,1416,2030,1102,1213,609,664,532,393,293,46023,5347,5649,1583,2611,1104,5225,1298,2573,923,1167,525,572,326,4822,1066,9322,1794,7667,1380,2736,831,1836,650,921,597,922,385,522594,9484,277406,5190,27173,1812,3452,1083,30877,2057,13821,1998,4090,1137,8211,1357,26283,1352,47442,2048,50661,2124,35907,1853,19104,821,7279,655,3106,512,245188,5706,26108,1768,4866,1312,24765,2263,12182,1542,5427,1241,6325,958,22385,1236,37357,2058,39261,1766,31223,1483,20018,831,9535,867,5736,679,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,785051,2321,197688,10384,84506,5653,11397,2455,1614,743,13208,2059,6971,1575,1619,587,4357,1033,11151,2017,9403,1994,8583,1559,6123,1195,4672,1228,3886,852,1522,629,113182,6936,12125,1803,3762,1070,14427,2017,5498,1250,1897,740,4805,1028,11263,1919,18707,2356,13672,1732,9669,1574,8068,1485,6346,955,2943,835,587363,10608,304300,6155,26989,2464,4299,1215,28895,2245,13836,1787,4536,1105,10349,1378,36145,2487,60594,2261,46695,1866,36182,1230,21563,1434,9174,887,5043,755,283063,6890,22422,1871,4645,1145,25498,2080,12180,1678,3829,823,9091,1158,31847,2129,47896,2507,46172,1679,37555,1509,23193,1575,11519,1144,7216,963,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,491001,1946,103186,7702,48863,4458,9788,1354,1731,759,8114,1481,3452,844,1306,609,2438,726,4548,1083,6759,1263,4215,1156,2738,726,2197,516,1024,389,553,345,54323,4694,7462,1280,749,401,7830,1655,2509,677,993,413,2193,765,8314,1498,9131,1227,7133,1391,3008,746,2852,774,819,410,1330,519,387815,7897,201492,5120,14257,1463,3551,869,24651,2183,11666,1601,4186,1072,7367,1157,25065,1510,29744,1873,29311,1753,25141,1746,15125,996,7633,801,3795,636,186323,4933,15150,1394,2325,679,23732,1723,11146,1357,3026,700,7774,1272,20623,1912,26754,1728,24915,1596,24080,1739,13895,1052,7529,922,5374,798,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,288298,1772,54785,6302,23368,2857,2595,885,1163,897,4042,1034,1897,733,460,262,939,432,3548,971,1811,626,3610,1173,1399,673,977,419,683,422,244,312,31417,4184,3044,933,812,521,6146,1289,2304,856,1355,630,1440,505,3409,1060,5321,1147,4052,1051,1964,673,919,476,449,276,202,200,233513,6520,125875,3817,10897,1086,1803,636,15376,1634,8427,1427,2518,763,4842,1232,15117,1360,21505,1474,21154,1307,13173,1178,7688,805,1937,653,1438,525,107638,4146,11239,1536,1931,715,13562,1561,7685,1341,1590,477,4269,940,10905,954,16698,1441,15951,1506,12253,1206,6789,863,3061,593,1705,602,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,80295,2734,17343,3469,7736,2012,924,436,48,86,1266,525,355,377,151,169,192,257,2117,1000,807,681,900,482,842,501,134,221,0,217,0,217,9607,2140,895,423,588,688,1415,643,1047,567,118,151,231,235,2104,875,1186,565,1366,684,535,421,76,131,46,75,0,217,62952,3714,32833,3002,2673,873,645,393,3525,1153,2106,726,609,614,1338,603,4363,1072,5153,1268,4447,1118,3753,1063,2219,732,1429,802,573,321,30119,2197,3540,878,826,477,4188,855,1468,690,422,257,1031,552,3685,1273,3989,971,3938,1125,2939,996,1737,641,1484,622,872,508,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,248274,2671,44556,6220,21001,3223,2315,807,718,592,3924,1031,2030,779,690,329,1029,624,2987,941,2630,1202,1944,897,1108,486,775,487,687,498,164,138,23555,4039,3768,1385,108,124,2858,965,1517,854,661,477,681,302,3263,893,4600,1334,2331,625,1436,666,1022,596,907,561,403,291,203718,6033,103896,4087,10134,1729,1866,699,10936,1747,6812,1083,2758,958,3123,896,12053,1680,17906,2140,14541,1571,11572,1637,6638,1039,3228,786,2329,696,99822,3983,9276,1357,1388,677,13960,2113,5621,1579,1968,622,4002,875,11158,1525,15129,1638,11719,1291,10936,1399,8277,1054,3919,811,2469,587,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,36498,901,6438,1282,2271,759,231,201,127,125,743,446,131,170,36,69,24,45,329,306,319,279,118,121,19,34,0,174,122,120,72,126,4167,986,751,367,61,119,280,263,216,140,294,359,93,157,1127,505,353,280,468,317,253,249,271,397,0,174,0,174,30060,1529,15334,1319,1614,670,98,76,1683,598,387,244,318,287,662,401,1744,656,2271,772,2030,659,2308,833,1323,697,651,399,245,218,14726,1372,697,419,166,213,2739,814,1334,434,144,150,467,399,1591,588,2267,763,1741,568,1781,646,932,377,486,290,381,312,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,205254,1114,41742,6039,19034,3104,2803,858,533,341,3815,1162,2266,758,824,454,494,314,1916,712,2560,782,1643,796,1414,720,532,437,97,162,137,167,22708,3643,3285,1108,126,148,5411,1306,1714,707,731,416,612,402,2214,867,3658,1190,2569,841,1706,616,166,178,345,251,171,161,163512,5942,88543,3745,8785,1276,2575,763,9372,1411,5442,890,1239,742,3398,921,10667,1185,13820,1460,13732,1362,9379,1134,6031,787,3155,749,948,426,74969,3275,8592,954,1184,606,9562,1489,4620,968,818,430,2728,789,8524,1165,12579,1534,9266,1281,8062,1068,5613,837,2496,600,925,318,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,852901,1565,133780,10574,63679,6184,10339,1927,1547,586,13362,2327,4785,1643,1112,457,2851,698,5981,1122,6340,1448,6504,1544,4266,1020,2952,867,2679,800,961,511,70101,5661,7194,1428,1680,660,9171,1562,5299,1316,1440,671,1790,688,8814,1520,11108,1889,10816,1505,4855,1108,3701,908,2612,791,1621,566,719121,10426,366883,6307,27393,2097,5455,1523,38591,3064,16206,2134,6302,1331,13664,1526,42924,1642,65003,2012,56053,1837,47899,1264,28811,1039,12189,956,6393,673,352238,5606,28787,1441,6316,1426,36885,2261,18437,2415,7037,1150,11962,1007,39596,1568,54540,2008,51588,1615,45971,1418,28275,1078,14082,909,8762,705,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,47365,1417,8339,3332,3459,1809,217,222,57,97,1013,677,445,375,0,192,265,271,548,471,409,359,306,496,179,287,20,40,0,192,0,192,4880,1772,1102,507,0,192,952,684,133,133,0,192,213,344,625,429,1124,570,202,328,314,283,170,180,45,84,0,192,39026,3310,20010,2151,2049,575,756,421,1315,446,661,421,551,496,267,267,2544,902,3646,1006,2685,848,3049,816,1378,636,1087,481,22,43,19016,1928,1133,618,581,370,2312,799,521,326,612,518,851,539,1674,368,3474,863,2587,663,1990,670,1703,479,1317,584,261,226,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1813038,2202,316243,17143,137737,9364,19263,2727,4148,1213,20276,2995,11799,1784,2848,844,5954,1331,11144,1690,14176,2059,16898,2547,10839,1624,8411,1460,6720,1409,5261,1059,178506,9515,16115,2606,2442,871,21411,2850,7883,1750,2168,855,5599,1119,17650,2175,28171,2709,29757,2864,15584,1674,12271,1607,11155,1520,8300,1306,1496795,17370,767205,9890,58703,3128,10188,1962,65705,4237,35727,3640,9212,1553,23928,2028,81295,2101,132395,2135,127206,2695,105435,1936,70055,1479,30664,1614,16692,1243,729590,9442,59788,2559,10198,1824,68422,4087,32304,2919,10249,1371,22011,1783,70184,2192,107339,2811,108932,2991,104778,1933,74206,1592,36649,1448,24530,1470,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
