GEO_ID,B19301F_001E,B19301F_001M,NAME,B19301F_001MA,B19301F_001EA,state
0400000US01,12143,1619,Alabama,null,null,01
0400000US02,36031,8176,Alaska,null,null,02
0400000US04,16956,724,Arizona,null,null,04
0400000US05,15340,2015,Arkansas,null,null,05
0400000US06,18632,262,California,null,null,06
0400000US08,21054,1214,Colorado,null,null,08
0400000US09,18059,1457,Connecticut,null,null,09
0400000US10,16945,4064,Delaware,null,null,10
0400000US11,25058,4563,District of Columbia,null,null,11
0400000US12,19562,880,Florida,null,null,12
0400000US13,15821,1173,Georgia,null,null,13
0400000US15,28300,4362,Hawaii,null,null,15
0400000US16,15629,1798,Idaho,null,null,16
0400000US17,17387,463,Illinois,null,null,17
0400000US18,17962,1536,Indiana,null,null,18
0400000US19,21355,2017,Iowa,null,null,19
0400000US20,15157,1028,Kansas,null,null,20
0400000US21,16210,1975,Kentucky,null,null,21
0400000US22,13795,1633,Louisiana,null,null,22
0400000US23,18838,5913,Maine,null,null,23
0400000US24,18534,821,Maryland,null,null,24
0400000US25,19969,998,Massachusetts,null,null,25
0400000US26,16742,1126,Michigan,null,null,26
0400000US27,17010,1198,Minnesota,null,null,27
0400000US28,12301,1835,Mississippi,null,null,28
0400000US29,18056,3546,Missouri,null,null,29
0400000US30,17877,4127,Montana,null,null,30
0400000US31,16329,2121,Nebraska,null,null,31
0400000US32,17978,1017,Nevada,null,null,32
0400000US33,34693,6923,New Hampshire,null,null,33
0400000US34,19539,670,New Jersey,null,null,34
0400000US35,19014,1672,New Mexico,null,null,35
0400000US36,18823,486,New York,null,null,36
0400000US37,13760,808,North Carolina,null,null,37
0400000US38,24704,4082,North Dakota,null,null,38
0400000US39,17404,1585,Ohio,null,null,39
0400000US40,16678,1374,Oklahoma,null,null,40
0400000US41,18481,1505,Oregon,null,null,41
0400000US42,16867,1198,Pennsylvania,null,null,42
0400000US44,18512,2765,Rhode Island,null,null,44
0400000US45,14334,1256,South Carolina,null,null,45
0400000US46,23335,5096,South Dakota,null,null,46
0400000US47,13454,1229,Tennessee,null,null,47
0400000US48,18488,615,Texas,null,null,48
0400000US49,16464,1201,Utah,null,null,49
0400000US50,16754,8997,Vermont,null,null,50
0400000US51,21432,1344,Virginia,null,null,51
0400000US53,17778,982,Washington,null,null,53
0400000US54,12753,5250,West Virginia,null,null,54
0400000US55,16278,1095,Wisconsin,null,null,55
0400000US56,29828,9693,Wyoming,null,null,56
0400000US72,9066,451,Puerto Rico,null,null,72
