GEO_ID,B19001I_001E,B19001I_001M,B19001I_002E,B19001I_002M,B19001I_003E,B19001I_003M,B19001I_004E,B19001I_004M,B19001I_005E,B19001I_005M,B19001I_006E,B19001I_006M,B19001I_007E,B19001I_007M,B19001I_008E,B19001I_008M,B19001I_009E,B19001I_009M,B19001I_010E,B19001I_010M,B19001I_011E,B19001I_011M,B19001I_012E,B19001I_012M,B19001I_013E,B19001I_013M,B19001I_014E,B19001I_014M,B19001I_015E,B19001I_015M,B19001I_016E,B19001I_016M,B19001I_017E,B19001I_017M,NAME,B19001I_001MA,B19001I_001EA,B19001I_002MA,B19001I_002EA,B19001I_003MA,B19001I_003EA,B19001I_004EA,B19001I_004MA,B19001I_005EA,B19001I_005MA,B19001I_006MA,B19001I_006EA,B19001I_007MA,B19001I_007EA,B19001I_008MA,B19001I_008EA,B19001I_009MA,B19001I_009EA,B19001I_010EA,B19001I_010MA,B19001I_011EA,B19001I_011MA,B19001I_012MA,B19001I_012EA,B19001I_013MA,B19001I_013EA,B19001I_014MA,B19001I_014EA,B19001I_015MA,B19001I_015EA,B19001I_016EA,B19001I_016MA,B19001I_017MA,B19001I_017EA,state
0400000US13,253059,6306,15377,2552,11285,2067,12925,2456,17492,2693,17392,2537,16548,2683,17503,2751,14735,2493,13147,2072,21967,3164,24769,2916,28339,2849,15367,2306,10496,1873,8097,1550,7620,1447,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,36909,1964,2589,883,591,287,1516,758,1447,669,1191,646,1203,589,1132,534,1699,627,1826,718,2448,747,3674,1078,6731,1450,3851,926,2796,906,1944,724,2271,672,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,54415,2321,3988,1204,2117,984,1671,603,2985,1032,4045,1480,4963,1344,4387,1397,2861,1067,3224,1196,5600,1371,6965,1518,5952,1335,3045,1118,1452,688,482,370,678,515,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,578402,8345,31485,3095,19392,2682,24972,2680,33200,2826,30278,2767,31677,3237,34788,3613,29496,3049,31104,3207,53994,4471,67666,4569,76890,4453,48699,3271,25516,2510,24970,2830,14275,1822,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,121909,4321,9923,1850,4799,1096,6748,1298,7918,1374,6583,1637,7539,1795,8072,1699,6702,1269,6330,1305,13128,1819,13164,2398,13484,1929,7900,1530,3235,938,3645,963,2739,1025,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,49350,2594,3191,1072,2107,925,3623,1113,2674,814,2054,603,3066,877,3374,906,3557,1062,3257,1196,4290,1139,5922,1221,5390,1242,3257,768,2032,763,878,386,678,347,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,94128,3077,5116,1172,4492,1119,4558,1234,6486,1298,6117,1449,6014,1326,6714,1452,6677,1140,6270,1209,8844,1355,10427,1468,9796,1715,6030,1405,2461,766,1954,751,2172,742,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,42207,2464,3150,1256,2017,770,2809,1083,3487,995,1871,779,3367,922,3867,1079,1548,669,2261,813,2975,723,5255,1181,3632,1065,1813,629,1427,577,1629,733,1099,512,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,74511,3113,7253,1446,4063,1169,5460,1099,5493,1278,6236,1401,5029,1409,4125,992,3686,970,3457,1022,5421,1259,5708,1381,7658,1366,4052,1188,1800,638,3508,1184,1562,585,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,5317,944,612,423,681,456,526,370,65,95,306,301,123,146,216,151,113,127,209,213,705,400,334,192,331,212,446,351,197,143,201,137,252,234,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,146136,3964,4663,994,2935,974,4766,1357,5659,1298,6277,1547,5510,1113,5828,1620,7051,1537,6014,1445,11055,1834,17292,2269,22490,2409,17622,2122,9024,1279,10702,1785,9248,1469,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,243668,5143,29175,2596,23412,2650,14959,2429,12508,2000,12003,2257,14552,2343,10963,1852,9420,1737,9455,1904,13660,2197,22456,3068,23328,2308,18445,2245,9243,1435,9215,1785,10874,1799,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,141060,3542,11085,1560,7656,1389,7282,1281,9445,1407,8700,1626,8798,1626,8431,1312,7583,1344,6630,1308,11967,1684,15630,1753,15711,1909,11888,1570,3595,765,3218,764,3441,770,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,71166,2445,4215,1087,2918,874,3991,993,4028,883,3812,1034,4234,1060,3170,848,4714,1065,3649,1050,6611,1074,6673,1115,10914,1608,5482,1139,2113,558,2889,772,1753,647,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,20733,1901,1039,690,1145,604,1650,721,1252,641,1917,753,788,394,1481,742,1679,759,1583,871,995,520,2354,835,2230,796,1264,697,489,337,450,337,417,316,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,69794,3147,4258,1174,3545,937,3866,1080,5861,1522,3919,1210,3407,1132,3299,957,4569,1336,3198,880,7357,1478,7397,1475,6507,1509,5641,1274,2706,959,2411,676,1853,683,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,9558,1495,944,435,575,455,200,216,893,557,566,311,529,382,326,261,334,243,463,366,1314,603,374,234,1129,472,1281,651,600,381,30,53,0,174,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,57063,2205,3738,1027,2132,914,2737,819,3488,911,2888,876,4437,1314,3307,835,4362,908,3664,1224,5921,1377,7714,1363,7096,1011,2575,669,1448,725,902,374,654,380,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,234676,5168,13291,1997,7983,1459,10549,1771,12928,2184,12536,2073,16373,2436,13636,1815,14526,2390,10321,1486,23843,2783,28028,2807,31629,3000,19067,2096,8418,1475,7383,1465,4165,992,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,13003,1337,855,570,471,408,592,351,1104,634,351,336,102,124,228,219,882,489,620,561,1104,512,1912,749,1808,902,774,552,676,444,996,555,528,304,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,530766,6720,42405,3780,25215,2707,26500,2690,28171,2966,25407,2458,28094,3163,25718,3331,23675,2679,21786,2624,37540,3220,52364,4065,63900,4799,44920,3207,27532,2749,30104,2967,27435,2611,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,327016,5248,35954,3662,22334,2696,22161,2858,22318,2969,20917,2655,20893,3215,18272,2292,16134,2375,13837,2117,26932,2849,30172,2858,31055,2532,23185,2684,9014,1580,8835,1517,5003,1149,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1131979,9908,130736,6298,80903,5334,62337,4704,62945,4481,52717,3922,54683,4581,54230,4284,50561,4978,43450,4472,87057,5377,98594,5481,115424,6085,77983,4888,52358,3343,57321,3797,50680,4328,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,249455,5709,14666,1909,11736,2305,16403,2304,22893,3092,21066,2937,18270,2544,17465,2966,16038,2594,13816,2079,20448,2556,24562,2747,24726,2493,11615,2054,5127,1264,5394,1235,5230,1157,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8035,976,847,513,93,114,295,254,416,328,546,330,684,469,341,279,124,124,105,183,1270,552,1112,578,1249,666,591,362,257,284,30,49,75,109,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,128559,4473,15209,2259,8457,1749,7606,1657,8298,1258,8573,1480,7927,1462,6912,1284,5569,1323,6057,1421,11043,1752,11819,1881,12811,1909,7668,1635,4335,1031,3019,817,3256,719,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,102984,3255,7505,1055,4766,1171,6539,1214,8469,1427,7948,1509,5903,985,6803,1404,4360,852,5820,1055,9996,1428,9361,997,11993,1625,5738,1250,2991,997,2651,756,2141,767,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,136613,4038,7769,1599,6471,1592,6884,1829,8433,1677,6772,1437,9923,1988,7810,1864,6656,1543,7379,1496,13091,2039,18901,2287,14990,2126,8777,1524,4115,1028,4001,1174,4641,1099,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,264893,5924,43655,3931,17626,2453,15414,2630,14637,2058,16643,2239,13210,2123,11311,2204,13715,2043,11072,1594,22439,2749,25957,2817,25544,2747,12250,1741,7391,1651,5745,1026,8284,1669,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,47782,2528,5316,1322,3613,1169,4029,1108,3384,840,2689,838,2778,892,1288,572,3053,1155,2036,912,3256,1117,6656,1459,4976,1189,1986,922,908,554,1252,728,562,401,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,75333,3267,7398,1323,3312,1017,4000,1030,7269,1584,6193,1642,4495,1336,4452,1311,3776,1058,3795,1157,6487,1390,7530,1464,6906,1300,3829,1090,801,382,2336,945,2754,854,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8244,982,710,385,84,110,108,122,141,163,438,338,1806,868,315,363,1024,607,805,555,399,314,643,348,888,395,380,256,200,209,41,87,262,246,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,91147,3227,5000,1474,4113,1010,5435,1221,8521,1415,7500,1640,7031,1527,5566,1294,4936,1299,3723,1023,8096,1570,8952,1720,9376,1590,5162,1090,3069,777,2376,874,2291,807,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3041679,17667,232594,8135,165460,7545,176706,7861,190029,8404,185917,9329,186913,8304,163213,7540,161880,7240,147560,8183,262606,10057,324473,10227,349963,11726,207729,7968,115413,6622,99171,5864,72052,4954,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,110402,3376,6670,1621,3215,855,4486,1324,6742,1813,6853,1720,10403,1907,6019,1387,7027,1347,6113,1405,10005,1772,12303,1930,13440,2016,7512,1449,4379,1187,3008,974,2227,721,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,2723,624,327,279,0,157,119,156,252,216,32,48,18,31,177,144,210,176,120,176,408,290,279,209,267,200,118,99,139,166,19,37,238,215,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,201686,5426,8056,1378,5704,1621,6451,1527,9746,1824,7761,1561,8613,1609,10887,2184,9225,1783,9520,1854,16826,2380,19293,2187,30747,3226,19612,2407,13356,2086,12907,1858,12982,1679,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,246158,4925,15958,2782,11243,2024,9176,1725,12519,1854,11018,2017,14588,2329,15363,2270,11884,1934,14057,2231,21738,2657,28885,3167,29933,3045,19889,2464,10095,1602,10407,1454,9405,1600,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,5544,1092,458,279,97,133,260,379,749,357,144,166,132,124,426,354,378,255,152,122,457,320,574,313,1022,432,271,273,97,126,176,172,151,148,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,110450,3127,7670,1582,6208,1445,5525,1165,7241,1271,9104,1516,7125,1410,7899,1697,6678,1197,5238,1034,9403,1626,12217,1927,12123,1749,6819,1380,3133,861,2205,611,1862,649,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,18151,1620,2338,1173,886,489,235,232,592,426,579,355,1573,812,837,654,820,546,691,305,1600,675,2406,938,2412,753,1680,735,921,693,476,396,105,138,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1179486,10991,347505,9953,138271,6106,121120,5730,98386,5359,71797,3875,64693,4669,50234,3932,45292,3782,38610,4068,61315,4595,52914,4848,43870,3614,18615,2311,10203,1946,7262,1297,9399,1614,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
