GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001MA,B15002_001EA,B15002_002MA,B15002_002EA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005EA,B15002_005MA,B15002_006MA,B15002_006EA,B15002_007MA,B15002_007EA,B15002_008EA,B15002_008MA,B15002_009MA,B15002_009EA,B15002_010EA,B15002_010MA,B15002_011MA,B15002_011EA,B15002_012MA,B15002_012EA,B15002_013EA,B15002_013MA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016EA,B15002_016MA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019EA,B15002_019MA,B15002_020EA,B15002_020MA,B15002_021EA,B15002_021MA,B15002_022MA,B15002_022EA,B15002_023MA,B15002_023EA,B15002_024EA,B15002_024MA,B15002_025EA,B15002_025MA,B15002_026EA,B15002_026MA,B15002_027EA,B15002_027MA,B15002_028MA,B15002_028EA,B15002_029MA,B15002_029EA,B15002_030EA,B15002_030MA,B15002_031EA,B15002_031MA,B15002_032EA,B15002_032MA,B15002_033MA,B15002_033EA,B15002_034MA,B15002_034EA,B15002_035EA,B15002_035MA,state
0400000US13,6896026,7876,3272064,6036,42917,4010,20018,2953,45272,4719,53840,4763,65238,4553,90725,4795,88106,6170,60106,4025,968901,19184,171999,7546,468020,14120,219179,8075,614256,14167,246346,8488,73312,4113,43829,3320,3623962,5861,44419,3841,15274,2282,38595,3998,52690,4160,56544,4392,77724,4906,81372,5069,60596,3903,967600,16982,201095,7374,552933,11996,321385,9870,697355,12210,339109,10135,74412,4825,42859,3362,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,997744,1487,490056,1320,4241,1044,2473,1064,2888,886,3269,994,4466,1344,5802,1225,4260,950,6986,1459,141943,5240,29770,3185,77332,4097,51643,2893,100525,4144,34535,2731,12806,1589,7117,1068,507688,880,5963,1236,3866,1328,6523,1301,5272,1036,3333,1189,6041,1674,4565,1201,7183,1158,138551,4934,26728,2382,70622,3996,55344,3218,116468,5257,42790,3654,8691,1097,5748,936,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1111788,2996,548879,2837,4600,1042,2251,993,7076,1476,4952,1205,6458,1629,8749,1751,10302,1964,10867,1951,159834,5404,42437,4161,94267,4890,48436,4035,97903,5184,31566,2891,9108,1532,10073,1877,562909,2522,4331,1226,3641,998,5775,1683,4055,1039,5613,1781,6358,1301,8231,1612,8480,1814,153195,6261,50833,4021,104320,4972,59069,3956,104897,4498,34994,3112,5038,1166,4079,782,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8707057,4107,4203875,3709,57165,3850,23520,2828,61390,4990,66651,4218,50047,3732,66090,4220,79116,5327,85145,4565,1120023,15575,261236,8295,610102,13442,305166,7387,876478,13464,368889,9116,109046,4353,63811,3996,4503182,3483,59223,3537,24045,2406,62516,4239,69984,4420,46256,4068,61116,3757,69549,4095,68067,3993,1152151,15132,296690,7320,626498,12122,387506,10106,953425,12724,488620,10144,86048,4356,51488,3492,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4435317,5484,2138329,4350,20659,2011,8986,1698,15293,2485,38083,2872,34416,2879,53322,3455,51586,4008,38376,3152,723346,11733,138587,5224,292636,9581,166188,6711,352009,8098,134598,5332,39491,3157,30753,2687,2296988,4323,21610,2291,6939,1413,10745,1711,38823,3310,31545,3151,48554,3673,52897,4018,33028,2812,727421,11101,150388,7057,314527,8538,227904,8773,401259,10504,185950,6462,25581,2695,19817,2378,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2093909,4112,1021693,3971,8689,1046,2711,917,5632,1247,15894,1691,10124,1678,13805,1836,18025,1888,12445,1564,330875,6194,72322,3534,140880,5842,107609,4683,189790,5627,58909,3322,19753,2147,14230,1759,1072216,3067,8445,1475,2706,810,5502,1200,15999,1980,9053,1458,11459,1670,16225,1809,8891,1327,308355,6825,81541,4521,145773,5329,135129,5179,216840,6611,82887,3558,12521,1440,10890,1573,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1904528,4714,932690,3566,9373,1757,3977,1111,8449,1414,13459,1471,11223,1566,13529,1818,18467,2200,12588,1381,250641,6406,67954,3177,143050,6311,72097,3448,193207,6317,78900,4033,22030,2204,13746,1511,971838,2899,7602,1325,3251,839,6104,1209,14290,2078,9618,1336,12929,1687,14998,1894,11406,1421,240128,6358,78891,3690,142311,4904,95451,4505,210335,5976,101431,4560,13797,1734,9296,1256,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3018953,4219,1452947,3568,16922,2153,6630,1051,12374,1639,50000,3421,36223,3223,37661,2892,35031,2710,23255,2508,510675,8285,89722,4292,208541,7496,94440,5384,203082,6008,81880,4750,31139,2809,15372,1977,1566006,3096,14049,1955,5474,1390,9018,1821,49768,3782,27320,2482,36787,3201,31402,2618,20572,1905,486385,8967,103811,5089,242196,8131,147145,5742,220834,6984,131792,5578,25667,2536,13786,1887,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3120277,5335,1486544,4020,17151,1837,6827,1206,17551,2308,40262,3810,32526,2805,44244,3745,59983,4814,28824,3259,528014,9968,81390,4272,229760,8523,75731,5084,211189,7187,66081,3972,32024,2720,14987,2069,1633733,3648,19518,2004,6335,1334,14121,2157,31006,2708,28298,2872,40906,3445,50775,3920,25492,3046,533512,11824,91683,5137,264165,9241,109678,5957,271250,7465,112611,6569,21611,2554,12772,1723,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,971740,1752,467767,1580,2290,668,709,431,1647,620,10350,1738,6947,1246,7888,1297,7769,1468,6646,1416,152120,4916,30063,2655,61504,4058,43543,3214,85562,3760,32217,2458,11340,1419,7172,1256,503973,1365,3142,1255,592,317,793,358,6051,1023,3814,780,6425,910,5754,1259,3970,865,148596,5878,29906,2486,62943,3380,56671,2912,108298,4301,52502,3440,8754,1087,5762,1050,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4167604,3603,1972491,3020,26362,3038,13705,2349,18802,2721,27246,2747,28972,3318,32850,3164,31487,3713,36447,3449,517988,10174,108930,5013,256088,8271,115182,4866,410803,9439,220588,7078,66617,3514,60424,3280,2195113,2606,25456,2680,13611,2231,18389,2600,21934,2345,23363,2911,29024,3101,35571,3948,36790,3036,502840,9743,134943,5715,288847,8537,170197,5761,478287,9327,314025,7795,56982,3277,44854,3163,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4788573,2290,2281288,1980,30458,3150,15599,2274,16552,2690,31319,3332,23334,2745,33543,3753,30286,3299,34605,3206,593543,10841,105071,5470,246747,9466,144696,6038,541895,9979,278665,6903,75989,4058,78986,3991,2507285,1725,35910,3059,20739,2692,21674,2797,34889,3235,24325,2906,29253,2969,27100,3118,32872,2781,569983,12332,126399,5204,265001,8671,216004,6624,604691,11082,374902,7967,70196,3772,53347,3319,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6819310,4660,3296886,3283,35691,2893,7333,1282,18499,2239,36765,2698,33070,2919,58224,3115,74066,3839,59144,2993,991579,13247,246320,6932,522405,8783,268868,6085,569277,9079,258624,6578,71645,3649,45376,2536,3522424,2729,34127,2478,8976,1515,14623,1986,36870,2841,34308,3286,51737,3360,67081,3914,49452,3049,978260,11862,263667,6533,561633,9679,381048,8994,632098,10684,329626,7427,47580,2679,31338,2411,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3778416,3685,1859930,3388,23972,2632,5752,1450,7990,1389,17860,2198,12640,1513,18499,1756,24952,2073,25614,2280,486120,8225,117615,5167,270057,6655,195318,5363,427993,7453,144737,5292,49619,2986,31192,2526,1918486,2436,27736,2612,4683,1106,7018,1449,19426,2251,7903,1280,15009,1931,20474,1904,22106,2310,452788,8858,134551,5153,266765,7013,231442,5838,460887,8139,186050,4770,37193,2833,24455,2195,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1959341,5822,920497,4614,12273,1920,5656,1166,9548,1474,24170,2878,24464,2966,32726,3318,32237,3088,19793,2640,300708,8779,55333,4353,145027,6639,73542,4450,118283,6125,41599,3703,15542,2061,9596,1545,1038844,3752,9997,1721,3469,798,8427,1855,20950,2690,19537,2770,29005,3134,32078,2769,21638,2550,294903,8001,59713,3861,171112,6822,124538,5895,146937,6075,75408,5149,12026,1800,9106,1659,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4150275,6313,1993985,4738,18709,2102,4679,1009,8042,1521,34200,2481,27820,2511,41837,3417,49194,4080,34783,3200,649276,13070,135401,5410,291875,8806,138593,5240,347259,8367,136041,5267,43927,3308,32349,2356,2156290,3840,16961,1978,3810,1248,6808,1428,35863,3499,26106,2462,41957,3201,47687,3796,29083,2592,628229,11723,151250,5156,334436,8607,187837,6017,396538,8323,197080,6794,30982,2695,21663,2154,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,723666,2332,359169,1855,2420,1089,92,121,1419,954,5542,1126,2684,677,4902,1067,5697,1091,5073,1013,108584,4200,22934,2331,59984,3414,29236,2302,73383,3708,23273,2238,8591,1383,5355,968,364497,1987,1625,678,520,399,168,187,4369,853,2180,599,3861,838,6185,1192,3992,1016,94557,4256,25104,2081,62185,3258,36536,3199,83943,3692,30260,2476,5005,937,4007,895,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1259254,3118,619219,2481,7394,1506,3974,1027,6318,1171,6761,1274,7084,1368,7431,1144,9174,1759,8458,1266,171892,4241,43444,2559,93996,3915,65322,3085,122835,4834,42288,2948,13722,1351,9126,1179,640035,2194,8177,1419,4136,959,5523,1343,6472,1130,6158,1448,7670,1489,8145,1257,6548,1138,159189,4963,50978,2870,103005,4175,63225,3125,140495,4634,53151,2704,9631,1230,7532,1094,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2063180,2367,1025274,2223,12350,1925,8460,1842,23539,2795,8937,1412,20302,2346,13107,1973,23035,3179,27545,2764,301305,8498,69969,4146,185650,5895,78058,4424,167190,6734,54450,2932,21473,2065,9904,1199,1037906,1904,14501,2116,8457,1612,18138,2642,12972,1895,16125,2476,16539,2456,22920,2725,26090,2849,291541,7726,74782,3749,188128,6335,87450,4404,172920,6264,66428,4028,13385,1710,7530,1585,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,958005,2078,467449,1833,2737,774,392,255,1652,787,5511,1190,4479,1032,6797,1444,6617,1171,7344,1186,143036,5179,29370,2658,53525,4168,40664,3271,101959,4170,45019,2975,10032,1372,8315,1177,490556,1589,2460,784,704,439,718,382,3990,969,5590,1556,6397,1209,5009,1103,6163,1202,125528,4039,30166,2378,57950,4025,57314,3763,114791,4732,59177,4296,8693,1425,5906,1097,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6234538,2703,2980708,2212,39035,3455,18910,2440,42418,4257,39898,3584,33321,2578,37178,3774,40677,4035,55005,4020,817276,13309,142935,5491,357645,9185,173839,6022,707327,12420,326221,7341,93506,4193,55517,3354,3253830,2125,44005,2896,23430,2843,39422,3187,50991,4402,30453,3231,41639,3672,42486,3542,49317,3009,879582,12723,157628,5799,356432,8729,244309,7310,799572,13217,385840,7467,67974,4061,40750,2934,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1391475,3298,677505,2866,8406,1356,6045,1531,14144,2072,11233,2047,13463,1586,14769,2076,18673,2440,12495,1939,191417,6728,40776,3169,118514,5135,51753,3603,99627,4555,48032,3017,14277,1662,13881,1782,713970,2344,8459,1472,5531,1148,14432,2313,12555,1971,13486,2215,13935,1969,16341,2502,9598,1577,179182,6526,46164,3484,127826,5107,65778,4473,112368,5017,67772,3571,11303,1729,9240,1518,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
