GEO_ID,C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,C27017_042E,C27017_042M,C27017_043E,C27017_043M,C27017_044E,C27017_044M,C27017_045E,C27017_045M,C27017_046E,C27017_046M,C27017_047E,C27017_047M,C27017_048E,C27017_048M,C27017_049E,C27017_049M,C27017_050E,C27017_050M,C27017_051E,C27017_051M,NAME,C27017_001EA,C27017_001MA,C27017_002EA,C27017_002MA,C27017_003EA,C27017_003MA,C27017_004MA,C27017_004EA,C27017_005MA,C27017_005EA,C27017_006EA,C27017_006MA,C27017_007MA,C27017_007EA,C27017_008EA,C27017_008MA,C27017_009EA,C27017_009MA,C27017_010EA,C27017_010MA,C27017_011EA,C27017_011MA,C27017_012MA,C27017_012EA,C27017_013EA,C27017_013MA,C27017_014EA,C27017_014MA,C27017_015EA,C27017_015MA,C27017_016MA,C27017_016EA,C27017_017EA,C27017_017MA,C27017_018EA,C27017_018MA,C27017_019EA,C27017_019MA,C27017_020MA,C27017_020EA,C27017_021MA,C27017_021EA,C27017_022EA,C27017_022MA,C27017_023EA,C27017_023MA,C27017_024EA,C27017_024MA,C27017_025MA,C27017_025EA,C27017_026MA,C27017_026EA,C27017_027MA,C27017_027EA,C27017_028EA,C27017_028MA,C27017_029EA,C27017_029MA,C27017_030MA,C27017_030EA,C27017_031MA,C27017_031EA,C27017_032EA,C27017_032MA,C27017_033EA,C27017_033MA,C27017_034EA,C27017_034MA,C27017_035EA,C27017_035MA,C27017_036EA,C27017_036MA,C27017_037MA,C27017_037EA,C27017_038MA,C27017_038EA,C27017_039EA,C27017_039MA,C27017_040EA,C27017_040MA,C27017_041EA,C27017_041MA,C27017_042EA,C27017_042MA,C27017_043MA,C27017_043EA,C27017_044MA,C27017_044EA,C27017_045EA,C27017_045MA,C27017_046EA,C27017_046MA,C27017_047EA,C27017_047MA,C27017_048MA,C27017_048EA,C27017_049MA,C27017_049EA,C27017_050EA,C27017_050MA,C27017_051EA,C27017_051MA,state
0400000US13,10121586,5983,1516708,49216,544917,26138,84885,7699,460032,23918,832971,25386,268718,10938,564253,21948,138820,5954,53652,3883,85168,4959,770082,25365,266838,15126,76203,8300,190635,12889,389711,14197,177158,8012,212553,11596,113533,5811,43851,4053,69682,4442,1217285,31187,350689,15101,146204,10265,204485,11959,691024,19830,387635,14400,303389,14021,175572,7584,80667,4777,94905,5999,3013924,56583,751567,23356,530917,20304,220650,12455,1838383,33252,1397531,26624,440852,18579,423974,11390,246264,9149,177710,5885,3603587,45594,697693,17131,642067,16926,55626,7047,2385657,30788,2185658,26852,199999,11411,520237,10351,366546,10907,153691,7576,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1358623,2688,131537,8507,36687,4743,12639,2837,24048,3973,71774,4463,25771,2506,46003,4004,23076,2227,9406,1563,13670,1719,51654,5976,14979,2847,6680,1848,8299,1906,24603,3185,13103,2275,11500,1803,12072,2098,5277,1192,6795,1365,114526,8377,36152,4644,16747,3237,19405,3667,58982,4984,39186,3800,19796,2923,19392,2197,12991,1840,6401,1336,421989,16945,111443,6940,81093,6617,30350,3781,239878,10437,199010,10067,40868,3891,70668,4016,48887,3015,21781,2696,638917,16695,113527,5628,101385,5519,12142,2418,401171,10985,373176,10232,27995,3691,124219,4466,100713,3887,23506,2425,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1682628,2028,216258,12499,72966,7801,15616,3290,57350,6731,122393,7191,50389,4805,72004,5819,20899,2556,9395,1716,11504,2011,123281,10881,44908,5561,15199,3007,29709,4245,62548,5818,32214,4064,30334,3385,15825,2317,7567,1684,8258,1797,233990,15603,76119,8267,36300,5535,39819,6379,124231,7499,83156,5687,41075,4956,33640,3723,17624,2726,16016,2293,600940,17755,171445,8745,128750,8434,42695,5478,332806,10630,266684,9507,66122,5388,96689,4115,63892,4047,32797,2862,508159,17700,98352,7282,92628,7116,5724,1375,318322,12073,290535,10708,27787,3709,91485,4161,65343,3860,26142,2891,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12494117,3650,1569341,35689,513148,19482,81676,8179,431472,17129,893949,19173,277560,10951,616389,15753,162244,6023,61020,3484,101224,5045,755563,30025,247431,14644,58001,6446,189430,12872,382813,16516,140370,8153,242443,12949,125319,6966,50594,3138,74725,5771,1270689,33603,356393,15928,150236,10224,206157,11994,691161,19639,369195,12502,321966,14344,223135,7761,106261,4624,116874,6309,3633842,44540,895824,20496,653887,18877,241937,10923,2146817,27776,1638692,24427,508125,18104,591201,12762,371200,10183,220001,6872,5264682,44412,999011,17415,940407,16361,58604,5131,3486096,31376,3265804,29395,220292,9514,779575,12339,562991,11350,216584,8608,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6460375,3884,871247,27337,294564,14298,54012,5607,240552,13691,500881,15187,175296,7733,325585,12733,75802,4381,34115,2822,41687,3553,423177,17285,135424,9272,40985,3758,94439,7770,217064,9476,91521,5655,125543,6813,70689,4427,34716,3348,35973,3003,739546,25442,223994,13867,108589,8539,115405,9838,384691,14218,224151,9798,160540,9386,130861,6242,73886,3965,56975,4004,2172052,34131,548100,15143,431030,13499,117070,6435,1247525,22377,1012006,20410,235519,9956,376427,8148,245801,7079,130626,5965,2254353,29531,415975,13496,391099,13657,24876,3665,1504494,22207,1404623,21059,99871,7109,333884,9862,241702,8611,92182,5190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3043079,2002,326317,11551,93480,5866,19482,3264,73998,5657,199834,7354,78053,4994,121781,6259,33003,2341,16633,1538,16370,1673,186796,10721,59412,5962,24220,4534,35192,3908,90631,6434,41305,4365,49326,4159,36753,2936,20452,1990,16301,1921,330922,13220,97740,7596,49308,4727,48432,4828,170749,6370,109714,4840,61035,4391,62433,3827,38833,3075,23600,2305,1022958,18670,268559,9951,210602,8637,57957,5052,578246,11354,492816,10393,85430,5954,176153,5062,122175,4832,53978,3371,1176086,19295,233962,8251,220274,8217,13688,2358,749983,12414,718646,12242,31337,2784,192141,6295,139654,5341,52487,3418,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2816106,2930,336083,14362,110125,8761,25996,4038,84129,7456,194553,7919,83651,5602,110902,6327,31405,2685,15803,1811,15602,1935,179666,12244,61330,6538,19532,3488,41798,4914,88840,6433,45514,4299,43326,4428,29496,2581,15891,1916,13605,1631,332654,14747,111618,8618,58933,6606,52685,5184,169706,7282,111557,5407,58149,4936,51330,3161,28952,2464,22378,2112,934400,21540,251367,10705,199643,9618,51724,4799,527939,11908,440170,11305,87769,5546,155094,5598,105712,4418,49382,3033,1033303,19715,201385,8653,191433,8036,9952,1819,671051,11940,638906,11616,32145,2889,160867,5105,119864,4927,41003,2731,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4307755,3226,743938,20903,234582,10867,26853,3578,207729,11310,438498,13143,92192,5979,346306,11765,70858,4345,25837,2416,45021,3421,322007,14902,92459,6958,21422,3760,71037,6695,167647,8859,56433,4337,111214,7271,61901,4391,23384,2441,38517,3488,505154,18521,130589,8195,60038,5534,70551,6724,280774,11188,156406,6959,124368,7287,93791,5349,48681,3575,45110,3589,1380483,26073,333309,12079,245982,10575,87327,7365,802604,15740,632005,15481,170599,8234,244570,7014,163940,6180,80630,4669,1356173,25504,253986,9279,237356,8923,16630,2814,888373,15991,828135,15479,60238,5120,213814,6720,161200,6337,52614,3672,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4542000,3040,898670,27243,326606,13843,38635,5504,287971,12594,491245,14922,131126,6989,360119,13833,80819,4815,26535,2834,54284,3850,381048,18628,112917,9876,26896,5240,86021,7705,199571,10625,75461,5858,124110,8513,68560,4195,27867,2730,40693,3865,561252,22043,143894,9837,57758,6228,86136,9074,322261,13683,170608,7921,151653,9854,95097,5175,43483,3942,51614,3804,1251586,25220,289463,13974,193347,11266,96116,7628,741670,17032,552413,15252,189257,9143,220453,7344,127452,5819,93001,5235,1449444,26786,283421,12463,254920,11348,28501,4026,955855,17739,868898,16817,86957,6161,210168,6855,142482,5978,67686,4427,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1300042,1179,144012,7961,34348,3950,5131,1355,29217,3371,88679,4709,24068,2821,64611,4234,20985,2570,8451,1418,12534,1730,93717,8109,21958,3833,3964,1234,17994,3232,47143,4869,17505,2613,29638,3854,24616,2722,10500,1820,14116,2062,132989,8066,28816,3535,14169,2260,14647,2518,71095,4814,39910,3234,31185,2921,33078,3052,18326,2160,14752,2005,425336,13476,93857,6086,75043,5381,18814,2413,243842,9299,193155,7671,50687,4233,87637,3750,54910,3570,32727,2631,503988,13831,83286,4866,78409,4789,4877,1308,327126,9736,304232,9992,22894,2921,93576,4051,67898,3895,25678,2401,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
