GEO_ID,B25043_001E,B25043_001M,B25043_002E,B25043_002M,B25043_003E,B25043_003M,B25043_004E,B25043_004M,B25043_005E,B25043_005M,B25043_006E,B25043_006M,B25043_007E,B25043_007M,B25043_008E,B25043_008M,B25043_009E,B25043_009M,B25043_010E,B25043_010M,B25043_011E,B25043_011M,B25043_012E,B25043_012M,B25043_013E,B25043_013M,B25043_014E,B25043_014M,B25043_015E,B25043_015M,B25043_016E,B25043_016M,B25043_017E,B25043_017M,B25043_018E,B25043_018M,B25043_019E,B25043_019M,NAME,B25043_001EA,B25043_001MA,B25043_002EA,B25043_002MA,B25043_003EA,B25043_003MA,B25043_004MA,B25043_004EA,B25043_005MA,B25043_005EA,B25043_006MA,B25043_006EA,B25043_007EA,B25043_007MA,B25043_008EA,B25043_008MA,B25043_009EA,B25043_009MA,B25043_010MA,B25043_010EA,B25043_011MA,B25043_011EA,B25043_012EA,B25043_012MA,B25043_013EA,B25043_013MA,B25043_014EA,B25043_014MA,B25043_015MA,B25043_015EA,B25043_016MA,B25043_016EA,B25043_017MA,B25043_017EA,B25043_018EA,B25043_018MA,B25043_019EA,B25043_019MA,state
0400000US23,540959,6050,395809,5987,391892,5925,35510,2464,225867,4129,130515,2869,3917,967,482,296,2763,832,672,431,145150,5231,141086,5225,43495,3348,65904,3467,31687,2511,4064,945,1014,393,2282,788,768,354,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,1472500,10315,1462772,10410,138456,5148,902577,9743,421739,5163,9728,1285,985,512,6051,1016,2692,666,734843,11524,717335,11253,223116,6178,382239,9342,111980,4462,17508,2038,3824,955,9666,1505,4018,1037,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,1623515,11340,1615828,11372,135833,5228,989225,10219,490770,6835,7687,1407,641,333,4225,1145,2821,892,981439,10805,959778,10849,306394,8191,473900,9958,179484,5702,21661,2135,4916,1016,11056,1573,5689,1135,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,2803372,15813,2775563,15645,299096,6654,1616100,10860,860367,7272,27809,2103,3098,641,16515,1621,8196,1099,1126645,12484,1096281,12058,400422,7136,518978,8923,176881,5633,30364,2671,6403,1019,16085,1965,7876,1221,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,1547594,10546,1536064,10673,193112,5477,926948,8070,416004,5049,11530,1103,1740,459,6876,901,2914,636,614617,8292,599670,8328,239370,5943,250675,6246,109625,3391,14947,1938,3244,1011,7336,1506,4367,1177,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,748055,10139,739184,10314,71381,4593,422694,8398,245109,5007,8871,1492,617,337,4904,1101,3350,811,343925,10085,332765,10010,111579,6201,177337,7741,43849,3150,11160,1767,2355,824,6253,1605,2552,778,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,1596870,15553,1577028,15694,179433,7154,904496,10431,493099,5933,19842,2016,2798,776,10632,1298,6412,1145,788265,11974,768205,11846,286844,7622,362434,9154,118927,4802,20060,2215,6426,1531,9970,1637,3664,951,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,292585,4359,287898,4612,31792,2388,162364,4042,93742,2244,4687,1005,540,407,2814,817,1333,330,130506,4275,126195,3947,49834,2973,54596,2869,21765,2049,4311,1087,1393,501,1921,783,997,394,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,500086,6928,495571,6748,65291,3180,288390,4953,141890,2706,4515,720,312,228,2401,527,1802,540,254404,6618,248729,6675,103673,3655,107162,4916,37894,2790,5675,1054,1349,500,2570,671,1756,704,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,619309,7889,613159,7869,66739,3958,353795,6348,192625,3317,6150,1154,673,299,3551,891,1926,641,475304,8814,463133,8728,149215,5202,245652,6797,68266,3496,12171,2057,2481,849,6886,1459,2804,853,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,369037,5901,366706,5920,30703,2487,227024,3929,108979,3230,2331,694,179,198,1449,538,703,353,159663,4888,155917,4782,52205,3024,76273,3703,27439,2478,3746,1111,873,410,1953,880,920,647,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,2053929,12820,2043879,13086,142027,5926,1271208,10889,630644,6548,10050,1505,584,310,6246,1289,3220,791,1164869,11609,1143342,11362,303872,7332,642237,11239,197233,5427,21527,2890,2461,722,12779,2073,6287,1476,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,521450,7322,511543,7398,50391,4355,285801,6775,175351,3789,9907,1269,795,336,4544,827,4568,977,246255,6801,238006,6541,86767,4865,118204,5821,33035,2470,8249,1507,1259,564,5194,1204,1796,654,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,3930033,20800,3900273,20186,305727,8674,2343544,16421,1251002,12260,29760,2643,4326,955,18109,1895,7325,1327,3374299,21042,3300345,21423,928395,14063,1737695,14834,634255,11339,73954,4731,17409,2275,35429,3164,21116,2333,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,2586616,16311,2561947,16261,245224,7036,1511536,12994,805187,7852,24669,2473,1955,786,13877,2001,8837,1414,1368453,16087,1332529,15957,490936,10299,655481,12323,186112,6454,35924,3510,9530,1902,19239,2141,7155,1498,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,200554,4137,198820,4194,31247,2279,112385,3417,55188,1893,1734,453,377,266,537,277,820,356,115752,3667,113065,3589,57494,3270,40315,3257,15256,1638,2687,825,722,506,1172,457,793,487,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,3070181,16573,3040995,16703,317637,7551,1758428,13058,964930,7793,29186,2229,3530,929,16924,1884,8732,1337,1597011,16099,1559652,15966,565080,8516,755179,12745,239393,8073,37359,2802,8849,1523,19253,2100,9257,1466,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,962483,6980,951843,6651,115381,4145,535409,6305,301053,4139,10640,1210,788,342,6186,932,3666,703,507881,7566,492645,6900,197896,4950,227599,5749,67150,2969,15236,1914,4090,1078,8880,1481,2266,524,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,1007015,9420,999512,9553,95764,5210,564225,7550,339523,5890,7503,1277,676,350,4690,1090,2137,678,596620,10301,583127,10212,207107,5724,285609,7412,90411,4197,13493,1936,3748,1171,6439,1409,3306,892,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,3421017,18098,3389036,17652,318660,6355,1991283,13167,1079093,9228,31981,2347,3792,953,19815,1945,8374,1183,1587734,16243,1546824,15941,520323,9822,711041,11953,315460,7563,40910,3524,10921,1702,19227,2354,10762,1650,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,248723,5299,247451,5229,21466,2372,151103,3848,74882,2806,1272,496,209,265,579,321,484,313,160025,4702,157185,4466,48307,3382,75359,3647,33519,2395,2840,836,490,319,1308,543,1042,545,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,1309670,12305,1294618,12257,121833,5350,727984,9116,444801,5731,15052,2133,1397,470,8904,1606,4751,1065,595430,11967,578179,11928,203341,7762,299358,9378,75480,4141,17251,2453,4105,1346,9754,1576,3392,936,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,233092,4186,229517,4207,33335,2178,129529,3072,66653,2049,3575,779,342,213,2208,658,1025,379,111168,3817,106320,3822,42160,3072,42119,2911,22041,1816,4848,1081,1174,503,2656,797,1018,507,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,1693790,16621,1674474,16699,171338,6714,961570,10821,541566,6916,19316,2311,2416,801,9915,1633,6985,1313,894865,13978,872387,13836,332426,6553,429103,10736,110858,4939,22478,2196,4478,1178,13275,1611,4725,1031,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,5964183,30479,5893378,30685,642396,13847,3659319,24767,1591663,14042,70805,3577,7529,1829,39909,3441,23367,2328,3659691,28117,3561878,28040,1410805,17941,1755399,19776,395674,9557,97813,5911,26849,2911,52038,4485,18926,2045,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,681563,7026,675199,7152,102884,4276,405010,6010,167305,3530,6364,1272,943,429,3497,924,1924,667,293885,6727,284875,6409,133966,5234,125101,5417,25808,2050,9010,2030,3338,1227,2999,1045,2673,1035,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256629,3631,178405,3788,176784,3720,14039,1505,104436,2876,58309,1825,1621,533,370,329,953,385,298,162,78224,3675,76166,3822,27337,2257,32656,2753,16173,1448,2058,633,490,308,997,372,571,415,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3120880,13665,2077417,16923,2063370,16594,198187,6390,1243751,12822,621432,7345,14047,2058,1450,664,8049,1669,4548,1093,1043463,11870,1023332,12298,368338,7430,521453,10679,133541,4786,20131,2620,4896,1704,10581,1705,4654,1044,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2840377,11168,1783549,14805,1772850,14802,190127,5956,1059830,11686,522893,5691,10699,1367,889,401,5905,1094,3905,848,1056828,14219,1038846,14247,411476,8412,480237,10350,147133,5657,17982,2177,3887,953,10427,1866,3668,950,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,715308,7000,518882,7414,509804,7571,47136,3250,276116,5270,186552,4118,9078,1361,1062,498,5439,1085,2577,787,196426,6466,184889,6364,59345,4021,95229,4347,30315,2562,11537,1829,4751,1163,5475,1202,1311,519,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2350293,7563,1565599,10504,1550201,10262,166395,4471,929789,8249,454017,4425,15398,1485,1947,560,9135,1160,4316,682,784694,9580,762100,9719,291711,6411,332614,7906,137775,5052,22594,2030,6777,1282,9766,1419,6051,1208,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,225796,3968,159792,4280,158600,4205,24536,2105,87980,3076,46084,1931,1192,445,83,107,384,240,725,388,66004,3869,64698,3768,25302,2824,30027,2612,9369,1374,1306,626,266,247,696,442,344,337,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1191305,10722,802024,10541,778463,10240,37753,3241,422709,8927,318001,5639,23561,2873,647,588,8055,1491,14859,2263,389281,10101,365677,9341,93782,5487,203367,7045,68528,4078,23604,2955,5324,1644,11022,1851,7258,1672,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
