GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004EA,C08113_004MA,C08113_005MA,C08113_005EA,C08113_006MA,C08113_006EA,C08113_007MA,C08113_007EA,C08113_008MA,C08113_008EA,C08113_009MA,C08113_009EA,C08113_010EA,C08113_010MA,C08113_011EA,C08113_011MA,C08113_012MA,C08113_012EA,C08113_013MA,C08113_013EA,C08113_014MA,C08113_014EA,C08113_015EA,C08113_015MA,C08113_016EA,C08113_016MA,C08113_017MA,C08113_017EA,C08113_018MA,C08113_018EA,C08113_019MA,C08113_019EA,C08113_020EA,C08113_020MA,C08113_021EA,C08113_021MA,C08113_022MA,C08113_022EA,C08113_023MA,C08113_023EA,C08113_024MA,C08113_024EA,C08113_025MA,C08113_025EA,C08113_026MA,C08113_026EA,C08113_027EA,C08113_027MA,C08113_028EA,C08113_028MA,C08113_029EA,C08113_029MA,C08113_030MA,C08113_030EA,state
0400000US13,4782581,26117,4069305,26223,713276,12430,418354,12343,294922,9920,3765494,28187,3272014,25049,493480,13487,311297,11297,182183,8997,472742,13703,337462,11066,135280,8406,55022,5152,80258,7448,102295,7160,81956,5849,20339,3219,12003,2431,8336,2016,165588,8333,130891,7661,34697,4758,17831,2925,16866,2945,276462,9732,246982,9469,29480,3237,22201,2501,7279,1698,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,703939,7810,511913,9645,192026,8587,113930,6649,78096,5475,475638,8015,364133,8993,111505,6185,73861,4995,37644,3409,93324,5482,61581,4073,31743,3815,15778,2322,15965,2868,43263,3269,20729,2437,22534,3309,9993,2335,12541,2191,61070,4617,41191,3599,19879,2954,9845,1544,10034,2114,30644,2673,24279,2375,6365,1360,4453,1104,1912,784,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,773999,10081,684681,9286,89318,4807,56803,4157,32515,3257,612010,10878,546589,10057,65421,4144,42747,3592,22674,2422,78853,4534,64599,4542,14254,2428,7609,1651,6645,1913,4859,1065,4549,1026,310,215,249,176,61,117,34271,2806,28998,2635,5273,1282,2903,835,2370,1018,44006,3786,39946,3534,4060,1273,3295,1166,765,516,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6129046,25518,4629152,26446,1499894,17173,941543,16320,558351,13269,4476740,24100,3455472,22113,1021268,15299,653221,14505,368047,10084,476743,14276,283148,10471,193595,8320,96563,5999,97032,5980,588347,12393,434430,10828,153917,7505,105186,6101,48731,4782,289004,9122,211520,7773,77484,5402,50071,4450,27413,3005,298212,9371,244582,8281,53630,4408,36502,3353,17128,2282,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3126324,19561,2858892,19836,267432,9269,169535,7931,97897,5932,2577077,20992,2389528,20094,187549,7388,123562,6511,63987,4450,273274,9697,227012,8274,46262,4909,23035,3485,23227,3186,29104,2905,24880,2728,4224,1300,2588,991,1636,804,112960,6111,94535,5295,18425,3176,12066,2160,6359,1958,133909,5688,122937,5652,10972,2176,8284,2036,2688,931,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1597499,9307,1469884,9469,127615,6184,69661,4540,57954,4660,1300546,11377,1210450,12255,90096,5730,51883,3904,38213,3684,127722,6330,104995,5490,22727,2876,9584,1538,13143,2276,13667,1766,11699,1615,1968,708,982,554,986,565,73859,3833,65866,3854,7993,1701,4123,1053,3870,1246,81705,4337,76874,4072,4831,1513,3089,1029,1742,998,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1431057,8730,1253862,10591,177195,6129,104632,5110,72563,3900,1179785,9578,1043790,10987,135995,6581,83156,4874,52839,3642,124688,6220,97419,5348,27269,2891,13154,1799,14115,2297,6101,1342,4543,1211,1558,579,1094,512,464,338,52768,3057,45537,2942,7231,1574,3921,1152,3310,1107,67715,3897,62573,3851,5142,1312,3307,1111,1835,699,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1948608,13560,1821386,15050,127222,6167,68904,4704,58318,4351,1597996,13828,1513315,14324,84681,5109,51270,3644,33411,3172,182526,7333,157675,7191,24851,3504,8874,1962,15977,2711,20508,2766,17635,2556,2873,927,1694,801,1179,597,70738,4175,61143,3518,9595,1902,3734,997,5861,1728,76840,5192,71618,4724,5222,1765,3332,1472,1890,743,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2003496,18402,1838237,18078,165259,7464,98857,6829,66402,5382,1657080,19059,1539683,18148,117397,6407,76621,5815,40776,4082,184808,9396,153363,8183,31445,3657,10668,2009,20777,3073,21422,3007,18721,2850,2701,1004,1714,968,987,548,73292,5464,65027,5254,8265,1600,5622,1226,2643,974,66894,4158,61443,4216,5451,1237,4232,1099,1219,639,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,657960,7348,624513,7620,33447,3194,25953,2790,7494,1307,516861,9042,492836,8723,24025,2836,18988,2418,5037,1155,61644,3915,58005,3707,3639,1025,2371,633,1268,676,3819,953,3161,891,658,351,270,238,388,225,36663,3676,34023,3594,2640,695,2094,640,546,268,38973,3086,36488,2990,2485,874,2230,831,255,188,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3061440,14044,2437907,14077,623533,11674,396496,11244,227037,7900,2257654,17828,1833503,16974,424151,10804,281862,9335,142289,6262,278721,9898,187028,8568,91693,5943,46043,4005,45650,4173,259404,8653,199574,8098,59830,4238,36292,3585,23538,2206,115982,5943,93287,5430,22695,2620,13600,1941,9095,1743,149679,6644,124515,5623,25164,3210,18699,2518,6465,1567,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3526167,17582,2684754,19251,841413,15390,514053,12303,327360,12887,2469684,20286,1959353,18011,510331,13853,324098,10443,186233,9003,255099,10065,163754,8150,91345,6716,44920,4072,46425,5156,366993,9650,235574,8113,131419,7445,74518,4685,56901,5646,248047,7956,173222,6691,74825,4926,47659,4129,27166,3581,186344,7454,152851,6744,33493,3264,22858,2679,10635,1764,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4560646,19707,4115718,21564,444928,11069,300373,8675,144555,6679,3760333,20616,3418743,21127,341590,10388,237230,8250,104360,5301,397111,11645,336514,11272,60597,4284,32521,2875,28076,3301,58769,4645,51245,4151,7524,1416,4750,1182,2774,900,153418,5529,132909,5371,20509,2376,15205,1820,5304,1377,191015,6427,176307,6138,14708,1928,10667,1608,4041,918,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2908771,11921,2581617,13146,327154,8801,197784,8387,129370,6465,2269447,14781,2049964,13517,219483,8067,137109,7518,82374,4760,237068,7334,185709,5993,51359,4206,26050,2991,25309,2818,106880,5363,85532,4707,21348,2502,12326,1815,9022,1948,124307,5054,103583,4771,20724,2739,11850,1687,8874,2119,171069,6475,156829,5826,14240,2461,10449,2203,3791,1131,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1214929,13583,1169106,14293,45823,3929,26380,3256,19443,2445,1038393,14112,1003889,14317,34504,3423,22011,2937,12493,1898,110724,6502,102407,6524,8317,1492,2638,773,5679,1374,3718,1217,3569,1208,149,200,25,29,124,196,34259,3386,31991,3280,2268,810,1121,610,1147,450,27835,3390,27250,3374,585,414,585,414,0,217,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2881692,17530,2691805,17810,189887,7085,123646,6026,66241,4869,2367511,20171,2225110,20258,142401,6661,97063,5743,45338,4243,242764,9080,215219,8223,27545,3196,14393,1949,13152,2094,36897,4063,34340,4012,2557,862,1073,431,1484,678,88963,5551,79693,5140,9270,1576,6315,1234,2955,978,145557,6430,137443,6120,8114,1850,4802,1202,3312,1231,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,508613,6858,487014,7037,21599,2231,16697,1961,4902,1646,388996,7954,374892,7845,14104,1823,10737,1471,3367,1440,45362,3808,42284,3643,3078,877,2156,605,922,510,3997,1019,3811,1021,186,167,71,136,115,125,37016,2520,34320,2634,2696,866,2223,834,473,300,33242,2771,31707,2699,1535,721,1510,721,25,31,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,996639,7497,882216,7998,114423,4631,61640,4114,52783,3450,814254,8691,729290,8899,84964,4117,49379,3532,35585,3086,90480,5245,69972,4547,20508,2333,7815,1580,12693,2091,6867,1728,5293,1345,1574,779,817,573,757,552,38162,2587,33268,2390,4894,1069,2079,693,2815,833,46876,3129,44393,2897,2483,837,1550,566,933,586,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1402611,11140,926622,12692,475989,11034,291148,9581,184841,6778,1101151,12742,733838,11539,367313,10304,230249,8914,137064,6539,137487,6747,79785,4537,57702,5504,30930,3751,26772,3662,43262,4012,26018,2945,17244,2703,8354,1636,8890,1905,60427,4374,38146,3492,22281,2592,12738,1906,9543,1735,60284,4284,48835,4066,11449,2135,8877,1755,2572,1026,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,712701,7576,659074,8241,53627,4193,37548,3539,16079,2483,576670,7644,538480,8414,38190,3703,28492,3189,9698,1751,59118,4295,51148,3647,7970,1747,3702,1104,4268,1332,5162,1204,4139,1098,1023,465,839,428,184,220,27243,3034,23851,2594,3392,1372,1709,580,1683,1352,44508,3568,41456,3614,3052,922,2806,880,246,246,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4409601,22026,2938145,23146,1471456,19131,912496,15025,558960,13227,3129181,18787,2221382,19325,907799,15893,602783,12735,305016,9821,349334,11707,172974,6970,176360,8290,79486,5060,96874,6511,521066,11220,287784,9679,233282,9125,148329,7292,84953,5577,208350,9322,102424,5455,105926,6938,50637,4315,55289,4784,201670,6892,153581,6001,48089,2944,31261,2353,16828,2027,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,866572,11960,585550,13173,281022,9287,205768,7934,75254,5556,688146,11605,466327,11306,221819,8816,166080,7500,55739,4704,92079,6102,57403,4167,34676,4359,21637,2933,13039,3041,9231,2264,7305,2217,1926,649,1283,549,643,384,32988,3365,23775,2469,9213,1789,7213,1632,2000,668,44128,3712,30740,2662,13388,2616,9555,2047,3833,1362,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9427680,30893,6541191,35113,2886489,27412,1650763,27528,1235726,19689,5007277,29816,3973622,30180,1033655,16292,651402,15371,382253,11228,589896,14308,363155,9412,226741,9337,107751,5996,118990,6391,2644978,23106,1451378,21179,1193600,16691,656327,14538,537273,12688,775516,19239,446549,12719,328967,11869,169008,8940,159959,9724,410013,10362,306487,8325,103526,5978,66275,5124,37251,3501,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4780350,24489,4192987,22288,587363,12811,337884,9845,249479,9710,3876587,26194,3448629,23595,427958,10569,260572,7842,167386,7380,423062,12913,323690,9456,99372,6981,43034,5378,56338,5111,46327,3946,38657,3405,7670,1704,3579,948,4091,1412,142697,6653,121988,6132,20709,3273,12269,1742,8440,2229,291677,9011,260023,8859,31654,4049,18430,2448,13224,2788,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,405145,4371,379043,4742,26102,3202,20263,2877,5839,1195,330690,5492,312091,5126,18599,2789,14951,2428,3648,990,33135,3318,29962,3110,3173,1247,2167,874,1006,822,2137,803,1561,614,576,507,253,314,323,398,20420,2126,17847,2051,2573,1099,1890,1024,683,417,18763,2227,17582,2182,1181,968,1002,964,179,133,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5476583,23581,5078958,24977,397625,10829,278348,9166,119277,6524,4564251,23989,4282428,25606,281823,10091,206089,8108,75734,4931,419640,11908,358281,10665,61359,5592,33531,3586,27828,3711,79760,4594,71248,4291,8512,1591,6136,1245,2376,943,180248,7911,154752,6996,25496,3260,16857,2635,8639,1705,232684,7941,212249,7600,20435,2917,15735,2665,4700,1215,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1744677,12690,1555414,12598,189263,5948,113620,5267,75643,3978,1435851,12825,1292594,12539,143257,5415,90602,4951,52655,3404,171438,6761,138207,5749,33231,3945,15652,2329,17579,2729,5737,1228,5237,1197,500,296,265,182,235,234,57048,4128,50055,4104,6993,1086,3898,979,3095,605,74603,3994,69321,3839,5282,1168,3203,803,2079,697,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1953055,14969,1641317,18110,311738,9584,189833,8966,121905,5921,1399966,16563,1193722,17532,206244,9020,131853,7935,74391,5379,189746,7312,144127,6838,45619,3984,20690,2510,24929,3070,87100,5097,64780,4244,22320,3574,13082,2624,9238,2710,132536,6369,112656,5683,19880,2438,12978,2077,6902,1601,143707,6831,126032,6591,17675,2891,11230,1818,6445,1925,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6056160,22146,5366815,21356,689345,14315,434324,10415,255021,10852,4614474,20262,4169941,19574,444533,12918,290032,9074,154501,8473,515172,13916,410536,11880,104636,6787,52567,4317,52069,4500,323271,9054,266296,8981,56975,4003,36937,2938,20038,2842,303060,8329,250444,6444,52616,5609,33524,3932,19092,3422,300183,8741,269598,8515,30585,2850,21264,2414,9321,1681,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
