GEO_ID,C27004_001E,C27004_001M,C27004_002E,C27004_002M,C27004_003E,C27004_003M,C27004_004E,C27004_004M,C27004_005E,C27004_005M,C27004_006E,C27004_006M,C27004_007E,C27004_007M,C27004_008E,C27004_008M,C27004_009E,C27004_009M,C27004_010E,C27004_010M,C27004_011E,C27004_011M,C27004_012E,C27004_012M,C27004_013E,C27004_013M,C27004_014E,C27004_014M,C27004_015E,C27004_015M,C27004_016E,C27004_016M,C27004_017E,C27004_017M,C27004_018E,C27004_018M,C27004_019E,C27004_019M,C27004_020E,C27004_020M,C27004_021E,C27004_021M,NAME,C27004_001MA,C27004_001EA,C27004_002EA,C27004_002MA,C27004_003EA,C27004_003MA,C27004_004MA,C27004_004EA,C27004_005MA,C27004_005EA,C27004_006MA,C27004_006EA,C27004_007MA,C27004_007EA,C27004_008EA,C27004_008MA,C27004_009EA,C27004_009MA,C27004_010EA,C27004_010MA,C27004_011MA,C27004_011EA,C27004_012MA,C27004_012EA,C27004_013EA,C27004_013MA,C27004_014MA,C27004_014EA,C27004_015EA,C27004_015MA,C27004_016EA,C27004_016MA,C27004_017MA,C27004_017EA,C27004_018MA,C27004_018EA,C27004_019EA,C27004_019MA,C27004_020EA,C27004_020MA,C27004_021EA,C27004_021MA,state
0400000US13,10241594,3158,4921118,8847,1355168,7631,657935,14950,697233,15604,2969603,8067,1788410,16897,1181193,17773,596347,2766,206224,5797,390123,5825,5320476,8017,1315709,8186,636461,14691,679248,15914,3228978,6404,1960188,16628,1268790,16672,775789,3089,247354,6687,528435,6933,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,671429,2782,165276,1492,90731,3860,74545,3765,393147,2505,282021,5660,111126,5317,113006,690,62582,2560,50424,2648,701773,1666,155673,1477,86428,3719,69245,3737,409679,1676,282340,6064,127339,5905,136421,856,65816,2513,70605,2819,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,846431,2702,243008,2581,128370,5960,114638,6025,481054,3212,295782,6877,185272,6598,122369,1302,32833,2678,89536,2699,848842,2797,228731,2451,115760,4971,112971,5050,483942,3101,291419,7155,192523,6714,136169,1474,30336,2504,105833,2741,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,6173024,4831,1567510,5020,897862,11575,669648,11059,3780427,5262,2504301,18724,1276126,18892,825087,2607,288715,5906,536372,5800,6447102,4671,1501908,4833,854171,13946,647737,14151,3888807,5441,2532349,18981,1356458,18678,1056387,2578,326144,6648,730243,6940,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,3223272,5239,861532,5408,494312,10669,367220,10445,1923624,5306,1307624,12270,616000,12152,438116,2424,147731,4501,290385,4317,3345162,5188,808885,5046,466751,9222,342134,9682,1986730,5022,1310594,13711,676136,13569,549547,2637,149017,4442,400530,4842,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,1537348,3690,397302,3739,243932,5512,153370,5908,914884,3653,650231,7834,264653,7406,225162,1423,59054,2587,166108,2778,1564831,3550,378627,3758,234047,5695,144580,5678,910883,3033,635610,8654,275273,8118,275321,1553,61854,2780,213467,3138,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,1411724,4183,387016,3366,221783,6175,165233,5709,831006,4237,570809,7315,260197,6575,193702,1334,51787,2552,141915,2736,1443730,3964,368425,3637,208425,5933,160000,5955,840815,3727,568122,7080,272693,7460,234490,1893,51364,2699,183126,3153,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,2138621,4275,553423,5367,277760,7871,275663,8689,1279563,4114,773855,9057,505708,8996,305635,1937,108152,4272,197483,4094,2232319,3960,525419,4045,260477,8166,264942,8913,1327601,3710,785843,9707,541758,9140,379299,1758,121486,3894,257813,3655,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,2209005,5998,602179,5723,258011,9536,344168,11332,1310229,4701,745460,10363,564769,10767,296597,2327,96162,4458,200435,4585,2371253,5656,573021,5119,243479,8519,329542,8441,1419732,4078,789608,9813,630124,10136,378500,2099,114754,4377,263746,4553,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,646260,1882,138917,1895,77266,3565,61651,3258,388044,1974,240180,5642,147864,5497,119299,1188,34983,2069,84316,2260,675389,1856,132829,1936,82705,3012,50124,2885,401967,1995,253113,5008,148854,5048,140593,896,41118,2420,99475,2397,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,2866331,4274,726028,4081,431927,10132,294101,9953,1758947,4208,1200813,10354,558134,10930,381356,1675,201289,4748,180067,5050,3091540,3956,693512,3916,407989,9438,285523,8353,1900930,3384,1303060,12682,597870,12112,497098,1761,238586,5197,258512,4953,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,3288881,3288,754598,3433,480051,7883,274547,8391,2067267,3349,1422799,12040,644468,12175,467016,1694,204698,5412,262318,5291,3496741,3066,724363,3616,455639,8555,268724,7836,2167976,3342,1464151,11674,703825,11962,604402,1885,233760,5691,370642,5731,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,4830752,4066,1181839,4813,691317,9756,490522,9952,2918278,4443,1929725,12953,988553,12801,730635,2007,354777,6406,375858,6350,5022404,4066,1130853,3910,652947,9136,477906,9334,2995582,3728,1944456,14039,1051126,14140,895969,2200,405426,5871,490543,6007,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,2746565,3827,701722,3668,451922,6345,249800,6426,1667054,3502,1187623,9808,479431,9198,377789,1679,106514,3961,271275,3957,2772634,3819,671266,3748,436996,5710,234270,5954,1650011,3485,1162057,8246,487954,7465,451357,1784,109554,3686,341803,3983,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,1398217,5846,394251,5342,157365,5640,236886,5425,808422,4755,457516,10302,350906,10632,195544,2168,49653,3074,145891,3718,1522591,5669,369205,5465,144810,5767,224395,7930,897443,3857,501123,9785,396320,10428,255943,1882,52290,3303,203653,3501,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,2926378,5137,749871,5560,417740,10585,332131,11006,1744325,4524,1144495,11553,599830,11559,432182,2221,131185,4629,300997,4788,3073948,5070,714854,5615,398149,9829,316705,10805,1817241,4493,1181780,11969,635461,12402,541853,2520,143000,4248,398853,4762,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,516864,2153,121028,1599,55838,3421,65190,3573,306380,1907,179004,4935,127376,4804,89456,1122,20918,1862,68538,2038,519381,2172,119736,1900,51735,3515,68001,3693,304122,1888,173020,4814,131102,4855,95523,1008,22216,2035,73307,2031,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,942886,2799,256943,2490,157387,4806,99556,4323,556641,2074,383894,5459,172747,5473,129302,1086,32352,1841,96950,1905,948567,2827,243061,2987,145560,4945,97501,5287,552511,2223,375566,5220,176945,4972,152995,1240,34601,1850,118394,2174,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,1477770,2694,367968,2613,192206,7399,175762,7696,894344,3214,550680,8131,343664,8296,215458,1238,60940,3151,154518,3324,1484466,2711,350868,2516,189873,5752,160995,6165,894572,2406,539653,8804,354919,9000,239026,989,64148,3179,174878,3400,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,654960,2444,142254,2144,90258,3637,51996,3661,407775,2516,289064,4438,118711,4334,104931,982,42589,2347,62342,2408,670056,2278,133723,1850,85389,3641,48334,3376,413885,2040,296397,4641,117488,4445,122448,1156,41545,2403,80903,2688,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,4327369,3265,1067648,4109,652203,9984,415445,9461,2665324,4121,1829562,12159,835762,11553,594397,1892,253904,5723,340493,5467,4575063,2882,1026021,4132,627290,10226,398731,9609,2766038,3639,1869465,14146,896573,14597,783004,1696,290798,6090,492206,6162,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,1007766,4136,264083,3700,98189,5726,165894,5154,586543,3711,289071,9271,297472,8616,157140,1385,51392,2893,105748,3093,1046535,3992,258737,4512,95868,6062,162869,6771,600097,2773,298740,6893,301357,7300,187701,1194,53447,3236,134254,3430,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,9476188,5651,2247049,6073,1155786,15311,1091263,16017,5910295,6772,3650722,25842,2259573,24325,1318844,2424,560766,9674,758078,9622,10131878,5438,2156095,6704,1122109,13518,1033986,14014,6228095,5918,3829007,24052,2399088,23452,1747688,3275,646581,9566,1101107,10141,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,4844279,7906,1251870,7967,565825,10101,686045,12117,2892927,7633,1726433,18447,1166494,17877,699482,2997,218355,5833,481127,5565,5226502,7234,1199041,6992,560736,12162,638305,12522,3137682,6934,1881264,18193,1256418,18914,889779,4012,260871,6161,628908,7467,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,377790,2426,95163,1748,61005,3053,34158,3207,233576,2098,162170,3313,71406,3333,49051,476,13440,1360,35611,1414,360387,2049,88430,1763,55910,3033,32520,2950,214412,1730,146907,3601,67505,3423,57545,858,14828,1353,42717,1428,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,5600497,6227,1409401,6328,811432,13609,597969,14071,3366236,5981,2250769,17082,1115467,17485,824860,2396,304769,6375,520091,6715,5884581,5958,1349895,5408,769398,11148,580497,10945,3489358,4606,2263729,16393,1225629,16165,1045328,3505,363150,7101,682178,7371,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,1890297,4538,523982,3305,231679,6076,292303,6164,1105205,3745,643065,7849,462140,7808,261110,1725,84077,3012,177033,2973,1961005,3758,494771,3314,221105,6292,273666,6578,1143063,3248,673656,6849,469407,7281,323171,1962,96066,3795,227105,4129,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,2024505,4244,476625,4586,249791,7323,226834,7909,1227026,3910,741530,10223,485496,10587,320854,2276,91458,3566,229396,4153,2078396,4036,451490,4137,241857,6185,209633,6468,1250112,3341,753370,10476,496742,10283,376794,2231,96232,3755,280562,3984,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,6139951,4643,1449891,4668,854837,11735,595054,12155,3724054,5765,2533097,16144,1190957,15529,966006,2850,334908,6229,631098,6770,6462521,4539,1385025,4270,804944,9696,580081,9855,3846444,5216,2565247,15315,1281197,14847,1231052,3132,377454,6481,853598,7597,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,504557,1863,113621,1519,64930,3816,48691,3264,316841,2127,206113,5514,110728,5415,74095,831,26255,2059,47840,2179,539554,1934,110387,1775,61868,3074,48519,2841,333204,2257,208132,4841,125072,5496,95963,924,26437,1870,69526,2015,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,2364975,6595,593053,6906,276546,8760,316507,8291,1392816,5364,824096,11236,568720,11203,379106,1829,124389,4015,254717,4182,2563285,6116,576310,6219,272609,8366,303701,8038,1517738,4609,891828,11939,625910,10991,469237,1964,138171,4089,331066,4444,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,427382,2875,115270,2445,65218,3614,50052,2904,248999,2174,164014,3875,84985,3737,63113,925,14542,1646,48571,1663,424444,2791,109144,2177,58173,2730,50971,3195,242665,1941,156728,3870,85937,3994,72635,1060,14540,1592,58095,1722,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,3199559,5840,812333,5810,410676,10116,401657,11205,1925113,5662,1179801,14017,745312,13798,462113,2384,132471,5065,329642,5340,3412993,6037,788089,5425,396505,11326,391584,12076,2045758,4766,1239958,12802,805800,12240,579146,2424,146685,5500,432461,5645,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,13704361,9643,3973937,9960,1817888,23617,2156049,24390,8222437,9408,4829388,28917,3393049,29146,1507987,3571,479944,8796,1028043,8863,14132563,9109,3807908,10419,1738243,22528,2069665,23851,8462931,9453,4931896,26101,3531035,25083,1861724,3805,526304,11779,1335420,11607,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,1545177,3135,501537,2818,329919,7731,171618,6632,889392,2649,619790,7851,269602,7662,154248,1124,55508,2917,98740,3088,1531141,3167,471064,3481,318042,7109,153022,7707,884190,2590,614472,7034,269718,6414,175887,1399,55890,2509,119997,2832,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,304204,1259,65580,1376,33075,1902,32505,1851,186409,1146,114053,3538,72356,3618,52215,592,18164,1508,34051,1529,313352,1189,61525,1172,29283,1941,32242,2187,190315,1165,114280,3753,76035,3484,61512,631,18351,1508,43161,1448,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,3997118,7290,1008284,6063,573035,9143,435249,9469,2433670,6812,1615342,14977,818328,14791,555164,2910,225477,5283,329687,5834,4259692,6007,974722,6503,558269,9288,416453,9759,2596171,5797,1696319,13205,899852,13212,688799,2842,251369,5013,437430,4957,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,3619124,4673,886817,4129,476064,9966,410753,10458,2230726,4894,1453725,13862,777001,14711,501581,2246,168353,4812,333228,5074,3680688,4107,853015,3861,461276,11152,391739,10414,2231269,5057,1434674,12937,796595,12527,596404,2169,173799,5320,422605,5681,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,877573,3347,203639,3383,100634,4563,103005,4684,519431,2523,305463,6351,213968,6356,154503,1110,62152,2886,92351,2829,909553,3271,195713,3490,95276,4308,100437,4425,526433,2365,300826,6475,225607,6663,187407,1463,72439,2934,114968,3145,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,2832224,4246,692553,3838,449112,6607,243441,6422,1716999,4050,1229685,10457,487314,9053,422672,1821,119866,3744,302806,4416,2891739,4172,668955,3996,433268,7536,235687,7483,1717359,3619,1208559,11139,508800,10680,505425,2040,128539,4164,376886,3914,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,288544,2571,75059,2327,45285,3116,29774,3100,170668,1741,109554,3903,61114,3604,42817,819,13018,1458,29799,1515,280347,2527,70845,2308,42923,2887,27922,2730,164163,1880,102839,3542,61324,3502,45339,705,11556,1604,33783,1648,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,1569208,5008,370412,5848,105566,6438,264846,7610,916047,3234,276692,10819,639355,10781,282749,531,30902,2953,251847,3105,1740769,5004,334924,5891,91085,6230,243839,7718,1035318,2854,321625,9813,713693,9878,370527,698,43436,3513,327091,3445,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
