GEO_ID,B17011_001E,B17011_001M,B17011_002E,B17011_002M,B17011_003E,B17011_003M,B17011_004E,B17011_004M,B17011_005E,B17011_005M,NAME,B17011_001MA,B17011_001EA,B17011_002MA,B17011_002EA,B17011_003MA,B17011_003EA,B17011_004MA,B17011_004EA,B17011_005MA,B17011_005EA,state
0400000US37,2701686200,121368373,848366500,66649414,1853319700,101996515,295183000,40414119,1558136700,88904206,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,125775000,17889635,42334900,11444402,83440100,15692398,13265600,5639625,70174500,16760250,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2899935900,103035764,780510200,59042248,2119425600,90219434,291546100,36004880,1827879600,91165111,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1112244200,60347650,370941700,31297457,741302500,52710592,113409600,14757768,627892900,48657631,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,825389300,60564490,318454400,34668414,506934900,41741510,85934300,15104150,421000600,39935499,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2535588700,112145728,745353000,50470988,1790235600,97645600,255828000,32466415,1534407600,91031319,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,170449700,31154080,42701200,13192649,127748500,27016838,10629700,4871348,117118800,27136644,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1438180800,74863513,388895300,40904048,1049285500,71494122,120944800,26756926,928340600,69777699,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,194984400,25186565,60191100,13512272,134793300,19490749,21136600,6497618,113656700,18996178,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1778644000,94264615,532951300,48847335,1245692700,78486457,159313400,24334962,1086379300,78413459,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7882592700,208242188,2841545800,123872489,5041046900,178157237,683618900,66718692,4357428000,170351286,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,486221500,45303369,224891700,26957545,261329800,32589217,41796600,15809380,219533200,30236579,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,88068400,17868389,37207800,11336865,50860700,11093985,8655800,4586337,42204900,10545959,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1513844800,94083105,485545800,54824523,1028299000,76321936,130729600,28485994,897569400,65869566,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1320225200,81970188,451509100,44979244,868716100,75824474,158265500,28011095,710450500,66522148,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US54,620434800,49066985,214016700,27372470,406418000,40701030,77187700,17416519,329230400,39147626,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US55,991974900,62963306,298625000,29190340,693349900,54825457,125339100,23484702,568010800,46674272,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US56,120034200,24514377,51600800,18029930,68433400,19198728,7194900,4113596,61238500,18326710,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3634345600,125194790,1146314600,75154869,2488031000,114946931,411278500,42175543,2076752500,106396029,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
