GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001EA,B27001H_001MA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004MA,B27001H_004EA,B27001H_005MA,B27001H_005EA,B27001H_006EA,B27001H_006MA,B27001H_007EA,B27001H_007MA,B27001H_008EA,B27001H_008MA,B27001H_009EA,B27001H_009MA,B27001H_010MA,B27001H_010EA,B27001H_011MA,B27001H_011EA,B27001H_012EA,B27001H_012MA,B27001H_013EA,B27001H_013MA,B27001H_014EA,B27001H_014MA,B27001H_015MA,B27001H_015EA,B27001H_016MA,B27001H_016EA,B27001H_017EA,B27001H_017MA,B27001H_018EA,B27001H_018MA,B27001H_019EA,B27001H_019MA,B27001H_020EA,B27001H_020MA,B27001H_021MA,B27001H_021EA,B27001H_022MA,B27001H_022EA,B27001H_023EA,B27001H_023MA,B27001H_024EA,B27001H_024MA,B27001H_025MA,B27001H_025EA,B27001H_026MA,B27001H_026EA,B27001H_027MA,B27001H_027EA,B27001H_028EA,B27001H_028MA,state
0400000US30,894782,1283,58093,1650,55772,1792,2321,807,130403,2036,124691,2331,5712,1652,82398,2393,73565,2542,8833,1621,98139,1891,85812,2862,12327,1927,105065,991,93601,1947,11464,1570,107834,936,97848,1583,9986,1627,138536,397,126734,1436,11802,1383,106337,482,105866,647,471,350,67977,504,67753,570,224,268,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1496240,1380,108486,1719,105101,1934,3385,919,238866,2479,229258,2778,9608,1712,136890,2954,122126,3449,14764,1975,170232,2305,150460,2905,19772,2091,180329,862,165205,1818,15124,2032,183909,733,170862,1601,13047,1561,214955,387,203748,1682,11207,1668,152922,392,152578,401,344,230,109651,534,109579,537,72,66,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1445690,3088,76598,1664,73953,1782,2645,925,172684,2692,162450,3152,10234,2481,93941,2807,83647,2742,10294,1776,167664,2683,143265,3879,24399,3122,175577,1645,157622,2849,17955,2723,204045,1141,185971,2592,18074,2472,231577,554,214144,2352,17433,2403,200334,332,199534,572,800,487,123270,813,122916,810,354,256,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1198566,1510,65630,1743,63518,1952,2112,867,169792,2626,166136,2568,3656,969,107047,2563,98960,2826,8087,1678,125964,1999,113093,2605,12871,2126,132702,612,120355,2048,12347,1956,179805,357,167224,2150,12581,2245,198274,519,187245,1623,11029,1564,134366,599,133714,835,652,513,84986,695,84930,701,56,74,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4890322,4248,270530,3318,265960,3359,4570,1262,700796,4341,684102,5054,16694,2788,381424,5683,362369,5671,19055,2530,484508,4144,446191,5168,38317,2951,538843,1311,505398,3717,33445,3743,727599,843,691344,3615,36255,3402,791447,1148,757045,3440,34402,3150,556340,1079,555193,1115,1147,534,438835,1902,437396,2009,1439,708,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767115,1938,37172,1739,34891,1796,2281,987,89356,2224,86454,2385,2902,1033,52875,2608,46573,2617,6302,1585,74823,2371,69499,2374,5324,1275,81388,2177,73714,2762,7674,1805,92436,2419,87583,2206,4853,1297,136447,930,127615,1954,8832,1754,123207,1204,122302,1387,905,577,79411,1064,79248,1045,163,205,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10817496,6194,627772,4724,609220,5557,18552,2930,1474429,6508,1438931,7641,35498,4387,948885,8304,899071,9350,49814,4209,1301162,6943,1212437,8014,88725,5195,1233461,1600,1176283,3742,57178,3773,1488761,2185,1425274,4908,63487,4270,1626570,2371,1574564,4469,52006,3367,1191183,1459,1186809,1732,4374,1119,925273,2656,923902,2707,1371,689,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6353736,4687,370478,4071,361371,4090,9107,1557,909405,5658,875173,6597,34232,3753,517014,7073,451183,7851,65831,5039,698030,6504,586894,8343,111136,5745,763373,3279,668641,6799,94732,6051,909803,2394,804678,6883,105125,6338,940303,1164,865665,4259,74638,4414,749592,1057,747867,1113,1725,529,495738,1438,495429,1469,309,208,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,623641,1645,48208,1226,46255,1404,1953,727,94256,1693,88278,2231,5978,1427,67685,1638,61764,1902,5921,1423,79280,1709,71985,1972,7295,1204,73566,1005,69502,1389,4064,1089,70389,609,66544,987,3845,880,87557,303,83534,888,4023,876,57941,275,57726,345,215,239,44759,391,44759,391,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9087643,3776,575828,4910,549657,6549,26171,3585,1400534,6435,1335459,7974,65075,6239,789525,7216,724738,8693,64787,4973,1014055,5670,915374,8181,98681,5728,1065302,1712,988451,5420,76851,5305,1236257,1481,1161368,4798,74889,4580,1358571,1681,1285736,4646,72835,4617,963824,1443,959790,1684,4034,1025,683747,2324,682156,2298,1591,657,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2533009,2705,166142,2171,156947,2369,9195,1755,376002,2962,354251,3417,21751,2266,210756,2825,173138,3501,37618,2896,294649,3079,239047,3798,55602,2945,305734,1921,252999,3789,52735,3407,323530,1189,278248,3341,45282,3089,368978,879,326697,2788,42281,2644,281577,749,280279,791,1298,358,205641,1055,205449,1037,192,171,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3104353,2781,176318,2824,170719,3686,5599,1922,412265,3420,399454,3972,12811,2517,241153,4117,219063,4630,22090,2965,375378,3491,340177,4694,35201,3536,398158,1239,367038,3519,31120,3398,399184,892,371852,2811,27332,2752,468700,769,442001,2783,26699,2721,386444,686,385315,907,1129,587,246753,753,246237,865,516,413,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9652761,4266,550011,4052,521286,5033,28725,3317,1353770,5276,1293769,7551,60001,5247,806297,6522,748809,7652,57488,4297,1060752,5753,971112,7499,89640,5696,1084965,1222,1014018,4938,70947,4816,1338078,1311,1268598,3985,69480,3844,1518643,1605,1454506,3754,64137,3703,1101588,1580,1097332,1879,4256,1151,838657,2168,836803,2334,1854,628,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,751994,1798,35573,1091,35186,1108,387,315,95229,2002,93841,2018,1388,613,71293,2238,68648,2274,2645,997,83130,1671,78781,2115,4349,1220,82912,523,79873,1114,3039,921,109293,629,105504,1234,3789,1116,122604,644,118727,1414,3877,1392,87010,481,86718,512,292,264,64950,713,64846,718,104,121,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3149300,3372,186602,2674,179331,2646,7271,1949,456290,4438,437229,5780,19061,3144,251981,5182,217655,5767,34326,3331,347813,4518,285084,5776,62729,4747,368393,2265,313337,4445,55056,4305,426320,1435,375463,3899,50857,3606,462490,589,420310,3736,42180,3725,400093,850,399182,955,911,561,249318,1059,248929,1065,389,290,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
