GEO_ID,B19001H_001E,B19001H_001M,B19001H_002E,B19001H_002M,B19001H_003E,B19001H_003M,B19001H_004E,B19001H_004M,B19001H_005E,B19001H_005M,B19001H_006E,B19001H_006M,B19001H_007E,B19001H_007M,B19001H_008E,B19001H_008M,B19001H_009E,B19001H_009M,B19001H_010E,B19001H_010M,B19001H_011E,B19001H_011M,B19001H_012E,B19001H_012M,B19001H_013E,B19001H_013M,B19001H_014E,B19001H_014M,B19001H_015E,B19001H_015M,B19001H_016E,B19001H_016M,B19001H_017E,B19001H_017M,NAME,B19001H_001MA,B19001H_001EA,B19001H_002MA,B19001H_002EA,B19001H_003EA,B19001H_003MA,B19001H_004EA,B19001H_004MA,B19001H_005EA,B19001H_005MA,B19001H_006EA,B19001H_006MA,B19001H_007MA,B19001H_007EA,B19001H_008MA,B19001H_008EA,B19001H_009EA,B19001H_009MA,B19001H_010MA,B19001H_010EA,B19001H_011EA,B19001H_011MA,B19001H_012MA,B19001H_012EA,B19001H_013MA,B19001H_013EA,B19001H_014MA,B19001H_014EA,B19001H_015MA,B19001H_015EA,B19001H_016EA,B19001H_016MA,B19001H_017EA,B19001H_017MA,state
0400000US01,1253140,9227,76811,3905,63423,3936,62931,4852,64742,4164,57445,3922,65301,4196,56042,3516,58661,3261,50622,3782,104779,4651,128747,6034,161041,6983,113782,4980,68923,4154,60836,3895,59054,3127,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,173564,2922,5667,1172,4727,880,4327,977,5841,1239,6952,1371,6013,1223,5265,939,5885,1221,5403,990,12464,1651,17324,2012,24161,1937,22516,2214,14783,1497,16871,1955,15365,1777,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1663411,10240,98541,4957,65117,3773,65766,3560,77185,4696,70021,3863,69488,4365,71886,4226,78565,5041,66789,3773,131642,5238,176191,7482,222145,5347,160495,6246,97252,5003,100219,4396,112109,5000,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,875566,7245,59417,4122,54212,3672,47630,2932,52086,3856,49865,3574,46411,3724,43315,3450,46622,3522,39082,2751,72815,3878,89307,4862,103461,4640,66345,3846,35983,2780,38817,3147,30198,2483,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,6193847,16516,268629,8955,234738,7661,195904,7048,215900,7972,195280,7287,204609,6857,190131,7040,199429,6994,183424,6087,371512,9583,540779,9682,757270,12686,656873,12547,460481,10156,610824,11029,908064,14212,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1607061,8894,71027,4726,49292,3214,51979,3816,54747,3571,55146,3649,59266,3728,63171,3838,61366,3624,57330,4499,117793,4810,159197,5851,220658,6384,175314,5037,124260,5168,139876,5342,146639,4802,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,980875,6168,34747,2612,28504,2805,29406,2387,31687,2643,28851,2363,32522,3100,29615,2810,33391,2664,33469,3012,65170,4122,88422,4449,125196,4385,105026,4515,82328,4234,99671,5060,132870,4177,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,243886,3959,13337,1868,9098,1612,8739,1508,7827,1213,8845,1329,11028,1663,9203,1425,8407,1392,8943,1521,18231,1630,28208,2696,34508,2976,24741,2324,15671,1823,18823,2230,18277,1852,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,118453,2907,3234,719,1448,592,859,410,1132,498,1821,733,1712,640,1430,587,1510,577,1324,505,4159,1180,8589,1505,12363,1566,14248,1696,11604,1680,17140,1677,35880,2354,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4782758,17517,265165,8625,198541,7114,223496,7985,235076,8353,218108,8892,242388,8242,231899,8556,233950,7270,205687,8559,395974,8649,482284,9848,610011,11591,406945,9994,245299,8890,268359,9479,319576,8314,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2153532,12581,114494,6043,80810,4648,88802,4590,93140,5838,86701,4760,95451,5853,90197,5259,95243,5674,82673,4958,161492,6298,223860,7185,287012,7763,207210,7003,134830,6301,148687,5484,162930,5660,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,137585,3254,8221,1424,4807,992,3928,837,5460,933,3736,848,5226,1200,4075,1029,5233,1030,3843,969,8853,1539,12486,1337,19452,2171,16070,1651,9049,1445,13686,1637,13460,1350,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,540160,5923,31130,3399,25495,2774,23674,2635,29502,3046,27594,2579,29972,3391,26495,2667,27959,2526,26207,2913,48248,3738,61066,4047,70205,3754,45146,3430,25193,2675,23651,2785,18623,1939,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3275549,12826,163500,6475,113327,4878,125121,5471,130942,5493,123095,5296,132662,5749,124637,5019,122474,5821,117574,5165,244521,6399,328374,7695,440072,10144,334609,8465,223296,5896,257169,7236,294176,7140,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2120744,11632,113316,5514,92746,4926,97088,5218,105500,5866,100175,4971,109748,5660,101747,5054,107331,4847,87682,4301,179626,6443,235587,7048,295373,7665,189946,5968,111408,4600,103272,4617,90199,5144,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1132505,6157,51100,2847,48240,2675,51507,3002,55070,3139,49073,3105,54011,3281,54685,3231,56150,3082,49505,2741,91781,3596,126512,5382,162340,5439,114259,4549,62227,3186,58710,3221,47335,3175,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,918419,5711,44169,2861,37728,2656,40937,2966,39202,2981,44001,3227,46808,2797,43893,2780,42779,2667,40493,2895,79135,3699,100544,4350,122937,5073,86757,4732,52346,3283,48818,3261,47872,2977,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1494746,9133,128681,4845,88723,5171,80994,4556,84672,4321,72161,4289,82348,4392,73708,4248,72090,3789,61978,3865,116375,4888,142681,5748,182350,6448,118275,4539,72190,3797,61035,3605,56485,3325,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1082542,8791,72695,4352,55876,3718,52128,3425,56402,3425,51816,4379,50312,3653,42291,3237,48716,3468,43604,3728,85766,5004,108372,4279,131539,5458,104907,4556,59076,3888,60216,3543,58826,3441,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,516673,5820,28318,2571,29406,2702,26894,2804,23013,2184,25803,2282,25677,2455,23075,2205,24904,2151,20614,1942,41363,2965,58235,3469,71185,3437,45679,3272,27103,2596,24240,2166,21164,2277,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1246896,8389,41749,3324,29768,2325,35242,2857,34599,2624,33484,3182,40014,2888,35092,2769,44355,3494,34920,2748,78968,3804,111246,4664,160265,4891,144582,4804,104095,5043,144712,4644,173805,5016,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1998325,9390,81455,3923,75380,4573,70864,4287,67616,4457,60507,4459,63641,3699,62983,3931,63586,3666,59340,3173,112569,5387,175116,6130,247994,8154,218054,7168,155831,5224,213496,6655,269893,7802,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3079028,11587,159332,5311,122907,5163,132767,4924,153761,5157,143156,5502,150866,4694,149577,6044,150715,4713,133407,4865,258064,7145,326859,8110,410208,6974,282225,7926,168976,5036,173454,5048,162754,5878,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1849929,7476,68966,3241,59838,3257,61319,2984,71005,3972,65534,3608,74730,3342,71837,3356,75897,3295,69325,3225,144839,4682,199735,5777,265407,5827,204354,6216,129703,4634,144243,4182,143197,5360,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
