GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001MA,B17012_001EA,B17012_002MA,B17012_002EA,B17012_003MA,B17012_003EA,B17012_004MA,B17012_004EA,B17012_005MA,B17012_005EA,B17012_006MA,B17012_006EA,B17012_007MA,B17012_007EA,B17012_008MA,B17012_008EA,B17012_009MA,B17012_009EA,B17012_010MA,B17012_010EA,B17012_011EA,B17012_011MA,B17012_012EA,B17012_012MA,B17012_013EA,B17012_013MA,B17012_014MA,B17012_014EA,B17012_015MA,B17012_015EA,B17012_016EA,B17012_016MA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019MA,B17012_019EA,B17012_020MA,B17012_020EA,B17012_021EA,B17012_021MA,B17012_022EA,B17012_022MA,B17012_023EA,B17012_023MA,B17012_024MA,B17012_024EA,B17012_025MA,B17012_025EA,B17012_026EA,B17012_026MA,B17012_027EA,B17012_027MA,B17012_028EA,B17012_028MA,B17012_029MA,B17012_029EA,B17012_030MA,B17012_030EA,B17012_031EA,B17012_031MA,B17012_032EA,B17012_032MA,B17012_033EA,B17012_033MA,B17012_034MA,B17012_034EA,B17012_035MA,B17012_035EA,state
0400000US13,2525783,17938,279748,11291,96992,7159,40823,3537,30220,3403,21819,2737,4130,1449,182756,8684,26728,3060,8234,1746,13890,2260,3661,1282,943,641,156028,8376,24809,2449,86628,6361,37679,3782,6912,1808,2246035,17534,1691763,17964,964767,13663,587949,11678,128259,6469,10788,1995,554272,11265,151063,7245,78767,5294,61992,5322,9569,2133,735,548,403209,9506,169866,7208,199709,7615,31752,3908,1882,961,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320336,5022,23547,2448,9084,1261,5374,927,1927,588,1466,881,317,305,14463,2094,2544,779,702,298,1609,706,152,153,81,108,11919,1823,2615,876,6508,1387,2323,861,473,441,296789,5140,224289,4878,126035,3994,77144,3919,18836,1821,2274,723,72500,3662,25977,2369,13804,1610,9362,1506,2620,1181,191,217,46523,3092,24318,2071,17658,2004,3802,869,745,496,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419774,7037,36225,3347,17272,2316,7355,1250,4601,1116,3993,1283,1323,788,18953,2379,2950,918,386,298,1664,768,760,515,140,161,16003,2134,1189,630,10401,1715,4030,1113,383,291,383549,7091,321153,6567,183974,5374,95500,4671,34943,3197,6736,1451,62396,4543,23983,3061,10815,2082,11108,1924,1894,928,166,150,38413,2788,16201,2104,19016,2284,3023,1014,173,161,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3083543,17333,277866,10016,95833,5247,41877,3301,30788,3016,18912,2311,4256,909,182033,7742,29362,2857,8148,1375,16243,2301,4519,1179,452,392,152671,7009,24764,2422,85307,5068,36823,3954,5777,1170,2805677,18153,2181444,16902,1274436,14650,715880,12059,179682,6256,11446,2279,624233,10594,193673,7072,95869,4910,81317,4907,15841,2212,646,379,430560,10165,195523,6919,204246,7639,28953,2536,1838,707,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1660102,12057,153371,6313,48517,3520,21929,2235,12461,1724,10737,1852,3390,860,104854,5649,18200,2251,5037,1144,10051,1581,2675,934,437,469,86654,4755,9355,1563,52934,3507,22183,3040,2182,722,1506731,12719,1184256,12173,718123,9182,355928,8379,99824,4295,10381,1477,322475,8029,107783,5414,45615,3626,55965,3421,5549,1303,654,442,214692,5833,88676,3787,110126,5325,15236,2207,654,402,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,794614,8064,53223,3390,21000,2024,10303,1267,5538,1154,4296,1041,863,376,32223,2721,5577,1211,785,340,3004,934,1634,692,154,194,26646,2528,2565,766,17466,2191,6095,1142,520,303,741391,7660,613509,7696,372355,6053,180345,6026,55318,3345,5491,1023,127882,5247,46567,3710,15454,1731,27417,3052,3465,886,231,332,81315,3714,29472,2837,43294,2710,7962,1500,587,386,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,733649,7787,58235,3251,22452,2048,9417,1439,7322,1130,4135,1139,1578,683,35783,2856,5538,1153,1182,520,3278,889,823,560,255,273,30245,2552,3318,1037,17945,2207,7804,1258,1178,524,675414,7801,549941,7474,321220,6806,166497,6093,56137,3389,6087,1246,125473,5206,44449,3053,17978,1785,21899,2594,4363,1152,209,146,81024,4280,30293,2297,43160,3675,6922,1541,649,471,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1129828,12032,145997,5304,59391,3950,27981,2693,18848,2021,10215,1743,2347,844,86606,4009,16044,2349,4064,1047,9088,1545,2792,972,100,142,70562,3747,11596,1790,43429,3688,14141,1824,1396,615,983831,12470,778162,11143,471539,8413,243825,7672,59390,3578,3408,837,205669,6936,65480,4213,29530,2634,31498,3254,4248,1254,204,204,140189,5328,61553,3415,68668,3933,8699,1513,1269,634,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1107245,13193,163281,7082,44430,3552,19852,2189,14991,2231,8777,1971,810,503,118851,5798,17965,2782,4215,1199,10981,2228,2239,859,530,494,100886,5815,15552,1946,57957,3792,23473,2804,3904,1205,943964,13522,699581,11475,425648,7918,221312,7500,49084,4759,3537,1011,244383,8047,69374,4688,34025,3577,30298,2987,4810,1377,241,240,175009,6927,79882,4651,83819,5309,10700,1604,608,540,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,20919,2229,8316,1205,4817,995,2297,750,887,416,315,280,12603,1860,3084,945,505,259,2175,790,404,281,0,175,9519,1443,878,387,6864,1285,1687,714,90,146,309187,6042,255562,6083,173037,4526,70108,3576,11964,1307,453,262,53625,3662,18392,1911,7134,970,10468,1542,790,384,0,175,35233,2942,16384,1900,17177,1964,1623,587,49,77,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,91780,3816,27300,2544,14390,1686,7027,1258,4684,1280,1199,586,64480,4082,10183,1806,3814,1203,5149,1212,1115,640,105,102,54297,4002,9426,1544,29661,3057,13074,1998,2136,978,1378050,13235,1024997,11798,582220,8420,356021,7693,79145,4749,7611,1662,353053,9293,94516,5059,46069,3305,41913,3833,6534,1566,0,203,258537,7658,120085,5645,124341,5576,13074,2007,1037,675,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,119694,5175,36380,3385,18825,2010,12032,1900,4889,1484,634,404,83314,4548,10362,2012,4370,1171,4850,1383,1142,780,0,210,72952,4393,11312,1847,46077,3376,14235,1984,1328,566,1532520,14082,1187021,12674,708096,10968,397135,10092,77910,4107,3880,1140,345499,11795,101296,6421,54631,4206,42789,4222,3715,1030,161,193,244203,8978,117844,6703,113188,4973,12714,2156,457,341,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,244660,6889,81980,4205,36536,2920,23444,2136,17309,1920,4691,943,162680,5583,33846,2790,9577,1395,18203,2408,5419,1219,647,357,128834,4898,20107,2058,77655,4233,26360,2616,4712,1057,2273343,14494,1774770,14794,1112733,11291,516344,7480,136053,4906,9640,1215,498573,8701,155712,5326,72645,3863,72977,4338,9401,1785,689,532,342861,8422,163503,5790,159103,6160,19082,2144,1173,607,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,80450,4362,29638,2573,11770,1469,9044,1482,6895,1233,1929,714,50812,3642,10039,1507,1493,519,6189,1220,2022,588,335,355,40773,3517,4978,1222,24401,2726,9354,1577,2040,712,1308292,10634,1077009,9459,636729,7494,332549,6173,99393,3969,8338,1280,231283,6393,79277,4001,31401,2283,39903,2878,7446,1150,527,288,152006,5336,56324,3336,79757,4095,14742,1952,1183,676,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,106921,5365,30033,2981,15365,2106,8617,1380,5116,1394,935,810,76888,4418,11038,2219,3586,1169,5756,1660,1481,669,215,185,65850,4236,10568,1689,38243,3594,14229,2263,2810,1002,609530,9658,452651,10313,274465,7180,142775,6121,32884,2923,2527,806,156879,6252,43843,3364,21531,2083,20493,2870,1595,682,224,241,113036,5603,48403,3175,57182,4009,7173,1505,278,237,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,48435,3620,23353,2464,13001,1712,9132,1382,2949,852,92499,5258,16348,2706,3578,992,10449,2271,2254,840,67,66,76151,4523,9337,1683,45549,3411,18435,2400,2830,834,1386326,14329,1089827,12582,669918,10127,325733,7388,87324,4131,6852,1493,296499,8893,93570,4856,42104,3650,45985,3300,4861,1393,620,439,202929,7124,86695,4926,101782,4673,13830,1862,622,419,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,10012,1904,4252,975,3581,1280,1689,687,490,307,10316,1674,2448,712,676,432,1344,499,363,261,65,81,7868,1455,868,340,4696,1184,1845,718,459,264,242398,5204,203106,5915,131069,4555,56408,3156,13925,1841,1704,587,39292,3369,14671,1962,6267,1051,7445,1614,891,404,68,111,24621,2524,11408,1742,11512,1647,1659,800,42,74,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,35128,3384,12905,1622,5104,912,3457,1038,3511,964,833,456,22223,2517,3942,1022,836,367,1859,739,1240,586,7,13,18281,2258,1266,477,10691,1815,4969,1127,1355,740,449861,6887,371440,6236,215056,4426,113650,4099,38687,2432,4047,842,78421,3938,29528,2499,11580,1578,15647,1867,2045,634,256,323,48893,3315,16287,1646,27073,2639,4488,995,1045,534,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,63517,3984,23584,2297,10111,1615,6333,1253,6446,1637,694,437,39933,3464,7771,1560,2799,986,3265,993,1201,575,506,407,32162,3106,4767,1026,17029,2326,8528,1783,1838,808,636932,10213,467544,9445,274659,7149,150069,6107,39129,3458,3687,986,169388,6597,59104,3984,28136,2625,26387,2873,4233,1111,348,272,110284,5457,49229,3207,53926,4347,6170,1602,959,478,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,16962,2241,5864,1356,3486,914,1305,620,1042,538,31,48,11098,1690,2684,937,525,363,1635,698,524,373,0,192,8414,1490,684,378,6262,1267,1391,754,77,126,329251,5091,269661,5453,172418,5294,77643,3526,18794,2234,806,401,59590,4293,23192,2415,10830,1797,10365,1592,1974,950,23,40,36398,3293,16227,1956,18132,2442,2010,869,29,50,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,163127,6809,61272,4022,26231,2569,22810,2552,9633,1518,2598,798,101855,5470,16655,2488,5136,1399,8003,1674,2502,1095,1014,560,85200,5304,15269,2166,48001,3747,19727,2527,2203,827,2072104,16546,1592857,16490,893049,12062,575357,10924,116897,5941,7554,1590,479247,10989,146373,6051,84016,5345,53679,3327,8628,1763,50,82,332874,8521,166209,6313,147552,6198,18790,1904,323,237,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,72629,3999,27618,3200,13785,2155,8509,1549,4526,1208,798,490,45011,3566,10511,1701,2435,721,6180,1295,1867,880,29,37,34500,3030,6041,1387,20536,2248,6954,1304,969,616,406463,8204,301970,7615,190417,5968,86260,3935,23315,2581,1978,665,104493,4400,36095,3789,17662,2651,15195,2229,3114,949,124,169,68398,3676,30358,2395,33213,2514,4710,1155,117,111,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,481948,10308,174369,6526,75547,4306,56442,3868,32071,2855,10309,1483,307579,8013,48166,3748,15238,2238,25738,2798,6070,1292,1120,521,259413,7426,47127,3557,156357,7009,48981,3874,6948,1556,4138060,21829,3036100,22077,1803930,17741,1002102,13924,211716,7038,18352,2056,1101960,15982,324749,10041,182039,7538,127587,6208,14137,2004,986,593,777211,13172,396984,10109,339298,7516,37356,3518,3573,1182,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
