GEO_ID,B01002D_001E,B01002D_001M,B01002D_002E,B01002D_002M,B01002D_003E,B01002D_003M,NAME,B01002D_001EA,B01002D_001MA,B01002D_002MA,B01002D_002EA,B01002D_003MA,B01002D_003EA,state
0400000US01,35.8,2.1,31.8,2.3,38.9,2.3,Alabama,null,null,null,null,null,null,01
0400000US02,35.5,1.3,33.7,1.4,36.9,2.4,Alaska,null,null,null,null,null,null,02
0400000US04,36.5,0.6,34.6,0.8,38.0,0.8,Arizona,null,null,null,null,null,null,04
0400000US05,32.6,1.2,31.6,2.1,33.8,2.1,Arkansas,null,null,null,null,null,null,05
0400000US06,39.5,0.2,37.6,0.3,41.1,0.2,California,null,null,null,null,null,null,06
0400000US08,34.5,0.7,32.1,1.0,36.1,0.6,Colorado,null,null,null,null,null,null,08
0400000US09,35.1,0.5,34.0,1.0,35.6,0.8,Connecticut,null,null,null,null,null,null,09
0400000US10,33.9,1.4,33.4,1.0,34.7,2.1,Delaware,null,null,null,null,null,null,10
0400000US11,33.4,0.9,32.9,1.7,33.6,0.9,District of Columbia,null,null,null,null,null,null,11
0400000US12,39.1,0.5,37.2,0.9,40.4,0.6,Florida,null,null,null,null,null,null,12
0400000US13,35.6,0.4,34.5,0.5,36.5,0.7,Georgia,null,null,null,null,null,null,13
0400000US15,48.9,0.7,47.1,0.7,50.4,0.5,Hawaii,null,null,null,null,null,null,15
0400000US16,34.8,3.0,33.8,9.4,35.1,2.9,Idaho,null,null,null,null,null,null,16
0400000US17,36.7,0.3,35.5,0.3,37.7,0.4,Illinois,null,null,null,null,null,null,17
0400000US18,30.1,0.9,28.5,1.3,31.6,1.1,Indiana,null,null,null,null,null,null,18
0400000US19,30.1,1.1,28.8,0.8,31.9,2.4,Iowa,null,null,null,null,null,null,19
0400000US20,32.8,0.9,30.8,1.1,34.8,1.3,Kansas,null,null,null,null,null,null,20
0400000US21,30.6,1.2,29.9,1.6,31.0,1.8,Kentucky,null,null,null,null,null,null,21
0400000US22,34.4,1.2,32.0,1.2,35.9,1.6,Louisiana,null,null,null,null,null,null,22
0400000US23,31.8,2.9,29.7,4.2,33.6,5.7,Maine,null,null,null,null,null,null,23
0400000US24,38.5,0.5,37.2,0.6,39.6,0.5,Maryland,null,null,null,null,null,null,24
0400000US25,34.1,0.3,34.0,0.4,34.2,0.4,Massachusetts,null,null,null,null,null,null,25
0400000US26,34.0,0.5,33.0,0.6,35.3,0.4,Michigan,null,null,null,null,null,null,26
0400000US27,29.9,0.4,29.2,0.4,31.2,0.4,Minnesota,null,null,null,null,null,null,27
0400000US28,35.5,2.6,33.9,8.4,35.6,2.1,Mississippi,null,null,null,null,null,null,28
0400000US29,33.3,0.6,31.6,0.8,35.1,1.4,Missouri,null,null,null,null,null,null,29
0400000US30,42.1,4.2,43.8,17.2,39.4,3.1,Montana,null,null,null,null,null,null,30
0400000US31,29.8,1.0,28.9,1.4,30.4,1.5,Nebraska,null,null,null,null,null,null,31
0400000US32,42.2,0.5,40.3,1.3,43.8,1.1,Nevada,null,null,null,null,null,null,32
0400000US33,34.9,1.2,33.1,3.0,36.8,4.7,New Hampshire,null,null,null,null,null,null,33
0400000US34,37.3,0.2,36.6,0.3,37.9,0.3,New Jersey,null,null,null,null,null,null,34
0400000US35,41.2,2.8,40.2,4.4,42.1,2.9,New Mexico,null,null,null,null,null,null,35
0400000US36,37.0,0.2,36.1,0.3,37.6,0.3,New York,null,null,null,null,null,null,36
0400000US37,33.8,0.5,33.1,0.7,34.6,0.7,North Carolina,null,null,null,null,null,null,37
0400000US38,30.2,3.3,27.7,7.2,30.6,3.6,North Dakota,null,null,null,null,null,null,38
0400000US39,33.0,0.4,31.9,0.5,34.2,0.8,Ohio,null,null,null,null,null,null,39
0400000US40,32.6,1.2,31.9,1.9,33.1,1.9,Oklahoma,null,null,null,null,null,null,40
0400000US41,36.8,0.8,34.5,1.1,38.3,1.0,Oregon,null,null,null,null,null,null,41
0400000US42,34.4,0.3,34.0,0.5,34.7,0.4,Pennsylvania,null,null,null,null,null,null,42
0400000US44,31.4,1.0,31.6,1.0,31.3,1.4,Rhode Island,null,null,null,null,null,null,44
0400000US45,36.1,1.6,34.9,1.6,37.8,2.9,South Carolina,null,null,null,null,null,null,45
0400000US46,31.2,2.2,25.0,8.3,33.9,5.4,South Dakota,null,null,null,null,null,null,46
0400000US47,34.8,0.7,34.0,1.5,35.8,1.1,Tennessee,null,null,null,null,null,null,47
0400000US48,35.5,0.2,34.6,0.3,36.3,0.3,Texas,null,null,null,null,null,null,48
0400000US49,32.2,1.6,29.1,1.7,35.9,2.1,Utah,null,null,null,null,null,null,49
0400000US50,28.6,2.8,27.0,3.4,30.9,4.6,Vermont,null,null,null,null,null,null,50
0400000US51,37.5,0.4,36.7,0.7,38.1,0.5,Virginia,null,null,null,null,null,null,51
0400000US53,36.9,0.4,35.3,0.5,38.2,0.4,Washington,null,null,null,null,null,null,53
0400000US54,34.7,4.6,30.5,5.8,37.8,9.0,West Virginia,null,null,null,null,null,null,54
0400000US55,29.2,0.5,29.1,0.9,29.3,0.8,Wisconsin,null,null,null,null,null,null,55
0400000US56,32.3,5.3,26.7,9.7,33.5,9.8,Wyoming,null,null,null,null,null,null,56
0400000US72,30.5,4.3,28.8,24.3,30.6,3.8,Puerto Rico,null,null,null,null,null,null,72
