GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001MA,B25011_001EA,B25011_002MA,B25011_002EA,B25011_003MA,B25011_003EA,B25011_004MA,B25011_004EA,B25011_005MA,B25011_005EA,B25011_006MA,B25011_006EA,B25011_007EA,B25011_007MA,B25011_008EA,B25011_008MA,B25011_009EA,B25011_009MA,B25011_010MA,B25011_010EA,B25011_011MA,B25011_011EA,B25011_012MA,B25011_012EA,B25011_013MA,B25011_013EA,B25011_014EA,B25011_014MA,B25011_015EA,B25011_015MA,B25011_016EA,B25011_016MA,B25011_017MA,B25011_017EA,B25011_018MA,B25011_018EA,B25011_019MA,B25011_019EA,B25011_020EA,B25011_020MA,B25011_021EA,B25011_021MA,B25011_022MA,B25011_022EA,B25011_023MA,B25011_023EA,B25011_024MA,B25011_024EA,B25011_025EA,B25011_025MA,B25011_026EA,B25011_026MA,B25011_027MA,B25011_027EA,B25011_028MA,B25011_028EA,B25011_029MA,B25011_029EA,B25011_030MA,B25011_030EA,B25011_031EA,B25011_031MA,B25011_032EA,B25011_032MA,B25011_033EA,B25011_033MA,B25011_034EA,B25011_034MA,B25011_035MA,B25011_035EA,B25011_036EA,B25011_036MA,B25011_037MA,B25011_037EA,B25011_038MA,B25011_038EA,B25011_039MA,B25011_039EA,B25011_040MA,B25011_040EA,B25011_041MA,B25011_041EA,B25011_042EA,B25011_042MA,B25011_043EA,B25011_043MA,B25011_044EA,B25011_044MA,B25011_045MA,B25011_045EA,B25011_046MA,B25011_046EA,B25011_047MA,B25011_047EA,B25011_048MA,B25011_048EA,B25011_049MA,B25011_049EA,state
0400000US01,1841665,12421,1253199,12678,899486,12062,721439,11461,74166,4076,445330,8277,201943,3923,178047,6831,46902,3333,6142,1491,29554,2651,11206,1421,131145,6367,16216,2584,74451,4792,40478,2653,353713,8481,318147,7768,22727,2186,140165,5938,155255,5999,35566,2880,9540,1708,18641,2365,7385,1311,588466,10414,304203,8265,135535,6138,44160,3509,77712,5059,13663,1500,168668,6328,30654,2916,11127,1980,17236,2110,2291,768,138014,5140,51061,3864,76512,4247,10441,1608,284263,8552,233198,7468,66069,4327,110312,5647,56817,3381,51065,4002,33514,3493,15479,2043,2072,612,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,250741,3074,159344,3559,117230,3386,93968,3365,11211,1762,61659,2700,21098,1488,23262,1957,8823,1292,979,368,6079,1051,1765,597,14439,1635,1564,622,9956,1404,2919,508,42114,3077,35018,2886,2376,757,20187,2239,12455,1505,7096,1214,1527,539,4173,988,1396,478,91397,3639,50171,2887,29857,2579,14734,1961,13648,1853,1475,532,20314,2059,6179,1257,3021,1106,2900,793,258,167,14135,1746,6520,1179,7053,1482,562,378,41226,3121,28486,2750,8634,1885,13400,1708,6452,1066,12740,1738,7785,1261,4396,1099,559,307,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2552972,11005,1652321,12356,1175609,11567,957596,11187,87885,4192,553956,8494,315755,5799,218013,6796,73013,4874,14503,2157,44001,3896,14509,2139,145000,5357,18841,2347,86848,4166,39311,2788,476712,9966,392862,9520,26554,3092,172689,6253,193619,6554,83850,4727,15314,2417,43119,2967,25417,2425,900651,12842,476716,10222,248922,8306,74641,4534,143293,6351,30988,2623,227794,7889,65061,4904,26444,2963,35211,3334,3406,1045,162733,6417,61545,4317,92253,5153,8935,1325,423935,10628,317758,9116,85575,5292,150859,6922,81324,4031,106177,6524,69259,4572,32838,3289,4080,1005,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1153082,8560,752399,11287,542193,11020,448885,9321,54056,3870,265716,6042,129113,3819,93308,5356,30948,2783,5645,1496,19525,1909,5778,1190,62360,4270,8361,1817,36684,3521,17315,1884,210206,7184,186423,6490,10595,1985,82872,4073,92956,3936,23783,2684,5569,1129,13423,2114,4791,1159,400683,9039,212506,7741,103967,5878,40038,3531,54109,3877,9820,1398,108539,5886,22853,2528,10411,1880,11511,1777,931,485,85686,5023,36923,3163,43444,3650,5319,1197,188177,6483,149629,6173,37879,3849,73500,4848,38250,2459,38548,3028,24679,2612,12648,1929,1221,594,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,13005097,17539,7125090,26839,5396408,24682,4365808,25348,315835,8349,2905273,21235,1144700,9293,1030600,14716,344722,8913,54506,3681,214761,6619,75455,4380,685878,11893,51121,3755,418376,9675,216381,6564,1728682,17648,1422817,15402,80527,4378,603271,11421,739019,10508,305865,8369,52542,3272,167372,6563,85951,4416,5880007,28546,3514209,27568,2081157,21484,541910,12162,1332052,17848,207195,6383,1433052,19663,428490,12912,152523,7387,250460,9225,25507,2806,1004562,14172,290274,8513,635308,11793,78980,4402,2365798,21113,1702607,22456,383607,11474,828112,16396,490888,12173,663191,14380,414043,11664,211840,7263,37308,3267,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2139207,8774,1394824,10847,1013857,10020,857086,10946,100361,4683,553100,8741,203625,4237,156771,5216,55271,3921,8650,1902,37576,2868,9045,1424,101500,3994,9674,1602,66926,3821,24900,2319,380967,7642,309438,7005,23962,2346,148567,6039,136909,4647,71529,3470,21302,2161,39033,3277,11194,1357,744383,11664,352950,8487,205228,6542,77171,4155,110259,5268,17798,1864,147722,6111,45270,3516,18430,2363,24691,2942,2149,995,102452,5121,34743,3134,61010,3816,6699,1438,391433,9342,269297,9349,80306,4635,124314,6809,64677,4521,122136,5137,95301,4609,23732,2339,3103,861,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1356762,6513,898234,7622,655851,7198,542799,7939,39734,2818,363544,6260,139521,3500,113052,5498,36183,3084,3467,1056,25531,2587,7185,1246,76869,4414,5746,1262,50747,3998,20376,2012,242383,6706,203150,6476,13817,1888,91148,4926,98185,4283,39233,3166,11321,1597,18885,2191,9027,1550,458528,7656,221442,6882,106762,4787,28935,2883,62523,3953,15304,1877,114680,5523,25134,2878,9684,1856,13312,2055,2138,753,89546,5483,25029,2669,57957,4889,6560,1681,237086,7299,190059,6992,42155,3844,86941,4720,60963,3556,47027,3589,28398,2972,16250,2585,2379,710,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,357937,4266,253948,5292,183174,5488,151498,5072,12929,1715,91751,4288,46818,1840,31676,2618,8519,1494,1664,772,4829,1051,2026,610,23157,2196,2557,906,13934,1721,6666,1273,70774,4217,59900,3467,4127,1251,28179,2626,27594,2152,10874,1661,2705,751,5693,1236,2476,802,103989,4386,52621,3977,25449,2386,8100,1350,14518,1964,2831,821,27172,3154,7997,1499,3462,1128,3885,1105,650,503,19175,2800,6705,1589,10682,2103,1788,621,51368,3239,39276,2862,10123,1648,19070,2677,10083,1528,12092,1941,7923,1569,3504,1095,665,332,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,281475,3302,118805,3235,64557,3058,45702,2966,5685,832,29096,2401,10921,1248,18855,2037,4011,1022,250,193,2927,938,834,385,14844,1760,586,326,8300,1283,5958,1046,54248,2690,45099,2687,6214,1211,24272,2361,14613,1560,9149,1321,2659,606,5155,985,1335,486,162670,3861,54800,3379,24874,2200,8954,1295,14034,1579,1886,697,29926,2399,5980,1131,2140,878,3185,950,655,425,23946,2298,7006,1209,13788,1987,3152,768,107870,3992,82045,3881,29700,2342,36996,3286,15349,1469,25825,2212,19878,1855,4919,1257,1028,407,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7689964,22835,5010187,26720,3453537,24582,2782848,24491,192153,7189,1586064,17788,1004631,13176,670689,15398,198510,8708,28081,3332,124462,5825,45967,4158,472179,11669,39410,3334,291239,10507,141530,5163,1556650,20918,1309846,19173,61577,4678,515865,12471,732404,13021,246804,7941,38968,3631,124578,6772,83258,4384,2679777,21534,1489969,19469,805447,15039,198343,9126,501045,10601,106059,5846,684522,14872,179118,7240,59832,5045,106642,5994,12644,2067,505404,12270,158306,7139,309847,9987,37251,3222,1189808,15595,908147,14571,221010,7499,432261,10830,254876,7708,281661,7337,155708,5608,108008,5958,17945,2104,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
