GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001EA,B08011_001MA,B08011_002EA,B08011_002MA,B08011_003EA,B08011_003MA,B08011_004MA,B08011_004EA,B08011_005EA,B08011_005MA,B08011_006EA,B08011_006MA,B08011_007EA,B08011_007MA,B08011_008EA,B08011_008MA,B08011_009MA,B08011_009EA,B08011_010MA,B08011_010EA,B08011_011EA,B08011_011MA,B08011_012EA,B08011_012MA,B08011_013EA,B08011_013MA,B08011_014EA,B08011_014MA,B08011_015MA,B08011_015EA,B08011_016EA,B08011_016MA,B08011_017MA,B08011_017EA,B08011_018EA,B08011_018MA,B08011_019EA,B08011_019MA,B08011_020EA,B08011_020MA,B08011_021EA,B08011_021MA,B08011_022MA,B08011_022EA,B08011_023EA,B08011_023MA,B08011_024EA,B08011_024MA,B08011_025MA,B08011_025EA,B08011_026EA,B08011_026MA,B08011_027EA,B08011_027MA,B08011_028EA,B08011_028MA,B08011_029EA,B08011_029MA,B08011_030EA,B08011_030MA,B08011_031EA,B08011_031MA,B08011_032MA,B08011_032EA,B08011_033MA,B08011_033EA,B08011_034EA,B08011_034MA,B08011_035EA,B08011_035MA,B08011_036MA,B08011_036EA,B08011_037MA,B08011_037EA,B08011_038EA,B08011_038MA,B08011_039MA,B08011_039EA,B08011_040EA,B08011_040MA,B08011_041EA,B08011_041MA,B08011_042MA,B08011_042EA,B08011_043MA,B08011_043EA,B08011_044EA,B08011_044MA,B08011_045MA,B08011_045EA,state
0400000US13,3919135,22428,142350,7127,139961,6622,187541,8137,344891,10869,402125,9984,655406,13547,499627,11575,434176,11747,198503,7480,244642,9777,107238,6655,43026,3908,250212,9728,269437,9334,2055536,15362,95046,5995,95614,4939,122857,6234,211658,8453,212945,7621,340088,9530,227962,8379,204965,8444,90529,5045,118434,5973,47857,4275,19858,2334,125884,6556,141839,6388,1863599,15700,47304,4136,44347,4464,64684,4433,133233,6835,189180,6881,315318,10387,271665,7971,229211,8324,107974,5397,126208,6964,59381,4564,23168,2903,124328,7088,127598,6497,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,623637,8382,38004,3259,36368,3672,51047,5107,70381,3963,80376,4371,80811,4674,50500,3512,49753,3947,25730,2277,35294,3788,16462,2308,8972,1872,46054,3384,33885,3084,331666,5822,26983,2605,24626,3116,33593,4470,39659,3552,40297,2869,35412,3640,24535,2580,22974,2836,12892,1593,18331,2602,7163,1498,4008,1100,22927,2594,18266,2166,291971,5673,11021,1737,11742,1947,17454,1986,30722,2193,40079,3161,45399,3025,25965,2544,26779,2641,12838,1747,16963,2215,9299,1693,4964,1230,23127,2766,15619,2046,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,629635,9312,23739,2300,21243,2401,36734,2888,43510,3286,68424,4216,88044,4802,97825,5050,65412,4104,35248,2903,38400,3422,15643,2281,7812,1452,44983,3561,42618,3488,338156,6110,16602,1854,13217,1896,24492,2134,27255,2421,43158,3072,49170,3412,48231,3531,32960,2725,13324,1976,14864,1887,6388,1586,3473,1015,21159,2397,23863,2669,291479,5983,7137,1110,8026,1380,12242,1545,16255,2108,25266,2535,38874,2964,49594,3604,32452,3150,21924,2346,23536,2588,9255,1452,4339,1002,23824,2068,18755,2159,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5543452,22025,241220,9511,223690,8547,280636,8923,500745,14899,555641,10276,814285,13815,670967,11351,622338,12293,275949,9717,305527,8086,146624,6917,73427,4752,441383,9980,391020,10801,2903287,18794,165218,6618,160074,7338,181905,7340,315482,11329,312291,7153,410028,9359,287883,8661,285426,8382,112694,5405,130085,4816,63267,4219,33130,3124,234299,7549,211505,8047,2640165,12042,76002,5341,63616,4114,98731,5061,185263,6939,243350,7353,404257,10176,383084,8337,336912,9968,163255,6943,175442,6175,83357,4717,40297,3660,207084,6512,179515,6834,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2751580,18216,145254,6859,107012,5676,154333,6012,241333,7224,302677,8961,378038,9611,365234,9991,234597,6624,118229,6029,132411,5649,71083,4276,38687,3061,227899,8608,234793,9102,1438060,12482,100299,5025,69757,4242,97845,4475,147577,5925,171817,6693,189000,7133,153483,6448,107988,4399,50605,3460,58735,3970,27904,2852,16509,1936,119163,5341,127378,6237,1313520,11960,44955,3709,37255,2957,56488,3861,93756,4381,130860,5591,189038,6087,211751,7055,126609,5061,67624,4454,73676,3876,43179,3106,22178,2509,108736,5531,107415,6376,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1440541,9759,58828,3628,50222,3034,77596,3549,115830,5714,171539,5110,207860,6194,228969,7951,123646,5372,59731,3724,61320,3639,33922,2959,20362,2362,120824,5347,109892,4703,750244,6872,39330,3067,34257,2726,48425,2720,73781,3909,100853,3949,105759,4934,95902,4747,58626,2903,25101,2628,26064,2486,14760,2009,9198,1695,61985,3261,56203,3370,690297,6190,19498,1867,15965,1466,29171,2277,42049,3035,70686,3209,102101,4350,133067,5140,65020,4013,34630,2323,35256,2571,19162,2016,11164,1603,58839,3474,53689,3433,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1299028,9549,46337,3554,39201,2632,59772,3960,99131,4502,137438,5346,200627,6987,230021,7489,130965,5703,60261,4074,62056,4221,31480,2928,14098,1725,94290,5185,93351,4987,684318,7402,32749,2810,25063,2110,36957,3130,64165,3172,84977,4541,107927,4997,103994,4399,65028,3572,25307,2580,24762,2674,14449,2149,6490,1191,46285,3894,46165,3353,614710,7006,13588,1721,14138,1709,22815,2257,34966,2862,52461,3806,92700,4163,126027,5308,65937,3893,34954,2715,37294,3026,17031,1721,7608,1271,48005,3641,47186,3608,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1737455,15578,71444,4717,59009,4559,81808,4220,152402,6333,195801,7066,264645,9413,233542,8763,164431,6748,76964,4502,83550,4144,40256,3471,20753,2459,134962,6329,157888,6710,906939,11738,48927,3393,38668,3546,52317,3400,92381,4972,108209,5075,134577,6774,101898,5650,75191,4602,33482,3065,36541,3312,17436,2221,10840,1911,68461,4188,88011,5090,830516,8744,22517,2984,20341,2723,29491,2496,60021,3592,87592,4512,130068,5392,131644,5843,89240,4541,43482,2954,47009,3121,22820,2486,9913,1508,66501,4951,69877,4164,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1890069,14648,119390,5426,93299,5212,111669,6431,178547,6590,208522,7566,299059,8254,243698,8430,172161,7244,74525,4378,93366,4398,47996,3709,17088,1875,107652,6427,123097,6706,985144,10207,92445,4632,69497,4350,76032,5160,113281,5855,116389,5616,141023,6419,95154,4718,72099,4454,28627,2563,37594,3366,20451,2129,7348,1386,51621,4433,63583,4253,904925,9914,26945,2912,23802,3017,35637,3234,65266,4200,92133,4754,158036,5884,148544,6598,100062,5584,45898,3514,55772,3565,27545,2750,9740,1518,56031,3876,59514,4955,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,595242,6121,31851,2955,23846,2183,33769,2662,54812,3228,70999,3740,96333,4446,77932,4225,57882,3288,26141,2526,24697,2505,12256,1767,8968,1630,41192,2796,34564,3187,299916,4678,23238,2219,16481,2027,21711,2249,34184,2337,39328,2563,45657,2952,30979,2573,23674,2111,8257,1459,10907,1481,6410,1375,3684,992,18501,2339,16905,2191,295326,4432,8613,1350,7365,1194,12058,1582,20628,2217,31671,2446,50676,3337,46953,3432,34208,2742,17884,1981,13790,1848,5846,1011,5284,1200,22691,1951,17659,2030,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2725311,17461,108537,5729,117814,6009,140532,6292,261914,8774,274319,10489,404189,9739,314040,9224,320424,9326,170487,6805,185578,8044,72429,4819,30786,3139,160036,6435,164226,7219,1383656,11532,78219,4377,78749,5441,88817,4779,148358,6607,139887,7318,194087,6425,136972,6618,137142,6892,77789,4302,91153,4661,33994,3141,16870,2231,79257,4765,82362,4917,1341655,12631,30318,3265,39065,3416,51715,3470,113556,5856,134432,6259,210102,6643,177068,5976,183282,6229,92698,5119,94425,5079,38435,3593,13916,1933,80779,4587,81864,4754,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3018114,17575,82235,4843,87529,4768,120350,4811,231259,7017,302453,7536,442848,10359,380638,10396,421935,11947,212033,7971,208666,6746,80852,4543,47431,4300,220512,8133,179373,6948,1534632,12866,59254,4014,64479,3948,82890,3967,142877,5988,167993,5869,233044,7648,170214,6853,184841,6980,84574,4585,94063,4837,37005,2921,19158,2557,104745,5469,89495,5160,1483482,14885,22981,2575,23050,2839,37460,2798,88382,4372,134460,5682,209804,7007,210424,6896,237094,7970,127459,6634,114603,5359,43847,3761,28273,3093,115767,6344,89878,5064,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3901063,19705,150732,5859,131500,5417,188381,5318,299994,8273,374237,9651,527693,10499,520375,10347,408197,9935,225602,6634,236510,7192,115447,5845,62007,4581,342404,8082,317984,9401,1997009,14206,102397,5052,92696,4218,117664,4343,182824,5893,204523,6920,273367,7288,237451,7459,182243,6819,92789,4965,101989,4561,49845,4022,26424,2851,172063,6375,160734,5992,1904054,13268,48335,3044,38804,3060,70717,4085,117170,4998,169714,5707,254326,6365,282924,7052,225954,6608,132813,4570,134521,5675,65602,4837,35583,3030,170341,5335,157250,6406,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2506192,12398,91563,3913,87143,4851,126559,5368,216085,6820,269355,6940,378161,7834,371898,7871,243215,6043,121264,4903,135285,5291,64646,3843,27167,2419,202311,6942,171540,5700,1293001,9463,64783,3625,54639,3374,78182,3858,127734,4340,144978,5287,185298,5094,172536,5516,121914,4700,52192,3348,63049,3391,28413,2612,11410,1567,102842,4955,85031,3984,1213191,9057,26780,1988,32504,2817,48377,3275,88351,4461,124377,4149,192863,5182,199362,5499,121301,4413,69072,3411,72236,3803,36233,2698,15757,1880,99469,4094,86509,4379,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
