GEO_ID,B25013_001E,B25013_001M,B25013_002E,B25013_002M,B25013_003E,B25013_003M,B25013_004E,B25013_004M,B25013_005E,B25013_005M,B25013_006E,B25013_006M,B25013_007E,B25013_007M,B25013_008E,B25013_008M,B25013_009E,B25013_009M,B25013_010E,B25013_010M,B25013_011E,B25013_011M,NAME,B25013_001MA,B25013_001EA,B25013_002EA,B25013_002MA,B25013_003EA,B25013_003MA,B25013_004EA,B25013_004MA,B25013_005MA,B25013_005EA,B25013_006MA,B25013_006EA,B25013_007MA,B25013_007EA,B25013_008EA,B25013_008MA,B25013_009EA,B25013_009MA,B25013_010MA,B25013_010EA,B25013_011MA,B25013_011EA,state
0400000US01,1815152,10938,1272846,12811,177294,6569,372255,9180,377935,9382,345362,8160,542306,10228,119344,5816,158993,7561,184855,7369,79114,4873,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,254610,2804,162785,3878,8539,1204,34926,2339,64114,3334,55206,2984,91825,3849,10359,1717,24320,2442,40157,2499,16989,2111,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2334050,12895,1522938,13309,150852,6440,305417,7996,550341,9466,516328,9776,811112,13574,127022,6694,204336,9616,323403,8468,156351,7275,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1114902,8104,751568,9191,102189,4907,239267,5642,230220,6157,179892,5461,363334,8761,73679,4603,122383,5561,118677,5170,48595,3664,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12406475,16820,6903175,27402,769048,13349,1124843,16409,2245213,21513,2764071,20400,5503300,25377,1152875,15609,1105453,17451,1807480,22680,1437492,16675,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1960585,9151,1292792,11248,76505,4438,242179,6089,392105,10111,582003,10301,667793,12023,88326,4951,165147,5938,239342,7862,174978,5879,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1358809,7109,923617,8286,62081,4021,218532,5916,233714,5869,409290,7294,435192,8295,78768,4597,132401,6141,121508,6257,102515,4119,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,328765,4178,239884,4113,22007,2303,66740,3270,67850,3197,83287,3904,88881,3899,11986,1833,30572,2962,27902,3343,18421,2365,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,252388,3730,107193,3924,5071,908,12726,1599,16466,2142,72930,3203,145195,4932,21220,1913,31565,2600,27537,2268,64873,3743,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7035068,25739,4794130,25332,470823,11030,1242261,16627,1515930,17524,1565116,18495,2240938,20709,375546,9867,646271,15115,752459,16097,466662,11990,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3482420,15694,2304165,17073,252882,7640,592456,12919,657743,12659,801084,10810,1178255,14458,224602,8449,340682,8727,382831,10654,230140,9096,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,258533,5422,18470,1924,59264,3977,83688,4029,97111,3768,187279,5414,17473,2344,46219,3434,72933,3761,50654,3705,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,401532,6302,35416,2515,103464,4858,143247,5154,119405,4225,175177,5242,26716,2736,49515,3230,67717,4227,31229,3024,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,3219338,16289,287529,7107,796361,11314,962891,12839,1172557,12623,1533519,13202,248398,7829,402281,8643,498607,12387,384233,9034,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,1736751,11947,166340,4941,595219,9934,503823,8862,471369,8130,734154,9897,125338,4420,247679,7867,242882,6948,118255,5729,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,885284,8254,62304,2985,285239,6441,285485,5989,252256,6655,338155,6728,42565,3119,102984,4335,128107,4694,64499,3510,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,749907,8746,57866,3094,193284,5097,237815,6657,260942,6770,351751,6919,49260,3311,94304,4908,131338,6141,76849,4391,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,1156292,12036,177716,6121,372844,7714,313429,9301,292303,7561,528056,11015,109760,5284,171421,6057,172363,7704,74512,4382,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,1141504,11499,164179,6495,368350,9114,315038,7479,293937,7904,548318,11587,114925,6121,175151,7318,167779,6327,90463,5223,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,396395,5449,27509,1906,124410,4665,119320,4160,125156,4043,149022,5676,20912,2367,51771,3001,47367,3353,28972,2762,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,1426267,12068,101090,4684,302444,6867,380963,9751,641770,10749,701172,11745,103466,5209,187082,7262,209727,8353,200897,7584,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,1568382,10691,96677,4693,340643,7858,396033,7988,735029,8648,952037,10587,154693,6362,261403,8638,249040,7902,286901,8138,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,2769474,14635,232219,6243,771776,10638,936333,14810,829146,10852,1037147,11792,155195,5701,309528,8152,386840,9411,185584,6097,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,1527328,10448,81285,3518,382857,6349,507447,8167,555739,9003,564220,7849,75493,4208,155691,5327,205357,7382,127679,4917,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
