GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001MA,B19037H_001EA,B19037H_002MA,B19037H_002EA,B19037H_003EA,B19037H_003MA,B19037H_004EA,B19037H_004MA,B19037H_005MA,B19037H_005EA,B19037H_006EA,B19037H_006MA,B19037H_007EA,B19037H_007MA,B19037H_008EA,B19037H_008MA,B19037H_009EA,B19037H_009MA,B19037H_010EA,B19037H_010MA,B19037H_011EA,B19037H_011MA,B19037H_012EA,B19037H_012MA,B19037H_013MA,B19037H_013EA,B19037H_014EA,B19037H_014MA,B19037H_015MA,B19037H_015EA,B19037H_016EA,B19037H_016MA,B19037H_017EA,B19037H_017MA,B19037H_018MA,B19037H_018EA,B19037H_019MA,B19037H_019EA,B19037H_020EA,B19037H_020MA,B19037H_021MA,B19037H_021EA,B19037H_022EA,B19037H_022MA,B19037H_023MA,B19037H_023EA,B19037H_024EA,B19037H_024MA,B19037H_025MA,B19037H_025EA,B19037H_026EA,B19037H_026MA,B19037H_027MA,B19037H_027EA,B19037H_028EA,B19037H_028MA,B19037H_029MA,B19037H_029EA,B19037H_030EA,B19037H_030MA,B19037H_031MA,B19037H_031EA,B19037H_032EA,B19037H_032MA,B19037H_033EA,B19037H_033MA,B19037H_034MA,B19037H_034EA,B19037H_035MA,B19037H_035EA,B19037H_036MA,B19037H_036EA,B19037H_037EA,B19037H_037MA,B19037H_038EA,B19037H_038MA,B19037H_039MA,B19037H_039EA,B19037H_040EA,B19037H_040MA,B19037H_041EA,B19037H_041MA,B19037H_042EA,B19037H_042MA,B19037H_043EA,B19037H_043MA,B19037H_044MA,B19037H_044EA,B19037H_045EA,B19037H_045MA,B19037H_046MA,B19037H_046EA,B19037H_047EA,B19037H_047MA,B19037H_048EA,B19037H_048MA,B19037H_049MA,B19037H_049EA,B19037H_050EA,B19037H_050MA,B19037H_051EA,B19037H_051MA,B19037H_052MA,B19037H_052EA,B19037H_053EA,B19037H_053MA,B19037H_054MA,B19037H_054EA,B19037H_055EA,B19037H_055MA,B19037H_056MA,B19037H_056EA,B19037H_057MA,B19037H_057EA,B19037H_058MA,B19037H_058EA,B19037H_059MA,B19037H_059EA,B19037H_060EA,B19037H_060MA,B19037H_061EA,B19037H_061MA,B19037H_062MA,B19037H_062EA,B19037H_063EA,B19037H_063MA,B19037H_064MA,B19037H_064EA,B19037H_065EA,B19037H_065MA,B19037H_066MA,B19037H_066EA,B19037H_067EA,B19037H_067MA,B19037H_068EA,B19037H_068MA,B19037H_069EA,B19037H_069MA,state
0400000US13,2120189,10685,77902,3935,17991,2163,6313,1241,5741,1342,6767,1578,6498,1299,6517,1683,3937,893,5732,1347,3575,931,6388,1412,4455,1233,2464,763,1189,690,0,300,335,330,0,300,685642,8398,33765,2889,17413,2152,24264,2423,27903,2906,28498,2876,33774,3316,30685,3004,34520,3764,32584,2550,64406,4194,86740,4919,104514,5110,71449,3932,34100,3077,32865,2864,28162,2242,878200,7237,52333,4349,34752,2872,31202,2952,33884,3106,35479,3264,40053,3813,35686,3063,36029,2800,35278,3462,70580,4552,94666,5196,119870,5848,92839,4637,52064,2989,57331,3785,56154,3019,478445,5678,30858,2562,45721,2839,45603,3029,42483,3020,39709,3106,31716,2244,27396,2325,26512,2110,20917,2096,35734,2613,39906,2440,39417,2850,19764,2224,11425,1423,11748,1315,9536,1256,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,141093,3668,6792,1205,1123,688,511,381,672,465,311,249,395,244,431,392,208,305,580,406,335,237,810,559,736,542,216,229,133,162,239,308,0,275,92,157,43385,2241,1729,651,1226,614,1261,650,1366,702,2343,961,1625,770,2027,785,1914,903,1743,670,2893,960,5245,1219,8928,1487,4421,1004,2642,692,2135,741,1887,767,60383,2206,3954,928,1597,528,1333,583,2432,798,2064,680,1873,567,2565,765,2372,901,2126,734,4923,1156,6064,1164,9036,1358,6079,1185,4617,720,3911,919,5437,910,30533,1466,1793,659,2029,725,1691,691,2064,599,1514,573,1203,513,948,372,1311,527,1030,384,2911,828,2569,696,3653,844,2603,679,2193,546,1178,448,1843,643,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,509056,5077,29133,2368,4769,1059,3967,1042,3176,963,2740,819,3960,1003,2458,839,1511,704,1119,481,1343,664,1502,664,1368,702,954,540,0,267,38,67,228,290,0,267,168484,3256,9524,1581,7095,1455,5198,1229,9609,1572,11646,1642,11593,1795,12667,1839,8695,1546,8797,1766,17552,2275,23940,2244,21687,1988,9965,1463,3893,969,3830,821,2793,915,196911,3127,15774,2216,9400,1369,8225,1467,9371,1429,9813,1533,8815,1221,8604,1331,9699,1654,7524,1223,20392,2175,23701,2475,28163,2394,14747,1615,9305,1222,7273,1358,6105,1070,114528,2161,7104,1239,13062,1574,10170,1500,10852,1221,8895,1393,9407,1409,7417,1335,6723,1112,5670,1036,9221,1092,9880,1366,8270,1094,3663,832,1809,574,1506,482,879,401,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3355982,11877,109182,5120,24292,2435,9586,1663,10189,1918,9148,1489,7456,1560,8783,1520,4799,929,6763,1430,2883,737,8357,1381,7816,1306,5263,1157,1721,711,992,567,722,430,412,289,1052986,8518,44437,3600,26649,2901,31199,2764,36523,2731,41054,2917,49786,3294,43596,3113,47644,3621,45399,3036,93968,4473,128000,5138,171564,5251,116633,5128,63957,3825,57709,3110,54868,2920,1372854,7695,62615,4147,40572,2903,40949,2792,47689,3493,44785,3148,49682,3072,52563,3051,56288,3332,48452,3517,108854,4998,151292,5462,210954,6587,161577,5399,91896,3819,100702,4314,103984,4536,820960,7225,46176,3388,68010,3446,81444,3730,78432,3869,67725,2905,58803,2878,51407,3025,43123,2932,39038,2916,61201,3541,67139,3313,67215,3477,34658,2386,19511,1582,18670,1678,18408,1698,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2100964,9384,94586,4437,22812,2437,9526,1642,10208,1629,8876,1775,8271,1537,7190,1407,6036,1197,5597,1259,3597,1035,4109,927,5302,998,2237,692,732,442,0,267,93,122,0,267,669002,6509,36915,3193,26634,2680,29728,2813,34566,3031,31990,2689,37945,2973,37310,3139,38388,3188,32909,2723,71000,3881,86728,4239,100479,4393,51714,3354,25078,2661,16729,1615,10889,1428,847094,5201,48346,3647,33038,2922,35400,2698,39140,2898,38868,2904,43283,3268,42057,2556,44073,3076,36696,2706,75604,3836,99679,4628,125904,4825,77763,3751,42837,2929,33632,2723,30774,2619,490282,4900,29900,1907,49758,2903,49545,3039,48767,3259,45792,2505,36804,2846,33235,2744,33209,2240,25616,2051,40808,3222,36439,2460,29764,1994,13992,1461,5785,873,5894,922,4974,812,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1128616,5897,63559,3648,11436,1729,6122,1230,6465,1367,6528,1242,5882,1329,4227,1018,4078,927,3655,1022,2858,962,4708,1231,3844,935,2586,945,856,532,259,205,0,228,55,115,343757,3677,14060,1636,11874,1462,13599,1943,15757,1701,16827,2004,17997,2227,17332,1962,19003,1961,19155,2134,37034,2379,47384,2722,56641,2798,28363,2270,13099,1548,10199,1611,5433,853,441467,3744,22068,1739,14735,1473,15361,1792,18467,1857,19405,1866,20522,1864,21093,1808,21339,2100,22838,2120,39244,2549,58910,2617,66091,2867,43022,2643,23788,2102,19331,1793,15253,1461,279833,2753,17310,1468,29536,2266,28997,2163,28355,2038,24299,1900,20458,1657,18503,1429,16350,1326,13898,1578,21229,1611,22892,1735,18682,1445,9292,1261,3518,687,3061,682,3453,757,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,922577,7407,54939,3270,10561,1971,6042,1345,5716,1210,6117,1510,4122,932,4474,1063,2978,871,2714,787,2337,906,4343,1034,3012,790,1711,854,473,479,123,131,16,34,200,227,285975,4386,14156,1943,9703,1409,9462,1421,12165,1688,14224,2049,16018,1680,15362,1714,17353,2361,14847,1444,28799,2672,38621,2588,45205,2762,23763,1953,11347,1600,8379,1308,6571,1237,363385,4088,17543,1923,12661,1642,13834,1630,14912,1899,13741,1652,16103,1650,15685,1749,15259,1576,17159,1647,33018,2673,42323,3059,55252,3183,39539,2727,20943,2020,19570,1721,15843,1481,218278,2869,13005,1370,21277,1775,23098,1600,19616,1934,17416,1718,14272,1470,12968,1491,13211,1518,11743,1553,17725,1499,17473,1540,15724,1524,8123,1222,4414,839,3773,823,4440,802,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1493842,9005,64450,4037,16100,2362,8483,1635,6130,1396,6498,1355,4778,1261,4310,1175,4436,1166,4302,1215,1899,667,3528,920,2611,733,515,295,685,518,52,88,73,138,50,85,484189,6268,43301,3726,25619,2993,26007,3226,27383,2875,22942,2505,27007,2476,26663,2066,28864,3415,21648,2358,47644,3609,54543,3174,66139,3624,34337,2544,12610,1828,10928,1650,8554,1391,603639,5071,50332,3353,37901,2809,32036,3140,32981,2710,32839,2920,33772,2765,29162,2739,27561,2110,26639,2742,49914,3049,67201,4015,75302,3297,45425,2764,24141,2270,20828,2092,17605,1793,341564,4093,33505,3066,44636,3061,37916,2684,34578,2627,29769,2241,22091,2203,19433,1958,19589,1939,14896,1739,21071,1850,22203,1796,20117,1709,9519,1368,4323,846,3501,766,4417,885,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1086416,7235,50184,3472,8430,1549,4174,1346,3511,921,4442,1236,3297,1072,3513,935,3087,949,2885,900,3023,1117,4962,1219,4615,1356,2772,1004,976,507,202,149,154,219,141,180,338037,5085,18957,2149,11658,1757,11595,1840,14230,1822,13390,1862,15719,2086,17760,2457,16532,1994,18274,2538,28259,2384,41074,2916,54857,3515,33601,2877,18351,2302,13089,1837,10691,1868,437049,4598,26267,2923,19683,1919,19027,2037,19398,2032,16966,2072,20119,2142,18275,2167,18377,2438,19700,2035,35129,3197,47706,4108,60678,3806,43081,3010,26905,2459,25132,2399,20606,2005,261146,4183,21094,1999,30478,2953,25671,2381,23983,2418,19758,1861,17228,1857,15241,1862,12307,1380,12126,1533,17585,1637,19546,2159,20475,1932,9259,1193,4970,1001,5094,949,6331,954,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,525584,5351,17616,1694,2060,748,2502,739,1822,745,1390,628,1707,747,911,561,1660,647,844,440,840,419,974,549,1551,740,1104,463,166,276,72,118,0,230,13,23,147191,3454,9097,1471,6431,1403,4925,1048,8966,1743,8063,1410,7728,1230,8147,1494,9931,1644,7238,1366,13655,1943,20511,2083,21642,2027,10576,1517,4753,905,3146,829,2382,754,232099,2906,14299,1515,10760,1595,11189,1690,11282,1765,11227,1669,10739,1714,11312,1621,11353,1416,9651,1420,19406,1772,30855,1821,32073,2154,19445,1832,11425,1447,10089,1560,6994,1049,128678,2265,10465,1095,16025,1684,13178,1656,12452,1178,10767,1139,9466,1241,7802,1126,6629,990,5622,707,9097,1337,10458,1259,8047,1184,3607,881,1790,511,1962,680,1311,438,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1271715,7722,35986,2801,5583,1430,2212,744,1696,557,1786,800,2540,885,2194,976,1843,674,2171,798,1960,670,4231,1301,4312,1072,3359,932,1115,531,654,367,266,315,64,110,374640,5105,10547,1940,5758,1232,7225,1384,7463,1688,9146,1600,10928,1811,9457,1337,12757,2029,13062,2111,27292,2780,44255,3505,64369,4764,54678,3791,36929,2528,34808,2614,25966,2347,548871,4681,16908,1957,10294,1723,9336,1604,13319,1644,13417,1802,13791,2207,13925,1683,16233,1981,14351,1637,37181,2877,50767,3491,77143,4404,69481,4150,50021,3083,64663,3451,78041,3856,312218,4269,19184,1996,19962,2016,20871,1852,23915,2255,21563,2372,17279,2081,15316,1513,13605,1683,13573,1590,22340,1860,29893,2479,34053,2297,19626,1806,11221,1498,13446,1597,16371,1907,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2034673,9806,59047,3786,15157,2233,5174,1195,3022,1044,3192,970,2435,768,3918,1127,3004,898,2842,1118,3800,1052,3710,998,5010,1225,3645,911,2263,857,1120,569,655,380,100,122,601379,6740,23883,2703,15008,2348,11758,1700,15708,2383,16232,2399,20349,2310,20959,2576,21432,2515,20717,2698,45856,3853,70175,4438,96773,4442,79653,3809,51760,3345,47845,3397,43271,2839,867620,5971,38854,3369,26947,2631,22477,2486,22200,2306,23470,2643,25170,2908,25012,2476,29198,2827,28162,2459,60519,3613,87047,4737,128826,5779,105988,4366,72956,3182,82133,4075,88661,3906,506627,5436,35151,3099,51438,3111,47692,3097,43210,2926,32959,2459,30864,2290,27470,2359,23003,2227,21726,1970,38089,2432,40274,2537,44549,2490,25354,2208,14193,1441,13982,1878,16673,1814,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3045291,10477,105733,4203,24600,2644,12697,1739,11146,1879,11279,1659,9520,1410,7762,1447,4665,1042,6188,1463,3503,997,6538,1150,3742,849,2731,861,702,418,459,361,25,24,176,216,891333,7550,53078,3478,37058,3127,41688,3053,42781,2982,42101,3075,47734,3520,43643,2497,47258,3423,47115,3211,90603,4210,111086,4590,130621,5134,72873,4106,34770,2316,30902,2668,18022,1682,1291953,6453,74964,3606,52578,2954,57745,3360,58502,3325,56010,3419,59481,3234,61973,3237,65799,3148,56576,2863,112317,4918,156090,5274,186279,5625,114237,4034,68181,3881,60265,2893,50956,3017,756272,4965,43902,2769,68197,3359,74295,3425,77667,3572,66531,3233,55896,2920,50660,2513,46135,2440,43186,3237,61872,3339,58708,2810,49873,2473,25985,1983,12293,1498,10862,1227,10210,1179,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1841564,7418,79381,3822,13770,2033,8120,1501,6413,1495,7914,1211,6152,1393,7021,1344,4855,1078,4609,1105,2831,860,6199,1033,6290,1344,3025,807,1544,513,508,367,130,132,0,211,590553,4271,19079,1981,15049,1755,16070,1834,18215,2013,22257,2104,26965,2151,27817,2201,31022,2271,25421,2220,55064,3104,78787,3734,108185,4403,63698,2771,34809,2655,29198,2147,18917,1800,754091,4924,28815,2577,22251,1900,22938,1952,26614,2127,25679,2242,30040,2271,28782,2244,33766,2072,29835,2143,63417,2756,91113,4096,121231,4208,86088,2959,49293,2710,48876,2395,45353,2735,417539,4013,27733,1678,44498,2310,41042,2609,34274,2205,32482,2143,29336,1746,25042,1760,23611,1782,20209,1647,33359,1814,36528,2126,34387,2211,15148,1355,6860,830,6675,840,6355,907,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,676270,5957,28330,2701,6316,1464,3657,1138,2155,764,2708,1061,2817,1163,1418,650,1621,682,1934,743,1301,806,1922,820,1286,712,565,433,259,348,371,312,0,287,0,287,201756,4843,10620,1703,10023,2074,7887,1571,10573,1856,8189,1505,12980,1883,11555,1638,10657,1945,9739,1970,18645,2094,27168,2828,33192,2679,14648,1783,6880,1195,5070,907,3930,860,269026,3751,21241,2612,13612,1740,13586,1719,12415,1899,10756,1534,13869,1834,13261,1868,13588,1870,10793,1379,22452,2401,30773,2588,37184,2755,25800,2307,10698,1444,10034,1833,8964,1380,177158,2707,12905,1365,19006,1561,20098,1943,17913,1847,14336,1668,12451,1502,10973,1426,10075,1468,8062,1300,12294,1457,13459,1704,12601,1911,4784,881,2710,742,2459,673,3032,829,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1965599,9242,88610,4447,18960,2154,9642,1517,9004,1761,10219,2061,8708,1629,5335,1079,5893,1290,4368,1178,3630,982,4772,927,3731,1200,3195,1295,860,509,207,183,0,259,86,135,614820,6691,37611,3222,22050,2935,25971,2658,30690,2598,30190,2752,32771,2495,35295,2689,36786,2572,31320,2997,54361,3260,81348,4298,90086,3837,50891,3810,24824,2216,16140,1739,14486,1632,785096,5580,49397,3156,35137,2742,34212,2744,36213,2448,33531,2578,39497,2901,37508,2718,37772,2980,32392,2488,68225,3483,91213,3639,110458,4678,70601,3985,41321,3003,36346,2578,31273,2572,477073,5365,34993,2508,52272,3256,49609,2653,45815,2781,40012,2508,35496,2463,29893,2418,27826,2239,23385,1946,34624,2851,37643,2834,30940,2233,14106,1554,7236,985,6103,995,7120,1005,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368618,3964,17848,1948,2374,731,2530,728,2061,708,1000,574,1508,665,2088,951,753,446,1463,647,645,426,1525,675,1178,780,620,406,64,111,21,40,18,29,0,237,106792,2955,4577,1174,4986,1141,6031,1237,8440,1656,6306,1199,7212,1220,5184,1108,5741,1184,5462,1054,9198,1336,13372,1920,16819,2138,6823,1141,3237,811,1927,660,1477,559,152010,2719,9614,1459,7302,1214,7875,1688,8627,1403,7681,1348,7987,1352,8139,1315,7564,1145,7194,1009,14252,1557,16752,1701,19811,1857,12661,1441,6122,1047,5833,1101,4596,810,91968,1542,6421,948,9407,1154,8740,1300,9218,1339,7373,1132,7894,1051,6831,964,4513,884,4424,940,7622,1217,6063,887,6571,1263,3383,798,1698,543,959,390,851,505,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
