GEO_ID,C23023_001E,C23023_001M,C23023_002E,C23023_002M,C23023_003E,C23023_003M,C23023_004E,C23023_004M,C23023_005E,C23023_005M,C23023_006E,C23023_006M,C23023_007E,C23023_007M,C23023_008E,C23023_008M,C23023_009E,C23023_009M,C23023_010E,C23023_010M,C23023_011E,C23023_011M,C23023_012E,C23023_012M,C23023_013E,C23023_013M,C23023_014E,C23023_014M,C23023_015E,C23023_015M,C23023_016E,C23023_016M,C23023_017E,C23023_017M,C23023_018E,C23023_018M,C23023_019E,C23023_019M,C23023_020E,C23023_020M,C23023_021E,C23023_021M,C23023_022E,C23023_022M,C23023_023E,C23023_023M,NAME,C23023_001MA,C23023_001EA,C23023_002MA,C23023_002EA,C23023_003MA,C23023_003EA,C23023_004EA,C23023_004MA,C23023_005MA,C23023_005EA,C23023_006EA,C23023_006MA,C23023_007MA,C23023_007EA,C23023_008MA,C23023_008EA,C23023_009EA,C23023_009MA,C23023_010EA,C23023_010MA,C23023_011MA,C23023_011EA,C23023_012MA,C23023_012EA,C23023_013MA,C23023_013EA,C23023_014MA,C23023_014EA,C23023_015EA,C23023_015MA,C23023_016EA,C23023_016MA,C23023_017EA,C23023_017MA,C23023_018EA,C23023_018MA,C23023_019MA,C23023_019EA,C23023_020EA,C23023_020MA,C23023_021MA,C23023_021EA,C23023_022EA,C23023_022MA,C23023_023MA,C23023_023EA,state
0400000US01,3127581,4909,1531942,4291,226742,7081,84887,4086,44461,2973,40426,3208,141855,5998,1305200,7210,1052797,8250,722336,10665,330461,7932,252403,8140,1595639,3541,221990,8573,68834,4089,32746,3040,36088,2935,153156,7812,1373649,9909,981639,10874,564691,8678,416948,8410,392010,10432,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,493642,1863,258977,1473,26005,2224,15776,1827,7915,1370,7861,1213,10229,1626,232972,2417,208656,2919,124285,4363,84371,3830,24316,1935,234665,1352,25635,2428,12820,1665,5577,1278,7243,1326,12815,1835,209030,2784,165789,3606,86897,3821,78892,3378,43241,2995,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4076945,4989,2044517,3936,195912,7210,78650,5096,38626,3311,40024,4006,117262,5665,1848605,8211,1473949,10881,980402,12111,493547,10463,374656,10007,2032428,3636,188362,6918,74281,4462,33556,3061,40725,3447,114081,5727,1844066,7694,1282352,11933,739010,12490,543342,10269,561714,10085,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1870595,4337,925406,4066,139347,6028,55068,4045,28641,2881,26427,2837,84279,3903,786059,6800,645570,7471,444371,7934,201199,7331,140489,6336,945189,3406,134989,5056,43071,3197,21226,2750,21845,2558,91918,3950,810200,6275,605840,8238,357587,7191,248253,8250,204360,7048,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,24890032,11201,12526637,8746,1015906,14905,404021,10188,199644,7443,204377,7525,611885,12097,11510731,15085,9153725,23624,5973224,29164,3180501,23672,2357006,19578,12363395,9023,941655,15072,337278,10414,142584,6433,194694,8092,604377,12114,11421740,18437,7828029,32561,4273582,30441,3554447,32125,3593711,31991,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3404038,4733,1724398,3989,158602,6261,85376,3967,44494,3141,40882,2988,73226,4791,1565796,6705,1365549,9192,904472,9797,461077,8765,200247,7532,1679640,3352,139469,5990,58967,3609,27122,2676,31845,2554,80502,5046,1540171,6434,1198966,9757,664206,9914,534760,8390,341205,9914,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2354624,3066,1159668,2447,99110,5635,46050,3833,21940,2771,24110,2769,53060,4166,1060558,5573,910848,6618,614461,9404,296387,7800,149710,6105,1194956,2574,94353,4750,41613,3408,17845,1897,23768,2581,52740,3181,1100603,5657,862662,7074,474319,7702,388343,7565,237941,6776,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,587316,1433,285797,1632,32317,3126,13851,1889,7793,1439,6058,1196,18466,2122,253480,3661,208058,3675,141182,4657,66876,3914,45422,3154,301519,1555,32456,2519,13368,1772,5756,1247,7612,1530,19088,2298,269063,2860,206993,4782,127545,4787,79448,3511,62070,4136,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,446007,1077,213070,1063,21445,2832,8288,1796,3875,1101,4413,1309,13157,2152,191625,2752,153267,3728,107364,3478,45903,3123,38358,2980,232937,966,19314,2542,6492,1325,3588,926,2904,915,12822,2108,213623,2778,163174,3745,106690,3668,56484,3782,50449,3939,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12054783,8924,5955938,7613,611403,13305,234195,8576,114696,6269,119499,5998,377208,10223,5344535,16111,4170421,19218,2806311,21855,1364110,19319,1174114,16505,6098845,7189,573736,12619,204192,6735,92937,5183,111255,5105,369544,11660,5525109,15191,3934594,21941,2357309,20270,1577285,19934,1590515,20288,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,6463907,7574,3171264,5926,325336,8217,127235,5211,66918,3847,60317,3751,198101,7080,2845928,8930,2258461,13136,1562184,13350,696277,10305,587467,11682,3292643,5673,337777,9544,116576,5914,54883,4249,61693,4122,221201,8495,2954866,10886,2092866,15881,1260718,15167,832148,12718,862000,13824,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,895519,2129,457256,1917,38104,3262,19412,2057,10209,1706,9203,1483,18692,2438,419152,3601,350391,4606,249716,5730,100675,5147,68761,4004,438263,1412,33409,3135,14520,1943,8105,1392,6415,1322,18889,2250,404854,3345,310652,5117,191575,5716,119077,5579,94202,4383,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,990782,2478,500025,2127,60500,3818,31066,2915,14475,2187,16591,2251,29434,3030,439525,4028,377735,4679,233490,5863,144245,5034,61790,3754,490757,2219,50301,3338,19985,2106,8490,1297,11495,1746,30316,2746,440456,4100,337065,4689,167809,5723,169256,4866,103391,4315,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8470168,6616,4206091,6848,340288,9764,142287,5575,70413,3956,71874,4091,198001,8163,3865803,11914,3171205,16735,2124754,16768,1046451,16118,694598,13161,4264077,5538,345580,9940,136018,5123,58191,3640,77827,4072,209562,8568,3918497,10022,2935592,14495,1656932,13888,1278660,16860,982905,11095,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4227861,4836,2111543,4587,236957,7531,100117,4750,46201,3199,53916,3985,136840,6300,1874586,9057,1562713,10437,1026669,10570,536044,10483,311873,9518,2116318,4445,227713,7839,83732,4725,37714,3178,46018,3437,143981,6357,1888605,8683,1432990,11555,785399,11307,647591,12684,455615,9588,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1956255,3470,986290,2995,99662,5164,57371,3857,28776,2816,28595,2386,42291,3219,886628,5577,796554,6961,547564,7709,248990,6289,90074,4546,969965,3258,83041,3813,37881,2611,14013,1503,23868,2176,45160,3205,886924,4657,751373,5447,431490,5726,319883,6054,135551,4718,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1834191,3614,923565,3058,99810,4391,54022,3879,28020,2745,26002,2770,45788,3107,823755,5395,720364,7179,500849,8229,219515,6594,103391,4954,910626,3109,91569,4910,45475,3249,20350,2138,25125,2452,46094,3300,819057,5794,661238,7011,382451,7378,278787,7260,157819,5299,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2858041,4928,1422411,4033,225890,6383,81634,4138,41899,3103,39735,3151,144256,6524,1196521,8135,980981,10250,660569,10705,320412,8094,215540,6987,1435630,3765,218714,6093,62190,3700,29543,3273,32647,2361,156524,5120,1216916,7612,901282,8812,517006,8730,384276,7784,315634,8193,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2990849,4578,1480435,4306,208794,8542,85986,5449,43218,3816,42768,3849,122808,5887,1271641,9369,1025243,10802,710221,10163,315022,8917,246398,7514,1510414,3374,194432,6614,74489,4553,33999,3382,40490,2912,119943,5295,1315982,7027,967101,9324,582282,8881,384819,7318,348881,9592,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
