GEO_ID,C18101_001E,C18101_001M,C18101_002E,C18101_002M,C18101_003E,C18101_003M,C18101_004E,C18101_004M,C18101_005E,C18101_005M,C18101_006E,C18101_006M,C18101_007E,C18101_007M,C18101_008E,C18101_008M,C18101_009E,C18101_009M,C18101_010E,C18101_010M,C18101_011E,C18101_011M,C18101_012E,C18101_012M,C18101_013E,C18101_013M,C18101_014E,C18101_014M,C18101_015E,C18101_015M,C18101_016E,C18101_016M,C18101_017E,C18101_017M,C18101_018E,C18101_018M,C18101_019E,C18101_019M,C18101_020E,C18101_020M,C18101_021E,C18101_021M,NAME,C18101_001EA,C18101_001MA,C18101_002EA,C18101_002MA,C18101_003MA,C18101_003EA,C18101_004EA,C18101_004MA,C18101_005EA,C18101_005MA,C18101_006MA,C18101_006EA,C18101_007EA,C18101_007MA,C18101_008EA,C18101_008MA,C18101_009EA,C18101_009MA,C18101_010EA,C18101_010MA,C18101_011MA,C18101_011EA,C18101_012EA,C18101_012MA,C18101_013EA,C18101_013MA,C18101_014MA,C18101_014EA,C18101_015MA,C18101_015EA,C18101_016MA,C18101_016EA,C18101_017EA,C18101_017MA,C18101_018EA,C18101_018MA,C18101_019EA,C18101_019MA,C18101_020EA,C18101_020MA,C18101_021MA,C18101_021EA,state
0400000US13,9519836,3059,4595689,7668,1275569,5860,63652,5018,1211917,7126,2892009,5853,291265,7561,2600744,8433,428111,2684,160560,4372,267551,4789,4924147,7623,1216712,5971,37685,3263,1179027,6418,3132018,4795,323544,9230,2808474,10020,575417,2855,236124,5964,339293,6032,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,644535,2929,157018,1400,6751,1436,150267,1850,401038,2613,33699,3299,367339,3932,86479,787,27341,1873,59138,1835,671142,2158,146643,1457,4599,1186,142044,1749,417143,1667,32499,3112,384644,3373,107356,775,35711,2248,71645,2296,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,220549,2348,11984,1977,208565,2591,462624,2563,54294,3547,408330,3672,89006,994,34570,1949,54436,1957,779456,2944,207747,2192,7099,1229,200648,2464,467688,2234,48775,3209,418913,4029,104021,1142,39026,2149,64995,2039,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,1595153,3906,65210,5038,1529943,5906,3934540,6093,310952,9198,3623588,10890,658686,2796,216334,4833,442352,4846,6484866,6072,1526566,3510,41533,3182,1485033,4605,4067203,4614,329124,9427,3738079,10073,891097,3005,328080,6805,563017,6982,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,821850,3216,43528,3079,778322,4742,1962643,3642,216351,6917,1746292,7215,348012,1760,123800,3395,224212,3613,3258965,4486,780470,3371,25678,2689,754792,4124,2019723,3300,218888,7636,1800835,8431,458772,2609,171341,4610,287431,4565,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,367351,2873,16428,2041,350923,3208,930050,2621,92856,4812,837194,5250,186316,1087,61005,2198,125311,2282,1521168,3843,354411,3080,10507,1845,343904,3553,924766,2161,78716,3671,846050,4358,241991,1285,77142,2570,164849,2686,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,371188,3235,16007,1726,355181,3662,850271,2862,89413,4353,760858,5032,158082,1606,59939,2235,98143,2312,1424920,3890,354249,3373,11322,1852,342927,3997,868256,2475,88227,4728,780029,5187,202415,1733,76518,2649,125897,3058,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,526090,3772,35389,2818,490701,4045,1297854,4482,210026,6317,1087828,7404,241900,1677,100097,3373,141803,3415,2176870,5805,492285,3757,19128,2065,473157,4324,1370126,4137,213322,6221,1156804,7291,314459,1758,133095,4048,181364,3853,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,568772,5051,38751,3147,530021,5763,1346768,5476,191799,7769,1154969,9223,231235,1949,94612,3401,136623,3552,2293539,5059,544557,4002,22825,2476,521732,4561,1441656,3030,186542,6742,1255114,6601,307326,2094,137302,3772,170024,3552,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,140497,1106,11327,1838,129170,2155,409860,1592,56255,3115,353605,3393,90507,716,33955,1762,56552,1762,672173,1794,132601,1190,5315,1076,127286,1456,426619,1192,47876,2851,378743,3090,112953,852,43634,2137,69319,2249,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,689853,3158,33167,3064,656686,4237,1748894,3282,142526,5943,1606368,6726,292141,1505,90689,3487,201452,3580,2957110,4114,660158,2936,18981,2351,641177,3830,1902044,3248,155115,6201,1746929,7021,394908,2410,140730,4619,254178,4811,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,721791,1755,37292,3295,684499,3455,2039337,2361,169485,7914,1869852,8390,365792,1686,113361,3819,252431,3890,3351147,2622,692955,1926,22160,2572,670795,3230,2160196,2089,184893,6208,1975303,6322,497996,1896,172061,5388,325935,5892,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,1194627,3227,73238,4431,1121389,5807,2997973,3477,356931,9919,2641042,10249,578828,1904,210003,5011,368825,5148,4992255,4631,1136848,3013,41063,3502,1095785,4130,3108521,3069,357734,7962,2750787,8628,746886,2255,285872,5684,461014,5936,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,655641,2802,30270,2774,625371,3518,1656207,2541,138132,5900,1518075,6159,290195,1728,93363,3138,196832,3048,2650049,3664,625381,2930,17429,2276,607952,3838,1658093,2845,127880,4742,1530213,5701,366575,2160,115569,3323,251006,3731,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,382928,3654,24117,2644,358811,4338,852663,4094,127850,5446,724813,6812,156347,1559,67663,3085,88684,3225,1510969,5148,369057,3655,13579,1909,355478,4094,928455,3456,139053,6010,789402,6760,213457,1541,100573,3293,112884,3249,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,722624,3490,40611,3485,682013,4892,1783075,3851,219751,6795,1563324,7403,349856,2038,132368,4613,217488,4564,3024309,4845,691106,3531,22364,2720,668742,4540,1879436,3811,220317,6585,1659119,7191,453767,2246,178820,4757,274947,4904,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,115203,1617,5434,1142,109769,1835,308318,2385,36041,2817,272277,3506,66765,772,25271,1591,41494,1728,485276,2630,106252,1546,3394,950,102858,1741,303133,2083,28031,2114,275102,2940,75891,695,27131,1775,48760,1948,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,234139,2307,10543,1603,223596,2812,553002,2146,55343,3139,497659,3604,101952,1489,38387,2126,63565,2178,912956,2989,224730,2128,6068,1268,218662,2415,555277,1987,48842,3243,506435,3651,132949,1220,46775,2572,86174,2909,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,339430,1931,12981,2125,326449,2939,845977,3595,78400,4283,767577,5627,153535,1114,53585,2774,99950,2797,1330024,3442,324312,2110,7268,1951,317044,2828,836034,3208,74066,3912,761968,4905,169678,1115,56882,3110,112796,3159,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,639624,1981,145436,1422,8475,1564,136961,2162,416428,1572,39655,2989,376773,3379,77760,822,24823,1624,52937,1726,663015,1949,140294,1514,5635,1382,134659,2084,428123,1378,37554,2647,390569,2727,94598,959,29670,1922,64928,2151,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,1050288,3158,46777,3628,1003511,4135,2677835,2733,191971,7184,2485864,7163,483949,1556,143931,5568,340018,5576,4481469,3061,1007167,2171,25492,2771,981675,3548,2806131,1962,205901,7808,2600230,8158,668171,2065,230904,4861,437267,4579,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,996613,3527,263103,2281,10448,1618,252655,2499,610744,2604,75397,4532,535347,4776,122766,1159,49686,2308,73080,2654,1036086,3187,254555,2583,6802,1398,247753,2894,634548,2089,65095,3936,569453,4033,146983,1402,61910,3332,85073,3542,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,2200191,3084,96227,5044,2103964,5528,5962860,5437,493772,9873,5469088,10634,1057912,3288,324976,6468,732936,6895,9913318,5466,2101470,3311,53849,3754,2047621,5272,6345074,3939,518563,12769,5826511,12031,1466774,3502,533024,9240,933750,9608,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,1169913,6626,62799,4110,1107114,7505,2819697,5821,333266,8573,2486431,10143,512500,2461,188387,5194,324113,5369,4858551,7916,1110736,6773,38739,3829,1071997,7176,3061444,4383,339901,9761,2721543,10772,686371,2862,272046,7075,414325,7452,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,78887,1368,2767,869,76120,1779,215114,1357,18539,1884,196575,2243,41068,487,14795,1179,26273,1148,325542,1650,71221,1248,1734,546,69487,1254,203428,1149,13455,1519,189973,1691,50893,680,17507,1474,33386,1436,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,1384710,4109,85469,5531,1299241,6932,3464441,7972,395247,9623,3069194,11306,666814,3080,232677,5759,434137,6067,5842675,6104,1330412,3876,47547,3432,1282865,5007,3618393,4550,409058,10206,3209335,10457,893870,4545,336326,6279,557544,7095,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,472169,2998,23529,2604,448640,3853,1104229,3622,161914,5143,942315,5998,216000,1882,93698,4132,122302,3694,1884808,4541,457180,3461,17533,1982,439647,4005,1152583,3322,161438,6377,991145,6908,275045,1817,118439,4070,156606,3771,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,446081,2561,25024,3158,421057,4092,1193122,2637,145216,6554,1047906,6749,232763,1765,90459,3587,142304,3442,1927141,3671,419281,2567,15190,2210,404091,3336,1215630,2337,141632,4838,1073998,5274,292230,1704,107545,3883,184685,4221,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,1420218,3326,88439,4670,1331779,5543,3838285,5085,411274,10481,3427011,10362,802217,2714,274584,6168,527633,5890,6445280,5272,1358015,3153,48548,3817,1309467,4143,4002797,3832,413210,9191,3589587,10035,1084468,2913,402323,6337,682145,6563,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,114912,1120,8059,1399,106853,1779,323567,1374,37752,3483,285815,3650,60637,682,21093,1894,39544,1948,537627,1444,109058,1128,4523,1023,104535,1496,344862,1541,37029,3422,307833,3883,83707,945,31669,2214,52038,2211,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,545134,3777,23509,2914,521625,4262,1362516,3502,178792,6784,1183724,7312,268575,1641,98686,3296,169889,3318,2360610,5408,533343,3993,16206,2313,517137,4289,1478979,3165,173396,7077,1305583,7754,348288,1513,138187,3972,210101,3860,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,105103,1809,4269,965,100834,1957,244471,1746,23423,2343,221048,2465,49796,770,19312,1457,30484,1507,398771,2444,95790,1872,2025,585,93765,2002,241372,1388,20011,1988,221361,2213,61609,924,21133,1618,40476,1773,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,762141,4776,44260,3854,717881,5685,1905390,4924,265494,6375,1639896,8513,360580,2095,146203,4013,214377,4420,3231435,6546,730956,4604,25404,2714,705552,5062,2027641,5400,264051,6185,1763590,8077,472838,3280,201883,5079,270955,5245,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,3517467,7197,173355,7812,3344112,9712,7527147,8580,768821,15622,6758326,15800,1114458,3757,441227,7286,673231,7320,12620378,8698,3358555,6153,111320,7689,3247235,10287,7839554,6326,780643,14960,7058911,16022,1422269,4065,588148,9464,834121,8686,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,448589,1764,15742,1959,432847,2436,817050,1878,64458,3842,752592,4329,112294,916,35843,2163,76451,2058,1372421,2263,421794,1786,9362,1578,412432,2448,816459,2070,59489,4239,756970,4232,134168,1235,48967,2443,85201,2278,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,66943,1105,4713,850,62230,1402,198725,1031,23394,1907,175331,2251,39194,477,13302,1130,25892,1035,315024,1264,62718,800,2604,714,60114,1014,203791,1031,21641,1810,182150,2147,48515,564,16336,1321,32179,1277,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,949138,5575,40502,3592,908636,6342,2406840,7097,228569,7833,2178271,10220,415004,2415,138720,4798,276284,5055,4036434,6989,900527,5339,21576,2365,878951,5570,2596062,4741,218721,7747,2377341,8983,539845,2769,196863,5207,342982,5039,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,810796,2840,39859,3502,770937,3916,2100843,4100,213312,7605,1887531,8451,363858,1967,137378,3702,226480,3976,3362584,4154,772140,3010,20201,2661,751939,4037,2144227,3313,211191,6622,1933036,7652,446217,2350,169792,4715,276425,4974,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,197744,2341,13978,2061,183766,2933,567101,2856,101998,4681,465103,5034,127049,903,53699,2603,73350,2733,931478,2993,187530,2580,7651,1199,179879,2817,581148,2576,94953,4696,486195,4841,162800,1127,72224,2751,90576,2827,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,682805,2904,32919,3110,649886,4357,1764285,3386,156960,5410,1607325,6548,329873,1473,108462,3489,221411,3581,2836439,3684,651353,2916,21023,2197,630330,3656,1765824,3008,148806,5773,1617018,6463,419262,1869,137699,3776,281563,3907,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,69325,1700,2897,1092,66428,1710,178812,1644,18707,1980,160105,2529,31603,750,12270,1337,19333,1199,275270,2379,66904,1752,1785,790,65119,2025,172173,1294,17026,1784,155147,2016,36193,742,12885,1332,23308,1459,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,461940,2643,44122,3630,417818,4709,1068291,1348,183136,5896,885155,6130,235217,854,112589,3511,122628,3459,1930188,2791,435500,2661,23463,2599,412037,3344,1191306,1067,195378,5400,995928,5470,303382,1244,167646,3668,135736,3672,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
