GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001MA,B21001H_001EA,B21001H_002MA,B21001H_002EA,B21001H_003MA,B21001H_003EA,B21001H_004EA,B21001H_004MA,B21001H_005EA,B21001H_005MA,B21001H_006MA,B21001H_006EA,B21001H_007MA,B21001H_007EA,B21001H_008MA,B21001H_008EA,B21001H_009EA,B21001H_009MA,B21001H_010EA,B21001H_010MA,B21001H_011MA,B21001H_011EA,B21001H_012MA,B21001H_012EA,B21001H_013MA,B21001H_013EA,B21001H_014MA,B21001H_014EA,B21001H_015EA,B21001H_015MA,B21001H_016MA,B21001H_016EA,B21001H_017MA,B21001H_017EA,B21001H_018EA,B21001H_018MA,B21001H_019MA,B21001H_019EA,B21001H_020EA,B21001H_020MA,B21001H_021EA,B21001H_021MA,B21001H_022MA,B21001H_022EA,B21001H_023EA,B21001H_023MA,B21001H_024EA,B21001H_024MA,B21001H_025MA,B21001H_025EA,B21001H_026EA,B21001H_026MA,B21001H_027EA,B21001H_027MA,B21001H_028EA,B21001H_028MA,B21001H_029EA,B21001H_029MA,B21001H_030MA,B21001H_030EA,B21001H_031EA,B21001H_031MA,B21001H_032EA,B21001H_032MA,B21001H_033MA,B21001H_033EA,state
0400000US13,4217968,3087,2035117,2729,551500,2787,24741,2936,526759,4112,794080,2179,101394,4920,692686,4922,352075,243,121159,4327,230916,4333,211286,1042,101212,3698,110074,3776,126176,966,88780,2321,37396,2164,2182851,1285,565105,1737,4528,1266,560577,2210,805193,1541,14399,2278,790794,2910,375081,327,5461,1269,369620,1204,235854,791,2013,677,233841,1078,201618,704,2154,671,199464,1005,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,249514,3300,128890,2846,30800,2783,6251,2086,24549,1806,44679,980,8112,1338,36567,1551,29387,78,8669,1346,20718,1370,15037,314,8207,844,6830,825,8987,301,6566,691,2421,706,120624,1071,31368,994,1747,925,29621,1160,39713,297,2032,716,37681,805,25622,53,575,301,25047,304,13370,294,382,326,12988,439,10551,330,227,191,10324,419,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,987953,871,486237,883,146244,912,7742,1533,138502,1752,171378,744,23502,2260,147876,2424,83068,159,27577,1822,55491,1820,50979,257,25085,1816,25894,1807,34568,250,24575,1143,9993,1079,501716,289,145775,450,1288,700,144487,721,171898,421,3162,1136,168736,1235,84274,125,1681,568,82593,578,53035,338,1057,441,51978,505,46734,364,1029,403,45705,511,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6509804,2091,3148451,1602,886027,1329,36227,2995,849800,3278,1177173,841,111542,5029,1065631,5177,540197,236,147695,4566,392502,4585,304602,493,123959,3646,180643,3626,240452,440,163491,3527,76961,3447,3361353,1036,869701,497,6063,1252,863638,1437,1185590,754,11780,1854,1173810,2226,562691,404,4612,1074,558079,1138,351637,184,2309,644,349328,672,391734,159,4843,948,386891,964,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4098190,1870,1984685,1410,577415,1005,21543,2381,555872,2717,741857,814,92398,4512,649459,4534,335826,402,104861,3679,230965,3677,193205,299,83378,3506,109827,3497,136382,323,94389,2308,41993,2269,2113505,1058,572634,816,3837,1040,568797,1311,747691,636,10144,1484,737547,1525,351130,404,3460,945,347670,1038,219528,146,1456,585,218072,601,222522,8,2589,673,219933,673,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2109376,1497,1025408,1011,297257,720,10917,1645,286340,1731,362119,671,41270,2845,320849,2922,177707,177,57558,2514,120149,2523,102566,132,44752,1886,57814,1861,85759,101,56874,1630,28885,1639,1083968,829,287399,802,2364,685,285035,1096,364032,746,6114,884,357918,1153,179560,122,1708,501,177852,518,115221,123,744,317,114477,326,137756,104,1474,580,136282,602,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1725134,1769,834331,1567,241922,1367,11021,1746,230901,2295,298434,1196,35828,2131,262606,2359,144834,294,48431,2695,96403,2717,81160,468,36203,1621,44957,1619,67981,531,45478,1615,22503,1635,890803,720,241029,903,2106,735,238923,1214,305070,880,5118,908,299952,1212,148178,323,2632,769,145546,829,91269,311,1184,470,90085,586,105257,338,1091,425,104166,507,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2909875,3196,1398530,2882,397540,2869,19056,2314,378484,2784,527116,1380,66391,3754,460725,3929,240570,411,69819,2630,170751,2641,142982,203,54009,2395,88973,2420,90322,468,58007,2118,32315,2095,1511345,1439,407006,1348,4486,1244,402520,1751,540305,784,8115,1642,532190,1839,255249,400,2821,770,252428,811,162250,116,1082,439,161168,449,146535,86,932,503,145603,512,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2142926,1738,1038738,1487,303983,1570,18632,2177,285351,2934,377702,1478,40575,3112,337127,2989,178451,277,53440,2861,125011,2888,105592,613,46467,2409,59125,2426,73010,569,52771,1907,20239,1698,1104188,726,304063,866,4556,1369,299507,1691,382812,723,4920,1183,377892,1398,184308,234,2611,789,181697,785,119621,407,1027,390,118594,536,113384,422,1492,495,111892,644,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1005512,807,484316,770,119658,725,6046,1144,113612,1291,181649,522,26923,2128,154726,2209,92077,115,30100,1746,61977,1740,52720,46,26430,1379,26290,1379,38212,38,27028,1480,11184,1485,521196,241,120237,2,946,451,119291,451,188763,237,4015,820,184748,858,95661,18,672,273,94989,272,57833,4,460,209,57373,208,58702,44,912,405,57790,413,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2512644,2910,1205754,2201,312103,1724,15044,2150,297059,2660,454281,991,57271,3324,397010,3457,221161,424,66739,3142,154422,3157,124010,385,56283,2344,67727,2354,94199,142,66575,2048,27624,2031,1306890,1350,315112,1109,4334,1075,310778,1586,474215,974,10856,1230,463359,1391,230228,459,4114,824,226114,941,138978,203,689,378,138289,425,148357,1,2396,625,145961,625,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4042160,3928,1922600,2679,523383,1686,13277,2031,510106,2304,726090,1459,59988,3989,666102,3979,334173,797,87554,4070,246619,4039,185377,230,84133,3498,101244,3496,153577,411,104549,2606,49028,2652,2119560,2128,530240,1421,2242,838,527998,1559,757417,1318,6965,1410,750452,1950,359371,796,3729,875,355642,1280,216945,307,1771,596,215174,647,255587,364,4176,866,251411,912,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5951810,2235,2896603,1649,783838,1328,26798,2835,757040,3205,1084561,957,116060,4953,968501,4901,514649,278,153368,4647,361281,4643,294770,303,121234,3420,173536,3378,218785,151,148544,2509,70241,2535,3055207,963,764945,650,5086,1135,759859,1298,1091990,595,14959,1837,1077031,1933,530894,283,4511,961,526383,938,327542,149,2553,667,324989,664,339836,316,3784,727,336052,789,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3466953,1177,1696599,872,482434,565,16853,1809,465581,1867,638480,645,70382,2823,568098,2969,290692,174,90173,3127,200519,3121,159762,138,73086,2237,86676,2223,125231,56,88100,1751,37131,1757,1770354,676,468774,426,3055,833,465719,945,639344,459,8433,1300,630911,1457,294641,158,2681,703,291960,718,175675,130,1112,400,174563,405,191920,120,2569,620,189351,637,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1342929,1979,648427,1534,178614,1991,9292,1787,169322,2657,235842,1774,29576,2750,206266,3110,112972,652,34677,2415,78295,2353,73697,665,31305,2283,42392,2326,47302,742,34728,1464,12574,1362,694502,1018,178142,1480,1125,489,177017,1481,236205,1454,3824,977,232381,1730,117879,479,1196,583,116683,767,84284,484,1417,546,82867,668,77992,471,830,456,77162,563,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3778213,2381,1825403,1737,522989,1965,21276,2612,501713,3358,666905,1477,92506,4395,574399,4663,306978,274,111070,3453,195908,3482,189560,534,85748,2882,103812,2951,138971,498,100326,2263,38645,2216,1952810,1468,523490,1349,4763,1263,518727,1787,675093,571,11179,1881,663914,1864,325661,229,3275,839,322386,889,212833,1491,1683,623,211150,1674,215733,1472,2498,652,213235,1653,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,688154,1034,342643,874,94511,805,5345,1649,89166,1669,117035,454,15315,1900,101720,1957,65825,189,21269,1762,44556,1762,38389,45,20857,1193,17532,1192,26883,16,19750,865,7133,866,345511,410,88642,393,861,418,87781,579,117548,159,2389,760,115159,803,64424,70,1069,446,63355,449,38148,56,783,383,37365,392,36749,12,618,326,36131,325,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1167060,1353,566913,1128,168114,956,10071,1410,158043,1606,201125,769,25398,1970,175727,2023,96673,334,31006,1562,65667,1517,54544,318,24760,1341,29784,1367,46457,275,32067,1385,14390,1416,600147,603,164711,620,2404,744,162307,976,202599,514,4693,1012,197906,1157,98514,1303,1076,382,97438,1346,60548,919,703,323,59845,899,73775,2175,659,375,73116,2172,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1192310,1982,603490,1607,148236,1685,10809,2005,137427,2652,222223,1036,38497,3326,183726,3285,113012,195,43118,2672,69894,2660,74713,445,42534,2256,32179,2197,45306,403,34892,1394,10414,1311,588820,801,143437,815,2005,727,141432,1061,205287,657,6220,1490,199067,1579,110920,289,2332,820,108588,890,73948,382,991,544,72957,667,55228,382,850,410,54378,576,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,961933,1077,468245,746,120055,689,3921,1119,116134,1285,185682,729,25135,2518,160547,2576,85230,120,26821,1797,58409,1794,45486,25,22278,1408,23208,1405,31792,257,23745,1181,8047,1181,493688,559,119208,348,1460,679,117748,687,190134,450,4582,1008,185552,1115,87365,74,1298,625,86067,631,48910,28,537,264,48373,264,48071,44,1034,450,47037,451,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4145746,3673,1983296,2173,472348,1089,13364,2354,458984,2671,769021,1197,50312,3209,718709,3466,359465,545,83098,3675,276367,3658,204656,291,83576,3009,121080,2984,177806,230,125071,2586,52735,2597,2162450,1925,457371,1068,1631,651,455740,1279,792989,1012,4605,1113,788384,1414,379885,635,1410,610,378475,884,239863,409,1164,416,238699,577,292342,427,2931,718,289411,757,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,694543,1328,338070,1351,77811,1571,6071,1331,71740,2074,113362,1180,22662,2165,90700,2456,70641,551,26847,2300,43794,2274,44529,513,21442,1608,23087,1532,31727,433,23893,1265,7834,1142,356473,1089,73785,1405,1398,669,72387,1596,116499,1075,3996,1173,112503,1585,75978,294,1928,771,74050,842,47924,502,559,335,47365,580,42287,452,1581,653,40706,779,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9074141,4733,4357094,3284,1194865,2070,33114,3415,1161751,4060,1594613,1756,130470,5784,1464143,6155,758264,849,174408,5324,583856,5313,434516,1086,170652,4550,263864,4410,374836,1064,237274,4594,137562,4313,4717047,2433,1200157,1315,7208,1498,1192949,2002,1611282,1212,15535,2011,1595747,2360,800006,835,4527,899,795479,1250,507702,424,1882,538,505820,659,597900,541,6879,1281,591021,1403,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4913272,5439,2338480,4700,607034,3404,34989,3328,572045,4218,885462,3108,116367,5048,769095,5202,413466,875,134248,5133,279218,5123,261620,680,116934,4412,144686,4614,170898,745,116548,2900,54350,2975,2574792,1799,643302,1748,7517,1236,635785,1980,915014,1908,15449,2193,899565,2861,447990,485,5690,1062,442300,1143,297570,538,2523,660,295047,856,270916,486,2785,689,268131,925,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,474776,576,237401,506,76064,543,4628,1183,71436,1381,79816,530,9924,1242,69892,1404,40132,141,11684,1139,28448,1125,21826,10,8563,874,13263,873,19563,11,11288,814,8275,815,237375,220,69057,357,452,259,68605,445,76770,284,1778,600,74992,666,37992,48,524,255,37468,258,23454,13,131,152,23323,153,30102,16,253,138,29849,139,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
