GEO_ID,B17010A_001E,B17010A_001M,B17010A_002E,B17010A_002M,B17010A_003E,B17010A_003M,B17010A_004E,B17010A_004M,B17010A_005E,B17010A_005M,B17010A_006E,B17010A_006M,B17010A_007E,B17010A_007M,B17010A_008E,B17010A_008M,B17010A_009E,B17010A_009M,B17010A_010E,B17010A_010M,B17010A_011E,B17010A_011M,B17010A_012E,B17010A_012M,B17010A_013E,B17010A_013M,B17010A_014E,B17010A_014M,B17010A_015E,B17010A_015M,B17010A_016E,B17010A_016M,B17010A_017E,B17010A_017M,B17010A_018E,B17010A_018M,B17010A_019E,B17010A_019M,B17010A_020E,B17010A_020M,B17010A_021E,B17010A_021M,B17010A_022E,B17010A_022M,B17010A_023E,B17010A_023M,B17010A_024E,B17010A_024M,B17010A_025E,B17010A_025M,B17010A_026E,B17010A_026M,B17010A_027E,B17010A_027M,B17010A_028E,B17010A_028M,B17010A_029E,B17010A_029M,B17010A_030E,B17010A_030M,B17010A_031E,B17010A_031M,B17010A_032E,B17010A_032M,B17010A_033E,B17010A_033M,B17010A_034E,B17010A_034M,B17010A_035E,B17010A_035M,B17010A_036E,B17010A_036M,B17010A_037E,B17010A_037M,B17010A_038E,B17010A_038M,B17010A_039E,B17010A_039M,B17010A_040E,B17010A_040M,B17010A_041E,B17010A_041M,NAME,B17010A_001MA,B17010A_001EA,B17010A_002EA,B17010A_002MA,B17010A_003EA,B17010A_003MA,B17010A_004MA,B17010A_004EA,B17010A_005MA,B17010A_005EA,B17010A_006MA,B17010A_006EA,B17010A_007MA,B17010A_007EA,B17010A_008MA,B17010A_008EA,B17010A_009MA,B17010A_009EA,B17010A_010MA,B17010A_010EA,B17010A_011EA,B17010A_011MA,B17010A_012MA,B17010A_012EA,B17010A_013EA,B17010A_013MA,B17010A_014MA,B17010A_014EA,B17010A_015EA,B17010A_015MA,B17010A_016MA,B17010A_016EA,B17010A_017EA,B17010A_017MA,B17010A_018EA,B17010A_018MA,B17010A_019EA,B17010A_019MA,B17010A_020EA,B17010A_020MA,B17010A_021EA,B17010A_021MA,B17010A_022MA,B17010A_022EA,B17010A_023MA,B17010A_023EA,B17010A_024EA,B17010A_024MA,B17010A_025MA,B17010A_025EA,B17010A_026EA,B17010A_026MA,B17010A_027MA,B17010A_027EA,B17010A_028EA,B17010A_028MA,B17010A_029MA,B17010A_029EA,B17010A_030EA,B17010A_030MA,B17010A_031EA,B17010A_031MA,B17010A_032MA,B17010A_032EA,B17010A_033EA,B17010A_033MA,B17010A_034MA,B17010A_034EA,B17010A_035MA,B17010A_035EA,B17010A_036EA,B17010A_036MA,B17010A_037MA,B17010A_037EA,B17010A_038MA,B17010A_038EA,B17010A_039MA,B17010A_039EA,B17010A_040EA,B17010A_040MA,B17010A_041MA,B17010A_041EA,state
0400000US13,1549354,13478,136221,5659,66533,4086,43262,3306,8205,1508,14748,1876,20309,2565,23271,2260,69688,4375,13562,2068,9499,1545,2438,980,1816,745,5245,1135,4063,1074,56126,4167,46067,3652,9273,1608,12633,2138,24161,2544,10059,1810,1413133,12542,1189110,12029,494404,9470,94746,5355,93426,4721,306232,8082,694706,9959,224023,7088,73033,3903,38169,2997,9122,1533,4721,1362,24326,2315,34864,3303,150990,6269,86825,4749,12039,1983,8794,1521,65992,3842,64165,4065,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,88559,3020,5720,1160,2678,955,1265,714,573,502,360,437,332,246,1413,624,3042,741,477,361,346,319,0,275,10,20,336,316,131,176,2565,716,1882,528,332,213,485,371,1065,414,683,377,82839,2767,68022,2915,26121,1928,7568,1571,4701,1180,13852,1572,41901,2697,14817,1717,5874,1187,2687,824,390,392,163,157,2134,720,3187,936,8943,1413,4876,1073,694,439,788,530,3394,855,4067,845,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,377250,6799,39602,2829,20381,2228,12198,1670,3691,1060,4252,1116,4255,1055,8183,1517,19221,2353,4055,1157,3191,1080,2004,927,308,282,879,354,864,517,15166,2013,13369,1816,3133,1009,2851,1044,7385,1499,1797,757,337648,6621,286002,6312,121710,4777,23145,2407,30219,2911,68346,3928,164292,4438,51646,3437,17498,2268,10833,1850,2323,833,1856,844,6654,1409,6665,1534,34148,2744,23061,2302,3444,881,3542,1027,16075,1883,11087,1537,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2378586,13758,158689,5971,67299,4541,44948,3652,6559,1457,16607,2168,21782,2713,22351,2087,91390,4205,17426,1832,12539,1712,3054,1015,2978,902,6507,1170,4887,1169,73964,4045,62771,3708,14620,2045,16201,2178,31950,2795,11193,1824,2219897,12712,1829083,14618,772666,11288,146098,5786,144856,5623,481712,8550,1056417,11800,390814,8407,127624,5624,63522,4010,16666,2136,8517,1658,38339,2880,64102,4613,263190,6276,138966,5320,21720,2265,15822,1905,101424,4821,124224,4279,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1458416,10288,137411,5365,52989,3462,34548,3222,6560,1343,11817,1751,16171,2081,18441,1911,84422,4714,15387,2201,12105,1907,3542,969,2700,958,5863,1193,3282,1013,69035,4187,62007,3948,14459,2169,15812,2199,31736,2718,7028,1391,1321005,10060,1083424,10698,430775,8637,78549,4515,86152,4924,266074,6725,652649,8629,237581,6808,78404,4040,47278,3326,11649,1730,6011,1146,29618,3020,31126,2642,159177,5186,92204,4177,12994,2047,11728,1722,67482,3514,66973,3364,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,748236,7334,53228,2726,21481,1910,12455,1473,2322,802,4498,991,5635,1006,9026,1289,31747,2479,4630,891,3348,743,859,382,878,454,1611,524,1282,480,27117,2310,25151,2196,6803,1230,7199,1513,11149,1336,1966,580,695008,7627,585314,7923,225086,5524,42591,2599,48164,2849,134331,4592,360228,5466,109694,4434,38330,2933,23723,2485,6349,1348,2608,777,14766,1860,14607,1934,71364,3557,44121,3061,5403,1254,6391,1199,32327,2512,27243,2102,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,638110,8008,50297,3553,18201,1972,12489,1769,2213,711,4977,909,5299,1357,5712,833,32096,3003,5496,1168,4306,1007,1313,617,965,605,2028,780,1190,548,26600,3009,24531,2917,6834,1333,5963,1330,11734,1881,2069,603,587813,8481,492177,7594,194355,6077,35006,3438,41069,3180,118280,4104,297822,5387,95636,3929,33359,2742,19857,2138,5384,1244,1986,788,12487,1697,13502,1948,62277,3395,40080,2656,6738,1278,5298,1063,28044,2325,22197,2187,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1020093,9917,134662,5450,55109,3819,30855,2809,6033,1271,9794,1567,15028,1877,24254,2373,79553,4297,15679,2091,11563,1697,3012,839,1862,703,6689,1402,4116,1147,63874,3920,55561,3452,12777,1801,13900,2298,28884,2852,8313,1481,885431,9648,724614,9338,284679,7026,55217,3650,54446,4225,175016,4966,439935,7366,160817,6255,50560,3649,26701,2742,6988,1638,2557,904,17156,1936,23859,2259,110257,5428,61332,4315,9857,1838,5969,1308,45506,3710,48925,3023,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,750020,9247,62887,3502,24757,2236,13068,1733,2833,933,4492,1099,5743,1258,11689,1523,38130,3003,5658,1275,4094,965,1127,588,345,223,2622,822,1564,760,32472,2853,26564,2753,7649,1740,5305,1179,13610,1956,5908,1497,687133,8131,561017,8358,223289,6578,40119,3281,46406,3904,136764,5016,337728,6673,126116,5086,39837,3047,22124,2635,5240,1171,1550,669,15334,2241,17713,1997,86279,4661,48555,3316,7743,1431,4833,1165,35979,3128,37724,2874,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,334780,4731,27734,2114,9518,1401,4644,918,569,272,1636,555,2439,665,4874,1149,18216,1690,2830,865,1927,745,103,98,365,384,1459,578,903,451,15386,1542,13803,1495,3904,1098,2737,754,7162,1352,1583,535,307046,4879,250064,4605,86704,3765,16449,1914,13483,1877,56772,2747,163360,3893,56982,3213,19774,2229,11841,1636,2602,1022,763,441,8476,1368,7933,1628,37208,2949,22339,2257,1931,726,2133,719,18275,1976,14869,1981,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,896729,9410,36114,2812,15038,2153,7877,1568,1993,739,3008,1030,2876,783,7161,1280,21076,2119,4511,1274,3168,928,641,422,1142,604,1385,724,1343,791,16565,1891,14686,1927,2333,741,2556,877,9797,1650,1879,608,860615,10070,714190,10393,298112,7090,60149,3526,55069,3412,182894,5185,416078,7227,146425,6821,48240,3616,25032,2509,5448,1167,3621,1019,15963,1731,23208,2517,98185,5198,54068,4398,6984,1235,5859,1567,41225,3928,44117,2932,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1321050,12064,78906,5349,23582,2366,12806,1736,2480,1037,3237,877,7089,1297,10776,1548,55324,4737,8204,1543,5752,1345,2140,994,570,351,3042,886,2452,697,47120,4414,39829,3847,8818,1611,8230,1771,22781,2793,7291,1634,1242144,11506,996706,11031,425805,7739,84712,3664,67437,4001,273656,6779,570901,8528,245438,7915,63825,3658,29267,2974,6582,1580,2623,923,20062,2761,34558,2561,181613,7355,95322,4925,13581,1886,9753,1859,71988,3996,86291,4801,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2073972,14145,191433,6983,80633,4194,50334,3184,7758,1237,16942,1659,25634,2709,30299,2174,110800,5163,20468,2452,15219,2201,4278,1090,2750,753,8191,1498,5249,999,90332,4539,77774,4048,18925,2307,17163,2057,41686,3107,12558,1519,1882539,12528,1554325,12838,597428,9476,104054,5180,102783,4498,390591,7936,956897,9646,328214,7127,104539,4916,54437,3519,11952,1760,5786,978,36699,2766,50102,3340,223675,6327,118160,5063,16668,1834,12548,1574,88944,4453,105515,4056,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1216470,9226,67202,2972,25651,1944,13886,1576,2682,662,4711,1056,6493,1217,11765,1321,41551,2880,8066,1270,6125,1216,1742,786,1001,495,3382,962,1941,532,33485,2676,30866,2517,9406,1439,7828,1364,13632,1718,2619,619,1149268,8850,969360,8880,398026,5945,81219,3486,76344,4022,240463,5438,571334,6831,179908,5494,62991,3738,34350,2728,8119,1167,3445,887,22786,2236,28641,2505,116917,4411,72452,3735,10931,1359,7738,1284,53783,3329,44465,2972,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,476473,6915,49600,4261,22100,2650,12752,2123,3368,1060,4585,1309,4799,1197,9348,1530,27500,3379,6433,1563,5191,1469,1428,684,1257,765,2506,897,1242,598,21067,2930,17298,2984,3437,1271,4366,1437,9495,1729,3769,916,426873,7294,358821,6489,143129,5710,29247,3150,26330,2665,87552,3927,215692,6091,68052,4739,21696,2500,10052,1733,1292,632,946,549,7814,1367,11644,1723,46356,3821,25577,2895,3870,1183,3259,957,18448,2280,20779,1881,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1309483,11274,115318,4765,49758,3156,28616,2594,7268,1501,8825,1521,12523,1707,21142,2108,65560,4049,13398,1955,10687,1836,4296,1310,1720,675,4671,1092,2711,665,52162,3608,46759,3270,13047,1811,14212,1921,19500,2050,5403,1278,1194165,11498,992599,9998,385274,8430,73882,3892,73221,3540,238171,7168,607325,7459,201566,6657,65959,4220,37406,3275,9350,1744,3784,1055,24272,2394,28553,2675,135607,5155,75978,4090,11421,1683,6680,1281,57877,3715,59629,3472,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236938,4665,21623,2388,10617,1683,5420,1145,1459,725,1198,387,2763,871,5197,1218,11006,1855,2447,905,1762,802,645,405,204,197,913,648,685,344,8559,1777,7841,1698,2812,1050,1424,591,3605,1014,718,403,215315,4514,181826,4352,64929,3354,13381,1439,14060,1700,37488,2583,116897,3472,33489,2330,12584,1325,7157,1034,1858,766,186,128,5113,989,5427,985,20905,2017,12112,1707,2354,827,1099,559,8659,1498,8793,1177,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
