GEO_ID,B19101_001E,B19101_001M,B19101_002E,B19101_002M,B19101_003E,B19101_003M,B19101_004E,B19101_004M,B19101_005E,B19101_005M,B19101_006E,B19101_006M,B19101_007E,B19101_007M,B19101_008E,B19101_008M,B19101_009E,B19101_009M,B19101_010E,B19101_010M,B19101_011E,B19101_011M,B19101_012E,B19101_012M,B19101_013E,B19101_013M,B19101_014E,B19101_014M,B19101_015E,B19101_015M,B19101_016E,B19101_016M,B19101_017E,B19101_017M,NAME,B19101_001EA,B19101_001MA,B19101_002MA,B19101_002EA,B19101_003EA,B19101_003MA,B19101_004MA,B19101_004EA,B19101_005MA,B19101_005EA,B19101_006MA,B19101_006EA,B19101_007EA,B19101_007MA,B19101_008EA,B19101_008MA,B19101_009MA,B19101_009EA,B19101_010EA,B19101_010MA,B19101_011EA,B19101_011MA,B19101_012MA,B19101_012EA,B19101_013MA,B19101_013EA,B19101_014EA,B19101_014MA,B19101_015MA,B19101_015EA,B19101_016MA,B19101_016EA,B19101_017EA,B19101_017MA,state
0400000US13,2385969,17984,150047,6895,96267,5447,119035,6363,126339,6525,124015,7070,129384,5811,113554,5176,117751,6006,105585,5505,199924,7313,264104,8501,305859,9745,205343,7057,111722,4997,115924,6004,101116,4420,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,10658,1404,7579,1494,6644,1540,10568,2057,9682,1531,10539,1487,11494,1563,12023,1611,13273,1775,23479,2033,32797,2556,52558,3878,36784,2604,25154,2391,21647,2269,18196,1590,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,19600,2151,16145,1953,14499,2050,21673,2075,24891,2019,23652,2183,24496,2467,22118,2683,20143,2077,42881,3274,52503,3340,56261,3030,26994,2216,14416,1756,12126,1550,9408,1548,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,137554,6040,90676,4838,116879,5377,136640,5398,133304,6660,144985,5727,140668,4683,142854,5767,129660,5866,253161,7215,354530,9604,468104,8770,322049,8359,189667,6403,192632,6092,180450,5766,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,83082,4798,53896,3837,66956,4246,85115,4313,88495,4256,96659,4646,89902,4362,94159,4358,82629,4396,158964,6621,202258,7872,240574,6708,139870,5047,74413,4131,53677,3294,45737,2528,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,27714,2187,22431,1954,28539,2388,32966,2519,38515,2590,37811,2507,38629,2919,41281,3092,42731,2821,77893,3509,111369,4103,128312,4260,74595,3785,38656,2564,29786,2313,22540,1610,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,30340,3032,20979,2081,27346,2327,31713,2725,33137,2953,34752,2306,32928,2588,36457,2198,36669,2573,69178,3999,93503,4083,110839,4931,70389,3242,36808,2873,30754,2091,25800,1798,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,77738,4181,54223,3177,57986,4288,66387,4599,67101,4458,62773,3903,59972,3866,61428,3963,51103,3283,98483,4870,126436,5344,151420,4724,87611,3739,40292,3491,34692,2582,29040,2200,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,71527,4101,56954,4340,62209,4311,66552,4373,60453,4199,59580,4436,53816,3896,53610,4269,51872,3359,91532,4573,119384,5718,149843,5794,93693,4351,53057,3752,45972,3174,39063,2963,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,13402,1742,11789,1627,14310,1599,18215,2190,17604,1690,17653,1939,18044,2119,18415,1814,17197,1923,31608,2862,48752,2775,52075,2807,28091,2123,15559,1752,13087,1636,9527,1130,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,49832,3478,24719,2760,31819,2677,42402,2833,46663,3560,49339,4381,48991,3491,47297,3661,47971,3218,102956,5226,146767,6731,214503,7286,174396,7817,120787,5462,144197,5417,139319,4621,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,64561,4545,44598,3695,49605,3791,52610,3852,52509,3678,54410,3159,57062,3620,55405,4145,53477,3371,112217,5842,163204,6582,230723,8312,188930,6018,126639,4929,140638,5178,143669,4769,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,138386,4593,95862,5062,106125,4314,121567,5067,124924,5896,127402,5236,126039,4627,136397,4972,124478,5908,232465,6754,296307,7217,352307,9252,215479,6956,121631,5161,108283,4272,81128,3757,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,43007,3077,35299,2566,42828,3252,49322,3465,51996,3168,56816,3002,54787,2621,60380,3111,56875,2713,114083,4197,173504,4764,229438,5547,152620,3820,84652,3841,81582,3343,66569,3257,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,57357,3556,45268,3768,47723,3484,51636,3431,43296,3170,43472,3374,42459,3412,38555,3040,34214,3349,63025,4118,79110,4163,94348,4531,49279,2975,22338,2110,18559,1847,15476,1643,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,74478,4428,54298,3671,63639,3842,79594,4183,80767,4622,79887,3463,84005,5189,80984,4191,69780,3922,142619,5852,187699,6675,213202,6528,129939,5001,74470,3940,56703,3182,52014,3394,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,11812,1891,7887,1473,12757,1995,15308,1918,12534,1695,15399,1793,14280,1658,13611,1644,12443,1463,23028,2273,30530,2280,40192,2941,21037,2004,9701,1270,8199,1263,6481,1087,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,16438,2011,14365,2054,14626,1831,22240,2139,21197,2019,23733,2077,23073,2036,23652,2357,22354,1915,48601,3266,59484,3290,76094,3644,44916,2391,24035,2095,18291,1658,15308,1775,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,31832,3469,20331,2614,22696,2533,32779,3386,31861,3222,36365,3366,31798,3483,30400,3115,28243,2778,52178,3773,81717,4460,95705,4489,59012,3653,34520,3148,26628,2630,23621,2443,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,9464,1558,6165,1250,8011,1502,10843,1513,13319,1698,12311,1762,12940,1668,16734,2173,14751,1636,26860,2818,41566,2892,59409,3334,41633,2606,25296,2187,25234,2113,19521,1709,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,77616,4749,52738,3811,61177,3952,69626,4770,72784,4243,69249,3906,68864,4346,74694,5050,75433,4738,150854,5173,210644,7124,311800,8514,262759,7320,178945,6003,217902,6651,230647,6370,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,34792,2703,20873,2445,33106,3184,29865,2665,24846,2845,28975,2524,23704,2134,26865,2605,21774,2420,41432,2947,53460,3671,62548,4058,38337,2755,25435,2854,19542,2109,15538,1617,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,246406,9258,161660,6366,182093,6323,197323,7179,195536,6765,200657,7112,190979,6290,205401,7305,181538,6840,358480,9756,463475,11063,617790,12186,465334,11381,299369,6807,322907,8946,343728,8691,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,149739,6827,106556,5770,118613,5290,131847,5735,133394,6211,139636,6014,126141,5602,124695,4468,119302,5709,214475,7523,284699,8187,326386,9247,184809,6559,99256,5609,94486,5368,87882,3984,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,6641,1117,4453,903,5747,1119,6732,1167,7301,848,7204,1141,7698,1086,7184,974,8322,1147,15505,1469,24957,1921,31370,2112,18515,1513,8638,1168,6362,968,5316,876,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,172011,6995,104645,5793,123299,5434,140912,5433,141371,5274,164108,6831,160487,6938,149538,5531,138044,5416,272223,7373,356970,8435,430646,8121,252349,6326,139177,4490,117015,4662,97312,3854,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,52315,3509,41138,3097,44714,3270,57117,3562,52554,2955,54857,3462,53657,3280,53093,3329,46067,3242,94375,3943,114821,4196,126019,4944,70982,3346,34964,2451,31503,2313,26446,2148,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,50415,3833,30965,3167,37754,3039,49994,3661,50167,3223,53777,3724,47864,3489,52041,3988,47595,3075,87437,4487,112001,5727,137078,6062,84806,4303,46203,3234,40798,2328,34467,2927,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,140562,6810,98372,5336,115179,5193,136275,4860,145603,5725,158310,5547,157066,6018,151823,6057,146060,5564,291950,7065,384875,9203,472762,8809,311061,7276,172502,5717,166896,4846,148414,4986,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,10152,1597,6066,1203,10250,1700,9353,1308,11335,1866,11140,1852,10651,1595,9629,1525,9604,1492,18939,2190,28921,2496,37414,3086,25291,2232,16877,1773,17038,1979,13368,1781,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,79444,5096,49488,3685,64120,3888,67382,4500,63649,4212,65198,4179,59269,3996,62226,3822,58110,3673,104795,5527,136356,5431,158539,6104,92860,4396,45461,3378,39355,2742,34435,2684,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,8290,1327,5375,1079,7805,1219,9216,1462,9309,1428,11907,1676,9267,1233,9731,1303,10154,1120,20980,2091,28229,1897,33569,2296,19506,1571,8429,1350,5942,1059,6320,924,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,104249,5007,73049,4523,81711,4487,95157,4673,92399,5099,94051,4600,88705,4994,89414,4794,83324,4766,149600,5976,189464,5275,207833,7009,123268,5246,61560,3609,54456,3511,56656,2914,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,328586,10229,256663,9404,289872,8859,327625,9991,306815,9613,329456,11379,298686,8557,290248,9297,261583,8059,506819,12737,654413,12533,797382,14340,533824,11640,311864,8413,305057,9655,292697,8213,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,25577,2546,17386,1935,20802,2349,29549,2729,26766,2534,31830,2944,33134,2876,34338,2803,33069,2766,67990,3812,89266,4776,105524,4350,66239,3636,34853,2888,26526,2157,23115,1995,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,6073,984,4841,900,4940,981,7178,996,7344,1074,8125,1234,7155,1130,8537,1136,7463,1372,14109,1480,21068,1883,25680,2052,14784,1478,8305,1142,8016,1174,6228,987,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,70255,4229,53342,4010,62602,3789,78452,4633,75537,4358,85076,4004,83746,4992,81713,4059,78142,3855,152173,5981,216894,7965,286831,8460,214910,6794,141217,4763,165340,5739,167290,4999,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,70797,5267,44591,3507,55862,4643,68691,4451,61531,3883,75097,4865,71771,4298,69407,3936,71879,4203,144203,6023,203858,6378,266080,7383,179890,5893,109111,4489,103991,5316,84627,4466,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,29265,3077,21959,2271,28195,2868,28582,2621,29877,2540,30218,2576,26778,2072,26963,2371,26542,2437,44697,3252,58148,3854,64336,3849,33167,2651,17191,1666,10645,1364,9089,1245,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,58580,3902,43678,3019,48562,3158,66514,3541,64140,3665,70730,3639,67627,3781,69626,2975,69639,4084,136583,4406,191969,5431,239344,5409,144888,4687,74697,3263,58971,3031,47784,2902,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,4546,1055,3443,1021,4628,1109,5597,1074,5870,1247,6552,1204,5729,1188,6348,1245,6174,1155,16943,2527,18802,1811,25220,2055,18331,1901,6744,1092,7515,1489,4952,966,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,239275,7765,109896,4628,103993,5311,83274,4024,66635,3775,60300,3786,49964,3360,43153,2752,34384,3037,50911,3167,49810,3011,34566,2410,17434,1889,7928,1389,6982,1257,7618,1288,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
