GEO_ID,C08505G_001E,C08505G_001M,C08505G_002E,C08505G_002M,C08505G_003E,C08505G_003M,C08505G_004E,C08505G_004M,C08505G_005E,C08505G_005M,C08505G_006E,C08505G_006M,NAME,C08505G_001MA,C08505G_001EA,C08505G_002EA,C08505G_002MA,C08505G_003EA,C08505G_003MA,C08505G_004MA,C08505G_004EA,C08505G_005MA,C08505G_005EA,C08505G_006EA,C08505G_006MA,state
0400000US27,35473,2981,24901,2901,3295,848,3849,1069,1841,555,1587,557,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,6775,1315,4537,1176,1388,685,113,174,502,266,235,294,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40072,3773,28631,3189,6831,1957,667,448,1717,629,2226,752,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,7242,1168,4454,928,1462,721,0,273,806,452,520,397,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,13342,1822,10365,1558,2111,793,0,273,352,196,514,400,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,34186,3244,26392,2885,4718,1445,1257,645,891,567,928,520,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,6765,1293,5890,1285,313,255,76,113,250,241,236,200,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,77017,5546,47076,3916,14276,2540,8508,2057,5335,1727,1822,769,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,17700,2441,13934,1987,2045,696,569,457,459,364,693,457,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,179570,6936,67750,4395,15054,2655,68044,4791,21668,2881,7054,1495,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,61169,4799,46488,4245,8946,1939,792,409,3144,1125,1799,677,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,4062,926,3157,763,387,276,38,69,367,267,113,124,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,58103,3659,44720,3445,5843,1181,2096,815,3744,1161,1700,631,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,96578,4445,75223,3553,13215,2951,907,544,3627,1360,3606,894,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,40939,3529,26879,3019,5577,1256,2842,1076,3740,980,1901,658,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,63366,5288,40397,3807,9659,1980,6007,1349,5673,1507,1630,604,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,8087,1681,5820,1273,1189,771,420,393,575,425,83,144,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,24351,3094,18045,2817,3775,1110,186,180,801,398,1544,887,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,4569,1031,3114,901,621,415,79,128,616,403,139,128,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,25874,2601,20689,2245,3703,1076,55,105,895,428,532,338,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,178612,7365,137386,6341,22614,2394,2936,827,8272,2004,7404,1460,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,16498,2155,13373,1842,1558,635,340,278,853,496,374,221,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,2621,690,1662,577,490,317,82,103,208,163,179,146,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,65251,5618,48894,5024,7576,1763,3056,1194,2846,875,2879,851,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,89732,4857,66127,4569,9060,1709,5481,1423,5298,1222,3766,938,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,9164,1718,5743,1060,1556,1028,555,488,921,542,389,277,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,30110,3122,21599,2402,4603,1363,1301,654,1957,601,650,344,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,4030,965,2395,892,1158,616,4,9,268,235,205,180,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,148042,6953,116735,5559,14486,2239,4957,1100,8860,1425,3004,900,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
