GEO_ID,B24022_001E,B24022_001M,B24022_002E,B24022_002M,B24022_003E,B24022_003M,B24022_004E,B24022_004M,B24022_005E,B24022_005M,B24022_006E,B24022_006M,B24022_007E,B24022_007M,B24022_008E,B24022_008M,B24022_009E,B24022_009M,B24022_010E,B24022_010M,B24022_011E,B24022_011M,B24022_012E,B24022_012M,B24022_013E,B24022_013M,B24022_014E,B24022_014M,B24022_015E,B24022_015M,B24022_016E,B24022_016M,B24022_017E,B24022_017M,B24022_018E,B24022_018M,B24022_019E,B24022_019M,B24022_020E,B24022_020M,B24022_021E,B24022_021M,B24022_022E,B24022_022M,B24022_023E,B24022_023M,B24022_024E,B24022_024M,B24022_025E,B24022_025M,B24022_026E,B24022_026M,B24022_027E,B24022_027M,B24022_028E,B24022_028M,B24022_029E,B24022_029M,B24022_030E,B24022_030M,B24022_031E,B24022_031M,B24022_032E,B24022_032M,B24022_033E,B24022_033M,B24022_034E,B24022_034M,B24022_035E,B24022_035M,B24022_036E,B24022_036M,B24022_037E,B24022_037M,B24022_038E,B24022_038M,B24022_039E,B24022_039M,B24022_040E,B24022_040M,B24022_041E,B24022_041M,B24022_042E,B24022_042M,B24022_043E,B24022_043M,B24022_044E,B24022_044M,B24022_045E,B24022_045M,B24022_046E,B24022_046M,B24022_047E,B24022_047M,B24022_048E,B24022_048M,B24022_049E,B24022_049M,B24022_050E,B24022_050M,B24022_051E,B24022_051M,B24022_052E,B24022_052M,B24022_053E,B24022_053M,B24022_054E,B24022_054M,B24022_055E,B24022_055M,B24022_056E,B24022_056M,B24022_057E,B24022_057M,B24022_058E,B24022_058M,B24022_059E,B24022_059M,B24022_060E,B24022_060M,B24022_061E,B24022_061M,B24022_062E,B24022_062M,B24022_063E,B24022_063M,B24022_064E,B24022_064M,B24022_065E,B24022_065M,B24022_066E,B24022_066M,B24022_067E,B24022_067M,B24022_068E,B24022_068M,B24022_069E,B24022_069M,B24022_070E,B24022_070M,B24022_071E,B24022_071M,B24022_072E,B24022_072M,B24022_073E,B24022_073M,NAME,B24022_001MA,B24022_001EA,B24022_002MA,B24022_002EA,B24022_003EA,B24022_003MA,B24022_004MA,B24022_004EA,B24022_005EA,B24022_005MA,B24022_006EA,B24022_006MA,B24022_007EA,B24022_007MA,B24022_008MA,B24022_008EA,B24022_009EA,B24022_009MA,B24022_010EA,B24022_010MA,B24022_011MA,B24022_011EA,B24022_012MA,B24022_012EA,B24022_013EA,B24022_013MA,B24022_014MA,B24022_014EA,B24022_015EA,B24022_015MA,B24022_016EA,B24022_016MA,B24022_017MA,B24022_017EA,B24022_018MA,B24022_018EA,B24022_019MA,B24022_019EA,B24022_020MA,B24022_020EA,B24022_021MA,B24022_021EA,B24022_022EA,B24022_022MA,B24022_023MA,B24022_023EA,B24022_024EA,B24022_024MA,B24022_025MA,B24022_025EA,B24022_026EA,B24022_026MA,B24022_027EA,B24022_027MA,B24022_028MA,B24022_028EA,B24022_029MA,B24022_029EA,B24022_030MA,B24022_030EA,B24022_031MA,B24022_031EA,B24022_032EA,B24022_032MA,B24022_033MA,B24022_033EA,B24022_034MA,B24022_034EA,B24022_035MA,B24022_035EA,B24022_036EA,B24022_036MA,B24022_037MA,B24022_037EA,B24022_038EA,B24022_038MA,B24022_039MA,B24022_039EA,B24022_040EA,B24022_040MA,B24022_041MA,B24022_041EA,B24022_042MA,B24022_042EA,B24022_043MA,B24022_043EA,B24022_044EA,B24022_044MA,B24022_045EA,B24022_045MA,B24022_046EA,B24022_046MA,B24022_047MA,B24022_047EA,B24022_048MA,B24022_048EA,B24022_049EA,B24022_049MA,B24022_050EA,B24022_050MA,B24022_051EA,B24022_051MA,B24022_052MA,B24022_052EA,B24022_053MA,B24022_053EA,B24022_054EA,B24022_054MA,B24022_055EA,B24022_055MA,B24022_056EA,B24022_056MA,B24022_057EA,B24022_057MA,B24022_058MA,B24022_058EA,B24022_059EA,B24022_059MA,B24022_060EA,B24022_060MA,B24022_061EA,B24022_061MA,B24022_062MA,B24022_062EA,B24022_063MA,B24022_063EA,B24022_064MA,B24022_064EA,B24022_065MA,B24022_065EA,B24022_066MA,B24022_066EA,B24022_067MA,B24022_067EA,B24022_068MA,B24022_068EA,B24022_069MA,B24022_069EA,B24022_070EA,B24022_070MA,B24022_071MA,B24022_071EA,B24022_072MA,B24022_072EA,B24022_073MA,B24022_073EA,state
0400000US01,36897,343,41888,385,63490,3122,68760,4034,69933,4643,66611,7216,69098,4102,65929,4443,75139,5288,59268,9529,49246,2119,43699,4459,75846,25449,50741,2211,41071,3742,72021,10733,96825,14645,48525,4632,30124,2208,20840,6025,41012,2276,36686,4256,43068,2661,16347,1453,26919,1974,30576,6710,40242,1182,43583,4307,33400,2413,36103,970,26296,1775,32069,1213,40841,883,35287,954,36829,1045,36479,1482,27767,2323,31370,372,45029,1067,47123,2170,47981,2926,45840,3021,60496,5710,60058,11443,66167,14591,53774,6966,42026,586,39782,2135,42310,5237,43142,1616,36840,5692,44456,3896,52085,1585,32356,1512,18741,805,21516,635,35257,5344,30100,5293,39665,9576,16069,566,16796,929,18351,1317,27822,800,25681,984,28726,856,27156,7139,20552,4762,26621,17486,29746,3367,24416,1635,24439,1613,26962,6819,21560,2507,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,50809,895,59843,2606,71802,1644,73837,9044,72208,7931,81369,16576,76345,5308,70906,3901,92338,14659,71415,7753,57267,2415,49879,10823,83641,10484,58341,3326,50403,23849,122024,42266,151104,22735,59207,14700,40674,6438,35343,18030,61890,3948,60695,10405,63029,8724,27419,4676,30390,3671,34861,33625,50536,6299,44982,5958,61180,7914,55144,4082,42083,31870,58080,7979,55162,5607,45722,8180,51153,3860,54130,15842,30855,10053,42630,1841,55868,2573,61736,4733,65516,4903,52443,3428,65326,16949,68750,18701,54988,35518,64250,24462,49725,4740,36971,12528,76603,6138,48633,4734,51143,3204,62901,4713,81675,12584,45927,5373,30427,3593,34150,4565,45042,12181,39598,9167,56538,54897,26928,5635,17436,8143,25117,8005,37380,2755,29823,3024,39943,1773,52857,42999,-666666666,-222222222,90870,18226,31890,34678,27429,11651,22283,12134,51238,29355,25854,26558,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,40419,274,44199,1138,66111,1074,67432,3351,71135,3048,61260,1791,71356,1534,67957,3077,77153,2239,57340,6521,46621,1130,45066,2521,97160,17368,44632,2362,44053,4480,80981,7633,110390,18445,41829,9528,29251,1634,30581,7370,49957,1747,42422,3565,55070,6023,19913,1056,22797,1546,30062,2570,40361,829,43990,2532,35204,2506,37800,1408,26964,2553,36950,1413,40875,1051,33782,1943,35870,1657,36366,1095,26380,3207,35992,358,49294,1865,50372,1217,52246,2465,46208,1947,59843,6324,60565,8555,59139,10686,56364,7344,41479,745,38863,2531,54068,4394,40906,935,41454,2987,58223,3416,66305,1887,37009,3401,23323,617,26387,1096,38922,3235,32335,2548,41644,1040,20105,1043,18950,1138,22489,1088,31803,368,30980,870,32016,405,45344,9874,39669,15245,33693,6511,57020,8964,25652,1089,25272,1702,31514,8433,18696,2725,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,33727,939,39002,1177,54195,2143,60077,5763,57822,5957,61195,4702,56573,3047,54936,4021,61250,6746,52228,12482,45234,3481,38395,6112,85712,4638,46619,2521,39316,11857,70787,14888,110837,21866,36441,2579,25684,1330,27112,3736,38074,3086,35861,6733,40542,2975,17585,1688,23618,1634,28856,7635,38979,2859,41448,1233,35085,3891,34470,2140,21233,1099,35063,3508,37392,2069,32411,1895,33431,3231,39365,2904,25673,1291,29237,867,40919,609,40889,1808,41184,2830,40423,2904,50715,3993,51061,2766,41009,13107,62485,29710,38710,2026,37322,5525,32267,9044,39783,1831,32041,9374,44209,3018,52357,4219,31721,1566,18309,806,21372,1187,30171,8394,20599,9082,34868,3439,15951,900,17128,1847,17212,1614,26126,591,23689,1391,26970,668,27263,2259,25915,9392,26438,4215,29238,14017,22349,865,21978,726,28253,8988,22431,2113,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,45791,188,50067,209,80284,439,80794,720,83951,2951,71267,1013,86193,948,86510,1200,89106,3092,72732,5107,65929,1095,51488,1055,125778,7570,64080,2483,58566,3805,81714,1521,102439,8873,48522,2326,30456,366,32274,2482,70417,1443,45924,2780,80320,2321,22004,475,26516,521,30858,1089,43547,1432,48581,1473,40063,1000,39000,1051,22624,720,40505,531,43975,1402,34130,885,34848,1148,37475,1389,27432,957,41383,184,61378,249,61126,513,65186,1459,56897,968,71512,946,73394,3641,74699,3182,62880,5630,54018,1025,48874,2245,75147,3148,53481,1503,52670,2373,71087,759,81620,604,42245,1013,23234,403,29541,873,56299,5251,36797,3119,66353,2784,20353,433,19959,518,22168,391,36534,271,32243,607,37311,267,23763,2860,16317,449,36270,6960,38884,3923,24365,777,23703,976,32703,2201,21469,736,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,45063,621,50472,471,71337,789,71503,1078,73369,2128,64105,4185,79221,2623,80251,3208,80162,2878,70915,5080,55833,3225,40900,2891,102169,15706,52174,2620,56337,10423,79215,7170,100240,10047,48048,9464,31163,781,32226,6997,55260,2866,48150,11046,56277,3048,21748,1114,26923,1823,31034,2257,44462,2358,50047,2612,38023,3001,41400,659,26891,1601,40698,962,45891,1656,37258,1230,37644,2501,41705,1256,30061,2407,39821,737,51483,590,56260,1845,59859,2729,52432,1736,64693,4085,69928,4073,65756,4392,47161,6145,41398,929,38852,3191,54091,7012,41168,1094,36887,3653,59371,3636,63008,2468,40066,3986,23325,1053,28288,1590,46652,3368,40589,6334,51649,3263,19323,2883,20392,1502,21568,1859,34639,1137,34135,1832,34840,1210,32066,8662,30224,4774,29658,4837,42164,13611,28212,2672,27429,2252,35840,2579,26272,2623,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,52110,346,60403,522,82328,1725,93831,3770,98559,5446,86046,5967,80776,1328,81240,1445,80088,4977,77299,15275,70735,2482,52210,7132,125988,15635,70291,4663,62330,7357,90100,14871,112949,20438,50057,2677,36177,1657,35383,6377,61491,2223,50393,8360,71154,5230,25392,5729,33267,2662,35801,5196,55438,1858,60807,1550,50544,1430,51286,749,42775,16010,50482,1718,52353,2967,45776,1286,48718,2785,45537,3910,32154,3734,46092,645,63541,1841,67164,1753,70859,3411,64867,3370,70921,1638,74763,5580,65600,7325,64902,10971,52741,1450,51750,1645,57305,10277,53217,2447,52001,3264,67206,1922,75226,2962,51000,2917,29444,1836,32026,785,51203,2197,24065,19583,61705,4715,22696,2649,25180,2822,30192,2733,40205,684,40397,1882,40154,731,50974,10715,18464,15441,42015,23310,57413,6604,27099,2281,26552,1644,38209,5591,24714,9037,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,42973,1425,49303,2344,71533,1889,72163,3127,74809,6183,62497,12739,72265,3081,72282,5702,75589,7749,66657,7882,61849,6812,50283,10632,122326,35779,60208,10235,65357,36737,155988,83180,194560,39924,65318,30474,31369,1796,32750,5811,40249,5660,30194,8736,47527,3998,23518,5286,30019,4030,28662,8337,42073,4070,46558,4565,37325,5234,41943,1599,34973,11138,41421,2634,43914,4519,36456,1364,38963,3788,36649,6633,31284,2437,39744,1539,51827,1535,51611,1622,52208,8243,50879,2274,59707,3619,61022,11971,78758,3892,55655,7604,45057,2950,38822,2087,66692,15091,47355,5415,47007,8609,60315,5346,68843,4034,42271,5178,24825,3122,30390,1924,39064,5891,13853,15177,41317,1242,20081,2653,17740,2517,22543,5175,34884,1767,31618,3850,35377,1472,25385,12755,21224,383,45205,43805,34633,2911,26766,3239,22173,2090,36224,28816,27195,18440,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,59599,3084,61930,2844,82363,7351,87125,13707,101454,9052,75705,9650,82210,7779,81547,7051,90586,14357,82382,21676,80267,7926,38266,18180,140526,16788,68233,13569,71988,8964,112093,50219,111959,51550,220516,310237,30704,1521,22184,33508,41651,6683,31329,3023,52357,33370,26389,6335,27531,5002,32077,24672,40988,4227,46552,6387,36072,4457,39049,6853,-666666666,-222222222,37923,14160,43037,10779,42053,8099,42884,15954,40851,12448,44131,11656,56264,1686,70235,2791,73123,6120,77377,5645,66399,4779,83843,2612,86746,5097,71441,16299,82157,20175,64136,5607,47023,4827,115365,19296,52504,2339,71468,4255,62088,17094,72157,6562,34807,20093,28677,4197,31943,3062,50671,13582,45089,28998,65257,18998,21120,5530,25430,5053,30436,7071,42493,3404,46739,5743,41871,975,50455,23533,-666666666,-222222222,39200,31532,68693,38539,35736,12237,25943,20064,36037,5976,49587,2241,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,36745,193,40786,222,61532,417,62436,1157,66268,1797,57507,3668,65053,1838,67326,4094,63073,3641,51538,4644,50572,949,42035,2800,100696,2331,47013,1338,43242,3796,74106,5412,100516,2927,43085,3564,26733,503,26972,1827,42410,1550,35693,2490,50045,2542,22117,540,22445,812,26135,1579,38121,1165,42071,499,31568,710,33596,1619,16868,1397,31648,540,38913,1500,31777,398,33640,2097,34052,2308,25780,648,32824,585,45778,370,47465,1143,50469,857,45164,1111,55541,2533,59545,4004,52058,4161,50262,5184,40490,334,37922,1489,47421,4222,40083,499,39368,3065,51310,726,60255,1051,35662,924,22087,294,25870,453,36245,2040,27432,5146,41001,2247,19981,612,17635,906,21342,401,30534,203,30146,702,30649,207,25349,3657,15569,2287,32898,6024,34740,6037,23012,1037,22330,637,27220,1661,20358,1423,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
