GEO_ID,B07001_001E,B07001_001M,B07001_002E,B07001_002M,B07001_003E,B07001_003M,B07001_004E,B07001_004M,B07001_005E,B07001_005M,B07001_006E,B07001_006M,B07001_007E,B07001_007M,B07001_008E,B07001_008M,B07001_009E,B07001_009M,B07001_010E,B07001_010M,B07001_011E,B07001_011M,B07001_012E,B07001_012M,B07001_013E,B07001_013M,B07001_014E,B07001_014M,B07001_015E,B07001_015M,B07001_016E,B07001_016M,B07001_017E,B07001_017M,B07001_018E,B07001_018M,B07001_019E,B07001_019M,B07001_020E,B07001_020M,B07001_021E,B07001_021M,B07001_022E,B07001_022M,B07001_023E,B07001_023M,B07001_024E,B07001_024M,B07001_025E,B07001_025M,B07001_026E,B07001_026M,B07001_027E,B07001_027M,B07001_028E,B07001_028M,B07001_029E,B07001_029M,B07001_030E,B07001_030M,B07001_031E,B07001_031M,B07001_032E,B07001_032M,B07001_033E,B07001_033M,B07001_034E,B07001_034M,B07001_035E,B07001_035M,B07001_036E,B07001_036M,B07001_037E,B07001_037M,B07001_038E,B07001_038M,B07001_039E,B07001_039M,B07001_040E,B07001_040M,B07001_041E,B07001_041M,B07001_042E,B07001_042M,B07001_043E,B07001_043M,B07001_044E,B07001_044M,B07001_045E,B07001_045M,B07001_046E,B07001_046M,B07001_047E,B07001_047M,B07001_048E,B07001_048M,B07001_049E,B07001_049M,B07001_050E,B07001_050M,B07001_051E,B07001_051M,B07001_052E,B07001_052M,B07001_053E,B07001_053M,B07001_054E,B07001_054M,B07001_055E,B07001_055M,B07001_056E,B07001_056M,B07001_057E,B07001_057M,B07001_058E,B07001_058M,B07001_059E,B07001_059M,B07001_060E,B07001_060M,B07001_061E,B07001_061M,B07001_062E,B07001_062M,B07001_063E,B07001_063M,B07001_064E,B07001_064M,B07001_065E,B07001_065M,B07001_066E,B07001_066M,B07001_067E,B07001_067M,B07001_068E,B07001_068M,B07001_069E,B07001_069M,B07001_070E,B07001_070M,B07001_071E,B07001_071M,B07001_072E,B07001_072M,B07001_073E,B07001_073M,B07001_074E,B07001_074M,B07001_075E,B07001_075M,B07001_076E,B07001_076M,B07001_077E,B07001_077M,B07001_078E,B07001_078M,B07001_079E,B07001_079M,B07001_080E,B07001_080M,B07001_081E,B07001_081M,B07001_082E,B07001_082M,B07001_083E,B07001_083M,B07001_084E,B07001_084M,B07001_085E,B07001_085M,B07001_086E,B07001_086M,B07001_087E,B07001_087M,B07001_088E,B07001_088M,B07001_089E,B07001_089M,B07001_090E,B07001_090M,B07001_091E,B07001_091M,B07001_092E,B07001_092M,B07001_093E,B07001_093M,B07001_094E,B07001_094M,B07001_095E,B07001_095M,B07001_096E,B07001_096M,NAME,B07001_001EA,B07001_001MA,B07001_002MA,B07001_002EA,B07001_003EA,B07001_003MA,B07001_004MA,B07001_004EA,B07001_005EA,B07001_005MA,B07001_006EA,B07001_006MA,B07001_007EA,B07001_007MA,B07001_008MA,B07001_008EA,B07001_009EA,B07001_009MA,B07001_010MA,B07001_010EA,B07001_011EA,B07001_011MA,B07001_012EA,B07001_012MA,B07001_013EA,B07001_013MA,B07001_014MA,B07001_014EA,B07001_015MA,B07001_015EA,B07001_016MA,B07001_016EA,B07001_017EA,B07001_017MA,B07001_018MA,B07001_018EA,B07001_019MA,B07001_019EA,B07001_020EA,B07001_020MA,B07001_021MA,B07001_021EA,B07001_022EA,B07001_022MA,B07001_023EA,B07001_023MA,B07001_024EA,B07001_024MA,B07001_025MA,B07001_025EA,B07001_026EA,B07001_026MA,B07001_027MA,B07001_027EA,B07001_028EA,B07001_028MA,B07001_029EA,B07001_029MA,B07001_030MA,B07001_030EA,B07001_031MA,B07001_031EA,B07001_032MA,B07001_032EA,B07001_033EA,B07001_033MA,B07001_034EA,B07001_034MA,B07001_035EA,B07001_035MA,B07001_036MA,B07001_036EA,B07001_037EA,B07001_037MA,B07001_038MA,B07001_038EA,B07001_039EA,B07001_039MA,B07001_040EA,B07001_040MA,B07001_041MA,B07001_041EA,B07001_042EA,B07001_042MA,B07001_043EA,B07001_043MA,B07001_044MA,B07001_044EA,B07001_045EA,B07001_045MA,B07001_046EA,B07001_046MA,B07001_047MA,B07001_047EA,B07001_048EA,B07001_048MA,B07001_049MA,B07001_049EA,B07001_050EA,B07001_050MA,B07001_051EA,B07001_051MA,B07001_052MA,B07001_052EA,B07001_053EA,B07001_053MA,B07001_054EA,B07001_054MA,B07001_055EA,B07001_055MA,B07001_056EA,B07001_056MA,B07001_057EA,B07001_057MA,B07001_058MA,B07001_058EA,B07001_059EA,B07001_059MA,B07001_060EA,B07001_060MA,B07001_061EA,B07001_061MA,B07001_062MA,B07001_062EA,B07001_063MA,B07001_063EA,B07001_064MA,B07001_064EA,B07001_065EA,B07001_065MA,B07001_066MA,B07001_066EA,B07001_067MA,B07001_067EA,B07001_068MA,B07001_068EA,B07001_069MA,B07001_069EA,B07001_070MA,B07001_070EA,B07001_071EA,B07001_071MA,B07001_072MA,B07001_072EA,B07001_073MA,B07001_073EA,B07001_074MA,B07001_074EA,B07001_075EA,B07001_075MA,B07001_076MA,B07001_076EA,B07001_077EA,B07001_077MA,B07001_078MA,B07001_078EA,B07001_079MA,B07001_079EA,B07001_080MA,B07001_080EA,B07001_081MA,B07001_081EA,B07001_082EA,B07001_082MA,B07001_083MA,B07001_083EA,B07001_084MA,B07001_084EA,B07001_085MA,B07001_085EA,B07001_086MA,B07001_086EA,B07001_087EA,B07001_087MA,B07001_088MA,B07001_088EA,B07001_089MA,B07001_089EA,B07001_090EA,B07001_090MA,B07001_091MA,B07001_091EA,B07001_092EA,B07001_092MA,B07001_093EA,B07001_093MA,B07001_094MA,B07001_094EA,B07001_095EA,B07001_095MA,B07001_096EA,B07001_096MA,state
0400000US13,9587237,5924,556964,6653,1812207,4884,299732,7823,682711,9058,660808,6222,662095,6117,685522,12086,721361,11548,719705,5932,667504,4239,572683,9112,512047,8375,360550,6763,249941,6502,423407,3492,8015409,37393,427451,8490,1526046,16218,211013,8796,470087,11821,455724,9119,514611,8380,565711,10504,625385,12073,637406,7814,607397,5687,527295,8712,475395,8037,339115,6949,236958,6269,395815,4658,832014,29840,76334,5310,176023,12270,33397,3965,106306,6953,100454,5902,73338,5173,60404,4840,50861,4627,47143,4568,33152,3521,21167,2465,20434,2326,11496,1638,6006,1591,15499,2410,446534,19015,31812,4518,65213,7343,37004,5071,65310,6036,66615,4706,43920,3731,38465,4374,26277,2675,22564,2447,14833,2039,13166,2109,7696,1535,4261,1036,2972,829,6426,1128,249459,15858,18455,2755,38851,4880,16191,3006,36108,4086,31719,3652,24391,3775,17843,2663,14952,2206,10175,1641,10445,1847,9605,2295,7496,1419,5017,1324,3320,1139,4891,1206,43821,5631,2912,949,6074,1933,2127,937,4900,1428,6296,1665,5835,1459,3099,1072,3886,1349,2417,1065,1677,735,1450,527,1026,488,661,435,685,455,776,712,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1346274,1690,69346,1762,216968,845,34946,1556,98086,1914,94009,1266,86941,1398,86481,4006,89833,3479,97032,1364,97411,815,91834,3308,85261,3265,60035,2705,42880,2623,95211,733,1140572,10422,57278,2349,185134,3594,24343,2073,65544,3571,69112,3023,66085,3091,70951,3721,77959,4107,86136,2065,87380,1508,84719,3401,78129,3141,57577,2646,40053,2450,90172,1077,123814,9349,8197,1817,22034,3587,2620,830,14685,2462,14179,2126,13526,2251,9742,1911,8334,1705,6824,1375,7471,1388,4602,1192,4830,1401,1517,568,2199,846,3054,803,10501,2265,415,422,983,626,2140,1101,1036,535,837,435,1482,841,234,203,668,404,1184,682,257,255,609,409,104,106,255,264,34,57,263,233,53581,6065,2917,885,7342,1564,5571,1474,11475,2888,7013,1601,4017,1351,4659,1202,2134,823,2416,858,1534,580,1220,527,1686,559,475,349,243,191,879,366,17806,4654,539,451,1475,834,272,285,5346,3260,2868,888,1831,984,895,484,738,462,472,214,769,459,684,454,512,400,211,188,351,396,843,532,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1550967,1954,100225,2235,308252,1773,47036,2254,107625,2674,106066,2470,103374,1747,91602,3895,101769,4326,103076,1936,104750,1500,96515,3786,83836,3293,61846,2858,48758,2746,86237,1105,1279856,12606,75560,3146,266792,4349,30718,2453,57591,3937,70679,2518,80818,3057,76599,3876,88608,3998,90406,2530,93421,2454,86746,3761,77050,3343,57908,2788,46982,2742,79978,1821,156267,10129,15506,2500,26754,3669,6130,1451,28456,3543,22347,2600,13387,2022,8528,1550,7341,1455,8148,1680,5300,1401,4549,966,3510,977,1823,646,712,414,3776,1140,53005,5473,5127,1198,6992,1756,3994,1011,10229,2086,7171,1319,3950,1013,3217,1115,2207,790,1832,635,3443,1570,1360,565,1155,682,605,385,441,285,1282,609,55638,6079,3490,1199,7080,1390,5905,1216,9568,1616,5491,1019,4874,1368,2884,899,3236,1213,2391,851,2474,921,3513,1427,1918,762,1238,628,485,282,1091,556,6201,1618,542,457,634,413,289,207,1781,848,378,330,345,295,374,281,377,259,299,328,112,129,347,252,203,242,272,219,138,204,110,174,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12680126,5467,669891,5708,2292999,2794,376540,6606,874934,5563,906724,3803,867952,3498,842646,11626,884778,11517,934223,3116,931467,3057,820044,9423,663106,9484,487529,7158,367398,7668,759895,2295,11009852,32636,554240,7920,2041848,13523,275477,6238,605588,9326,658337,8745,705904,6839,725645,12190,793398,11415,857379,6005,862840,5182,770397,9702,627242,9874,465330,6664,353221,7538,713006,3992,1091837,25235,80003,5510,187486,11463,45849,3292,162929,7991,159980,7383,111561,4776,76208,4966,61036,4436,52253,3636,43566,3472,32501,3302,21337,2652,15077,2003,9579,1325,32472,2991,312688,13739,19250,2785,34117,3716,36759,5301,57016,4382,45097,3667,25498,2874,21451,2944,16257,2484,14285,2235,12594,1936,9224,1956,7143,1441,3175,950,2444,752,8378,1523,203959,11573,12593,2619,22278,3605,15866,2215,38002,3818,33442,3145,18845,2689,15191,2139,10197,1901,7799,1427,9667,1754,5837,1358,5350,1412,2550,746,1543,612,4799,1227,61790,4951,3805,1328,7270,1674,2589,750,11399,2000,9868,1994,6144,1699,4151,1275,3890,982,2507,842,2800,1172,2085,745,2034,652,1397,683,611,366,1240,463,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6414862,4257,357556,4487,1172800,2563,198623,4015,456085,4752,417677,3664,410839,3751,408202,8798,430829,8030,473802,2479,472438,2462,422124,6649,350896,7109,255411,5029,199432,4943,388148,1363,5431015,24897,283635,5614,1001394,8353,134052,4669,286042,7631,296124,5660,329008,5663,341121,8320,378925,8426,429127,3824,430714,4296,392747,6832,330609,7100,241058,4692,191509,4968,364950,2981,605800,18889,51450,4458,115704,6409,22498,2502,103017,5755,76966,4957,51009,3986,40506,3645,33297,3277,27283,2639,26062,3027,17613,1982,12834,1720,8237,1565,4589,1025,14735,2213,227286,11128,13850,2138,33691,4019,26349,2551,43021,3732,25993,3001,16749,2271,15869,2285,11332,1928,10604,1862,7768,1360,6567,1445,4851,1268,3438,1125,1771,675,5433,1199,127353,8463,8252,1743,17703,3298,13354,1691,20180,3133,15720,2208,12557,2352,8672,1610,6312,1651,5800,1518,6579,1364,4119,1237,2356,970,1764,690,1292,528,2693,845,23408,3198,369,242,4308,1324,2370,782,3825,1247,2874,980,1516,695,2034,1000,963,473,988,519,1315,626,1078,430,246,209,914,521,271,202,337,248,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3013053,2381,162835,2462,525009,2198,96141,3244,210283,3716,196888,2703,186134,2651,176889,5141,189407,4786,215227,1893,223949,1994,200366,5191,177102,5171,124422,3023,100631,3059,227770,714,2553210,15158,132886,3429,460042,5571,56925,2731,115155,4963,135922,3897,151154,3324,152416,4756,166431,4856,193323,2802,207961,2666,188665,5002,167486,4687,118403,2899,95985,3087,210456,1986,268989,11425,18401,2255,38833,3962,13000,1824,59317,4604,36386,2922,21382,2637,15215,1926,14162,1929,12843,1876,10023,1537,6287,1270,5042,1033,3100,814,3047,903,11951,1469,106661,6035,6325,1210,15577,2321,13840,1689,21956,2743,13374,1690,7182,1216,4321,898,4103,1042,5663,1597,3544,1028,2627,713,1832,612,1690,635,877,352,3750,1064,72557,5707,4528,968,8087,1935,11875,2349,12213,1994,9428,1899,5524,1515,4378,993,3847,1098,2998,873,2068,708,2541,1048,2395,1117,601,321,613,390,1461,482,11636,2469,695,420,2470,1013,501,264,1642,551,1778,768,892,570,559,248,864,530,400,286,353,230,246,197,347,244,628,666,109,127,152,164,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2820894,2731,166825,3291,521726,2708,88679,3484,202983,5098,194573,3299,177923,2956,170156,4579,178688,3934,203906,2732,204016,2372,179757,4654,152627,4626,109023,2693,84199,3012,185813,1574,2341401,17752,129500,3694,443302,5900,55678,3222,119901,5215,128568,4823,141227,4192,139124,5190,154301,4316,182214,3102,185278,3064,167542,4282,140462,4632,103734,2866,79388,3121,171182,2386,273703,14853,23650,2626,45783,4515,10057,1823,48574,3946,39814,3410,21435,2612,15969,2224,14848,2231,11986,1778,11154,1806,7595,1452,6835,1657,3529,951,3062,819,9412,1431,98458,5964,6183,1417,12761,2410,15984,1892,20012,2817,10748,1707,6600,1432,4969,1226,3524,978,4362,1101,3415,1190,2818,723,3003,1048,861,385,760,350,2458,671,95059,7804,6904,1432,18040,3073,6525,1526,12691,1746,13635,2230,7510,1838,8823,2053,4869,1288,4814,1176,3336,961,1593,647,2090,826,736,433,950,543,2543,750,12273,2344,588,345,1840,937,435,246,1805,659,1808,827,1151,573,1271,593,1146,613,530,334,833,819,209,135,237,173,163,194,39,65,218,207,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4296639,3389,230128,3905,741581,3325,127352,3970,294270,4881,281883,3694,281700,3322,282729,6508,295348,6488,320998,2118,318670,2124,293604,6799,248855,6311,182596,4027,143902,3930,253023,1375,3638259,20337,177700,4814,631605,7788,91456,3915,187395,5327,201195,5256,222126,4343,240333,7114,254507,6283,287469,3706,291352,3290,270884,6797,232579,6247,173480,4184,136961,3959,239217,1972,372469,16156,30460,3845,69027,6128,13397,1974,59002,4313,41666,3630,31951,2745,24942,2820,25071,2651,19503,2535,16703,2243,12322,2194,9488,1811,5549,1396,4597,1239,8791,1354,147418,8433,11844,1614,22265,3339,10284,1776,22877,2264,20006,2755,15258,2194,8170,1991,8771,1470,8340,1814,4773,1108,5108,1412,2577,881,2329,698,1200,435,3616,726,118443,8947,9324,1944,16542,2996,10626,3072,19157,2686,15284,2736,10382,1642,7626,1547,6646,1500,5373,1006,5192,1432,4830,1236,3858,1155,1190,530,1090,654,1323,573,20050,4259,800,475,2142,812,1589,817,5839,2060,3732,1683,1983,908,1658,840,353,273,313,248,650,384,460,325,353,316,48,87,54,88,76,97,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4483529,3720,253309,4165,804044,2312,137942,4727,342327,5712,326320,4773,296264,3960,284293,7315,289398,5627,322776,3787,326313,3336,297394,6536,243560,6600,179125,4522,134721,4319,245743,1883,3826390,25103,199504,5757,691017,8655,103109,5188,241245,6807,239707,6394,234127,5229,238758,7298,253330,6609,288949,4861,298473,4053,278581,6946,229792,6360,170045,4359,129371,4152,230382,2617,398836,19033,36754,3532,76176,6325,17949,2579,56612,4751,49905,4784,39647,3367,26850,3064,19865,2512,19228,2934,16465,2384,12369,1870,7978,1587,5809,1309,3058,991,10171,1710,148455,9368,10666,1744,21087,3763,9803,2091,26457,3280,20490,2819,12393,1833,10914,1939,9321,2371,8552,1669,6505,1647,3335,1056,3188,901,1484,723,962,509,3298,823,97889,8319,5671,1473,14648,2808,6394,1541,16335,2446,14274,2133,8941,1603,6835,1533,6271,1600,5118,1400,4160,1012,2343,712,2339,779,1584,618,1315,586,1661,769,11959,1983,714,456,1116,502,687,369,1678,781,1944,734,1156,488,936,526,611,407,929,507,710,410,766,535,263,151,203,169,15,26,231,201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313902,1878,54905,2196,205081,1357,36007,1116,80895,1926,73199,1133,71358,929,79143,3308,92676,3437,106852,980,110145,782,98511,3071,94288,2942,64733,2305,48051,2162,98058,452,1136780,8034,42839,2309,182225,3116,23069,1702,52140,3133,50533,2342,55296,1947,67654,3216,83393,3269,97064,1730,101283,1973,93612,3114,88737,2841,61317,2413,46062,2156,91556,1486,109095,7375,7695,1552,15588,2906,6044,1624,18338,2011,13317,1883,11181,1640,6837,1456,5209,1289,6588,1146,5356,1423,2327,724,3274,900,1696,611,1138,457,4507,1149,37640,4506,2458,983,3744,1114,4513,1358,5771,1631,5663,1538,3004,1057,3077,972,1681,733,1427,677,1771,739,1325,672,962,450,682,423,503,363,1059,517,27758,3059,1742,753,3266,1350,2194,791,4488,1144,3066,867,1799,663,1575,625,2087,869,1550,547,1653,728,1016,408,1280,504,938,504,304,232,800,372,2629,718,171,250,258,139,187,173,158,185,620,472,78,132,0,230,306,292,223,206,82,98,231,222,35,62,100,134,44,74,136,138,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5716785,3648,295731,3764,986844,2206,168474,3261,392262,4151,395499,2756,371785,2747,374588,8896,420032,8721,459113,2650,440800,2317,376743,6791,324662,6641,226943,4763,162855,4761,320454,1675,4917637,22981,239373,5443,863945,9330,126352,3502,283918,5907,279322,5228,293161,5463,311776,8466,366490,8729,416929,4692,405488,4369,351296,7001,305545,6750,217050,4989,154536,5061,302456,2985,436367,18336,31527,3170,78866,7197,14751,2635,50811,4604,60668,4033,40891,3527,36343,3463,32691,3913,23313,2749,20637,2768,13757,1891,11488,1798,6223,1175,4587,998,9814,1525,152512,10366,9992,1969,18237,3297,13947,2696,22428,2871,23448,2815,15923,2081,11183,2404,8361,1505,8520,1749,6188,1506,5534,1331,3270,1018,1037,490,1168,522,3276,1005,164484,9180,11986,2126,17723,3003,11629,1847,28484,2877,27126,3518,17013,2642,11852,2198,8772,1779,7885,1771,6736,1501,4393,1020,2924,894,1670,682,1963,906,4328,1427,45785,5856,2853,1028,8073,2297,1795,786,6621,1424,4935,1279,4797,1165,3434,889,3718,1178,2466,987,1751,578,1763,827,1435,488,963,528,601,399,580,408,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
