GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001EA,C25095_001MA,C25095_002MA,C25095_002EA,C25095_003MA,C25095_003EA,C25095_004EA,C25095_004MA,C25095_005MA,C25095_005EA,C25095_006EA,C25095_006MA,C25095_007EA,C25095_007MA,C25095_008MA,C25095_008EA,C25095_009EA,C25095_009MA,C25095_010MA,C25095_010EA,C25095_011EA,C25095_011MA,C25095_012MA,C25095_012EA,C25095_013MA,C25095_013EA,C25095_014EA,C25095_014MA,C25095_015MA,C25095_015EA,C25095_016MA,C25095_016EA,C25095_017EA,C25095_017MA,C25095_018MA,C25095_018EA,C25095_019EA,C25095_019MA,C25095_020MA,C25095_020EA,C25095_021MA,C25095_021EA,C25095_022EA,C25095_022MA,C25095_023MA,C25095_023EA,C25095_024MA,C25095_024EA,C25095_025MA,C25095_025EA,C25095_026MA,C25095_026EA,C25095_027MA,C25095_027EA,C25095_028EA,C25095_028MA,C25095_029EA,C25095_029MA,state
0400000US15,258533,5422,8471,1334,586,326,5319,977,2566,732,12165,1699,3929,827,8236,1583,0,275,23894,2155,10428,1481,13466,1878,0,275,27825,2099,13452,1220,14373,1723,0,275,47701,3130,24245,2398,23456,2429,0,275,40669,2950,25210,2083,15459,1693,0,275,97808,4358,80427,4315,17381,2046,0,275,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401532,6302,17242,2219,2092,658,12736,1921,2414,803,34494,2704,14348,1535,20146,2127,0,267,66911,3389,34606,2397,32305,2533,0,267,64460,4218,41909,3426,22551,2259,0,267,96248,3851,76514,3589,19734,1850,0,267,57080,3053,51064,2890,6016,1133,0,267,65097,3150,62632,3034,2465,705,0,267,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3219338,16289,93044,4898,3018,634,69938,3979,20088,2416,210829,6510,60386,3143,150443,6052,0,267,413284,8789,184986,4933,228298,7800,0,267,422465,10952,235237,7226,187228,7249,0,267,644174,11448,422160,8605,222014,7413,0,267,496680,9611,390614,8822,106066,4265,0,267,938862,11542,854906,12011,83956,4136,0,267,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1736751,11947,57449,3331,3193,775,44905,2810,9351,1640,139713,4879,58104,3066,81609,4239,0,267,278662,6897,157201,5705,121461,5411,0,267,286177,7997,209002,6066,77175,4316,0,267,386747,8513,341182,8227,45565,3499,0,267,258572,6757,245780,6782,12792,1579,0,267,329431,6844,322960,6698,6471,1170,0,267,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885284,8254,26796,1881,2234,669,20103,1787,4459,935,67897,3581,27735,2094,40162,2718,0,228,132880,4421,83644,3425,49236,2925,0,228,138968,5042,107017,4249,31951,2326,0,228,204770,4972,182405,4985,22365,1833,0,228,138527,4592,130982,4302,7545,1297,0,228,175446,4971,172403,5082,3043,873,0,228,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,749907,8746,24726,2228,1703,520,18551,1952,4472,1052,55131,3210,21630,1937,33501,2674,0,248,103579,3817,61720,3120,41859,2431,0,248,113295,4768,83904,3801,29391,2629,0,248,167172,6073,141579,5258,25593,2384,0,248,115830,5021,109114,4694,6716,1087,0,248,170174,5533,165879,5576,4295,948,0,248,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1156292,12036,63180,3654,10607,1643,45521,3038,7052,1225,130103,5410,65187,3276,64916,3970,0,271,198230,5603,124759,4879,73471,3648,0,271,178510,5776,136811,4625,41699,3363,0,271,233165,7411,204987,6620,28178,2458,0,271,154194,5500,147157,5286,7037,1022,0,271,198910,6363,194269,6405,4641,1074,0,271,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1141504,11499,62353,3587,11458,1489,40681,2958,10214,1542,128180,5034,63929,4179,64251,4000,0,281,175390,6505,115767,4608,59623,3775,0,281,165826,6884,122641,5666,43185,3928,0,281,213397,6816,186239,6069,27158,2408,0,281,154907,5139,146128,4840,8779,1264,0,281,241451,7523,234152,7197,7299,1147,0,281,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396395,5449,15550,1571,1178,387,12401,1450,1971,683,33874,2207,12035,1392,21839,1738,0,230,62714,3337,34140,2126,28574,2261,0,230,62789,2953,41915,2261,20874,2281,0,230,89431,3762,69150,3076,20281,1934,0,230,57290,3119,52638,2864,4652,1074,0,230,74747,3411,71992,3469,2755,662,0,230,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426267,12068,31645,2299,582,312,23839,1960,7224,1305,61250,3635,10966,1557,50284,3257,0,289,123192,4806,49414,2977,73778,4277,0,289,128546,4869,58759,3234,69787,4126,0,289,250322,8228,138456,5387,111866,5751,0,289,217194,7474,148984,6142,68210,4538,0,289,614118,9370,542503,8900,71615,4068,0,289,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1568382,10691,41087,3323,186,187,31577,3077,9324,1620,79019,3559,9696,1399,69323,3530,0,285,141109,5517,50257,2898,90852,4843,0,285,155419,5388,72491,3630,82928,4044,0,285,276035,7900,149167,5409,126868,5031,0,285,242929,7326,171534,6157,71395,3886,0,285,632784,8353,570605,8297,62179,3814,0,285,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2769474,14635,116775,4959,5037,853,89396,4205,22342,2284,243223,6396,67868,2999,175355,5919,0,244,437087,9290,222579,6273,214508,6975,0,244,439145,9265,283199,7655,155946,5029,0,244,595831,10068,472372,9415,123459,4806,0,244,383314,8305,342931,7620,40383,2815,0,244,554099,8963,532032,8766,22067,1908,0,244,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1527328,10448,39780,2606,2553,587,31147,2268,6080,1161,91584,3433,29920,2182,61664,2952,0,211,182538,4984,89663,3523,92875,3867,0,211,205212,5711,119225,3513,85987,4026,0,211,329808,6131,239746,5462,90062,3519,0,211,257757,6021,222291,5622,35466,2092,0,211,420649,6498,398530,6699,22119,1858,0,211,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,753374,9176,50944,3554,5644,1226,35686,3279,9614,1781,99534,4459,45281,2542,54253,3657,0,287,138101,5213,86763,4508,51338,3225,0,287,114816,5275,88332,4273,26484,2502,0,287,146475,6231,131491,6116,14984,1843,0,287,93274,4309,86950,4115,6324,1110,0,287,110230,4189,108430,4184,1800,658,0,287,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1621371,13182,63301,3728,6070,1088,48058,3177,9173,1479,146544,5485,58778,3273,87766,4623,0,259,252870,6939,146886,4399,105984,5077,0,259,251623,7621,177591,5784,74032,3870,0,259,346222,9142,297975,8648,48247,3087,0,259,229190,6268,214112,6103,15078,1899,0,259,331621,6596,321978,6550,9643,1500,0,259,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,280633,4455,12234,1412,1828,560,8824,1265,1582,478,28416,2343,12296,1413,16120,1931,0,237,45600,2557,27827,2052,17773,1889,0,237,44474,2828,30973,2287,13501,1748,0,237,59950,3428,48095,3025,11855,1671,0,237,41477,2779,38279,2541,3198,827,0,237,48482,2874,46936,2859,1546,549,0,237,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484649,6026,13977,1401,977,321,11006,1309,1994,549,37101,2366,16145,1438,20956,1911,0,228,70206,3509,41036,2339,29170,2749,0,228,68262,3428,49376,3115,18886,1940,0,228,110132,4866,95764,4604,14368,1727,0,228,79702,3905,74617,3964,5085,898,0,228,105269,3260,102811,3311,2458,718,0,228,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,565869,9281,21059,2267,1040,562,13938,1918,6081,1248,36557,3148,9273,1471,27284,2788,0,309,72986,4738,27012,2247,45974,4056,0,309,75095,4782,33226,2699,41869,3078,0,309,121097,5678,72492,4105,48605,3821,0,309,89324,4185,68041,4324,21283,2322,0,309,149751,4896,135599,4804,14152,2103,0,309,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369448,5293,9899,1264,147,142,7273,1104,2479,816,18893,2251,3040,794,15853,2055,0,257,37454,2995,12932,1455,24522,2582,0,257,46492,2934,23593,2171,22899,2095,0,257,74285,3925,41350,3239,32935,2756,0,257,61328,3538,45494,3021,15834,2031,0,257,121097,3884,112111,3749,8986,1281,0,257,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2106728,14618,44326,3512,144,134,33484,3019,10698,1694,102368,4703,6746,1176,95622,4619,0,281,195089,6625,34835,2735,160254,5849,0,281,195036,7085,69457,3741,125579,5580,0,281,348736,7816,161001,5151,187735,5939,0,281,311132,7950,179021,6109,132111,5668,0,281,910041,10945,768980,11148,141061,5635,0,281,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,519864,7374,28230,2691,5622,1101,18976,2351,3632,1051,54497,3547,25848,2517,28649,2559,0,285,87484,4471,51355,3706,36129,2562,0,285,77960,4325,53030,3767,24930,2499,0,285,100861,4760,83500,4126,17361,2057,0,285,67877,4139,62703,3685,5174,1176,0,285,102955,4373,98563,4194,4392,883,0,285,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3904123,16568,103676,5380,3831,810,75671,4686,24174,2677,233969,6039,50881,2764,183088,5399,0,275,436282,8564,175722,5620,260560,6385,0,275,453611,10154,245007,6837,208604,7153,0,275,717514,12931,457250,8567,260264,9139,0,275,576880,12388,415321,9965,161559,6651,0,275,1382191,14272,1186290,13508,195901,6101,0,275,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2465551,18417,116846,4907,9392,1481,88234,4101,19220,2159,230319,7818,94131,4635,136188,6695,0,289,390516,10793,208490,8377,182026,6385,0,289,379500,9088,246353,8146,133147,5803,0,289,515602,10210,416696,9462,98906,5368,0,289,340172,9292,310606,9305,29566,2357,0,289,492596,10253,472547,10097,20049,1989,0,289,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187673,3460,6739,972,1097,341,4952,742,690,318,13074,1224,7401,900,5673,825,0,211,26120,1876,17671,1597,8449,1153,0,211,26141,2251,21953,2026,4188,846,0,211,43027,2435,39158,2242,3869,909,0,211,31933,1994,30940,2008,993,523,0,211,40639,2269,40366,2277,273,204,0,211,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3095197,18587,107590,4739,6650,1210,84367,4287,16573,1773,248850,6621,85320,3629,163530,6072,0,269,482319,9838,264358,6735,217961,6576,0,269,476347,9746,315140,7044,161207,5777,0,269,676678,10927,552211,9919,124467,5336,0,269,456044,9401,419813,8888,36231,2827,0,269,647369,8852,626606,9177,20763,1902,0,269,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,971378,9238,45297,2919,5603,1025,32330,2447,7364,1387,94169,4538,43628,2669,50541,3526,0,253,160826,5378,102952,4142,57874,3280,0,253,153795,5368,118764,4994,35031,2508,0,253,214002,5917,189439,5514,24563,2660,0,253,129790,5237,122473,5318,7317,1386,0,253,173499,4907,169400,4759,4099,1036,0,253,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,942674,8824,31506,3084,1720,583,24101,2678,5685,1163,68260,3595,21890,2149,46370,2797,0,277,135184,4979,65538,3220,69646,4764,0,277,139407,5760,72378,3507,67029,3703,0,277,203762,6228,132183,5413,71579,4471,0,277,142772,5705,116665,4968,26107,2623,0,277,221783,6099,204919,6090,16864,1954,0,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3461678,15683,124875,5618,6233,1047,94352,4941,24290,2887,279622,6753,92617,4385,187005,5231,0,246,499922,10679,278905,7152,221017,7688,0,246,482847,9824,323120,7528,159727,6783,0,246,719749,12331,563197,11164,156552,5894,0,246,506315,8846,444890,8219,61425,3409,0,246,848348,10906,801548,10762,46800,2756,0,246,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244516,5053,7344,1184,95,111,5399,1050,1850,704,12445,1541,1486,458,10959,1471,0,291,26148,2356,7321,957,18827,2074,0,291,28932,2653,11594,1740,17338,1910,0,291,51336,3216,27170,2621,24166,1917,0,291,40531,2947,29643,2701,10888,1535,0,291,77780,3442,72580,3376,5200,1107,0,291,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1210160,11085,61935,3133,6113,1259,44689,3163,11133,1656,130729,5646,58714,3783,72015,4274,0,296,199593,5809,115098,4752,84495,4834,0,296,183601,6159,129556,5350,54045,3539,0,296,251642,6618,210068,6657,41574,2983,0,296,162851,6774,148207,6556,14644,1972,0,296,219809,5950,211721,5988,8088,1373,0,296,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216821,3676,7717,1090,801,336,5717,1002,1199,449,15370,1461,7762,978,7608,1167,0,223,34663,2537,21756,1984,12907,1709,0,223,31087,2404,23829,2076,7258,1218,0,223,51673,2722,45636,2564,6037,1019,0,223,34402,2261,32093,2139,2309,639,0,223,41909,2581,40579,2602,1330,487,0,223,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
