GEO_ID,B18107_001E,B18107_001M,B18107_002E,B18107_002M,B18107_003E,B18107_003M,B18107_004E,B18107_004M,B18107_005E,B18107_005M,B18107_006E,B18107_006M,B18107_007E,B18107_007M,B18107_008E,B18107_008M,B18107_009E,B18107_009M,B18107_010E,B18107_010M,B18107_011E,B18107_011M,B18107_012E,B18107_012M,B18107_013E,B18107_013M,B18107_014E,B18107_014M,B18107_015E,B18107_015M,B18107_016E,B18107_016M,B18107_017E,B18107_017M,B18107_018E,B18107_018M,B18107_019E,B18107_019M,B18107_020E,B18107_020M,B18107_021E,B18107_021M,B18107_022E,B18107_022M,B18107_023E,B18107_023M,B18107_024E,B18107_024M,B18107_025E,B18107_025M,B18107_026E,B18107_026M,B18107_027E,B18107_027M,NAME,B18107_001EA,B18107_001MA,B18107_002EA,B18107_002MA,B18107_003MA,B18107_003EA,B18107_004EA,B18107_004MA,B18107_005EA,B18107_005MA,B18107_006MA,B18107_006EA,B18107_007EA,B18107_007MA,B18107_008MA,B18107_008EA,B18107_009MA,B18107_009EA,B18107_010EA,B18107_010MA,B18107_011MA,B18107_011EA,B18107_012EA,B18107_012MA,B18107_013EA,B18107_013MA,B18107_014MA,B18107_014EA,B18107_015EA,B18107_015MA,B18107_016EA,B18107_016MA,B18107_017MA,B18107_017EA,B18107_018EA,B18107_018MA,B18107_019MA,B18107_019EA,B18107_020MA,B18107_020EA,B18107_021EA,B18107_021MA,B18107_022MA,B18107_022EA,B18107_023EA,B18107_023MA,B18107_024MA,B18107_024EA,B18107_025EA,B18107_025MA,B18107_026EA,B18107_026MA,B18107_027EA,B18107_027MA,state
0400000US13,7027555,4541,3320120,5743,1068188,5591,18774,2345,1049414,5916,1823821,6092,73797,4750,1750024,7387,276157,2719,21238,2120,254919,3077,151954,2438,36615,2339,115339,3403,3707435,5443,1145198,4891,21369,3012,1123829,5812,1986820,5444,97581,4913,1889239,6724,326544,2663,36541,2969,290003,3807,248873,2466,87279,4270,161594,3902,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1012016,2386,487517,2562,138689,2292,2736,926,135953,2322,262349,2008,6641,1351,255708,2382,48995,941,3576,882,45419,948,37484,692,7672,1242,29812,1445,524499,1570,144541,1681,1820,758,142721,1896,272602,915,9838,1712,262764,1783,53003,547,3720,956,49283,1023,54353,638,15469,1477,38884,1676,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1123339,1757,551630,2482,177325,1935,4609,1259,172716,2021,285299,2291,9728,1619,275571,2964,53520,791,2909,885,50611,1145,35486,733,6632,1038,28854,1197,571709,2251,179514,1950,3483,865,176031,2198,288174,1992,13873,1662,274301,2679,56319,925,5022,913,51297,1149,47702,960,12985,1479,34717,1656,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9551526,3901,4593226,6002,1481555,4900,26194,2838,1455361,5644,2452985,4887,81415,4271,2371570,6341,385327,1955,23298,1888,362029,2748,273359,1988,52076,3078,221283,3249,4958300,4773,1494714,4651,22561,2658,1472153,4987,2572489,2983,104048,5558,2468441,6486,458627,1690,42387,2940,416240,3119,432470,3169,126606,4348,305864,4704,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4789150,2810,2310655,3587,723506,3655,16895,2006,706611,3720,1239137,3550,53547,4356,1185590,5813,207698,1390,12321,1526,195377,2168,140314,1234,25791,1979,114523,2356,2478495,3526,729611,2850,14034,1865,715577,3211,1290112,2857,65756,4441,1224356,5123,240706,1363,20165,2077,220541,2340,218066,2162,59620,2957,158446,2923,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2283123,2206,1116366,2814,344283,2399,7686,1728,336597,3216,585767,2461,18592,2102,567175,2967,104510,891,4746,788,99764,1190,81806,747,10966,1127,70840,1180,1166757,2143,336807,2615,5615,1059,331192,2754,587959,2377,23010,2146,564949,2780,117507,868,7636,1164,109871,1253,124484,982,28032,2060,96452,2261,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2079024,3265,1008353,3102,321430,2908,6255,1677,315175,3288,528841,2565,20553,2285,508288,3374,89875,1401,5698,950,84177,1542,68207,1350,11343,1263,56864,1838,1070671,2410,323312,2322,6615,1176,316697,2474,544944,3096,25468,2711,519476,3717,101113,1113,7433,1157,93680,1584,101302,1602,24995,1771,76307,2244,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3224339,4238,1539754,4622,455510,4294,13628,1952,441882,3990,842344,3747,57034,4115,785310,5251,149348,1488,15423,1666,133925,1798,92552,943,21116,2025,71436,1925,1684585,3999,480969,3841,13307,1959,467662,4321,889157,3318,72731,4237,816426,5490,172097,1247,20626,2198,151471,2426,142362,1579,49533,2518,92829,2739,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3326985,5453,1578003,5681,516251,4565,15489,1988,500762,5046,830517,4800,48043,3457,782474,5253,142516,1817,14117,1791,128399,2437,88719,1585,20584,1778,68135,2109,1748982,3148,545244,3178,12126,1840,533118,3764,896412,2891,55451,3954,840961,4774,166395,1794,20362,1947,146033,2878,140931,1726,49387,3259,91544,3029,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1039939,1467,500367,1925,127053,1723,4241,928,122812,1920,282807,1705,10168,1453,272639,2108,53626,380,2772,715,50854,784,36881,647,6740,1003,30141,1124,539572,1477,130741,1418,3444,791,127297,1633,295878,1436,14575,1559,281303,2091,58324,506,4646,1141,53678,1271,54629,915,14903,1644,39726,1809,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4337987,3198,2041035,3476,628119,3439,12141,1894,615978,3684,1120775,3312,34312,2697,1086463,4311,176068,1373,11794,1732,164274,1955,116073,1563,22506,2000,93567,2325,2296952,2932,660654,2966,9952,1872,650702,3994,1241390,2701,45343,3377,1196047,4366,208956,1581,16731,1873,192225,2260,185952,1961,55368,2886,130584,3401,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5063321,1700,2405129,2440,742582,2233,14887,2495,727695,3235,1296755,2809,39192,3563,1257563,4296,207052,1594,11440,1480,195612,2026,158740,1576,28208,2192,130532,2561,2658192,2126,767154,1889,13773,1968,753381,2885,1393042,2045,59822,3489,1333220,3929,246209,1324,18795,1928,227414,2303,251787,2158,69574,3208,182213,3592,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7432208,2371,3576801,3683,1043878,3737,29744,3133,1014134,4863,1954095,3857,91372,5229,1862723,6793,338715,1566,24546,2089,314169,2539,240113,1515,44447,2603,195666,2896,3855407,3142,1057194,2892,22263,2289,1034931,3515,2051327,3100,120138,5472,1931189,5979,382622,1650,36039,2258,346583,2806,364264,2275,114590,4106,249674,4520,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3971070,2265,1946402,2982,605445,2545,12848,2044,592597,3103,1050762,3173,31532,2438,1019230,3871,166962,1122,6993,849,159969,1225,123233,1237,18406,1625,104827,1944,2024668,2863,597355,2517,9349,1503,588006,3024,1060738,2530,41178,2690,1019560,3335,186695,1251,11064,1424,175631,1958,179880,1886,43360,2740,136520,3139,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2150922,2413,1009010,3873,318413,5045,9438,1516,308975,4974,534250,4793,33064,2856,501186,5348,97907,1900,9717,1384,88190,2207,58440,1518,14950,1652,43490,2151,1141912,3427,341036,3016,8956,1722,332080,3161,587419,2919,44946,3474,542473,3669,116153,1654,16442,1766,99711,2219,97304,1921,36936,2379,60368,2370,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4466134,4290,2132931,4077,650757,4509,15866,2235,634891,4789,1132318,3830,56413,3572,1075905,5369,207691,1510,15513,1499,192178,1989,142165,1523,27269,2111,114896,2403,2333203,3728,677751,4407,12896,2070,664855,4951,1201685,3462,76252,4342,1125433,5247,238640,1821,23225,2052,215415,2668,215127,2104,64440,3273,150687,3823,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,754107,1523,375083,2372,108852,2210,2068,781,106784,2275,199466,1785,7900,1254,191566,2051,39779,611,1796,629,37983,699,26986,409,3997,882,22989,898,379024,2044,102122,1516,1342,535,100780,1661,201011,1877,7202,1166,193809,2179,40366,639,2836,739,37530,1036,35525,580,8758,1200,26767,1212,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1343180,2056,654954,2740,211026,2107,5500,1486,205526,2394,341976,1959,10272,1406,331704,2432,57171,675,2677,629,54494,792,44781,1447,7320,1219,37461,1873,688226,2142,208833,1696,5367,1492,203466,2346,346444,2003,13742,1631,332702,2274,63931,1046,3822,814,60109,1227,69018,1403,16769,1642,52249,1719,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2005224,2065,999512,3655,313069,2814,5950,1481,307119,3063,532908,2463,20315,2132,512593,3016,97974,1175,6235,1256,91739,1388,55561,808,10840,1482,44721,1609,1005712,3314,305584,2442,4404,1073,301180,2622,530450,1821,22604,3000,507846,3109,101358,1109,8606,1540,92752,1729,68320,983,18096,2071,50224,2200,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1016909,1266,494188,1679,129852,1379,2050,733,127802,1482,286576,1658,10082,1560,276494,2228,46680,670,1893,606,44787,883,31080,463,5321,1060,25759,1027,522721,1404,133653,1354,3033,852,130620,1634,294470,1367,11431,1484,283039,1810,50518,657,3516,771,47002,1030,44080,739,9820,1270,34260,1447,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6636086,2887,3161784,3015,923017,3196,14227,2021,908790,4038,1754818,3074,49876,3015,1704942,4167,276037,1864,15918,1774,260119,2478,207912,2111,36597,2478,171315,3116,3474302,2455,922015,1733,14529,2170,907486,2889,1884116,2084,64923,4353,1819193,4870,334487,1757,27184,2132,307303,2726,333684,2372,99842,3557,233842,3106,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1515041,2067,733510,2462,229338,2799,6094,1110,223244,2891,381406,2344,19633,2543,361773,3229,73686,1461,6661,1323,67025,1675,49080,1274,10013,1401,39067,1751,781531,1974,225791,2286,3891,1051,221900,2514,408757,2637,21188,2239,387569,3268,81733,1592,8777,1440,72956,2103,65250,1145,21114,2250,44136,2170,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14832620,3940,7020772,5205,2251144,4564,41239,3589,2209905,5373,3711716,4460,123770,4885,3587946,6782,604655,2604,33532,2555,571123,3576,453257,1960,89140,3950,364117,4343,7811848,4887,2324222,4136,35843,3489,2288379,5142,4020852,3580,162460,5861,3858392,7472,742411,2094,68143,4032,674268,4576,724363,3379,220428,6060,503935,6431,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7080012,5136,3332197,6092,1005855,6134,20250,2640,985605,6495,1813842,6529,81584,4348,1732258,7738,318688,2515,24068,2564,294620,3657,193812,2079,40908,3220,152904,3550,3747815,4270,1087151,5416,21588,2625,1065563,5722,1974293,5061,106814,6284,1867479,7668,376630,2128,35491,2984,341139,3312,309741,2851,99874,4731,209867,5167,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,510503,1203,256182,1393,86354,1386,1402,546,84952,1458,128760,1096,3422,746,125338,1106,22091,320,1016,367,21075,506,18977,435,3004,507,15973,684,254321,1056,78419,1120,813,308,77606,1098,125009,1036,3532,828,121477,1233,24152,373,1242,403,22910,561,26741,650,5966,856,20775,863,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8643518,6119,4131255,7597,1212919,6111,32337,3267,1180582,6696,2251522,4519,105553,5367,2145969,6989,386490,2373,23268,1980,363222,3014,280324,2161,52600,3119,227724,3788,4512263,5489,1245804,3686,28818,2653,1216986,4012,2372589,3827,126126,5515,2246463,6317,455182,2158,39713,2672,415469,3612,438688,4257,129899,4720,308789,5452,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2747857,3005,1320229,3716,421168,3539,10586,1417,410582,3836,683061,3121,33982,2636,649079,4413,130126,1460,9440,1545,120686,1879,85874,1633,16718,1417,69156,1846,1427628,3321,430967,3718,11475,1778,419492,4286,721616,2717,45783,3098,675833,4091,148009,1589,15065,1885,132944,2226,127036,1877,42798,2351,84238,2372,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2933745,1691,1425885,2725,434111,2922,8320,1448,425791,3231,759011,2593,32718,2966,726293,4008,137382,1364,9288,1632,128094,1782,95381,1206,19699,1882,75682,2152,1507860,2347,434024,2443,11318,1748,422706,2893,781606,2811,40049,3387,741557,4297,151170,1145,13140,2008,138030,2204,141060,1404,41751,3215,99309,3730,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9727767,2802,4640502,5325,1345608,4293,30435,2788,1315173,5069,2492677,5085,98716,4997,2393961,6821,448670,1733,29160,2682,419510,2960,353547,2105,65282,3166,288265,3750,5087265,4523,1377986,3841,24249,2327,1353737,4564,2624811,3677,138787,5846,2486024,6505,524919,2007,43595,2749,481324,3783,559549,2820,164239,5671,395310,5547,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,812773,1230,384204,1455,118135,1495,2674,1100,115461,1656,205432,1305,9201,1861,196231,1910,33674,618,2510,816,31164,1083,26963,603,4533,945,22430,1025,428569,1308,122876,1123,2146,805,120730,1487,221986,1351,10170,1746,211816,2190,39881,775,3256,791,36625,985,43826,1050,11182,1443,32644,1575,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3458358,2771,1631091,3537,493791,4109,14378,2438,479413,4728,868725,3685,50106,3900,818619,4901,171775,1520,13154,1726,158621,2021,96800,1653,21706,1988,75094,2270,1827267,3289,522999,3471,9549,1672,513450,3792,955980,3377,56417,4448,899563,5340,200084,1664,19893,1814,180191,2255,148204,1829,49621,2658,98583,2768,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,597248,1512,294267,1766,91754,1354,2027,1109,89727,1722,152717,1646,4266,1017,148451,1911,27184,650,971,362,26213,709,22612,800,3609,763,19003,1032,302981,1353,87852,1659,1572,805,86280,1748,153520,1582,6317,1412,147203,2040,30555,741,1774,629,28781,947,31054,693,6482,977,24572,1127,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4766449,3568,2265970,5075,680755,4460,18842,2533,661913,5040,1224635,4485,72352,4164,1152283,6337,227129,1838,20732,2158,206397,2778,133451,1488,32350,2430,101101,2485,2500479,4874,714922,4690,17298,2084,697624,4906,1312719,4624,87107,4394,1225612,6249,260031,2464,30610,2834,229421,3883,212807,2870,73155,3484,139652,3802,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
