GEO_ID,C17012_001E,C17012_001M,C17012_002E,C17012_002M,C17012_003E,C17012_003M,C17012_004E,C17012_004M,C17012_005E,C17012_005M,C17012_006E,C17012_006M,C17012_007E,C17012_007M,C17012_008E,C17012_008M,C17012_009E,C17012_009M,C17012_010E,C17012_010M,C17012_011E,C17012_011M,NAME,C17012_001EA,C17012_001MA,C17012_002EA,C17012_002MA,C17012_003MA,C17012_003EA,C17012_004EA,C17012_004MA,C17012_005MA,C17012_005EA,C17012_006EA,C17012_006MA,C17012_007MA,C17012_007EA,C17012_008EA,C17012_008MA,C17012_009MA,C17012_009EA,C17012_010MA,C17012_010EA,C17012_011MA,C17012_011EA,state
0400000US13,2385969,17984,325880,9256,72688,4722,167322,7935,73488,4623,12382,1971,2060089,17879,1071938,13571,818615,14345,157866,6270,11670,2065,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,22324,2366,6560,1244,10399,1439,4426,1176,939,439,280751,5326,154696,4329,99403,4162,23766,2432,2886,990,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,46538,2990,11209,1664,23329,2439,10416,1721,1584,581,355268,7116,189074,5192,120970,5312,39413,2935,5811,1293,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,314986,8610,62835,3865,160876,6560,75923,5030,15352,2005,2818827,14565,1503700,14174,1053911,12659,244662,7540,16554,2398,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,181892,6598,35799,2932,95073,5347,43870,3283,7150,1429,1474494,11123,818382,8979,526713,9105,118745,4853,10654,1635,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,65423,3399,13655,1575,34586,2514,14950,1953,2232,763,728345,7976,414594,5897,242339,6256,65557,3082,5855,1108,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,68317,4100,11386,1299,38587,3446,15706,1981,2638,822,653275,9369,360680,6558,231066,6426,57443,3059,4086,1107,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,163415,6061,41614,3262,86157,4058,31309,2880,4335,1084,963270,10364,550346,8505,345196,8135,63000,4798,4728,1071,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,163646,5973,34655,3447,81811,4710,40472,3326,6708,1364,965471,10427,524631,8303,364393,10154,72462,4039,3985,1004,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,30399,2206,7896,1498,16800,1668,4913,1091,790,383,314929,4967,189860,4676,107481,4602,16380,2010,1208,640,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,94931,5235,21201,2201,50564,3700,19699,2617,3467,1332,1337027,12969,691609,11166,536853,10101,102919,5024,5646,1114,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,131047,6613,31415,2933,73977,4773,23690,2790,1965,883,1459210,13611,782200,11219,568228,9054,103013,4629,5769,1361,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,302858,7772,66723,3248,159046,6292,66210,4106,10879,1796,2205922,15946,1262116,11791,762048,11042,170506,6118,11252,1411,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,101698,3976,19904,1626,53128,3255,22673,2188,5993,1577,1252060,10165,680602,8311,455072,7822,108559,4250,7827,1235,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,132450,6296,30505,3267,64956,3966,32345,3178,4644,1023,613665,9726,339312,7454,225563,7474,46109,4144,2681,980,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,161889,5873,36228,2693,83587,5173,37226,3490,4848,1034,1362189,13252,770943,8976,480170,10473,104230,4590,6846,1191,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,25541,2588,6971,1312,13128,1866,4382,891,1060,728,229658,4980,136342,4085,76549,3985,15302,1996,1465,608,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,41208,3862,7532,1074,19841,2396,12007,2162,1828,717,427199,5991,237208,5067,149582,4367,38045,2529,2364,515,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,71187,4686,14817,2254,34202,3013,18879,2389,3289,958,568499,9295,295094,7012,221726,7832,48108,4034,3571,1048,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,18142,2094,4046,903,11184,1871,2549,717,363,329,325915,5818,187068,4794,117141,4173,20943,2118,763,430,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,170117,6629,38186,3091,93392,5800,32168,2867,6371,1306,2015615,12335,1054784,12779,802181,10425,149511,5952,9139,1411,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,78817,4704,15622,1946,41386,3849,19892,2490,1917,724,422275,8519,232777,6127,158352,6530,29027,2383,2119,691,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,530477,11710,121606,6022,280417,9783,106940,4900,21514,2325,4102199,23344,2226458,19511,1553988,17290,297871,7980,23882,2763,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,324800,8659,70150,3883,174942,7110,69216,4428,10492,1593,2117116,17310,1180531,14225,786018,12487,141555,6963,9012,1821,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,13412,1433,2893,584,6912,1238,3005,879,602,302,158533,3487,92517,2905,51208,2460,13838,1234,970,408,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,347896,8601,73619,4570,183007,7340,76690,4137,14580,1995,2612211,17603,1487898,14037,916434,11187,192823,6327,15056,1872,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,121095,4804,23550,2306,64752,3810,29516,2609,3277,904,833527,7790,469566,6584,294212,6935,66164,4431,3585,853,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,106178,5263,24101,2542,58611,4347,19216,2036,4250,1027,857184,9455,489227,8487,298807,7895,64841,3445,4309,977,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,298448,9031,70087,3987,157888,6570,60793,4198,9680,1482,2899262,16763,1689206,13489,1003748,13466,192133,6353,14175,1615,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,22578,2406,4638,1235,12036,1561,5248,1185,656,428,223450,5671,123662,4401,84032,4625,14918,1861,838,544,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,163071,6398,39704,3150,86795,5496,31625,2847,4947,1243,1017616,11559,585475,9139,362272,9856,66474,4226,3395,891,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,18785,1969,4534,831,8459,1380,5050,986,742,326,185244,4587,104272,3403,62531,3245,16544,1740,1897,662,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,219964,7337,54919,3700,114681,5695,43213,3472,7151,1490,1424932,12746,823767,10351,509668,9533,84878,5516,6619,1302,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,843488,14263,157700,6267,396874,12212,248972,8077,39942,3746,5248102,25201,2612156,20095,2114813,18302,486911,11647,34222,3293,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,64686,3506,12737,1695,28171,2705,18789,2222,4989,1195,601278,7720,276465,6203,215272,5881,94225,4086,15316,1840,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,13372,1534,3811,845,6450,998,2997,889,114,86,146474,3232,86509,2440,51190,1987,8031,1292,744,364,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,155973,5579,37991,3037,85223,4997,28592,2864,4167,1184,1857547,16257,1004449,13674,710010,10600,132906,5562,10182,1557,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,154332,7272,31685,3003,80242,5250,36777,3383,5628,1382,1527054,12282,837618,9928,566745,10386,111322,5314,11369,1526,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,64210,3746,18568,1959,34394,3224,10500,1668,748,537,421442,6718,264675,5956,134476,5552,21075,2177,1216,624,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,132850,5407,25728,2199,69266,4107,30619,2851,7237,1260,1320482,10582,747318,8845,468843,6899,97414,4243,6907,1021,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,10619,1764,2506,861,4865,987,2593,990,655,459,136775,3716,76430,3260,47555,3705,11713,1746,1077,490,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,398381,7426,157584,4566,182234,6630,54283,3302,4280,953,567742,8614,335104,6313,207949,6565,24315,2607,374,362,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
