GEO_ID,C07008_001E,C07008_001M,C07008_002E,C07008_002M,C07008_003E,C07008_003M,C07008_004E,C07008_004M,C07008_005E,C07008_005M,C07008_006E,C07008_006M,C07008_007E,C07008_007M,C07008_008E,C07008_008M,C07008_009E,C07008_009M,C07008_010E,C07008_010M,C07008_011E,C07008_011M,C07008_012E,C07008_012M,C07008_013E,C07008_013M,C07008_014E,C07008_014M,C07008_015E,C07008_015M,C07008_016E,C07008_016M,C07008_017E,C07008_017M,C07008_018E,C07008_018M,C07008_019E,C07008_019M,C07008_020E,C07008_020M,C07008_021E,C07008_021M,C07008_022E,C07008_022M,C07008_023E,C07008_023M,C07008_024E,C07008_024M,C07008_025E,C07008_025M,C07008_026E,C07008_026M,C07008_027E,C07008_027M,C07008_028E,C07008_028M,C07008_029E,C07008_029M,C07008_030E,C07008_030M,NAME,C07008_001EA,C07008_001MA,C07008_002EA,C07008_002MA,C07008_003MA,C07008_003EA,C07008_004EA,C07008_004MA,C07008_005MA,C07008_005EA,C07008_006MA,C07008_006EA,C07008_007EA,C07008_007MA,C07008_008EA,C07008_008MA,C07008_009EA,C07008_009MA,C07008_010EA,C07008_010MA,C07008_011MA,C07008_011EA,C07008_012MA,C07008_012EA,C07008_013EA,C07008_013MA,C07008_014EA,C07008_014MA,C07008_015MA,C07008_015EA,C07008_016MA,C07008_016EA,C07008_017MA,C07008_017EA,C07008_018EA,C07008_018MA,C07008_019EA,C07008_019MA,C07008_020MA,C07008_020EA,C07008_021EA,C07008_021MA,C07008_022MA,C07008_022EA,C07008_023EA,C07008_023MA,C07008_024EA,C07008_024MA,C07008_025EA,C07008_025MA,C07008_026MA,C07008_026EA,C07008_027EA,C07008_027MA,C07008_028MA,C07008_028EA,C07008_029MA,C07008_029EA,C07008_030EA,C07008_030MA,state
0400000US13,7637800,4568,2478863,20408,3679965,30324,1058857,19029,420115,9147,6419125,26912,1908045,22928,3279578,30805,850595,16003,380907,8927,620923,21065,291199,12639,198447,11674,108325,7168,22952,3252,362894,13605,181819,11365,105629,7733,66259,4423,9187,1501,199392,12331,84977,7161,77647,7465,30832,3354,5936,1490,35466,4248,12823,2474,18664,3492,2846,831,1133,467,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1111069,934,369139,6904,542198,10233,128823,6554,70909,3489,942462,8621,292810,7561,478175,9860,106728,6050,64749,3014,98145,7137,41019,4601,37942,3656,15098,2290,4086,1169,9786,2114,6201,1544,2016,873,1098,518,471,471,44700,5074,21443,3636,17475,2609,4607,1167,1175,589,15976,4456,7666,3166,6590,1656,1292,626,428,327,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1211208,1506,306732,7789,680423,11672,163021,7301,61032,3300,997253,9464,222234,7476,595764,11807,124902,6362,54353,3122,119500,7055,45687,4684,44942,3923,25165,2972,3706,969,42785,4222,17712,2765,16514,2637,7443,1342,1116,510,46573,5146,18767,2193,20933,3742,5184,1431,1689,701,5097,1245,2332,861,2270,891,327,257,168,175,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10267767,2767,3495621,22233,4937698,31111,1206203,18735,628245,10436,8914144,23131,2761039,27014,4561957,29758,1016067,16270,575081,9604,862443,17008,461872,12953,239205,9884,126208,6611,35158,2847,265541,11159,153675,8656,64500,5779,38253,3386,9113,1443,173432,9470,94134,6615,50568,4659,22933,2670,5797,1300,52207,3784,24901,2694,21468,2822,2742,874,3096,882,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5158021,3129,1526639,13936,2613772,22184,709453,14159,308157,6753,4385915,19461,1147619,16449,2381210,23483,573522,13149,283564,6354,460590,14330,219142,8825,138920,7859,87657,4892,14871,2012,186486,8926,96638,5424,52331,5250,31860,3002,5657,1298,105583,6527,53793,4678,33238,3429,15211,2192,3341,847,19447,2657,9447,1652,8073,1779,1203,499,724,435,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2450121,2680,684517,9582,1317180,15082,288625,8721,159799,4306,2070988,11521,483161,10147,1207320,15302,234878,7610,145629,4171,219511,9098,112986,6040,65119,5595,32480,3288,8926,1094,89285,4844,50775,3804,22674,2838,12170,1556,3666,924,61053,4868,33758,3523,17881,2929,8038,1408,1376,481,9284,1845,3837,974,4186,1109,1059,711,202,183,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2251555,2983,637713,10045,1184184,15678,294858,8800,134800,4126,1872021,13111,459194,10646,1061373,13599,231543,6386,119911,3903,211914,10889,94667,6317,66185,5845,41186,4296,9876,1457,82918,5311,46980,3932,23208,3003,10391,1752,2339,601,74241,5501,32896,3256,28499,3704,10366,1806,2480,670,10461,1847,3976,1075,4919,1153,1372,715,194,186,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3496184,3310,959543,14079,1761656,20114,537614,13200,237371,6505,2976997,15646,730784,13697,1600046,20231,431324,10673,214843,6663,287146,12460,125918,7257,86112,6620,60304,4815,14812,2278,117456,6008,49506,3387,34173,3799,28956,2989,4821,1056,96811,7293,43729,5518,34674,3732,15682,2239,2726,758,17774,3871,9606,2955,6651,2045,1348,749,169,177,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3613046,2825,1220540,12637,1619766,19052,535518,13084,237222,7802,3100330,17261,959049,14827,1477491,19687,446682,11032,217108,7003,299016,13686,148956,8781,85027,5990,52395,4609,12638,2558,122908,7481,67145,5566,28600,3858,23277,2668,3886,1060,80431,6372,40825,4151,24476,3563,11936,1965,3194,970,10361,1827,4565,1189,4172,1339,1228,557,396,315,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1104755,1371,303670,6307,561598,9337,167755,5881,71732,2943,957927,6340,228461,6328,526398,9062,138174,5467,64894,2976,88620,5398,45096,3912,19843,2986,19336,2585,4345,870,32689,4046,17800,2702,8046,2056,5382,1163,1461,557,23259,2110,11157,1715,6674,1504,4568,1361,860,359,2260,644,1156,539,637,338,295,197,172,169,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4674183,1963,1606661,16107,2225094,26867,561849,14069,280579,6526,4028401,16111,1278584,18221,2022497,24399,470470,12976,256850,6159,341744,13670,170919,9947,101652,6828,55617,4201,13556,1987,128658,7666,71257,5101,34054,4179,17982,2288,5365,1533,138983,7194,71021,5082,48982,4915,15506,1793,3474,919,36397,4410,14880,2591,17909,2888,2274,937,1334,645,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5398989,1477,1933917,16217,2509432,23779,628456,14227,327184,7767,4630850,19823,1495455,19537,2301281,22017,532265,12624,301849,7459,437669,16633,234241,11710,119983,8394,65601,4285,17844,1946,154267,8831,95825,6775,36542,4186,17805,2377,4095,985,124352,8142,79287,7010,32523,4068,10182,2001,2360,752,51851,6085,29109,4689,19103,2930,2603,729,1036,498,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7974491,2528,2539076,18241,3894462,28932,1037770,17053,503183,9263,6824551,21128,1939548,20750,3575011,29311,850508,14939,459484,8862,712300,17760,363509,11713,196979,10751,124895,6010,26917,2676,304771,12373,173571,8768,75430,6005,44338,3341,11432,1545,97148,6053,47111,4233,31553,3384,14809,1832,3675,957,35721,3510,15337,1941,15489,2373,3220,1305,1675,584,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4245982,2567,1331789,12703,2229692,19756,458646,11042,225855,4521,3627841,14573,982754,13255,2064648,18795,375373,10299,205066,4275,332564,10484,180224,7735,90028,5972,49782,3749,12530,1647,188520,8546,113583,6770,46311,4392,23114,2226,5512,1244,75491,4627,43988,3596,20054,2284,9351,1572,2098,638,21566,3071,11240,2092,8651,1775,1026,557,649,427,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2345688,2880,755507,12708,1076824,17720,350472,11034,162885,5594,2020421,12214,596570,13646,981001,16956,291593,9416,151257,5152,172667,10568,81754,6731,52250,5313,31898,3647,6765,1142,85336,5917,45621,3717,22124,3839,15230,1824,2361,811,60300,4397,28701,3093,18014,2830,11289,1792,2296,824,6964,1722,2861,1304,3435,1029,462,331,206,223,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4825086,3660,1417150,16572,2426414,24036,670193,13996,311329,7405,4064062,16529,1046370,18021,2198123,22008,536006,13042,283563,7121,416311,14044,194999,9852,124204,7910,79457,5233,17651,2304,204041,7539,111597,5419,53097,4896,33379,3095,5968,1098,122108,5988,56060,4486,42333,4943,19780,2182,3935,979,18564,2389,8124,1490,8657,1784,1571,727,212,209,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,807945,1533,217888,5791,429155,8894,112568,5445,48334,2288,679104,5792,156097,5698,386491,8694,92634,5184,43882,2329,68736,4767,31893,3543,22919,2864,11060,1541,2864,633,27680,3144,15587,2241,6611,1801,4560,1006,922,422,29442,3188,12858,2174,12037,2152,4115,897,432,238,2983,1022,1453,656,1097,572,199,178,234,328,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1444527,1824,415887,7971,770595,10404,172061,6288,85984,3080,1198267,8181,291784,7882,697178,10555,133181,5008,76124,3177,145214,7168,74027,5644,41794,4127,22802,3020,6591,1567,54302,3923,30737,2918,13192,1738,8587,1574,1786,649,40467,3272,15996,1781,15816,2577,7333,1355,1322,486,6277,1354,3343,1085,2615,972,158,132,161,144,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2150637,1547,668896,13453,1019818,17065,345179,10313,116744,5227,1654578,16022,463047,11528,842823,16274,251330,9794,97378,4793,376139,14289,158525,10191,133116,8829,71081,5800,13417,2142,23497,3328,11377,2120,5367,1586,6089,1556,664,433,83332,6589,31466,3981,31597,4508,15649,2604,4620,1247,13091,2386,4481,1198,6915,1727,1030,535,665,416,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1085137,1222,302668,6947,575135,10798,145922,6152,61412,3352,928057,7733,228267,7355,526521,10545,116546,5576,56723,3214,89268,7173,38905,3897,29376,4200,17890,2699,3097,788,27863,3240,15304,2560,6393,1718,5825,1149,341,250,35503,3561,18431,2271,10626,2132,5223,1438,1223,583,4446,1242,1761,1061,2219,818,438,260,28,50,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7109723,1110,2360762,17242,3538111,23237,747563,13075,463287,8578,6405718,18575,2027701,17406,3288795,21913,653952,13411,435270,8443,385844,14875,178333,9891,134015,7906,57569,4367,15927,1935,164634,8679,80688,5278,56995,5464,20511,2511,6440,1013,105645,6031,51713,4463,37266,3102,12824,2026,3842,1316,47882,4733,22327,3529,21040,2943,2707,991,1808,613,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1635258,2029,532852,10018,763591,13920,247260,8470,91555,3838,1396505,10597,424306,10574,683135,13357,205205,8245,83859,3873,130422,9802,60077,5618,39989,4931,26383,2997,3973,1302,39843,4063,21588,3144,10984,2164,5909,1415,1362,642,59920,5672,23108,3222,25877,3983,8963,1882,1972,779,8568,2280,3773,1148,3606,1414,800,547,389,398,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15870275,3314,5956069,30650,7154203,44758,1772652,25833,987351,13033,14034944,33275,4942370,38634,6617592,39580,1551019,24453,923963,11991,1068321,25614,558757,16953,323548,14752,145861,7153,40155,3147,407975,12947,251111,9701,100075,6758,44798,3224,11991,1713,233629,12249,142091,8959,61740,5498,22361,2635,7437,2141,125406,8367,61740,5670,51248,4467,8613,1498,3805,951,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7654698,4606,2309611,18992,3783733,30933,1076949,18789,484405,9901,6477948,23218,1749857,20150,3415213,33659,866431,15703,446447,9012,635659,18881,297252,12156,192776,9696,122093,6275,23538,2514,273693,10844,149590,7456,66374,5437,49894,4498,7835,1565,218064,10307,91630,6684,88399,6210,32835,3202,5200,1140,49334,5131,21282,3066,20971,3151,5696,1597,1385,527,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,549738,1085,171846,5321,290227,6907,54454,3326,33211,1928,457046,4775,120935,4666,262439,7071,43846,2946,29826,1868,47416,4014,24737,2911,14694,2389,5977,1475,2008,537,17085,1935,8880,1316,5072,1325,2404,695,729,249,24985,3030,15151,2445,7149,1629,2059,722,626,391,3206,1204,2143,999,873,546,168,218,22,28,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9297513,3414,2845744,23112,4554227,34029,1280378,17134,617164,10059,7975105,18455,2165485,22849,4201078,30227,1048551,15152,559991,9867,838278,17302,417753,12874,221972,11205,159500,7302,39053,3058,310818,11115,177674,7233,72472,5207,49303,4264,11369,1760,143884,7927,70320,4412,48062,4659,20009,2443,5493,1255,29428,3156,14512,1882,10643,2356,3015,801,1258,544,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2979406,2911,809645,12010,1516218,16143,455828,9175,197715,5690,2472205,13985,589673,11859,1347561,13888,356806,8122,178165,5708,289530,11023,123255,6703,95688,6405,58236,4400,12351,1819,119100,6535,55793,4150,32305,3404,26407,3260,4595,1037,87003,5675,37224,3051,34813,4311,12786,2174,2180,656,11568,1948,3700,1011,5851,1533,1593,717,424,343,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3121605,2630,909515,13040,1564664,18529,471416,11149,176010,6037,2550663,14275,641527,13229,1379985,18522,374674,9735,154477,5691,339010,10962,157318,7618,109324,7493,60692,4292,11676,1979,113064,7665,55106,4724,34249,4324,18677,1897,5032,1343,101692,6268,48255,4171,33040,3460,16043,2432,4354,1060,17176,2555,7309,1654,8066,1752,1330,621,471,384,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
