GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001MA,C16005_001EA,C16005_002MA,C16005_002EA,C16005_003EA,C16005_003MA,C16005_004MA,C16005_004EA,C16005_005EA,C16005_005MA,C16005_006MA,C16005_006EA,C16005_007MA,C16005_007EA,C16005_008MA,C16005_008EA,C16005_009MA,C16005_009EA,C16005_010MA,C16005_010EA,C16005_011MA,C16005_011EA,C16005_012EA,C16005_012MA,C16005_013MA,C16005_013EA,C16005_014EA,C16005_014MA,C16005_015EA,C16005_015MA,C16005_016MA,C16005_016EA,C16005_017MA,C16005_017EA,C16005_018EA,C16005_018MA,C16005_019EA,C16005_019MA,C16005_020EA,C16005_020MA,C16005_021MA,C16005_021EA,C16005_022MA,C16005_022EA,C16005_023MA,C16005_023EA,C16005_024MA,C16005_024EA,C16005_025EA,C16005_025MA,C16005_026MA,C16005_026EA,C16005_027EA,C16005_027MA,C16005_028EA,C16005_028MA,C16005_029MA,C16005_029EA,state
0400000US20,2654069,2092,2468576,7938,2340224,9127,91424,5255,73361,5281,18063,2469,22121,2998,18946,2881,3175,876,12349,2214,8670,1964,3679,1265,2458,872,2262,836,196,137,185493,7795,22229,2734,99732,5979,28334,3151,71398,5448,21129,3371,16235,2565,4894,1483,32894,2891,14456,1917,18438,2063,9509,2168,6824,1797,2685,1146,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4066511,2796,3927900,6365,3842747,9353,49407,4754,37663,4147,11744,1847,25769,3789,19274,2849,6495,2180,7105,1383,5175,1175,1930,770,2872,893,2623,862,249,256,138611,6562,28737,3249,51581,3273,15331,2287,36250,2928,25013,4160,14565,2447,10448,2575,24672,3048,11040,2308,13632,2352,8608,2275,4580,1637,4028,1414,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4230220,2141,4059305,7146,3822830,11320,68291,5127,56323,5102,11968,1877,149666,6827,129652,6708,20014,2235,14577,2348,11945,2255,2632,768,3941,1166,3598,1134,343,267,170915,6664,30713,3650,79504,4691,24472,2975,55032,4821,19861,2684,14032,1935,5829,1683,35793,2693,13768,2184,22025,2181,5044,1827,3035,1166,2009,1092,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1258997,1059,1213502,3008,1155082,4894,8133,1553,6773,1482,1360,683,46424,3416,38484,3355,7940,1406,1084,508,961,510,123,146,2779,969,2304,786,475,385,45495,3117,19863,2027,1545,678,813,452,732,513,11818,1898,8330,1656,3488,925,7506,1797,3345,1266,4161,1097,4763,1155,2144,689,2619,887,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5421054,1691,4624957,15083,4343237,17637,139607,7088,117202,5853,22405,2927,83479,6425,71164,5912,12315,2430,37481,4223,32190,4060,5291,1204,21153,4119,19738,4042,1415,580,796097,15094,181811,9810,215716,8110,70980,5611,144736,7690,162722,9744,106948,7403,55774,5767,161851,6857,82326,5388,79525,6155,73997,6546,52527,5462,21470,3574,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6190919,1253,5213455,17450,4671231,20058,282718,8457,208162,8594,74556,5366,191686,7827,169926,7778,21760,2242,52130,4498,45011,4191,7119,1482,15690,2529,14012,2361,1678,601,977464,17497,178653,8863,202247,8402,65926,4718,136321,7452,363372,16611,180273,10612,183099,10400,178486,8025,74306,5458,104180,6501,54706,6546,36756,5036,17950,3266,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9285194,1880,8705543,13539,8359704,15849,155993,6341,126937,5839,29056,3280,110473,5848,96216,5136,14257,1831,27582,2407,23720,2271,3862,1059,51791,3806,44439,3745,7352,1646,579651,13060,126730,6618,98510,5596,33390,3810,65120,5273,150493,8187,91983,5219,58510,4996,104946,5162,50957,4043,53989,4439,98972,6938,43661,3532,55311,5250,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4954466,2431,4582244,9537,4357483,11333,99752,5805,79399,5093,20353,2575,53981,3492,45527,3243,8454,1153,46891,4360,35598,3622,11293,2044,24137,3367,21087,2999,3050,890,372222,9483,75633,4972,88526,4605,25613,2570,62913,4099,51541,5275,34984,3554,16557,2910,94926,5171,39722,3695,55204,4077,61596,5624,33669,4297,27927,3049,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2760957,2020,2700441,5040,2648577,5627,34515,3190,24490,2819,10025,1784,8483,1714,6967,1454,1516,613,3779,1132,3200,941,579,454,5087,1121,3539,900,1548,821,60516,4496,12000,1956,28383,3202,10210,2431,18173,2552,5396,1291,3359,766,2037,1054,12475,2204,5626,1375,6849,1578,2262,1316,1141,704,1121,728,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5608805,2820,5378046,9197,5221876,11824,82999,4514,68011,3940,14988,2140,52963,4207,42930,3431,10033,1940,11651,1692,10545,1591,1106,514,8557,2015,7629,1957,928,594,230759,9145,45068,3700,61143,4882,20202,2702,40941,4064,56604,5515,33403,4200,23201,2937,49780,4413,21238,2704,28542,3235,18164,3526,8972,1965,9192,2608,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,929026,1254,909405,2856,875520,5207,10448,1876,8334,1672,2114,593,12059,2404,9860,2065,2199,820,1007,445,920,444,87,126,10371,2234,10015,2198,356,282,19621,2612,10397,1973,1929,736,1507,642,422,301,4337,1210,3294,968,1043,508,2494,858,815,353,1679,822,464,376,265,236,199,234,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1698792,1551,1587844,5597,1507437,7183,56697,4400,45872,4213,10825,1927,16512,2093,14457,1899,2055,646,4121,1291,3359,1294,762,453,3077,1314,2616,1156,461,441,110948,5742,15506,2505,58603,3893,14327,1776,44276,3289,13725,2947,9293,2285,4432,1247,14079,2084,6331,1757,7748,1661,9035,2919,3450,1256,5585,2067,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2517937,984,2012140,10030,1726191,12520,231931,10133,192475,9897,39456,4827,21793,3181,18560,2908,3233,914,26940,3448,23255,3255,3685,1037,5285,1331,4141,1248,1144,510,505797,10035,72755,5889,271289,8865,81250,5559,190039,8135,39559,5277,24115,3408,15444,3037,110188,5895,59605,4614,50583,4674,12006,3152,5847,1902,6159,2077,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1247886,761,1178950,4396,1128339,5611,15210,2196,11787,1880,3423,1039,31149,2916,26931,2664,4218,964,3468,980,3013,970,455,400,784,488,784,488,0,257,68936,4525,22412,2304,10627,2632,3747,1360,6880,2294,20322,2784,12962,1825,7360,2049,11393,1526,5590,975,5803,1310,4182,1481,2557,929,1625,958,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8263053,967,6430370,18538,5525693,25323,579888,14917,458049,13153,121839,7349,222386,11042,196202,10224,26184,2896,73952,4946,63675,4624,10277,2316,28451,3505,24724,3316,3727,1172,1832683,18517,285329,11781,682639,13672,206943,8170,475696,12965,481915,15798,260586,9810,221329,11337,300315,9135,158191,7646,142124,7418,82485,7461,52671,5619,29814,3938,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1921916,1725,1718035,10131,1198007,12082,407681,11039,359568,11197,48113,4083,10222,1635,9087,1627,1135,482,4658,1229,3610,1101,1048,579,97467,4775,82655,5207,14812,2150,203881,9713,22237,2372,155699,9543,53800,5576,101899,6861,11222,2120,9037,1961,2185,755,11366,1642,5014,1316,6352,1377,3357,2363,2192,1498,1165,967,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18241464,2509,13969187,32811,11753700,34772,1361803,21093,1061787,18381,300016,9607,584555,15462,477616,12865,106939,6978,176775,7342,144538,6253,32237,3617,92354,7876,79064,7206,13290,2709,4272277,32834,1023366,21258,1333220,20723,394526,11510,938694,22072,1038230,18966,507349,13529,530881,13312,698751,14581,235408,8621,463343,11742,178710,12312,106304,9296,72406,6499,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8929538,3786,8216965,15504,7850929,14163,266285,9902,205928,9397,60357,4914,52928,4412,45291,4322,7637,1400,35217,3516,30309,3316,4908,1283,11606,2388,9378,2166,2228,777,712573,14422,108174,5769,380396,10829,116233,7625,264163,10088,90339,8685,63040,6598,27299,3724,101113,5599,48431,3945,52682,4577,32551,5700,21897,5052,10654,2572,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630058,1008,613776,2206,591714,3166,5186,1175,4645,1119,541,292,13253,1653,11185,1425,2068,534,1520,708,1007,561,513,513,2103,770,2074,764,29,49,16282,2048,6417,1178,878,436,406,220,472,305,3028,937,2203,760,825,499,3595,1138,1569,562,2026,969,2364,789,698,493,1666,599,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10820130,2298,10356265,11029,9990407,16612,157461,6415,119057,5926,38404,3109,157354,8776,120832,7082,36522,4669,22944,3058,20204,2810,2740,855,28099,3486,24559,3205,3540,1009,463865,10804,110179,5984,81768,5190,29098,3732,52670,4016,123056,8074,72926,4700,50130,5664,94368,4903,47767,3550,46601,4201,54494,5788,32229,4235,22265,3379,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3497798,2289,3293002,7504,3147065,8953,101714,5809,80949,5156,20765,2677,14981,2152,13664,2090,1317,499,10863,1596,9719,1625,1144,531,18379,2331,16067,2220,2312,712,204796,7360,31178,3481,111480,5528,29015,3119,82465,4895,18928,2871,13992,2381,4936,1408,37976,3064,17324,2027,20652,2499,5234,1301,4038,1102,1196,562,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3602925,2022,3229541,10890,3014778,12875,148722,6322,125028,6299,23694,2763,36421,3848,32131,3458,4290,1199,24168,2408,19819,2051,4349,1082,5452,1493,4847,1443,605,350,373384,10235,70632,5244,161514,7357,45613,3752,115901,7900,57585,5845,36237,4214,21348,3200,73523,4682,29699,3577,43824,4045,10130,3106,5762,1715,4368,1642,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11983239,2423,11250175,15029,10601027,18869,359644,11907,257247,9861,102397,6063,227349,8717,185705,7526,41644,3345,39510,3490,30699,3351,8811,1942,22645,3405,19073,3100,3572,1107,733064,15383,171105,8610,152491,9186,45045,4125,107446,7586,203844,8984,113084,5546,90760,5614,165587,6570,69736,3837,95851,5442,40037,4946,24893,3434,15144,2886,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995774,935,862080,5639,768007,6126,54762,4063,42833,3125,11929,2825,32791,2896,28442,2803,4349,1108,4969,1290,4038,1197,931,534,1551,752,1325,699,226,306,133694,5644,19322,2852,54246,4345,12788,2234,41458,3515,39349,4278,19745,2647,19604,2539,15668,1953,5416,1268,10252,1712,5109,1612,2121,828,2988,1200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
