GEO_ID,B10061_001E,B10061_001M,B10061_002E,B10061_002M,B10061_003E,B10061_003M,B10061_004E,B10061_004M,B10061_005E,B10061_005M,B10061_006E,B10061_006M,B10061_007E,B10061_007M,B10061_008E,B10061_008M,B10061_009E,B10061_009M,B10061_010E,B10061_010M,B10061_011E,B10061_011M,NAME,B10061_001MA,B10061_001EA,B10061_002MA,B10061_002EA,B10061_003EA,B10061_003MA,B10061_004EA,B10061_004MA,B10061_005MA,B10061_005EA,B10061_006MA,B10061_006EA,B10061_007EA,B10061_007MA,B10061_008EA,B10061_008MA,B10061_009MA,B10061_009EA,B10061_010EA,B10061_010MA,B10061_011MA,B10061_011EA,state
0400000US19,36216,3273,28758,3015,13757,2231,8817,1955,4940,921,15001,2122,7458,1364,4058,982,2990,887,1068,550,3400,856,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,45981,3606,35141,3229,15055,2049,9406,1748,5649,1355,20086,2210,10840,1997,5195,1392,4144,1247,1051,428,5645,1375,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,90958,6211,68333,5515,37006,3806,24199,3076,12807,1882,31327,3462,22625,3277,13545,2465,10718,2057,2827,928,9080,1864,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,131054,7282,98138,6158,52328,4880,32693,3868,19635,2507,45810,4002,32916,3302,19426,2897,14796,2369,4630,1249,13490,1906,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,18421,2323,15465,2009,6636,1423,4533,1167,2103,795,8829,1522,2956,1049,1336,662,1232,607,104,114,1620,752,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,146413,8277,107979,6912,33409,3322,21069,2785,12340,1646,74570,5370,38434,4181,17445,2606,13514,2443,3931,1239,20989,3243,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,112199,6252,83065,5289,20663,2729,12393,2086,8270,1677,62402,4466,29134,3190,10461,2103,7808,1908,2653,906,18673,2585,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,181492,6935,140638,6409,55326,4614,34751,3638,20575,2863,85312,5595,40854,3646,17375,2448,14174,2145,3201,978,23479,2905,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,58789,3629,46810,3021,17395,1788,11262,1469,6133,990,29415,2690,11979,1780,4317,1132,3153,1050,1164,383,7662,1661,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,97004,5538,72626,4991,40043,3795,25897,2975,14146,2103,32583,3777,24378,3106,15460,2349,13002,2204,2458,744,8918,1936,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,110072,6975,81559,5443,38167,3401,24258,2972,13909,2029,43392,4013,28513,3889,12702,2299,10089,2030,2613,879,15811,2659,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14488,2222,12288,2108,5462,1320,3408,1027,2054,694,6826,1672,2200,624,1127,475,689,325,438,339,1073,416,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23632,2849,16124,2051,6816,1313,3806,964,3010,795,9308,1474,7508,1609,4338,1260,2892,943,1446,636,3170,894,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,72805,6299,47508,5406,15912,2532,8368,1815,7544,1706,31596,4516,25297,3871,11559,2675,8176,2166,3383,1314,13738,2596,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20520,2997,17437,2693,6132,1902,4684,1703,1448,504,11305,1864,3083,1170,1958,976,1806,969,152,186,1125,540,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,193435,7311,140329,6766,31284,3255,17161,2567,14123,1978,109045,6314,53106,4730,19905,2865,13609,2166,6296,1483,33201,3650,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,54907,4605,45070,4275,20818,3294,13905,2550,6913,1484,24252,2933,9837,1848,4598,1267,3100,924,1498,699,5239,1263,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,426270,11333,250083,10080,64996,4998,35198,3307,29798,3851,185087,8122,176187,7784,63846,4878,43985,3747,19861,2702,112341,6709,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,205160,8565,146138,7022,68617,5143,43546,3933,25071,3059,77521,5134,59022,4973,32052,3980,24934,3845,7118,1441,26970,3148,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6241,1273,4358,1086,2652,831,1990,771,662,343,1706,507,1883,747,878,451,695,430,183,147,1005,523,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,216139,7746,157450,7108,69326,4931,46396,4466,22930,2145,88124,5448,58689,4434,30630,3165,24154,2697,6476,1237,28059,2946,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,77710,4322,57607,3708,29941,2919,19164,2201,10777,1754,27666,3128,20103,2549,9967,1868,8910,1770,1057,498,10136,1690,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,62645,5099,44977,3932,16782,2363,7714,1401,9068,1598,28195,3051,17668,3035,7597,1772,5690,1531,1907,859,10071,1957,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,227664,9027,178802,7955,66144,4860,41931,3814,24213,2531,112658,5677,48862,4315,20824,2358,16736,2311,4088,1027,28038,3230,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,19323,2964,13292,2190,4305,1205,2032,865,2273,743,8987,1655,6031,1919,2394,1109,1921,1021,473,416,3637,1381,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,112941,6260,83954,5659,40943,3947,25510,3210,15433,2320,43011,3857,28987,3108,15786,2817,11955,2253,3831,1174,13201,2126,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11513,1898,7430,1622,3575,1085,2587,859,988,485,3855,1235,4083,1130,2902,904,2686,877,216,243,1181,612,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,149402,7528,107637,6546,53230,4279,32036,3310,21194,2767,54407,4708,41765,4298,20528,2712,16591,2678,3937,1046,21237,2874,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,721698,20530,537651,16113,225595,10344,155783,8412,69812,4985,312056,11747,184047,10512,85457,6630,70629,5887,14828,2166,98590,7466,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,60817,4552,49703,3559,15812,2136,9634,1843,6178,1470,33891,3095,11114,2215,4042,1421,2245,775,1797,1066,7072,1655,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8142,1714,7087,1688,3122,1266,2499,1185,623,318,3965,1033,1055,533,746,367,580,352,166,180,309,271,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,180631,7816,133262,6928,50630,4244,29269,3517,21361,2282,82632,5550,47369,4085,19166,2995,13874,2540,5292,1400,28203,2898,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,117290,7399,86605,6238,27932,3254,17535,2503,10397,1854,58673,4766,30685,3614,13271,2170,9848,1761,3423,985,17414,2540,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,43924,4345,36422,3824,18912,2890,12074,2267,6838,1525,17510,2623,7502,1588,3920,1169,2915,989,1005,591,3582,1124,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,72245,4744,50094,3465,19833,2269,13585,2089,6248,1040,30261,2836,22151,3226,9463,1859,8123,1717,1340,505,12688,2585,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,11287,2223,8334,1767,5356,1380,4495,1232,861,434,2978,1047,2953,1293,700,541,678,537,22,36,2253,1143,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,115377,6363,90826,5603,42399,3642,23309,2949,19090,2180,48427,3829,24551,2951,13815,2231,10586,1962,3229,913,10736,1523,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
