GEO_ID,B14007_001E,B14007_001M,B14007_002E,B14007_002M,B14007_003E,B14007_003M,B14007_004E,B14007_004M,B14007_005E,B14007_005M,B14007_006E,B14007_006M,B14007_007E,B14007_007M,B14007_008E,B14007_008M,B14007_009E,B14007_009M,B14007_010E,B14007_010M,B14007_011E,B14007_011M,B14007_012E,B14007_012M,B14007_013E,B14007_013M,B14007_014E,B14007_014M,B14007_015E,B14007_015M,B14007_016E,B14007_016M,B14007_017E,B14007_017M,B14007_018E,B14007_018M,B14007_019E,B14007_019M,NAME,B14007_001EA,B14007_001MA,B14007_002MA,B14007_002EA,B14007_003EA,B14007_003MA,B14007_004EA,B14007_004MA,B14007_005EA,B14007_005MA,B14007_006EA,B14007_006MA,B14007_007EA,B14007_007MA,B14007_008EA,B14007_008MA,B14007_009EA,B14007_009MA,B14007_010MA,B14007_010EA,B14007_011EA,B14007_011MA,B14007_012MA,B14007_012EA,B14007_013EA,B14007_013MA,B14007_014EA,B14007_014MA,B14007_015EA,B14007_015MA,B14007_016EA,B14007_016MA,B14007_017EA,B14007_017MA,B14007_018MA,B14007_018EA,B14007_019EA,B14007_019MA,state
0400000US32,2596538,3727,674712,8307,31602,2798,37138,3587,34761,2804,37881,3745,37302,3170,36790,3160,35960,2979,35066,3108,40867,3017,35805,3129,32556,3309,38262,3161,35470,2801,40456,3428,137539,6466,27257,2639,1921826,8474,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1275188,2255,326024,4938,17743,2261,15406,1620,15674,1861,17149,2316,16486,1915,14496,2041,14593,1645,19103,2044,16276,1708,16758,1963,19764,2169,17076,2033,17242,1705,18038,2035,73344,3539,16876,2152,949164,4905,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8491134,6966,2298400,15370,175075,6242,115229,6049,110005,5158,108776,5290,118320,4924,108112,4857,115769,5038,117324,5672,120885,6196,115710,5299,121712,6402,123456,4834,124158,5316,120886,5036,476909,10608,126074,6505,6192734,14736,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1981118,3203,560391,6708,27157,2853,28031,2716,28498,2936,27218,3259,29528,2550,29430,2897,30939,3145,30121,2702,28495,2552,23754,2395,29937,2541,33319,2721,27170,2198,29765,2983,130492,4583,26537,3320,1420727,6977,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18708172,8302,5032081,19590,289658,8277,238892,7621,232722,8151,235777,7921,233086,7233,230451,7163,238927,6288,243961,8391,242081,7679,246132,7081,261008,8263,274199,6580,262048,7232,278082,7828,1208124,15559,316933,9749,13676091,19613,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9186046,7005,2526366,14618,143033,6749,122409,5521,120099,6069,133796,6073,129636,5247,132470,5647,120142,6200,130207,5937,129423,5454,126009,5677,134551,5585,127774,4883,123249,5583,125252,5694,617662,13044,110654,5984,6659680,13997,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,647779,1489,169128,3661,9935,1319,9013,1355,7542,1093,8510,1128,6653,886,7302,821,6666,1010,6491,991,8378,1137,7445,1092,8487,1285,8486,911,8987,1045,7208,1041,50384,3113,7641,1316,478651,3550,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11119978,5604,3051177,13977,182210,6268,145370,5605,143905,5629,150325,6239,149439,5941,154248,5129,156515,6030,155234,6325,158380,6068,151470,5718,161761,4977,157352,5350,155315,5971,159946,6181,721131,12188,148576,6294,8068801,13631,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3604347,4013,993212,9778,66016,3143,49910,3140,56923,3397,53985,3696,55662,3090,49265,3299,51792,2987,52471,3485,55276,3799,50009,3658,48214,2541,47425,2805,50142,2995,47558,3292,223546,6683,35018,3230,2611135,9870,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3696905,4018,964277,9844,50716,3570,43268,3693,47677,3773,49013,2912,45556,3323,49968,3203,44769,2980,55932,3438,48378,3628,50106,3267,48380,3536,45236,3100,51245,3339,49547,3489,241450,7549,43036,3463,2732628,9181,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12280721,5484,3209174,16287,198063,5995,151380,5141,146333,4983,150754,5557,153257,4987,154295,5453,150984,5188,151251,5750,156948,5499,160041,5288,170537,5771,171545,4820,168693,4766,167631,5766,769805,14207,187657,7674,9071547,15221,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1019802,2014,279157,4621,13834,2152,10758,1727,14176,1685,11576,1639,11726,1479,11561,1621,11173,1629,12576,1839,12048,1636,14648,1823,11940,1678,16074,1852,12171,1380,12837,1688,84576,3862,17483,2386,740645,4619,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4458821,4206,1201598,9980,68953,3748,69362,5037,59239,4727,59902,3993,61966,4168,58508,3929,60115,3994,66637,4919,59261,3659,59375,3765,61561,4416,63314,4122,59708,4070,67748,4451,276391,7289,49558,3961,3257223,9541,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,781420,1922,213369,3374,13667,1661,8991,1333,10123,1210,10217,1408,10202,1211,11452,1365,11268,1352,11534,1309,12698,1661,10620,1401,12342,1345,11056,1278,11267,1269,11720,1351,46248,2865,9964,1502,568051,3414,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6112740,4905,1598191,11909,85588,5014,79251,3911,79895,4256,82530,4020,84249,4459,84365,4710,84287,4189,87793,4705,85441,5185,80421,4020,94567,4236,83240,4003,78192,3708,87417,5116,345145,8471,75810,4350,4514549,11704,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24123776,12046,7197800,25185,431473,10858,420826,9819,402390,11154,388612,10721,394061,9913,389753,9787,388487,11297,389216,9905,374776,10840,376617,8799,384062,11200,375270,8493,351704,8604,367105,12190,1477123,16494,286325,11426,16925976,23805,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2615239,3264,910416,9163,58049,3271,49240,3159,47950,3503,49085,2753,48059,2698,44856,3203,46848,3200,49390,2604,43683,2900,43840,2992,44043,3209,45811,2406,42024,2789,45858,3432,218276,7747,33404,2552,1704823,8868,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,608128,1162,153914,3117,8786,1098,6066,980,6911,985,5936,939,7256,1065,7223,974,7337,1056,7738,1184,8144,1019,7883,1015,7976,1251,8121,1099,7497,875,9227,1047,39639,2329,8174,1435,454214,3356,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7727526,6289,2121496,15802,128630,5084,107414,5360,97413,4786,103974,5081,97379,4667,102606,5650,107684,5463,102071,5402,105081,5596,101460,5212,106366,5249,106442,4794,106538,4259,105059,5682,508424,11217,134955,6189,5606030,15639,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6479644,6188,1704694,13005,93161,4107,86350,5099,84162,5070,85489,5207,88470,4709,86726,4373,86706,4683,89406,4757,85220,4018,84424,3968,88474,4396,92259,3692,89666,3913,94078,5008,393911,11226,76192,4888,4774950,13576,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1794317,2984,427552,6638,19364,2150,22353,2474,20547,2000,22954,2115,24235,2436,19950,1948,20591,2351,23239,2428,22304,2054,22451,2117,21491,2278,21665,2180,21973,1904,22651,2442,99936,4654,21848,2562,1366765,6996,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5480979,3730,1498366,9454,77982,3744,84981,3681,67584,3490,72511,3307,70183,3144,77673,3579,78455,3701,70428,3623,79797,3472,71134,3579,80159,3880,79106,3308,81257,3141,80594,4332,359276,8285,67246,4168,3982613,9567,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,540935,1746,141936,4151,9313,1487,7310,1365,7441,1283,7532,1329,7874,1159,6118,1115,7609,1300,7452,1430,7270,1090,6054,1050,7468,1232,7245,1292,7740,1075,7291,1468,33705,3031,4514,982,398999,4336,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3592055,4081,995743,9162,55298,3547,45366,3446,47817,3346,51404,3878,50535,3655,47981,3324,50919,3411,56107,3754,55735,3870,53735,3674,53293,3883,53549,2771,51979,3683,54760,3817,230674,7239,36591,2892,2596312,9187,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
