GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001EA,C24030_001MA,C24030_002MA,C24030_002EA,C24030_003MA,C24030_003EA,C24030_004MA,C24030_004EA,C24030_005EA,C24030_005MA,C24030_006MA,C24030_006EA,C24030_007EA,C24030_007MA,C24030_008MA,C24030_008EA,C24030_009EA,C24030_009MA,C24030_010EA,C24030_010MA,C24030_011EA,C24030_011MA,C24030_012EA,C24030_012MA,C24030_013EA,C24030_013MA,C24030_014MA,C24030_014EA,C24030_015EA,C24030_015MA,C24030_016EA,C24030_016MA,C24030_017EA,C24030_017MA,C24030_018MA,C24030_018EA,C24030_019EA,C24030_019MA,C24030_020EA,C24030_020MA,C24030_021EA,C24030_021MA,C24030_022EA,C24030_022MA,C24030_023EA,C24030_023MA,C24030_024MA,C24030_024EA,C24030_025MA,C24030_025EA,C24030_026EA,C24030_026MA,C24030_027MA,C24030_027EA,C24030_028EA,C24030_028MA,C24030_029MA,C24030_029EA,C24030_030MA,C24030_030EA,C24030_031EA,C24030_031MA,C24030_032EA,C24030_032MA,C24030_033EA,C24030_033MA,C24030_034MA,C24030_034EA,C24030_035MA,C24030_035EA,C24030_036MA,C24030_036EA,C24030_037EA,C24030_037MA,C24030_038MA,C24030_038EA,C24030_039EA,C24030_039MA,C24030_040MA,C24030_040EA,C24030_041EA,C24030_041MA,C24030_042EA,C24030_042MA,C24030_043EA,C24030_043MA,C24030_044MA,C24030_044EA,C24030_045EA,C24030_045MA,C24030_046MA,C24030_046EA,C24030_047MA,C24030_047EA,C24030_048EA,C24030_048MA,C24030_049EA,C24030_049MA,C24030_050MA,C24030_050EA,C24030_051EA,C24030_051MA,C24030_052MA,C24030_052EA,C24030_053EA,C24030_053MA,C24030_054EA,C24030_054MA,C24030_055MA,C24030_055EA,state
0400000US13,4165453,21585,2154575,15064,38772,3819,33684,3242,5088,1665,257830,10590,303550,9824,92870,5874,241552,9298,183110,7786,152292,7318,30818,2856,61647,4808,111368,5915,69365,4642,42003,3859,269433,8798,145771,6457,1582,582,122080,7188,201623,8287,112863,6276,88760,5347,168254,7712,34060,3645,134194,6702,102587,5704,121979,5473,2010878,15655,7568,1386,6681,1325,887,501,24526,2742,133609,6157,38950,3063,262761,7954,61603,3842,54616,3986,6987,1355,46237,3789,146557,5402,102190,4272,44367,3464,187572,6740,116276,5501,1764,667,69532,3974,685377,11854,291320,8161,394057,9811,196882,8384,23930,3261,172952,7447,105486,4867,113750,5025,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,638191,8660,326909,5939,7516,1357,7516,1357,0,275,44316,3975,12576,2090,9776,1658,31495,2726,26941,2777,21957,2617,4984,1087,6134,1264,18994,2428,8517,1460,10477,1738,35288,3388,15790,1906,204,205,19294,2678,40694,3565,22612,2383,18082,2998,49913,4317,10382,1766,39531,3974,11777,1736,31489,2722,311282,5631,2860,1165,2860,1165,0,275,4965,1084,5805,1064,6002,1254,41150,3095,10543,1583,9003,1483,1540,561,3904,1101,24823,2303,15046,1612,9777,1668,24650,2441,13981,1746,125,147,10544,1804,96853,5250,41757,3123,55096,3882,48839,3466,7115,1334,41724,3151,16885,2026,24003,2446,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,681907,8831,363800,5981,29048,2456,26551,2386,2497,649,42336,2730,49418,3562,13520,1532,40706,3146,25515,2554,19683,2372,5832,1290,5396,1097,14990,2191,9765,1471,5225,1208,44488,3090,23591,2391,0,267,20897,2498,36756,3153,19790,1973,16966,2135,26086,3008,6439,1302,19647,2644,14689,1786,20852,1874,318107,5701,7670,1301,7177,1241,493,325,4131,887,18761,2029,5452,1373,45216,3606,7242,1455,5630,1274,1612,511,6392,1379,24446,2191,18213,1846,6233,1217,26208,2408,14982,1765,149,173,11077,1698,110532,4860,41928,3168,68604,3873,33339,2825,5208,1030,28131,2663,13127,1579,15591,1836,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5911495,20593,3073368,17518,52226,2955,42354,2800,9872,1332,282107,7708,501958,9608,125520,6631,323874,10440,258400,8607,222885,7727,35515,3107,65444,3955,202357,7166,148803,5586,53554,3889,374675,9191,219916,6377,3900,1006,150859,6714,337748,9277,179498,7384,158250,6874,273413,8962,66918,4435,206495,7597,140570,6982,135076,6209,2838127,11198,10447,1397,8892,1268,1555,627,26090,2597,223546,6790,56202,3594,326253,9625,89354,5212,81244,5031,8110,1270,60426,4257,235995,7453,193364,6598,42631,3748,280238,7457,178841,5995,4134,1034,97263,4382,1018388,14207,400033,9740,618355,11003,257246,9008,54843,3863,202403,7999,149294,5771,104648,4870,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2898761,17568,1507771,12065,37775,2910,31239,2794,6536,1133,149813,6722,381629,8073,54628,3731,167400,5473,111014,4550,92530,4471,18484,1842,25148,2348,63942,4143,40518,3158,23424,2569,119022,5277,64215,4121,594,388,54213,3273,156601,6087,85859,4255,70742,4240,116383,7651,25713,3087,90670,6173,67113,4255,57303,3153,1390990,11832,7459,1241,6892,1269,567,417,16397,1844,148021,5816,19756,2105,171953,6187,36955,3267,32161,3044,4794,1141,20123,1853,92905,4201,71541,3873,21364,2072,96107,5603,57110,3801,692,323,38305,3029,514946,8830,191523,6664,323423,8176,146337,6668,26308,2558,120029,5712,73219,4677,46812,3452,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1540038,9548,799983,6637,54291,2892,52427,2802,1864,611,85934,3471,159981,5143,34719,2737,89708,3976,57895,3372,46155,3003,11740,1560,14121,1886,47274,2655,39709,2455,7565,1123,56261,3197,28837,2070,486,425,26938,2601,86453,4419,48492,2851,37961,2735,50747,4006,15000,2230,35747,3140,35039,3038,27560,2432,740055,6028,9878,1226,9759,1233,119,120,7107,1243,58335,3158,13409,1666,89086,4236,17545,2004,14000,1811,3545,781,15983,1753,74438,3719,66352,3306,8086,1576,46854,3069,28401,2404,206,193,18247,2193,283262,5873,102936,4501,180326,4869,66770,3808,13019,1477,53751,3823,33665,2779,23723,1918,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1373030,9726,711187,7645,43843,2644,36051,2472,7792,1183,77968,4094,124877,4848,26550,2531,78339,4066,47259,2931,36693,2817,10566,1252,16666,2166,36608,2927,25718,2500,10890,1627,61494,3987,37138,2992,376,265,23980,2764,82651,4269,43902,2641,38749,3288,50890,3454,11301,1981,39589,3488,28478,2384,35564,2244,661843,6941,7768,1301,6351,1092,1417,552,8405,1271,44193,3082,10686,1565,80020,4540,14821,1974,12557,1826,2264,620,14681,1959,45745,3485,36326,2979,9419,1565,52249,3386,31499,2682,662,392,20088,2423,258971,6757,103679,4328,155292,5532,60475,4189,11542,1679,48933,4051,32253,2956,31576,3023,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1815971,14352,939679,10445,51188,3172,27781,2532,23407,2123,97812,5623,175331,6690,35319,3575,109414,5111,76939,4956,62399,4574,14540,1760,19750,2185,36824,3106,24607,2566,12217,1804,77480,4744,38848,3629,451,225,38181,3024,102254,5270,51720,3499,50534,3964,68146,4780,13367,1631,54779,4896,45486,3335,43736,3275,876292,8944,6633,1104,5147,1046,1486,516,10279,1765,63498,3634,13053,1933,113275,4961,25546,2375,21532,2198,4014,1028,16540,2092,59854,3519,49755,3415,10099,1404,60765,3832,38156,3369,982,421,21627,2417,342475,7458,126128,5312,216347,6550,81695,4934,10361,1675,71334,4535,43276,3058,39403,2971,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1967523,14502,1014765,10274,75329,4623,18722,2104,56607,4491,141942,7450,127197,5897,40301,3353,97334,5344,82964,5214,66347,4603,16617,2193,14545,1891,40819,3731,22517,2377,18302,2673,84880,5306,44910,3522,416,276,39554,4132,102515,5310,50133,3351,52382,4237,89375,4956,25224,2954,64151,4470,53522,4069,64042,3877,952758,9218,8159,1636,2942,1292,5217,1185,15995,2101,35571,3402,13765,1729,132193,5900,20545,2787,16326,2414,4219,1129,13183,1699,67120,3893,50911,3704,16209,2061,71745,4857,48851,3586,207,162,22687,2669,368195,7809,141710,5394,226485,7344,101651,5600,24614,2398,77037,4860,50942,3251,53694,3604,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641665,6649,320229,4904,13033,1364,12649,1415,384,227,39518,2845,45176,2923,12878,1373,42976,2716,18844,2109,15197,2145,3647,815,6273,1277,14668,1495,10949,1333,3719,705,30003,2445,15473,1892,247,323,14283,1812,45632,3399,23246,2412,22386,2072,22843,2275,5958,1252,16885,2018,12084,1463,16301,1679,321436,4178,2282,585,2282,585,0,230,3311,801,13924,1648,4518,1137,41021,2915,5406,1171,4535,1049,871,393,6091,1027,24931,2246,21155,2056,3776,883,26885,2721,15904,1949,271,298,10710,1538,135355,4686,47472,2996,87883,3688,30214,2503,4485,1091,25729,2329,15519,1782,11979,1588,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2886015,16857,1448574,10573,10320,1775,8812,1695,1508,630,175504,7159,109294,5461,41525,3228,138116,5955,90082,4972,74211,4614,15871,2029,36950,3302,84906,4880,53775,4066,31131,2554,241649,7484,166795,5905,783,473,74071,5393,177369,7085,92420,4937,84949,4647,111192,5837,27117,2978,84075,5468,65536,4257,166131,5841,1437441,11721,2985,861,2886,871,99,106,21500,2339,43887,3516,14939,2087,138178,6051,30445,3061,26238,3010,4207,940,32282,3025,99906,4760,70294,3738,29612,2878,183497,6183,129445,5113,448,305,53604,4047,496323,10717,195418,6783,300905,9145,113665,6170,23708,2692,89957,5768,88905,5643,170929,6051,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3225103,15794,1630581,10850,9131,1412,8159,1295,972,487,157335,8206,207547,6378,58604,3821,177403,5982,89796,5955,71448,5376,18348,2112,46015,3355,121665,6063,88927,4968,32738,3436,245969,7113,173244,5954,1175,545,71550,4201,249295,7235,126655,5213,122640,5081,129321,6414,31008,3292,98313,6668,61257,4016,77243,4333,1594522,14000,3863,974,3800,977,63,103,14399,1942,93617,4411,22136,2218,172871,7595,28448,2862,24617,2618,3831,852,38624,3469,122325,5065,99538,4530,22787,2445,173788,7225,126568,5292,1562,628,45658,3988,645072,12622,244001,7188,401071,9554,138486,7120,28978,2585,109508,6474,83424,5127,57469,3863,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4137510,19370,2098409,14087,44868,3593,38616,3501,6252,1051,177409,5406,492216,9023,79392,4500,234552,8131,127394,5250,100033,4151,27361,2588,36112,2990,94166,4530,60843,2908,33323,3074,209971,6568,116809,5078,1348,506,91814,4588,247117,6980,128328,5002,118789,5116,176711,6739,39260,3362,137451,5896,95367,5062,83134,3607,2039101,12779,12402,2265,11590,2211,812,275,18453,2002,183788,6201,27205,2503,254447,7406,44643,3034,36656,2870,7987,1213,31042,2542,139467,6553,107786,5400,31681,2604,155282,5392,92313,4312,1216,473,61753,3803,769417,11180,275167,7209,494250,9165,214292,7219,37737,2882,176555,6778,108461,4229,80202,3904,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2693645,12020,1381386,8860,55315,2424,51427,2433,3888,670,132563,5664,251273,6227,57364,3661,157104,6032,90230,3677,75910,3715,14320,1578,29443,2571,82461,3861,64993,3534,17468,1694,144154,6185,88420,3974,1317,489,54417,4004,173870,6331,80098,4565,93772,4790,102322,4385,32590,2690,69732,3822,54625,3310,50662,2679,1312259,9237,10371,1130,10069,1115,302,182,13257,1584,112122,4440,21275,1875,159443,5571,26094,2068,22279,1951,3815,788,22657,2022,105842,4764,88092,4373,17750,1828,108126,3954,68365,3107,1255,472,38506,2727,503237,9867,161601,5529,341636,8162,117288,4338,26400,2505,90888,4148,65266,3608,47281,2705,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1175203,12287,603519,7603,29958,2559,19354,2124,10604,2118,71130,4145,106312,5453,23903,2580,62848,4382,52286,3651,41582,3449,10704,1954,10950,1784,19788,2314,11563,1854,8225,1731,40926,3659,17865,2405,158,153,22903,2615,61197,3787,32851,2556,28346,2311,53622,4619,19278,2326,34344,3612,32210,2982,38389,3351,571684,8481,2910,872,2825,849,85,93,5532,1236,44989,3244,9136,1680,74671,4531,13616,1917,11151,1812,2465,819,8625,1426,33108,2960,26871,2651,6237,1133,28842,2955,18516,2199,210,220,10116,1734,228290,8668,88724,5270,139566,6098,60082,4841,16793,2467,43289,4108,30242,2918,31641,2610,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2733876,14184,1380178,11410,38819,3165,33965,2894,4854,986,147582,6216,216460,6707,56583,4339,162625,5919,106953,5125,87499,4943,19454,1554,36899,3287,77308,3960,51924,3269,25384,2610,132180,5039,67725,3854,1097,504,63358,4200,155844,5993,79186,3760,76658,4637,116134,5636,26446,2931,89688,4937,63715,3419,69076,4042,1353698,9096,8870,1140,8255,1076,615,306,14128,2174,93308,5020,22025,2412,167566,7105,32204,3233,25865,2910,6339,1191,27192,2564,113597,5946,89557,5136,24040,2568,108458,5109,62094,3676,1513,539,44851,3580,504723,10417,181242,7262,323481,7540,132557,5211,28862,2836,103695,4958,65365,3666,63705,4220,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,467674,5784,241935,4379,26378,1824,20247,1614,6131,1040,34564,2805,15755,1997,9059,1383,27683,2762,18732,1990,15337,2027,3395,795,4100,952,10669,1506,6992,1260,3677,891,19457,2010,12072,1472,16,25,7369,1492,27344,2037,13849,1690,13495,1510,21014,2156,5669,1044,15345,1989,10047,1458,17133,2021,225739,3653,6763,959,6209,920,554,286,3254,877,4944,912,3207,811,27501,2452,5771,1047,4563,993,1208,506,4538,1029,15585,1431,11935,1359,3650,865,18303,2014,11508,1292,198,205,6597,1285,82937,3814,29244,2424,53693,2890,29125,2992,6567,1119,22558,2663,10624,1188,13187,1834,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,935104,7504,481138,4822,35716,2180,34670,2151,1046,407,51426,3452,65698,3390,20410,1955,53870,3294,44970,2934,35460,2697,9510,1185,10738,1686,27924,2270,21293,1916,6631,1410,43889,3142,25318,2181,45,74,18526,2260,52931,3577,27959,2398,24972,2588,34123,2888,7200,1299,26923,2724,20660,2496,18783,1705,453966,4706,5500,938,5401,916,99,124,4761,1045,28021,2130,6535,1100,54383,3054,9888,1399,7658,1143,2230,686,7686,1180,44396,3262,38819,3166,5577,1040,34635,2789,18970,2244,405,361,15260,1948,175539,5298,61823,3378,113716,4362,39601,3121,7151,1186,32450,3027,22337,2296,20684,2070,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1196894,11450,641807,7873,16278,2029,3273,821,13005,1920,66687,4661,34314,3488,18468,2324,68737,4610,41035,3238,35381,3124,5654,1111,13427,1904,31560,3083,15831,2360,15729,2198,76755,5388,38088,4185,914,881,37753,3366,51912,3739,25527,2717,26385,2536,162291,6819,58724,5117,103567,5919,26328,3159,34015,3686,555087,8099,3498,928,723,397,2775,807,9146,2015,14721,2258,9486,1716,69566,5197,14663,2314,11807,2066,2856,840,6314,1272,41690,2994,24966,2481,16724,2046,49185,4509,27969,3025,410,463,20806,2891,133554,5785,49635,3155,83919,4693,147410,6996,51139,4038,96271,6178,28937,3152,26917,3177,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,684575,6620,353254,5574,4453,1110,4180,1037,273,243,44321,3412,61818,4146,14725,2230,47576,3634,19944,1917,15849,1881,4095,921,6233,966,18674,2084,13673,1944,5001,999,41098,3347,26485,2328,227,193,14386,2205,40291,3267,20737,2560,19554,2165,26670,2911,7339,1205,19331,2840,12794,1677,14657,1787,331321,4136,1515,633,1515,633,0,257,3557,852,23849,2385,6896,1251,45864,3562,6098,1141,5146,1114,952,444,6527,1081,25077,2329,19493,1991,5584,1013,26685,2319,17700,1752,500,334,8485,1503,129215,5019,50393,3309,78822,3877,28698,2429,6911,1176,21787,2128,15690,2014,11650,1757,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4143877,17111,2167070,13039,9715,1685,8591,1545,1124,502,215344,8148,230712,7003,96705,4587,243148,8487,176302,6594,152102,6227,24200,2251,73649,3992,198568,6336,154500,5680,44068,3277,295356,8408,188904,6577,1923,700,104529,5430,249555,8904,126271,6715,123284,6360,171845,6890,48900,3676,122945,6400,87414,4763,118757,4869,1976807,13301,4104,971,3910,953,194,163,19867,2082,143354,6059,49539,3877,210332,6986,59500,4528,53176,4607,6324,1297,50257,3847,171738,6624,137660,6282,34078,3066,212859,7228,144222,5528,1928,605,66709,4693,719318,12440,293264,7492,426054,10030,157953,6047,43692,2966,114261,5645,99726,5522,78260,4476,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,868276,8614,456902,6447,28738,2871,14080,2092,14658,2096,58348,4295,28603,2790,11744,1587,56393,3511,28350,2746,21901,2641,6449,1141,9329,1976,15013,2276,7964,1586,7049,1419,54575,3161,36376,2734,60,99,18139,2437,60619,3752,33829,2663,26790,2698,43065,3793,13961,2017,29104,3360,20471,2576,41654,3399,411374,6501,3808,927,2275,698,1533,603,6655,1422,12398,1778,5420,1324,48427,3934,9274,1705,7436,1598,1838,725,6212,1282,21457,2109,14664,1807,6793,1257,39262,3004,24654,2140,255,220,14353,2400,153452,5230,62545,3429,90907,4614,48810,4328,13902,2074,34908,3788,19890,2402,36309,3016,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
