GEO_ID,B19001H_001E,B19001H_001M,B19001H_002E,B19001H_002M,B19001H_003E,B19001H_003M,B19001H_004E,B19001H_004M,B19001H_005E,B19001H_005M,B19001H_006E,B19001H_006M,B19001H_007E,B19001H_007M,B19001H_008E,B19001H_008M,B19001H_009E,B19001H_009M,B19001H_010E,B19001H_010M,B19001H_011E,B19001H_011M,B19001H_012E,B19001H_012M,B19001H_013E,B19001H_013M,B19001H_014E,B19001H_014M,B19001H_015E,B19001H_015M,B19001H_016E,B19001H_016M,B19001H_017E,B19001H_017M,NAME,B19001H_001EA,B19001H_001MA,B19001H_002EA,B19001H_002MA,B19001H_003MA,B19001H_003EA,B19001H_004EA,B19001H_004MA,B19001H_005EA,B19001H_005MA,B19001H_006EA,B19001H_006MA,B19001H_007EA,B19001H_007MA,B19001H_008MA,B19001H_008EA,B19001H_009EA,B19001H_009MA,B19001H_010EA,B19001H_010MA,B19001H_011EA,B19001H_011MA,B19001H_012EA,B19001H_012MA,B19001H_013MA,B19001H_013EA,B19001H_014EA,B19001H_014MA,B19001H_015MA,B19001H_015EA,B19001H_016MA,B19001H_016EA,B19001H_017EA,B19001H_017MA,state
0400000US21,1493842,9005,143238,6478,116639,5520,102089,5738,101440,4908,90328,4080,87180,4298,79694,4345,80316,4566,65082,3732,122157,5404,146558,5465,162073,5493,89966,3880,41126,3380,35330,2743,30626,2160,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1086416,7235,74748,3895,65993,4396,59804,3623,62053,3598,53411,3193,56579,3962,54363,3775,50101,3379,53123,3329,85935,4408,112941,5201,138782,5720,86917,4336,50428,3516,43469,3041,37769,3131,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,525584,5351,35921,2241,35718,2886,31114,2585,34090,2581,31764,2486,28844,2557,28921,2495,28757,2335,23351,2035,43132,3247,63375,3368,62866,3282,33794,2381,18040,1995,15197,1957,10700,1207,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1271715,7722,52222,3440,38226,2732,39128,2759,46483,3906,46666,3143,44192,3963,40541,2766,44766,3465,42946,3045,91044,4585,129227,5500,178924,5930,144900,6059,98825,4214,113183,4270,120442,4625,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2034673,9806,113045,5498,98567,4859,84949,4249,84310,4187,75096,4723,80301,4283,76445,4453,76475,4134,74405,3717,148174,5715,202506,7673,273793,8262,213258,6862,140029,4894,144615,5508,148705,5048,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3045291,10477,196544,6681,170530,5343,184874,5876,190229,6258,174162,5954,170873,6348,160941,5401,165380,4992,150380,5863,271330,7565,329626,7832,369504,7765,213797,6340,115703,5173,102054,4045,79364,3527,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1841564,7418,89397,4061,89918,3964,86463,4113,87017,3846,86570,3791,93362,3467,86496,3731,93008,4061,78296,3590,158039,4543,212718,5637,266828,6176,166478,3851,91470,4107,84879,3077,70625,3457,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,676270,5957,51082,3980,46298,3480,43726,2651,43609,3740,36098,2916,40718,3018,37410,3062,36254,3105,29895,2714,55313,3632,72686,4133,83542,4180,45491,2853,20659,1933,17563,2018,15926,1720,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1965599,9242,140961,5421,119101,5582,118796,5308,122937,4749,112441,5130,113099,4856,108589,5636,106752,5078,90727,4754,161982,5702,213935,6131,234679,6011,136458,5510,73588,4242,58589,3428,52965,3504,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368618,3964,22986,2029,24225,2447,24707,2408,27285,2620,22868,2007,25181,2324,20907,2209,19281,1653,17725,1843,32597,2669,37365,2441,43821,3206,22931,2060,11078,1406,8737,1390,6924,1119,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,628967,4365,33532,2692,38221,2482,34061,2529,36693,2626,34422,2348,36631,2697,32247,2158,32417,2613,28972,2192,59108,3162,71755,3433,84824,3738,46871,2375,24447,2129,19097,1632,15669,1698,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,631354,5990,38079,3346,26598,2706,31043,2937,33646,2828,30681,2965,32113,3036,29458,3234,31277,2747,27115,2152,52262,4049,75245,4885,85458,4229,56426,3257,30521,2644,27813,2439,23619,2395,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,487879,4505,22132,2071,19857,2117,20849,2367,22243,2210,22210,2104,21980,2401,21443,2154,24564,2876,23124,2067,40169,3299,54309,3138,69854,3641,46830,2732,29308,2566,27050,2217,21957,1873,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2068484,11000,75299,4483,66983,4005,82997,3748,79118,4086,76828,4553,75622,3752,69043,3911,73773,4442,72094,3892,143723,5410,203808,6789,284407,7956,224658,6627,154963,6074,185178,5473,199990,5730,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,385889,4323,25775,2700,21141,2434,21621,2100,21622,2241,20856,2235,21872,2169,18328,2310,21948,2286,17478,1925,31479,2601,39341,2937,44962,3394,28912,2519,19435,2269,17511,1804,13608,1463,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4626813,14397,262079,7850,212233,7470,213442,6771,230414,7106,202443,7131,203409,6475,186944,7009,198539,7509,177913,6165,353329,8201,461050,10728,592909,11909,430587,8272,264084,7563,295614,7931,341824,8072,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2566836,12119,177993,6687,152345,6234,131631,5852,153364,5680,137734,5688,148028,5944,134727,5512,135204,6479,126134,6096,223051,6245,283955,8385,312245,9206,180465,6318,94391,5123,88945,5062,86624,3866,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,258228,3014,17255,1785,15241,1656,12858,1496,15887,1882,12934,1544,15330,1758,13584,1660,13348,1640,11003,1390,22193,1814,30907,2257,35769,1939,20507,1746,8970,1155,6775,1039,5667,955,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3772655,12647,252189,8530,211863,6906,226009,7100,227811,5992,209889,6979,226734,6281,208031,6519,199199,6317,177237,6185,328819,8299,413819,8462,465622,9622,264533,6441,143855,4664,120103,4804,96942,3894,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1074632,6509,78281,3768,69254,3882,67601,3407,70355,3775,63261,3798,62234,3630,60663,3462,57543,2973,50272,3170,97053,3562,116214,4545,120564,4575,70325,3889,33908,2458,30727,2373,26377,2481,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1274522,7125,92790,4919,76577,4678,69368,4914,78596,4268,73620,4219,74279,4375,67214,4291,67888,4159,63932,3616,104952,4735,137314,6511,150319,6302,91629,4389,49528,2890,41245,2559,35271,2984,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4110318,12938,239137,8460,229386,6877,228667,7023,237588,6190,222367,6102,225838,6886,199460,5271,201199,6516,182649,6147,351273,8002,445414,7895,520405,8425,328695,7369,178238,5636,168256,5155,151746,5282,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,330315,4450,22300,2341,17731,1804,15605,1977,17958,2222,13598,1812,15333,1849,14521,1676,14421,1787,10909,1485,27135,2765,35229,2695,46271,3260,28878,2358,18572,1958,17260,1951,14594,1759,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1208269,7810,82439,4594,67916,4068,71420,4571,73803,3706,65033,3411,69794,4426,61277,3962,63690,4118,58426,3659,103768,5230,133833,5479,149982,5355,85951,4027,45571,3280,39822,2950,35544,2797,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,288565,3142,18737,1939,17794,1811,14434,1379,17277,1771,17182,1903,20534,2148,15525,1893,13880,1572,13715,1528,26232,2349,33289,2047,36695,2414,20816,1585,8699,1431,6569,1129,7187,1030,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1932042,10715,155470,6653,132489,5322,126097,5025,121899,4922,118849,5652,114474,5567,106158,5904,105275,5245,89730,4750,160474,6350,199541,5610,212032,7227,122280,4930,58645,3617,53478,3450,55151,2861,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4703246,15488,255386,7183,217532,7108,214953,6315,220648,6765,216722,6998,225201,8027,219722,7382,217496,9001,190561,7143,380139,10137,506036,9476,626953,11467,431708,9380,254636,7528,257980,9005,267573,7283,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,745064,4826,34605,3154,29243,2768,33669,2517,37128,3078,31995,2735,37142,3037,36480,3096,38490,2828,36679,2705,73944,4110,92413,4811,108441,4071,69306,3535,35544,2788,26338,2219,23647,2037,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,247991,2579,17229,1964,15276,1517,12780,1293,15621,1568,12976,1495,14418,1507,12345,1500,13153,1410,10714,1465,20981,1792,28871,2209,31910,2338,16961,1576,9198,1246,8662,1139,6896,1023,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2101478,9975,104959,5545,83797,4043,85638,5008,90989,4439,85088,4224,89412,4394,88221,5441,90827,4787,83334,4388,156387,5243,217103,6347,277594,6873,208167,6298,136482,5002,148095,5674,155385,4850,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2074793,10240,119626,5816,90645,4670,95108,4880,98162,5078,94793,3840,109260,5721,95553,4579,98597,5021,88558,4586,173961,5629,237561,7172,291771,8175,190294,6006,105856,4418,100450,4701,84598,3928,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,700126,5485,70169,3797,54865,3225,55137,3167,52530,3868,45713,2763,42672,3499,35818,2687,38359,2801,33634,2649,55899,3446,67693,4263,72211,3741,35911,2812,18315,1672,11266,1384,9934,1414,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2000937,7982,107629,4902,106508,4381,104367,4133,121434,4640,108255,4571,116634,4535,103276,4381,105661,4515,94422,4359,183484,5548,232635,5430,269655,5334,154660,5256,79789,3246,62679,3229,49849,2734,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,200398,3150,11186,1683,10371,1555,8957,1326,10163,1527,10540,1816,10334,1457,9325,1314,10293,1796,8245,1278,19595,2203,23711,2166,26937,1961,20015,2187,6918,1129,8205,1475,5603,964,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,9983,1420,1707,627,1037,499,998,434,907,453,246,205,380,250,424,278,725,408,269,289,379,290,586,364,704,442,735,413,505,338,334,231,47,81,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
