GEO_ID,B23008_001E,B23008_001M,B23008_002E,B23008_002M,B23008_003E,B23008_003M,B23008_004E,B23008_004M,B23008_005E,B23008_005M,B23008_006E,B23008_006M,B23008_007E,B23008_007M,B23008_008E,B23008_008M,B23008_009E,B23008_009M,B23008_010E,B23008_010M,B23008_011E,B23008_011M,B23008_012E,B23008_012M,B23008_013E,B23008_013M,B23008_014E,B23008_014M,B23008_015E,B23008_015M,B23008_016E,B23008_016M,B23008_017E,B23008_017M,B23008_018E,B23008_018M,B23008_019E,B23008_019M,B23008_020E,B23008_020M,B23008_021E,B23008_021M,B23008_022E,B23008_022M,B23008_023E,B23008_023M,B23008_024E,B23008_024M,B23008_025E,B23008_025M,B23008_026E,B23008_026M,B23008_027E,B23008_027M,NAME,B23008_001EA,B23008_001MA,B23008_002MA,B23008_002EA,B23008_003MA,B23008_003EA,B23008_004MA,B23008_004EA,B23008_005EA,B23008_005MA,B23008_006EA,B23008_006MA,B23008_007MA,B23008_007EA,B23008_008MA,B23008_008EA,B23008_009MA,B23008_009EA,B23008_010EA,B23008_010MA,B23008_011EA,B23008_011MA,B23008_012MA,B23008_012EA,B23008_013EA,B23008_013MA,B23008_014MA,B23008_014EA,B23008_015MA,B23008_015EA,B23008_016EA,B23008_016MA,B23008_017EA,B23008_017MA,B23008_018MA,B23008_018EA,B23008_019MA,B23008_019EA,B23008_020EA,B23008_020MA,B23008_021EA,B23008_021MA,B23008_022EA,B23008_022MA,B23008_023MA,B23008_023EA,B23008_024MA,B23008_024EA,B23008_025EA,B23008_025MA,B23008_026MA,B23008_026EA,B23008_027EA,B23008_027MA,state
0400000US13,2358698,8799,790554,8214,475479,10783,270561,9464,183477,7703,13969,2793,7472,2220,315075,9962,63770,6267,57863,6103,5907,1729,251305,9643,189660,9236,61645,5189,1568144,10186,994870,16053,638329,12382,294561,11455,40525,5322,21455,4653,573274,15551,91805,6810,82286,6668,9519,2044,481469,14619,397871,15390,83598,7456,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,281265,3785,94923,2481,64117,3270,38131,3243,23651,2886,1950,790,385,331,30806,3254,7820,1937,6295,1542,1525,1105,22986,3076,16493,2702,6493,2017,186342,3266,132142,5704,95852,5501,29104,3468,5182,1631,2004,1068,54200,4792,12879,2208,11002,2089,1877,929,41321,4474,34739,4074,6582,1904,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,412625,3487,142567,3197,105903,4316,55269,4187,46019,3763,3006,1142,1609,812,36664,3221,8728,2035,7287,1896,1441,763,27936,3088,20645,2737,7291,1837,270058,3345,201737,5842,129629,6459,62641,4525,6113,2121,3354,1856,68321,5552,14633,2810,13551,2732,1082,574,53688,4531,44724,4379,8964,2097,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2999454,8366,965329,7308,630183,9860,375675,8622,235009,8714,13832,2053,5667,1821,335146,9950,71312,6306,63950,5885,7362,1860,263834,8893,192302,7408,71532,6586,2034125,7709,1380730,14205,934819,15689,385099,13699,45454,4670,15358,2890,653395,14509,127987,7848,110227,7040,17760,3185,525408,14138,427671,13572,97737,7623,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1524549,6108,505755,5851,317861,7903,198628,7222,104709,6253,9350,1783,5174,1417,187894,8074,42573,4493,39381,4166,3192,1078,145321,7533,107147,6661,38174,4558,1018794,6630,676785,10672,456213,11258,184554,8465,24393,2971,11625,2965,342009,9745,68906,5490,59779,5300,9127,2633,273103,8763,219023,8929,54080,4708,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,695575,3752,234793,3254,165879,4128,120938,4319,38669,3587,4102,1077,2170,1012,68914,4130,17792,2466,16526,2377,1266,463,51122,4052,40095,3097,11027,1983,460782,3910,330002,7180,250843,7122,63807,4715,10289,1875,5063,1785,130780,6877,29505,3391,26348,3045,3157,1213,101275,6867,89071,6569,12204,2414,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,693913,3981,238616,4313,160449,5342,100232,5005,55610,4103,3865,1266,742,380,78167,5188,18736,2787,16805,2742,1931,1092,59431,4425,49380,3716,10051,2382,455297,4964,319379,7878,231646,7760,76824,4603,7780,1881,3129,1044,135918,8249,31147,4211,27821,4037,3326,1221,104771,6835,89333,6015,15438,3118,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,957762,5454,319134,4584,197377,5501,112695,5386,70056,4604,8028,1746,6598,1799,121757,5813,25390,2983,22210,3004,3180,1057,96367,5842,65894,5571,30473,3253,638628,6010,421953,9345,268515,8948,112563,7711,25818,3409,15057,2196,216675,8221,45291,4422,37026,4225,8265,1966,171384,7246,123784,6258,47600,4847,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1044620,7503,357576,4719,182426,5931,110795,6164,64103,5052,4835,1433,2693,1042,175150,6391,26821,3413,22392,3284,4429,1321,148329,6472,104335,5176,43994,4090,687044,7369,390654,8933,254249,9219,111005,8060,16120,2740,9280,1734,296390,9708,52685,5648,43744,5052,8941,2171,243705,10043,190203,9307,53502,5816,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,261411,1912,80521,1955,53597,3191,35854,2644,14496,1971,2347,785,900,567,26924,2903,6868,1414,6133,1398,735,381,20056,2683,14386,2259,5670,1577,180890,2207,117676,4583,88766,3858,22297,2480,4169,1091,2444,670,63214,4550,15439,2307,13333,2151,2106,707,47775,4433,39592,4434,8183,2095,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1284216,5910,419077,4747,272716,6483,178654,6710,85708,5730,6703,1487,1651,836,146361,5779,32329,3621,29455,3578,2874,926,114032,5522,87580,5148,26452,3424,865139,6572,554276,11836,409730,12605,124867,7980,16036,2854,3643,1166,310863,10328,58275,5323,54376,5259,3899,1368,252588,9911,209959,9194,42629,5533,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1364253,4598,432786,3767,297424,6463,198693,7238,90536,6144,5648,1456,2547,1044,135362,6343,24021,2887,21973,2792,2048,894,111341,5934,78324,5429,33017,4918,931467,6119,641387,10597,463989,11188,145969,7424,23457,4140,7972,1924,290080,9270,51904,4977,47042,4847,4862,1367,238176,8776,189044,8095,49132,5293,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2227517,6396,690669,6270,437863,8437,276189,8340,135498,6358,16343,2235,9833,1934,252806,7821,51450,4385,44760,4101,6690,1857,201356,7442,154292,7420,47064,4244,1536848,7861,1026869,13269,692371,12974,263320,10644,46784,3957,24394,3272,509979,12520,102713,5993,90433,5683,12280,2043,407266,10786,328528,10022,78738,7062,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1241714,3938,418679,4469,302010,5527,213203,5918,75663,5169,9577,1823,3567,1435,116669,5629,27574,3140,24500,3245,3074,1135,89095,4696,68900,4096,20195,2936,823035,5431,595149,8085,444959,8657,123445,6997,19783,2576,6962,2043,227886,7569,54656,4871,49033,4633,5623,1764,173230,7156,146124,6477,27106,3846,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,703974,4252,235827,4083,119214,4925,70692,4207,42199,3801,4506,1357,1817,807,116613,5029,18359,3029,15917,2752,2442,1036,98254,5132,64721,4623,33533,4395,468147,5232,259227,7767,172863,7332,65787,5328,12815,2969,7762,1863,208920,7677,35015,3956,26369,3513,8646,2320,173905,7130,139561,6896,34344,4348,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1346306,6397,443489,5424,283371,6707,175410,7257,93820,5260,8497,1911,5644,1820,160118,6132,34564,3798,32364,3684,2200,893,125554,5756,94577,6218,30977,3430,902817,6881,605802,11205,423786,11244,144011,8151,28943,3870,9062,1924,297015,10094,62300,5089,54212,5257,8088,1811,234715,9286,197029,8896,37686,4276,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,210037,2213,70646,1663,49684,3179,31478,3016,15726,2028,1596,696,884,565,20962,2735,4529,1040,3824,971,705,442,16433,2619,12938,2394,3495,1173,139391,2402,99255,3866,67840,4059,23589,3180,4509,1348,3317,1495,40136,3548,12114,1847,9434,1811,2680,1191,28022,3492,24188,3345,3834,1275,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,438474,3631,151610,2976,103856,2982,72287,3246,27935,2601,2071,750,1563,692,47754,3060,12001,2091,10968,2114,1033,650,35753,2846,30768,2718,4985,1503,286864,3937,210113,5401,160298,5351,42534,4106,4511,1173,2770,1390,76751,4757,18995,2834,17547,2726,1448,576,57756,3990,50321,3680,7435,2017,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,631706,3742,215212,4345,128869,6664,68055,4847,53570,4691,5333,1728,1911,905,86343,5796,25430,3680,23874,3658,1556,1114,60913,5130,44989,4324,15924,2783,416494,4633,273820,8146,176749,8016,79785,6281,13385,2720,3901,1368,142674,7398,39852,4300,36162,4332,3690,1393,102822,6550,87092,6138,15730,3433,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,275305,2358,81202,2133,58026,2949,40195,2702,15987,2121,1144,545,700,446,23176,2839,6842,1579,6381,1602,461,282,16334,2166,11306,1749,5028,1500,194103,2537,142552,4134,105673,4463,31747,3227,3236,1015,1896,1174,51551,4162,14499,2638,14000,2656,499,408,37052,3515,30715,3287,6337,1677,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1990205,6563,636330,5423,446565,8517,260977,8171,166655,7284,13301,2558,5632,2153,189765,7544,43468,4145,39224,4163,4244,1417,146297,6809,102335,4923,43962,4811,1353875,7105,964920,11062,646170,12987,275334,9025,33368,3887,10048,1664,388955,10537,77608,5767,72237,5654,5371,1482,311347,10918,253578,10619,57769,5133,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,491032,4429,165265,3767,93636,4211,45694,3928,42351,4249,3201,1249,2390,1089,71629,4254,18506,2905,15426,2562,3080,1256,53123,4292,36894,3932,16229,2307,325767,4354,190312,7594,111997,6543,59349,6268,11475,2878,7491,2172,135455,7012,35780,4554,30592,3995,5188,1617,99675,6754,78648,5851,21027,3723,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4125110,8893,1332843,8630,861405,13274,485962,10737,329035,12943,29654,3544,16754,2929,471438,13108,98832,6308,88442,6166,10390,1963,372606,12338,255365,10763,117241,6867,2792267,12054,1817877,19316,1162778,19815,533278,15173,82010,6463,39811,4748,974390,16841,170577,8540,152579,8007,17998,2863,803813,16089,621714,15930,182099,8562,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2160646,8577,730905,7894,455498,8944,264692,9745,172984,8435,12558,1905,5264,1671,275407,7043,55721,5020,50850,4710,4871,1497,219686,7675,163190,6919,56496,5545,1429741,8794,913271,14582,607754,13610,251980,12954,36952,4364,16585,3119,516470,15417,100917,6330,89444,5936,11473,2720,415553,14922,331887,13136,83666,7042,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,145209,1528,54716,1801,40833,2047,28631,2203,9848,1753,1970,1057,384,351,13883,1652,3119,842,2475,791,644,342,10764,1588,8294,1486,2470,790,90493,1930,67575,2705,54308,2698,10983,1692,1212,491,1072,659,22918,2536,4768,1111,4212,1041,556,411,18150,2498,15914,2421,2236,904,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2591203,7044,831703,6490,511827,9299,318427,8437,169337,7047,15732,2962,8331,1975,319876,8527,59468,4975,54756,4725,4712,1200,260408,8867,191520,7695,68888,5758,1759500,9196,1154181,14936,795465,15107,299680,9547,40402,4355,18634,3101,605319,13168,124908,7535,110058,7321,14850,2727,480411,13642,387864,12519,92547,7555,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,876325,4589,300033,4041,188723,5457,103678,4387,74323,4821,7224,1333,3498,1145,111310,5438,23773,2758,20565,2554,3208,1219,87537,5160,62623,4532,24914,3635,576292,5342,381065,8228,249335,9164,105937,5896,18192,3188,7601,1726,195227,7325,42359,3886,36184,3795,6175,1348,152868,6945,117047,5920,35821,4794,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,829199,3917,273053,4234,189086,5729,106951,5126,71693,4491,6546,1521,3896,1257,83967,4642,19855,2959,18267,2889,1588,944,64112,4489,42311,4000,21801,3315,556146,4809,377921,8984,250743,8700,104448,6051,15167,2753,7563,1835,178225,9181,42228,4248,38491,4112,3737,1157,135997,8898,103424,7427,32573,4305,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2669915,7097,847999,6421,541177,8073,338107,8388,177896,6735,16716,2480,8458,1820,306822,8318,60735,4712,54287,4474,6448,1456,246087,8296,172926,7909,73161,5855,1821916,7751,1226996,12029,829188,12373,324962,11757,50889,5351,21957,3109,594920,11594,120699,7087,104584,6766,16115,2478,474221,11930,372200,10655,102021,7564,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,217292,1705,66802,2164,40163,2466,27586,2516,10824,1856,1584,853,169,232,26639,2549,4507,1269,3688,1206,819,482,22132,2397,16567,2396,5565,1877,150490,2315,96982,4205,67472,4089,22026,3020,6840,2427,644,608,53508,4260,9061,1934,7271,1884,1790,868,44447,4055,35028,3743,9419,2029,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1017118,6501,342008,4782,185861,6910,114930,5579,62992,5833,5196,1542,2743,1253,156147,6835,25243,3788,22094,3830,3149,1270,130904,6647,96326,5795,34578,3971,675110,6072,408538,11060,277808,11680,105212,8029,16402,3499,9116,2699,266572,10139,47077,5636,41078,5328,5999,1698,219495,9172,178852,8533,40643,5051,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,192875,2079,66662,1705,45518,2482,33021,2536,10293,1727,1723,689,481,446,21144,2154,3979,1076,3741,1083,238,200,17165,1962,13242,1882,3923,1125,126213,2085,90544,3409,68932,3839,16060,2497,4501,1439,1051,662,35669,3349,10173,2038,9297,2068,876,538,25496,2893,21857,2630,3639,1316,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1406588,8137,467566,6003,284823,7996,161931,7346,103405,6041,10419,1967,9068,2595,182743,7787,34665,4122,29925,3651,4740,1534,148078,6682,100710,6261,47368,3877,939022,8503,597452,11025,388520,10915,163240,7542,29627,3991,16065,2892,341570,9333,62096,5310,51830,4904,10266,2529,279474,9412,215520,8724,63954,6353,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
