GEO_ID,B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,NAME,B17004_001EA,B17004_001MA,B17004_002EA,B17004_002MA,B17004_003MA,B17004_003EA,B17004_004EA,B17004_004MA,B17004_005EA,B17004_005MA,B17004_006MA,B17004_006EA,B17004_007EA,B17004_007MA,B17004_008MA,B17004_008EA,B17004_009MA,B17004_009EA,B17004_010MA,B17004_010EA,B17004_011EA,B17004_011MA,B17004_012MA,B17004_012EA,B17004_013EA,B17004_013MA,B17004_014MA,B17004_014EA,B17004_015MA,B17004_015EA,B17004_016EA,B17004_016MA,B17004_017MA,B17004_017EA,B17004_018EA,B17004_018MA,B17004_019EA,B17004_019MA,state
0400000US20,2140430,3714,258102,9874,106759,6081,11979,1898,44168,3348,50612,3876,151343,7149,13559,1736,62175,4398,75609,4312,1882328,10456,935972,6647,534639,8780,207539,6376,193794,5364,946356,7696,402391,7620,256604,7538,287361,5711,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3326068,4781,560906,13230,240606,8279,22434,2648,81355,5569,136817,5723,320300,9270,17947,2329,94708,5310,207645,7411,2765162,14692,1357364,9261,679811,11847,290865,7711,386688,7712,1407798,9901,538044,8708,342136,7378,527618,9074,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3436560,4678,552053,13957,214264,7113,18248,2194,68389,4563,127627,6546,337789,10852,39221,3968,102922,6126,195646,7107,2884507,14879,1426806,8696,761497,9891,298700,9168,366609,8599,1457701,10884,595275,9832,338145,8209,524281,9349,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1059317,1868,124806,5115,54513,3557,4086,937,20092,2287,30335,2593,70293,3463,2928,774,22653,2526,44712,2621,934511,5557,457034,4141,228371,4765,112670,4589,115993,4357,477477,3977,189653,4027,139153,3630,148671,4204,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4475110,3890,400771,13609,163177,8167,10867,1971,60369,4954,91941,5658,237594,8663,15725,2293,75358,4874,146511,7119,4074339,14528,1955933,9113,1125402,9790,408523,8953,422008,8617,2118406,9427,958555,12433,526866,10568,632985,9690,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5104343,4381,547813,15333,224089,9381,11935,1953,79600,5356,132554,6475,323724,10064,12138,2104,101772,5903,209814,7633,4556530,15640,2208666,11363,1192337,12092,534201,11344,482128,7944,2347864,10888,921986,13227,710140,10676,715738,10958,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7646810,4525,1134021,20526,490984,13502,38235,3858,169898,7652,282851,10142,643037,11286,34545,2591,222730,7967,385762,9182,6512789,21749,3204983,13487,1432126,13410,781504,10878,991353,12666,3307806,12780,1125298,10280,923211,11952,1259297,11482,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4070213,3152,426088,10069,184090,6726,16366,1927,82468,4641,85256,4571,241998,6475,15362,1733,105772,5343,120864,5541,3644125,10812,1818207,8506,990178,9379,456908,8050,371121,7258,1825918,8128,747213,8071,568787,9157,509918,7580,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2217383,3727,424874,15206,168096,8233,19759,3000,47962,3480,100375,6333,256778,9628,25359,3171,61780,4361,169639,6920,1792509,15848,875032,9139,447746,9020,167582,7166,259704,6297,917477,10160,368737,8279,187720,7102,361020,8221,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4592077,5030,625401,14502,269656,9155,24951,2621,99201,5999,145504,7035,355745,8755,28917,3326,120690,5091,206138,7316,3966676,14253,1936164,9418,1003504,10377,441738,10201,490922,8445,2030512,9814,843093,11352,516718,10679,670701,9522,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,772099,3103,102020,6877,47465,4022,3630,722,21348,2859,22487,2553,54555,4217,4676,1348,23019,2173,26860,2828,670079,6651,337741,4512,169693,5325,87517,4852,80531,3233,332338,4099,125005,3682,103686,3911,103647,3376,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1374405,2736,156609,7290,67054,4582,9157,1563,29692,2789,28205,2661,89555,4418,8210,1193,38769,3435,42576,3216,1217796,7110,604824,4957,362607,5248,132729,4534,109488,3689,612972,5077,270929,5414,178893,5878,163150,4021,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2086879,3056,266444,12834,116481,6929,12176,2126,42269,4582,62036,4824,149963,7766,9589,1952,48414,4277,91960,5861,1820435,13674,925161,6877,463793,9221,219033,8538,242335,6825,895274,9790,361419,8237,215512,7756,318343,6306,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1030370,1963,80370,5450,31675,3171,2403,719,11519,1931,17753,2590,48695,3658,2014,768,17425,2191,29256,2822,950000,5324,469261,3921,261715,4946,108823,4637,98723,3834,480739,4017,194510,5059,147857,5261,138372,3646,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6831183,4442,621428,16686,250852,10899,25614,3054,73468,4991,151770,7984,370576,10304,23330,2769,99597,5972,247649,8291,6209755,17549,3014242,11363,1657112,13469,638827,12287,718303,12733,3195513,11731,1246490,15655,812450,13344,1136573,11511,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1570913,2903,276426,13577,123790,6997,15823,2365,41213,4131,66754,5270,152636,8328,12781,2243,43818,4050,96037,5649,1294487,13759,639137,7614,328784,6431,131276,6462,179077,5331,655350,8426,254436,8028,154388,5250,246526,6918,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15163563,7190,2018829,33584,831434,17293,90486,5544,236229,8527,504719,13839,1187395,21968,72074,5509,312783,9663,802538,18184,13144734,35294,6376454,19667,3414022,20056,1322184,16414,1640248,17166,6768280,22291,2725754,21256,1646265,19652,2396261,18546,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7299004,6188,1119818,19538,469321,12446,44456,3744,180919,7640,243946,9380,650497,13382,47421,3812,207985,7154,395091,13300,6179186,21281,3002207,13917,1556529,13296,657127,14459,788551,11216,3176979,15578,1222953,13149,808486,13499,1145540,13986,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,519937,1443,63475,3767,25980,2288,3149,801,11453,1704,11378,1487,37495,2445,3010,693,17060,1737,17425,1512,456462,3908,236320,2586,141997,3358,55389,2592,38934,1962,220142,2803,100287,2772,65577,2562,54278,2499,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8864946,6006,1210158,21498,503559,12555,41175,3257,181952,8205,280432,9006,706599,14029,45397,3936,247571,9386,413631,10779,7654788,23104,3743900,14783,1901418,15386,845553,13831,996929,12743,3910888,15710,1494027,12516,1040030,14666,1376831,12169,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2829542,3350,409211,9809,170815,6127,22686,2595,63605,4321,84524,4033,238396,7841,18945,2253,80826,4825,138625,5477,2420331,10051,1197941,6787,658741,8102,244715,6297,294485,6404,1222390,8417,491852,8931,291629,8593,438909,8029,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3011562,3514,431938,12442,195653,9019,17428,2462,74888,5800,103337,6597,236285,7002,11617,1553,93394,4821,131274,5501,2579624,13287,1270602,9794,594029,8289,328026,7350,348547,8742,1309022,7662,451982,9165,387301,7971,469739,7870,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9902047,5723,1181813,17847,490997,11365,39388,3498,162674,7505,288935,9306,690816,13378,37702,3502,213069,7498,440045,11759,8720234,20123,4255587,13550,2206212,12374,950196,12664,1099179,12106,4464647,14563,1690311,14718,1180770,12911,1593566,16135,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,819146,1845,104485,6575,44965,4098,2635,908,13598,2260,28732,3298,59520,4603,2885,924,18735,2184,37900,3603,714661,6952,343669,4532,170059,4289,83669,4328,89941,4050,370992,5147,144282,4143,105418,4093,121292,4718,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3546752,4424,563156,14981,233033,8997,17116,2279,79437,5948,136480,7835,330123,9631,24441,3233,108906,5393,196776,7326,2983596,15224,1449163,9202,732040,10950,303220,8559,413903,9587,1534433,11241,594428,10212,359917,9494,580088,8931,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,612899,1812,80741,4952,34931,3017,3356,743,14531,2257,17044,2401,45810,3600,3802,1054,20221,2382,21787,2660,532158,5066,269088,3548,162888,3893,57131,3124,49069,2229,263070,3265,118949,3230,74482,3025,69639,2880,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4889140,4816,752973,18509,318129,10336,24839,2690,117224,6524,176066,7830,434844,11971,26685,2910,133944,7701,274215,9533,4136167,19416,2016064,11733,1030051,14583,436581,9547,549432,10541,2120103,12768,827449,11498,509035,10497,783619,11798,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18597872,10521,2819594,33418,1182733,17579,193278,8082,445679,13087,543776,12902,1636861,23143,156567,7630,520370,13757,959924,16960,15778278,36318,7836377,21691,4519497,24207,1608768,21854,1708112,16102,7941901,23204,3330667,25812,1832933,23291,2778301,23202,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1950124,2524,236848,9486,107325,6029,14585,2219,51541,4573,41199,3532,129523,5842,9650,1611,55239,4262,64634,4135,1713276,9239,860221,6693,492349,7565,206177,6553,161695,4502,853055,6247,286375,6660,271280,6364,295400,6521,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,491082,1533,57503,4050,25612,2427,2298,606,10251,1719,13063,1693,31891,2439,1940,626,14004,1626,15947,1806,433579,4301,212719,2788,113796,3167,56669,2817,42254,1847,220860,2830,87581,3130,70549,2736,62730,2662,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6164073,5170,623067,15589,254844,9234,22410,2727,92457,6181,139977,6489,368223,10299,26372,2700,128928,6042,212923,7997,5541006,17036,2705665,11145,1577191,13046,512374,9904,616100,9571,2835341,12683,1218283,13443,696964,13846,920094,11237,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5237336,4921,632083,18638,273632,10387,23668,2778,110703,6482,139261,7210,358451,11887,18325,2730,130450,7487,209676,8779,4605253,19268,2298576,10517,1182377,12883,556404,10915,559795,9227,2306677,13120,845206,12272,660033,10750,801438,10886,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1468997,3022,239884,8752,104591,5478,9137,1835,29873,2845,65581,4084,135293,5662,9416,1860,35293,2777,90584,4741,1229113,9195,607760,6408,288361,6535,110871,5240,208528,6328,621353,5841,217880,5938,130514,4878,272959,6043,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4382021,4224,506615,11001,217153,8168,23896,2773,93869,5145,99388,5157,289462,7486,19806,2244,124332,5055,145324,5514,3875406,12837,1931702,9021,1017272,10662,474066,9130,440364,7155,1943704,8726,777813,9433,581305,8360,584586,6721,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,430815,1949,43699,4318,17148,2477,1777,685,10180,2057,5191,1130,26551,2539,2068,859,11722,1580,12761,2023,387116,4377,200075,2809,115533,3929,46819,3596,37723,2349,187041,2927,80893,3252,52016,2883,54132,2249,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2913809,2744,1221542,16184,541485,9006,55302,3989,108890,4940,377293,8117,680057,10465,29908,2904,93899,4933,556250,9466,1692267,16459,822018,9280,383619,6820,122230,5137,316169,6895,870249,10535,320097,8169,132663,4846,417489,8216,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
