GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001EA,C08406_001MA,C08406_002EA,C08406_002MA,C08406_003MA,C08406_003EA,C08406_004MA,C08406_004EA,C08406_005MA,C08406_005EA,C08406_006EA,C08406_006MA,C08406_007MA,C08406_007EA,C08406_008MA,C08406_008EA,C08406_009EA,C08406_009MA,C08406_010MA,C08406_010EA,C08406_011MA,C08406_011EA,C08406_012EA,C08406_012MA,C08406_013MA,C08406_013EA,C08406_014MA,C08406_014EA,C08406_015MA,C08406_015EA,C08406_016MA,C08406_016EA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019MA,C08406_019EA,C08406_020EA,C08406_020MA,C08406_021MA,C08406_021EA,C08406_022EA,C08406_022MA,C08406_023EA,C08406_023MA,C08406_024MA,C08406_024EA,C08406_025EA,C08406_025MA,C08406_026MA,C08406_026EA,C08406_027MA,C08406_027EA,C08406_028EA,C08406_028MA,C08406_029EA,C08406_029MA,C08406_030MA,C08406_030EA,C08406_031EA,C08406_031MA,C08406_032MA,C08406_032EA,C08406_033EA,C08406_033MA,state
0400000US13,4114847,23689,3686232,24423,3267359,24057,418873,13923,313957,12231,60124,5343,44792,4710,93218,7009,60567,5283,75941,5946,198889,8662,2154452,16722,1910264,17054,1682185,16066,228079,8735,166314,7738,31615,3778,30150,4486,52008,5520,35551,4209,51026,4387,105603,5944,1960395,17114,1775968,16336,1585174,14530,190794,8502,147643,7495,28509,2917,14642,2158,41210,3433,25016,2708,24915,2874,93286,5401,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,658038,8063,527717,9790,437174,8661,90543,5598,66550,4665,14209,2457,9784,1793,43994,4220,29482,3688,23187,3170,33658,4890,350991,5121,285136,6723,242197,5882,42939,3846,31482,3103,6209,1422,5248,1229,17356,2445,14496,2358,15383,2662,18620,4413,307047,6067,242581,5810,194977,5122,47604,3546,35068,2968,8000,1853,4536,1098,26638,2867,14986,2399,7804,1832,15038,1832,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,654351,9215,572306,9239,507226,9334,65080,4005,49330,3978,9002,1690,6748,1355,5344,1223,21554,2819,14890,2114,40257,3944,350296,6154,302013,6101,266638,6529,35375,2691,27000,2686,3572,976,4803,1201,3692,920,12804,2102,9585,1514,22202,2768,304055,5984,270293,6257,240588,6078,29705,2861,22330,2508,5430,1202,1945,600,1652,589,8750,1428,5305,1319,18055,1976,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5790603,23746,4770615,26097,4268164,24607,502451,12100,396988,12047,63917,4374,41546,4627,496783,12170,176930,7995,97068,6075,249207,7603,3037737,18497,2513483,18758,2250319,17947,263164,8500,205162,8054,35133,3078,22869,2977,245990,8427,89139,5670,62380,4628,126745,5719,2752866,13453,2257132,15389,2017845,15034,239287,7537,191826,6689,28784,2774,18677,2512,250793,8834,87791,5050,34688,3626,122462,4548,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2787823,17846,2573950,18193,2337812,17798,236138,8247,183574,7923,29876,3068,22688,2535,23123,2773,62722,4294,34402,3487,93626,4782,1451444,11916,1334183,13124,1208922,12882,125261,5650,97068,5143,14194,2396,13999,1912,10128,1727,34385,3281,24929,2640,47819,3499,1336379,13005,1239767,12203,1128890,11713,110877,5022,86506,5073,15682,1769,8689,1397,12995,2129,28337,2886,9473,1741,45807,3574,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1515823,11740,1347700,11128,1200336,10631,147364,5851,115401,5670,18525,2176,13438,1961,16724,2468,54640,3936,23595,2883,73164,4712,792610,7834,699565,7969,620310,7046,79255,4553,63073,3951,10072,1604,6110,1144,8182,1574,29523,2904,17594,2614,37746,3616,723213,6749,648135,6208,580026,7011,68109,3315,52328,3111,8453,1409,7328,1399,8542,1669,25117,2186,6001,1061,35418,2473,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1372924,11343,1255551,11284,1127331,11975,128220,7734,98932,6873,18907,2317,10381,1596,6795,1633,34646,3218,16046,2023,59886,4477,717223,8163,656012,8224,589802,8108,66210,4559,50488,4044,10532,1756,5190,1031,2731,901,19295,2364,11596,1636,27589,2621,655701,8599,599539,8548,537529,8685,62010,4614,48444,4109,8375,1504,5191,1125,4064,1297,15351,1963,4450,1184,32297,2973,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1820806,17174,1687918,18100,1500173,17611,187745,8726,148410,7971,23060,2486,16275,3117,17429,2649,31907,2935,17630,2474,65922,4936,960706,11645,881058,12868,775750,12162,105308,6096,82505,5154,12548,1722,10255,2243,10369,2070,18133,2020,11579,1936,39567,4336,860100,10206,806860,10184,724423,10064,82437,5059,65905,4452,10512,1704,6020,1386,7060,1307,13774,1877,6051,1365,26355,2889,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1950271,14337,1803473,15912,1591805,15822,211668,9070,158319,7888,29326,3162,24023,2752,28446,3454,37636,3799,38607,3400,42109,3455,1020991,10685,941162,11422,825711,10960,115451,6684,84494,5478,16056,2552,14901,2151,12225,2111,21181,2736,25482,3100,20941,2520,929280,9445,862311,10226,766094,11209,96217,5276,73825,4621,13270,1656,9122,1605,16221,2737,16455,2504,13125,1863,21168,2150,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,615364,6884,549021,7393,494739,6938,54282,3855,45762,3550,4567,1173,3953,733,2954,883,22151,1933,8892,1588,32346,2471,308892,5059,275684,5664,245706,5385,29978,2349,25004,2130,2401,829,2573,689,1349,601,10043,1633,5758,1226,16058,1769,306472,4416,273337,5032,249033,4636,24304,2410,20758,2219,2166,708,1380,482,1605,636,12108,1478,3134,816,16288,1681,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2557335,19868,2208696,19470,1939421,19561,269275,10512,207704,8687,35980,4214,25591,3521,133487,6454,63521,4703,28996,3301,122635,5991,1303066,15785,1133560,14651,993392,13680,140168,7815,103445,6246,20311,3168,16412,2842,59656,5008,32671,3523,17430,2316,59749,3936,1254269,13165,1075136,13623,946029,12767,129107,5418,104259,5406,15669,2494,9179,1582,73831,4936,30850,3102,11566,1855,62886,3860,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3205372,19260,2590018,18576,2339387,17005,250631,9310,202034,8401,28747,3375,19850,2963,290481,9305,148561,6541,42880,3981,133432,5258,1632001,13231,1320775,13554,1196281,12630,124494,6397,99776,5928,14683,2383,10035,1964,142565,6828,75193,4804,25667,2782,67801,4242,1573371,14406,1269243,12721,1143106,12213,126137,5695,102258,5144,14064,1851,9815,1858,147916,5342,73368,4382,17213,2541,65631,3701,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4003428,19255,3680444,18744,3338038,19701,342406,8830,273876,8757,42259,3783,26271,2296,50852,3601,86682,4888,41744,2680,143706,7029,2036387,13910,1871578,13949,1688636,13873,182942,6856,147305,6009,21241,2507,14396,1694,24013,2301,45032,3327,27224,2271,68540,4824,1967041,11989,1808866,12281,1649402,13155,159464,5525,126571,5888,21018,2267,11875,1382,26839,2710,41650,3030,14520,1622,75166,3646,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2666098,12451,2314825,13179,2088371,12999,226454,6988,180019,6474,27254,2581,19181,2160,92173,5377,74464,4229,40834,3721,143802,4672,1372101,8845,1190983,9864,1073837,10071,117146,4799,93984,4145,13902,1816,9260,1506,41816,2975,38679,3166,28868,3078,71755,3116,1293997,10106,1123842,10340,1014534,10330,109308,4203,86035,3720,13352,1565,9921,1597,50357,3729,35785,2594,11966,1780,72047,3480,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1111361,13626,1046999,14108,935393,14291,111606,6156,83054,5635,15412,2152,13140,2342,5019,1446,20155,2539,11101,1644,28087,3116,567443,9071,530063,9756,470402,9450,59661,4269,43624,3517,8101,1676,7936,1678,3293,1272,11692,2307,7284,1334,15111,2450,543918,9402,516936,9364,464991,9666,51945,4054,39430,3724,7311,1373,5204,1339,1726,637,8463,1937,3817,1070,12976,1830,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743623,14858,2497388,14469,2246377,14771,251011,9116,204749,8725,30379,3529,15883,1822,45970,3828,55825,3539,31761,2872,112679,6051,1398162,11783,1264689,11582,1134034,11173,130655,6097,108085,5278,14894,2313,7676,1326,21724,2600,31349,2930,21451,2494,58949,3674,1345461,9693,1232699,11831,1112343,13100,120356,5537,96664,5454,15485,2138,8207,1397,24246,2775,24476,2654,10310,1683,53730,4109,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,458003,5845,392063,6178,347209,6306,44854,3933,35029,3634,6434,1189,3391,983,3334,899,23699,2463,8795,1362,30112,2925,238062,4579,201398,4741,177754,4748,23644,2636,18354,2302,3403,1003,1887,547,1603,635,12669,1829,5882,1138,16510,1925,219941,3716,190665,4157,169455,4236,21210,2441,16675,2294,3031,767,1504,677,1731,743,11030,1509,2913,652,13602,1887,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,937834,8489,855871,8608,763687,8664,92184,4871,71717,4480,12532,2083,7935,1442,5606,1138,25115,2433,11481,1787,39761,2839,485569,5718,441536,5956,396630,5706,44906,3034,34649,2682,6343,1227,3914,967,3005,824,11776,1159,8929,1515,20323,1807,452265,5230,414335,5699,367057,5807,47278,3103,37068,2994,6189,1519,4021,861,2601,810,13339,2049,2552,807,19438,1985,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191986,12734,1064770,14646,932458,15351,132312,6680,109396,6216,12318,2557,10598,2306,38599,4409,21112,3095,23727,3472,43778,4398,644593,8696,569120,10020,499250,10180,69870,4625,55961,3906,7037,1780,6872,1781,21433,3291,12981,2225,16654,3216,24405,3627,547393,8100,495650,8794,433208,9252,62442,4027,53435,3815,5281,1320,3726,1069,17166,2375,8131,1588,7073,1550,19373,2124,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,628044,7757,561177,8338,512450,8997,48727,4464,40721,3939,5295,1181,2711,1154,3637,899,18450,2825,5600,1087,39180,3507,319410,5986,281403,5700,254126,6230,27277,3123,21996,2552,3002,1033,2279,1127,1606,661,9544,1990,4493,1035,22364,2683,308634,5336,279774,5616,258324,5849,21450,2291,18725,2286,2293,528,432,238,2031,636,8906,1482,1107,389,16816,1803,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3801308,21987,3240918,22999,2909946,21071,330972,11525,246929,9986,42183,4088,41860,5148,220603,9680,117346,6424,77000,6021,145441,5723,1985300,16344,1681814,17564,1505863,16319,175951,8462,127172,6834,24065,2926,24714,3230,112864,6477,62827,4235,47624,4469,80171,4221,1816008,16207,1559104,15022,1404083,13938,155021,6751,119757,5792,18118,2411,17146,2980,107739,5964,54519,3929,29376,3331,65270,3345,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,848687,9895,765632,10744,676909,10187,88723,5646,66064,5078,13902,2467,8757,1550,9734,1609,18341,2564,13128,1944,41852,3221,447191,7593,401032,7838,353460,7616,47572,4115,35268,3421,6837,1745,5467,1342,4385,997,9968,1680,9104,1604,22702,2402,401496,6973,364600,7106,323449,6868,41151,3149,30796,2940,7065,1299,3290,719,5349,1148,8373,1573,4024,1014,19150,2152,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9046575,33122,5426930,28171,4810410,23782,616520,13716,481504,11605,74541,5071,60475,4102,2563117,25060,542562,12872,166894,7797,347072,10372,4717477,20418,2882974,19204,2562738,18366,320236,10322,241941,8150,43668,3723,34627,3489,1277616,15533,274323,9674,99474,5895,183090,8317,4329098,23180,2543956,19486,2247672,17802,296284,7200,239563,6599,30873,2951,25848,2479,1285501,18764,268239,7941,67420,4416,163982,6011,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4121671,25131,3793133,23188,3380316,21936,412817,11329,311881,9601,56825,5574,44111,5266,42680,3659,74416,6309,44932,3496,166510,6812,2154317,15444,1964912,16111,1728851,15101,236061,9521,171760,7498,34864,4913,29437,3973,21054,2740,46603,4224,31820,2868,89928,5134,1967354,16796,1828221,15025,1651465,14789,176756,7271,140121,6571,21961,2399,14674,2453,21626,2317,27813,3432,13112,1994,76582,4833,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
