GEO_ID,B27019_001E,B27019_001M,B27019_002E,B27019_002M,B27019_003E,B27019_003M,B27019_004E,B27019_004M,B27019_005E,B27019_005M,B27019_006E,B27019_006M,B27019_007E,B27019_007M,B27019_008E,B27019_008M,B27019_009E,B27019_009M,B27019_010E,B27019_010M,B27019_011E,B27019_011M,B27019_012E,B27019_012M,B27019_013E,B27019_013M,B27019_014E,B27019_014M,B27019_015E,B27019_015M,B27019_016E,B27019_016M,B27019_017E,B27019_017M,B27019_018E,B27019_018M,B27019_019E,B27019_019M,B27019_020E,B27019_020M,B27019_021E,B27019_021M,B27019_022E,B27019_022M,B27019_023E,B27019_023M,B27019_024E,B27019_024M,B27019_025E,B27019_025M,B27019_026E,B27019_026M,B27019_027E,B27019_027M,B27019_028E,B27019_028M,B27019_029E,B27019_029M,B27019_030E,B27019_030M,B27019_031E,B27019_031M,B27019_032E,B27019_032M,B27019_033E,B27019_033M,B27019_034E,B27019_034M,B27019_035E,B27019_035M,B27019_036E,B27019_036M,B27019_037E,B27019_037M,B27019_038E,B27019_038M,B27019_039E,B27019_039M,B27019_040E,B27019_040M,B27019_041E,B27019_041M,B27019_042E,B27019_042M,B27019_043E,B27019_043M,NAME,B27019_001MA,B27019_001EA,B27019_002EA,B27019_002MA,B27019_003MA,B27019_003EA,B27019_004EA,B27019_004MA,B27019_005EA,B27019_005MA,B27019_006EA,B27019_006MA,B27019_007MA,B27019_007EA,B27019_008EA,B27019_008MA,B27019_009MA,B27019_009EA,B27019_010EA,B27019_010MA,B27019_011EA,B27019_011MA,B27019_012EA,B27019_012MA,B27019_013MA,B27019_013EA,B27019_014EA,B27019_014MA,B27019_015MA,B27019_015EA,B27019_016EA,B27019_016MA,B27019_017MA,B27019_017EA,B27019_018EA,B27019_018MA,B27019_019MA,B27019_019EA,B27019_020MA,B27019_020EA,B27019_021MA,B27019_021EA,B27019_022EA,B27019_022MA,B27019_023EA,B27019_023MA,B27019_024MA,B27019_024EA,B27019_025MA,B27019_025EA,B27019_026MA,B27019_026EA,B27019_027MA,B27019_027EA,B27019_028EA,B27019_028MA,B27019_029EA,B27019_029MA,B27019_030MA,B27019_030EA,B27019_031EA,B27019_031MA,B27019_032MA,B27019_032EA,B27019_033EA,B27019_033MA,B27019_034EA,B27019_034MA,B27019_035EA,B27019_035MA,B27019_036MA,B27019_036EA,B27019_037MA,B27019_037EA,B27019_038MA,B27019_038EA,B27019_039EA,B27019_039MA,B27019_040EA,B27019_040MA,B27019_041MA,B27019_041EA,B27019_042MA,B27019_042EA,B27019_043MA,B27019_043EA,state
0400000US13,6084256,7693,5080728,7938,676573,14459,336607,10046,211064,8943,146864,6850,339966,12071,1433903,18878,980452,15341,838494,14331,193015,7789,453451,13845,1489035,17095,1152608,15225,1053716,14916,160496,6947,336427,11111,1481217,18394,1342522,18009,1319286,17711,57668,4400,138695,7662,1003528,4207,252109,7596,247512,7370,109189,4502,244802,7252,4597,1373,339816,7787,337446,7642,217404,7243,331737,7675,2370,896,208051,6287,205446,6252,148911,5285,201580,6042,2605,1077,203552,6102,201593,6153,156504,5697,194523,5828,1959,766,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,894845,3033,701010,3428,51919,3835,42724,3326,30039,2805,15076,2262,9195,1832,190446,6906,166194,6622,142060,6100,33758,3438,24252,2784,238778,5681,214870,5475,197091,5343,28799,2852,23908,2744,219867,7114,206433,6952,201637,6901,10649,1765,13434,2109,193835,1096,38601,3132,37184,3041,21797,2359,36220,2863,1417,716,66128,3777,65085,3741,50565,3468,63114,3577,1043,641,42517,3012,42209,3072,31199,2565,40476,2963,308,219,46589,2493,46300,2398,37911,2529,43854,2297,289,254,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,971300,2963,778273,3097,81576,5151,41681,3754,28963,2895,15347,2368,39895,3368,209999,6597,148728,6384,129098,6078,27400,2330,61271,4626,285256,7218,225512,6516,209806,6183,28553,3042,59744,4388,201442,6173,182057,6193,178242,6179,8698,1483,19385,2686,193027,1713,30179,2526,30094,2515,19205,1822,29756,2554,85,100,66286,3019,66247,3014,47493,2764,65825,3030,39,68,58263,3075,58232,3082,43294,2906,57574,3114,31,41,38299,2757,38129,2748,30289,2396,37212,2752,170,207,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8320095,5332,6770312,5962,739297,14806,420721,11841,260930,10239,179710,7386,318576,9391,1719325,21372,1289881,18258,1053970,16782,290624,8727,429444,10868,2038210,22090,1707189,19879,1490616,17982,282483,9148,331021,11851,2273480,20310,2098080,19296,2043470,18868,87943,5225,175400,8790,1549783,3619,321171,7052,312807,7208,160592,5626,307524,7202,8364,1486,563679,10260,559405,10089,397482,7669,550200,9905,4274,1228,347418,7029,343061,7028,256016,6607,334620,7053,4357,1214,317515,6926,314370,6804,247879,5879,299019,6848,3145,1141,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4144700,5058,3337916,5130,358258,8923,217903,6924,125615,5922,104879,5569,140355,7150,1123580,13110,877198,11829,752185,10939,161615,7112,246382,9166,1024446,14252,851003,12863,770254,12455,117463,5470,173443,6734,831632,12141,775711,12264,756781,12123,34946,2906,55921,4202,806784,2625,163792,4782,161878,4768,102777,4061,160456,4756,1914,737,364606,6956,363262,7027,269599,6493,357817,7019,1344,656,157604,6012,157501,6015,119763,4874,154764,5942,103,123,120782,4967,120441,5003,94165,4688,116969,4697,341,242,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1978915,4029,1550608,3783,113704,4593,77749,3613,51140,2761,31412,3188,35955,3088,460376,9380,389769,8486,335775,7926,71737,4588,70607,3832,543257,8554,482962,7427,436109,7313,68932,4160,60295,3861,433271,10734,413248,10668,405616,10737,17728,2151,20023,1994,428307,1485,66043,3085,65521,3089,45051,2671,65101,3078,522,321,202447,4655,202040,4655,158842,4053,200486,4617,407,237,92582,3890,92380,3898,74471,3770,91626,3904,202,188,67235,3629,67129,3618,54110,3209,65948,3614,106,128,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1793437,5184,1432940,4977,134353,6354,78345,4798,55297,3942,27595,2591,56008,4642,357132,9466,270344,7751,240431,7474,43459,4038,86788,4824,477373,9465,394469,8175,366457,8408,48659,3472,82904,5753,464082,9577,436154,9702,429795,9752,15826,1943,27928,2788,360497,2287,55939,2748,55385,2717,33926,2440,55110,2707,554,392,137639,3719,137072,3785,101576,3162,136014,3706,567,402,91213,3398,90964,3413,71830,3411,89110,3404,249,246,75706,3564,75545,3555,62200,3206,72929,3534,161,211,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2827602,5044,2271243,5459,323695,9582,207828,7041,98869,5468,124119,5822,115867,6839,771005,12085,581639,10753,477690,10277,141457,6658,189366,7333,663404,13410,546373,11352,480993,11076,96338,5084,117031,6329,513139,10502,479919,10099,469689,10146,22933,2505,33220,3283,556359,2379,177276,4923,176725,4873,95552,3853,175483,4711,551,433,198208,5227,197978,5226,142762,5010,195100,5188,230,142,102606,3622,102391,3637,77202,3430,100054,3560,215,179,78269,3687,77872,3752,64239,2845,74711,3777,397,305,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2862590,6197,2324029,6353,355924,10285,208197,7277,113411,5352,110831,5760,147727,7280,782609,13161,552997,10749,458469,10770,122654,6965,229612,10013,654870,13050,507881,12343,450306,11469,86100,4430,146989,7782,530626,11293,484795,10490,472571,10376,23374,2533,45831,4150,538561,2708,145719,4858,144774,4877,61838,3909,143710,4857,945,487,199104,5273,197630,5190,124863,4746,193722,5184,1474,638,99647,4248,98769,4284,70227,3819,95026,4359,878,428,94091,4533,93834,4507,74786,3902,88137,4480,257,280,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,923928,1937,720468,2120,46796,3852,36389,2934,14365,1548,24166,2556,10407,1959,240418,6812,196208,6014,139466,4900,66620,4015,44210,3438,227575,6251,198325,5773,162572,5245,46336,3024,29250,2688,205679,6510,191570,6086,182018,5902,15356,1795,14109,2019,203460,894,40782,2383,40731,2382,21269,1874,40283,2355,51,67,75607,2943,75535,2947,50976,2644,74435,2975,72,76,42767,2519,42716,2515,32323,2633,41786,2380,51,87,44304,2298,44256,2284,37464,2219,42124,2059,48,82,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3794487,4542,3107438,5149,304110,10094,183435,7856,118251,6366,77373,5435,120675,6855,764435,13963,613260,12577,519607,11976,123055,6380,151175,7158,853005,13743,750065,12811,688430,12719,96043,5085,102940,6375,1185888,16332,1122913,16104,1105766,15894,43186,3353,62975,4480,687049,2431,138426,4459,134572,4347,73508,3875,132309,4342,3854,1174,213957,5335,212381,5202,160173,4383,205733,5296,1576,736,137676,5075,135869,5044,110968,4687,130249,4943,1807,805,196990,5139,193616,5168,167371,4528,180783,5117,3374,1180,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4388355,2930,3524567,3720,294610,9850,257847,8724,123901,5951,149940,7794,36763,4753,849117,15231,769457,14754,572643,12844,231323,8855,79660,6720,879017,14933,828323,14824,683993,13393,182321,7718,50694,3762,1501823,16844,1465887,17252,1405857,17072,90631,5630,35936,3705,863788,2153,172225,5870,170964,5718,85560,4258,168082,5759,1261,625,289761,6751,289267,6686,204922,6002,282765,6523,494,456,175109,5226,174941,5248,134634,4605,168531,5262,168,161,226693,6085,226161,6025,182329,5296,209598,5863,532,479,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6471826,4437,5146112,4825,453921,10165,311507,9333,156427,5586,178521,7293,142414,6685,1480604,17197,1152785,15880,920524,14591,302508,8074,327819,9525,1809080,17962,1509823,19136,1309853,17908,281749,7880,299257,8417,1402507,15539,1307878,14746,1274036,14613,68493,4493,94629,4615,1325714,2815,260586,6002,258908,5865,177307,5014,256628,5846,1678,681,509013,6790,508027,6756,399968,6973,503972,6705,986,398,309365,6954,308722,6925,252784,6333,304267,6948,643,346,246750,6788,246063,6825,211410,5933,240602,6841,687,387,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3477158,3565,2820388,3674,172297,6863,123344,6001,68304,3840,61183,4882,48953,3495,686872,10264,588499,9796,482068,8794,135578,5845,98373,3626,986797,10734,883216,10739,779506,11688,139049,6006,103581,4613,974422,12835,933153,12305,908302,12264,43729,3083,41269,3419,656770,2269,101845,4032,100895,4031,65548,3082,100164,4042,950,475,258666,4831,258289,4798,201666,4241,255513,4851,377,345,153052,4273,152609,4294,124369,3910,150187,4261,443,256,143207,4546,142829,4517,119925,3995,138557,4594,378,303,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1850154,4760,1480350,5149,231472,8036,135126,5823,67183,4272,77311,4525,96346,6165,446118,9545,318447,9526,252066,9593,84966,5451,127671,6063,497561,10239,394343,9633,345963,9939,71673,4169,103218,5431,305199,8451,281159,8243,270896,8146,20645,2457,24040,2538,369804,2026,110008,3601,109205,3567,44654,3031,108505,3531,803,438,119611,4054,119362,4126,77148,3716,118180,4049,249,244,78479,3724,78479,3724,56483,3560,76832,3820,0,287,61706,3729,61413,3730,48158,3558,60432,3643,293,258,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
