GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002MA,B08012_002EA,B08012_003MA,B08012_003EA,B08012_004EA,B08012_004MA,B08012_005MA,B08012_005EA,B08012_006EA,B08012_006MA,B08012_007EA,B08012_007MA,B08012_008MA,B08012_008EA,B08012_009MA,B08012_009EA,B08012_010EA,B08012_010MA,B08012_011EA,B08012_011MA,B08012_012EA,B08012_012MA,B08012_013EA,B08012_013MA,B08012_014MA,B08012_014EA,B08012_015EA,B08012_015MA,B08012_016EA,B08012_016MA,B08012_017EA,B08012_017MA,B08012_018EA,B08012_018MA,B08012_019EA,B08012_019MA,B08012_020MA,B08012_020EA,B08012_021MA,B08012_021EA,B08012_022EA,B08012_022MA,B08012_023EA,B08012_023MA,B08012_024MA,B08012_024EA,B08012_025MA,B08012_025EA,B08012_026EA,B08012_026MA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029EA,B08012_029MA,B08012_030MA,B08012_030EA,B08012_031MA,B08012_031EA,B08012_032EA,B08012_032MA,B08012_033MA,B08012_033EA,B08012_034EA,B08012_034MA,B08012_035EA,B08012_035MA,B08012_036MA,B08012_036EA,B08012_037EA,B08012_037MA,B08012_038MA,B08012_038EA,B08012_039EA,B08012_039MA,state
0400000US13,3919135,22428,100172,6566,318675,10039,511515,13518,626222,14421,582943,11958,234873,8546,557962,15791,119593,5828,146216,5566,362891,9594,258797,12532,99276,5305,2055536,15362,54088,5093,150871,6511,248073,9216,311349,9579,298493,9568,125517,6958,302843,10293,65635,4350,78160,4252,209628,7605,151425,8976,59454,4167,1863599,15700,46084,3728,167804,6923,263442,8310,314873,9279,284450,8306,109356,6070,255119,9411,53958,3727,68056,4323,153263,6024,107372,6228,39822,3158,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,623637,8382,14948,2088,61691,6000,84012,5785,88062,4637,89805,6099,29084,2744,121148,5036,14374,1800,21646,2583,53674,3771,34791,3232,10402,1851,331666,5822,6800,1480,31244,4403,42750,3832,46437,3628,49105,3942,16170,1944,68655,3913,8189,1317,10948,1809,28184,2963,17070,2092,6114,1439,291971,5673,8148,1401,30447,3240,41262,3780,41625,2784,40700,3591,12914,2042,52493,3461,6185,1195,10698,1522,25490,2355,17721,2296,4288,880,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,629635,9312,39981,3611,101310,5286,119399,5334,102945,4819,79962,5007,31927,2632,70361,4365,9480,1642,14211,1443,29221,2795,19322,2101,11516,1654,338156,6110,20709,2454,52675,3300,61192,3899,53684,3306,42216,3740,16251,1699,41092,3591,5136,1082,7822,1128,16101,1866,13161,1674,8117,1414,291479,5983,19272,2261,48635,3635,58207,3762,49261,3347,37746,3717,15676,1957,29269,2570,4344,1039,6389,1165,13120,1815,6161,1305,3399,814,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5543452,22025,163202,6260,547295,11778,715664,12604,739579,14223,720792,15579,305610,8166,783112,13104,163480,6566,259704,9606,545956,11864,445194,9275,153864,6867,2903287,18794,82204,4316,253070,8036,347787,8518,359199,9831,373797,10624,157198,5594,425763,10714,89668,4410,150150,6698,312469,9587,260289,8203,91693,4561,2640165,12042,80998,4304,294225,8141,367877,9021,380380,10436,346995,10106,148412,5407,357349,9032,73812,4174,109554,5612,233487,6944,184905,5832,62171,4323,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2751580,18216,105422,5335,333253,7690,431546,10715,445659,9736,418286,10569,185133,6389,331163,9285,69784,3710,91401,5119,180295,6687,110377,5181,49261,3863,1438060,12482,55460,3996,159336,5683,212128,7708,219753,6436,219625,6969,93525,5008,179217,6718,38061,3101,50762,3797,107231,4764,69681,3676,33281,2931,1313520,11960,49962,3125,173917,6076,219418,6166,225906,7895,198661,6599,91608,4240,151946,5947,31723,2509,40639,3099,73064,3640,40696,3413,15980,1925,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1440541,9759,99995,4401,252471,7290,276408,8511,241009,6838,199701,5758,80776,4588,124094,4455,28618,2234,28694,2474,53997,3474,32289,2822,22489,2124,750244,6872,54249,3112,127091,4721,143053,6322,121022,5461,102406,4404,40605,3097,66601,2753,16027,1736,15031,1693,30144,2513,19739,2137,14276,1458,690297,6190,45746,2676,125380,5312,133355,5475,119987,4068,97295,4453,40171,2854,57493,3369,12591,1300,13663,1627,23853,2246,12550,1631,8213,1280,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1299028,9549,84701,4035,212815,7016,241969,8160,227957,7018,195964,6892,74228,4650,124356,5469,21832,2257,26885,2142,46616,3544,23733,2197,17972,2089,684318,7402,43424,2656,103822,4572,123943,5378,121505,5833,100481,4590,40988,3079,68526,3873,12384,1649,15585,1585,27172,2649,14754,1631,11734,1516,614710,7006,41277,2770,108993,4999,118026,5461,106452,5462,95483,4644,33240,3186,55830,3055,9448,1400,11300,1442,19444,2092,8979,1269,6238,1042,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1737455,15578,67761,3668,200658,7695,278874,9104,303758,9277,281553,8360,111579,5246,215481,8760,42311,3111,47205,3552,99463,4944,56587,4092,32225,3103,906939,11738,36000,3078,94060,4689,136829,5424,151303,7133,149157,6089,57313,4021,116779,6286,22499,2249,26802,2676,57800,3654,36252,2914,22145,2412,830516,8744,31761,2181,106598,5632,142045,6118,152455,5567,132396,5078,54266,3130,98702,5090,19812,2051,20403,2036,41663,3236,20335,2229,10080,1591,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1890069,14648,63303,3425,206840,8046,309225,9200,322603,10878,289894,7238,98802,5807,240774,7665,37778,3079,47272,3559,125575,5939,93109,5489,54894,3912,985144,10207,30969,2620,96949,4802,150597,6138,159038,6242,148358,6350,47145,3788,123791,5207,19853,1906,25817,2713,75102,4669,64018,4550,43507,3251,904925,9914,32334,2693,109891,5963,158628,5999,163565,7354,141536,5775,51657,4023,116983,5676,17925,2103,21455,2576,50473,3996,29091,2872,11387,1748,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,595242,6121,32193,2631,80564,4844,94323,4492,87360,4523,85958,4342,34315,2738,68199,4665,14979,1735,21171,2205,36574,2627,26323,2573,13283,1659,299916,4678,14960,1850,38893,3339,43745,3266,40955,3338,43811,3246,17218,2081,35038,3021,7422,1127,13322,1644,19882,2060,15168,1826,9502,1433,295326,4432,17233,1785,41671,2959,50578,2874,46405,3087,42147,2859,17097,1724,33161,2694,7557,1182,7849,1263,16692,1724,11155,1582,3781,787,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2725311,17461,48534,3910,180472,6961,267030,8370,332456,9651,364211,9643,168999,6530,406029,11294,99361,4816,143671,6105,319218,9090,283604,8783,111726,5183,1383656,11532,25046,2556,81946,5170,123628,5443,158855,6950,171525,7316,86021,3946,214545,7991,52463,3574,77118,4553,169248,6767,159690,6519,63571,4058,1341655,12631,23488,2592,98526,4161,143402,6615,173601,6653,192686,6706,82978,4737,191484,6782,46898,2992,66553,3955,149970,6817,123914,5856,48155,3559,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3018114,17575,88242,5726,276862,10022,411368,11034,393394,10677,417022,9941,182513,8017,414157,10463,95240,4874,143195,5743,283568,8032,235028,8600,77525,4592,1534632,12866,40101,3398,125619,6105,189159,6845,188801,7020,205819,7265,93890,5228,221350,7035,50619,3258,79450,4402,157750,6449,134269,5910,47805,3457,1483482,14885,48141,3678,151243,7667,222209,8058,204593,7086,211203,6976,88623,4943,192807,7793,44621,3085,63745,3809,125818,5513,100759,4924,29720,2734,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3901063,19705,139033,6377,420182,10794,591108,11052,624949,9928,605292,11994,276278,7220,498347,12053,117017,5103,128863,5736,267876,7719,163585,5844,68533,3893,1997009,14206,69191,3903,196485,6475,278860,7608,307988,7672,308444,7720,138120,5879,264506,8191,61735,3575,69356,3692,152092,5991,104488,4659,45744,3190,1904054,13268,69842,4514,223697,7647,312248,8275,316961,7211,296848,7462,138158,4711,233841,7325,55282,3360,59507,3799,115784,4407,59097,3336,22789,1896,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2506192,12398,108711,5159,318664,8276,385323,7863,389611,9178,370120,8920,173241,5783,311318,7461,70495,4102,91463,4159,157662,5503,86586,3915,42998,2413,1293001,9463,58580,3375,146092,5442,187133,5710,199026,5623,186606,6586,88625,3662,167257,5366,40761,2742,48171,3023,90716,4310,51669,3027,28365,2172,1213191,9057,50131,3308,172572,5896,198190,6065,190585,6655,183514,5894,84616,4077,144061,5152,29734,2756,43292,2759,66946,3358,34917,2827,14633,1489,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1130530,13511,48556,3733,137477,7419,172916,7275,184797,7329,171110,6450,67136,4058,145186,6679,25376,2710,30117,3459,70856,4765,50515,5247,26488,3055,584195,8672,26463,2684,66490,4313,81320,5630,89370,5009,85817,4676,33285,2784,79445,4763,12937,1807,18084,2865,41727,3468,29833,3237,19424,2636,546335,8912,22093,2717,70987,5229,91596,4878,95427,5314,85293,4222,33851,2881,65741,4406,12439,1747,12033,2188,29129,2790,20682,2925,7064,1201,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2593734,14249,108855,5437,309976,9357,400577,10091,421725,9650,386524,9026,169522,5692,338409,9141,75969,3927,88242,4753,161435,7141,87416,4814,45084,3726,1318435,10407,53044,3597,144640,6132,193867,7969,211476,6796,188866,6503,84466,4098,180414,7068,40565,2835,47495,3264,89180,4257,54303,3660,30119,2842,1275299,10272,55811,3925,165336,6529,206710,6731,210249,6640,197658,7002,85056,4043,157995,5384,35404,2657,40747,3353,72255,4508,33113,2458,14965,1789,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,429792,5925,34446,2855,87366,4590,90449,4313,74268,3977,48504,2913,17168,2152,33489,2860,5660,984,4629,942,12325,1553,10883,1678,10605,2024,222697,4340,18739,1985,41588,3241,46369,3537,38285,2788,25152,2235,8305,1505,19079,1946,3081,754,1832,587,5974,1005,7164,1420,7129,1344,207095,4325,15707,1626,45778,2900,44080,2673,35983,2644,23352,2047,8863,1414,14410,1746,2579,659,2797,672,6351,1107,3719,802,3476,1016,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,881634,7644,59898,3256,150885,5232,160266,5627,161166,5214,137013,5018,50973,3176,79141,3794,12910,1457,14465,1469,27100,2172,17761,2082,10056,1403,455971,5352,32622,2030,72544,3471,80662,3709,83434,3961,70181,3361,27136,1898,41072,2989,6773,1209,7804,1177,15749,1533,10830,1650,7164,1188,425663,4978,27276,2125,78341,3529,79604,4304,77732,3310,66832,3724,23837,2245,38069,2546,6137,869,6661,851,11351,1347,6931,1135,2892,646,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
