GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001MA,B20005H_001EA,B20005H_002EA,B20005H_002MA,B20005H_003EA,B20005H_003MA,B20005H_004MA,B20005H_004EA,B20005H_005EA,B20005H_005MA,B20005H_006MA,B20005H_006EA,B20005H_007EA,B20005H_007MA,B20005H_008MA,B20005H_008EA,B20005H_009EA,B20005H_009MA,B20005H_010MA,B20005H_010EA,B20005H_011MA,B20005H_011EA,B20005H_012MA,B20005H_012EA,B20005H_013MA,B20005H_013EA,B20005H_014EA,B20005H_014MA,B20005H_015EA,B20005H_015MA,B20005H_016MA,B20005H_016EA,B20005H_017MA,B20005H_017EA,B20005H_018EA,B20005H_018MA,B20005H_019EA,B20005H_019MA,B20005H_020EA,B20005H_020MA,B20005H_021EA,B20005H_021MA,B20005H_022MA,B20005H_022EA,B20005H_023EA,B20005H_023MA,B20005H_024EA,B20005H_024MA,B20005H_025EA,B20005H_025MA,B20005H_026EA,B20005H_026MA,B20005H_027MA,B20005H_027EA,B20005H_028MA,B20005H_028EA,B20005H_029EA,B20005H_029MA,B20005H_030EA,B20005H_030MA,B20005H_031EA,B20005H_031MA,B20005H_032MA,B20005H_032EA,B20005H_033MA,B20005H_033EA,B20005H_034EA,B20005H_034MA,B20005H_035MA,B20005H_035EA,B20005H_036MA,B20005H_036EA,B20005H_037MA,B20005H_037EA,B20005H_038MA,B20005H_038EA,B20005H_039MA,B20005H_039EA,B20005H_040EA,B20005H_040MA,B20005H_041MA,B20005H_041EA,B20005H_042MA,B20005H_042EA,B20005H_043MA,B20005H_043EA,B20005H_044MA,B20005H_044EA,B20005H_045EA,B20005H_045MA,B20005H_046EA,B20005H_046MA,B20005H_047EA,B20005H_047MA,B20005H_048EA,B20005H_048MA,B20005H_049MA,B20005H_049EA,B20005H_050EA,B20005H_050MA,B20005H_051EA,B20005H_051MA,B20005H_052MA,B20005H_052EA,B20005H_053EA,B20005H_053MA,B20005H_054MA,B20005H_054EA,B20005H_055MA,B20005H_055EA,B20005H_056EA,B20005H_056MA,B20005H_057EA,B20005H_057MA,B20005H_058EA,B20005H_058MA,B20005H_059MA,B20005H_059EA,B20005H_060EA,B20005H_060MA,B20005H_061MA,B20005H_061EA,B20005H_062EA,B20005H_062MA,B20005H_063EA,B20005H_063MA,B20005H_064MA,B20005H_064EA,B20005H_065MA,B20005H_065EA,B20005H_066MA,B20005H_066EA,B20005H_067EA,B20005H_067MA,B20005H_068MA,B20005H_068EA,B20005H_069EA,B20005H_069MA,B20005H_070MA,B20005H_070EA,B20005H_071EA,B20005H_071MA,B20005H_072MA,B20005H_072EA,B20005H_073EA,B20005H_073MA,B20005H_074EA,B20005H_074MA,B20005H_075MA,B20005H_075EA,B20005H_076MA,B20005H_076EA,B20005H_077MA,B20005H_077EA,B20005H_078EA,B20005H_078MA,B20005H_079EA,B20005H_079MA,B20005H_080MA,B20005H_080EA,B20005H_081MA,B20005H_081EA,B20005H_082MA,B20005H_082EA,B20005H_083MA,B20005H_083EA,B20005H_084EA,B20005H_084MA,B20005H_085EA,B20005H_085MA,B20005H_086MA,B20005H_086EA,B20005H_087EA,B20005H_087MA,B20005H_088MA,B20005H_088EA,B20005H_089EA,B20005H_089MA,B20005H_090EA,B20005H_090MA,B20005H_091EA,B20005H_091MA,B20005H_092EA,B20005H_092MA,B20005H_093MA,B20005H_093EA,B20005H_094MA,B20005H_094EA,B20005H_095EA,B20005H_095MA,state
0400000US01,2612741,2829,1264059,2151,591849,8391,54,89,591795,8381,1947,721,1027,426,3656,1005,3988,1234,10106,1648,10124,2123,13963,2037,10841,1985,25950,2687,16253,2226,40354,3293,48780,3898,45052,3423,46387,3510,34353,3315,45774,3670,52769,3886,42476,3659,59545,3771,78450,3970,672210,9309,400585,8209,271625,7999,44429,3896,30002,2726,26232,2755,19830,1976,29158,2837,14321,1981,13947,2207,8813,1458,16157,2491,5263,1143,11882,1941,10734,1719,6378,1247,7049,1347,3452,1045,4957,1075,5336,1133,3209,1085,4841,1057,5635,1165,1348682,1973,413017,7793,31,55,412986,7796,495,241,1168,548,4014,1119,5679,1183,12946,1955,12788,1883,20454,2536,16588,2145,29481,2789,21317,2467,45614,3702,41202,3142,37260,3151,35817,3144,22819,2131,25608,2408,24918,2700,18320,2371,21592,2475,14906,1763,935665,7887,613522,8624,322143,7235,61818,3230,47107,3177,38639,3243,27815,2558,29234,2179,18459,2167,15889,2045,10157,1489,14902,1885,5720,1351,9545,1484,10748,1642,6040,1066,6843,1385,4441,965,5284,1036,4439,1157,1183,711,2142,651,1738,756,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,369778,1295,196262,939,100881,3866,155,164,100726,3861,171,201,258,246,410,323,264,209,1779,619,284,223,911,662,993,504,3038,1080,1971,699,4911,994,6700,1416,3451,895,6127,1051,3649,993,6505,1235,13322,2170,11031,1839,15417,1728,19534,2312,95381,3823,33280,2276,62101,3291,6071,1121,6231,1323,4883,1189,2212,854,3946,790,1811,636,3456,854,1547,600,3983,1029,1192,618,3099,912,1820,669,1421,581,3091,1073,1562,595,2994,889,3056,1000,1946,738,3206,740,4574,1154,173516,854,64863,3040,19,33,64844,3041,361,321,431,468,368,280,596,334,1495,554,1114,505,1935,860,1195,518,1989,622,1605,641,3909,792,4530,967,5206,1172,6576,1602,5287,1090,5194,1128,5703,985,3932,971,8110,1364,5308,1012,108653,3133,48830,3035,59823,2875,7558,1132,5744,1035,6904,1344,3807,900,5625,1171,3139,860,2621,836,2162,833,3803,909,1374,575,3983,982,2882,810,1909,632,1729,619,1337,527,1138,498,1541,498,761,434,1288,603,518,408,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3105306,3007,1525285,2410,660548,8981,170,170,660378,8961,1635,608,761,345,4802,1212,4806,1174,9144,1826,6648,1650,17610,2557,11138,1682,23745,2591,17187,2307,35699,2981,43641,3559,44273,3799,52466,4862,38498,3191,47498,4550,65455,4673,45431,3870,83766,5117,106175,4790,864737,9089,513411,8056,351326,8677,57204,4857,35746,3451,35167,3466,25308,2885,33752,3143,14247,2429,17711,2459,10147,1683,17231,2452,7909,1528,15987,2145,16132,2270,11496,1706,9555,1646,5469,1276,6617,1257,7317,1336,5277,1099,7147,1715,11907,1984,1580021,2367,492549,10862,61,102,492488,10844,1365,590,548,345,3935,1115,3943,1124,8310,1414,8344,1918,14787,2371,10453,1818,25559,2658,18021,2689,42026,3615,53789,4403,50747,3168,46122,3491,30736,2940,34313,3389,41673,3372,26286,2588,40584,3129,30947,2722,1087472,11411,688137,8843,399335,9797,67713,4693,47022,3609,42100,3101,33417,3001,41167,3319,18354,2794,26240,2800,11233,1584,19725,2325,7555,1110,17222,2100,14371,1867,12759,2234,10181,1855,6006,1262,6493,1097,7691,1593,3465,910,3333,987,3288,924,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1763984,2595,856427,2300,387003,6224,15,24,386988,6224,1107,542,591,364,3155,888,2508,824,7638,1568,4994,1187,14509,1885,10862,1732,21189,2475,12659,1456,31625,3060,37829,2781,31963,2915,35884,3455,24505,2804,25674,2574,30481,3092,24085,2394,30316,2681,35414,2796,469424,6269,282401,5562,187023,5699,34789,3373,25492,2926,19527,2082,13135,1953,17948,2008,8653,1775,8404,1548,4197,904,8891,1582,4278,1200,9545,1748,7220,1395,4747,1153,3966,930,2135,699,3477,1222,2655,747,1807,653,2905,896,3252,801,907557,2039,293497,6039,0,273,293497,6039,526,276,809,379,2437,897,4433,1046,10686,1740,11879,2193,16720,2196,15567,2269,25988,2595,16108,2106,35625,2742,31871,2787,24890,2612,22219,2384,14348,1642,13801,1604,14632,1907,11869,1666,11895,1594,7194,1227,614060,6019,385131,6380,228929,6704,48325,3920,27809,2618,29294,2828,22033,2339,26484,2496,12083,1621,14439,2036,6436,1432,8542,1754,2975,876,5985,1330,5824,1079,4298,1104,3657,912,2862,814,1921,689,2662,671,921,351,1380,524,999,403,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12744310,7274,6313075,5336,2810900,20466,97,112,2810803,20481,11226,3238,4867,1543,13542,2127,15647,2498,36246,3577,18807,2266,37136,3171,36911,3102,66172,4903,48479,4083,96956,5556,137632,7303,131456,6979,157488,6649,126074,6072,177779,6854,257848,8362,217536,8688,431411,11251,787590,13162,3502175,21384,1970392,19479,1531783,18256,216380,7086,138238,6493,132762,5954,93383,5183,127576,6208,53407,4124,78093,4408,40899,3886,77450,5143,29556,2710,72228,4926,72932,4175,47019,3530,52132,3348,31173,2838,38832,3024,48451,2998,37753,3266,59194,3918,84325,4068,6431235,4839,1943443,20297,433,350,1943010,20279,6702,1423,4031,667,13402,1989,11131,1848,33632,3204,20852,2246,30834,3501,33404,2745,64114,3954,50848,3982,110790,5818,145698,6691,141615,5424,153594,6437,124223,5400,135322,5579,185686,7117,164513,6396,243734,7950,268885,7984,4487792,20587,2702395,21565,1785397,19703,264828,8556,171026,6242,166685,6629,122396,6290,163067,5900,76557,5088,89567,5104,53566,3926,92206,4437,46793,3235,90654,4703,86001,4398,50608,3885,47574,4161,33708,2810,39448,2904,49367,3132,39723,3329,61389,3817,40234,3459,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2898217,3860,1436374,2868,735898,8558,0,279,735898,8558,3754,1081,1399,426,3860,863,4213,1063,14170,1948,5636,1149,11936,2061,11222,1639,20229,2425,14461,1981,36957,3516,51481,4370,48772,3324,49248,3549,39280,3532,53038,3915,68766,3709,61714,3747,96081,4533,139681,4884,700476,8283,314485,6586,385991,7193,60347,4020,44919,3372,38712,3187,25463,2722,33914,3045,14123,1920,19609,2248,11128,1606,20763,2245,8357,1625,18818,2091,18424,2146,10329,1727,11204,1614,7117,1284,8694,1400,7205,1312,6576,1461,8352,1471,11937,1683,1461843,2663,539871,8526,0,279,539871,8526,1451,600,864,391,4582,1178,4587,1225,12898,1871,7856,1450,15134,2032,12347,1687,24006,2260,15483,1907,41357,3456,55780,3452,48900,3270,46415,3573,37206,2814,37690,2846,46158,3263,37996,2731,50020,3583,39141,2959,921972,8814,481895,8121,440077,8018,75804,3639,49592,3238,47900,3354,29497,2293,46680,3479,21116,2395,24879,2765,13325,1894,23497,2767,9205,1434,24757,2496,17692,1695,10854,1461,9342,1339,6726,1182,6245,1229,8056,1349,4929,1164,5612,1062,4369,920,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2112130,3349,1014118,2004,510112,7163,74,123,510038,7160,860,345,339,230,2592,831,1838,620,4585,1281,2365,716,4892,1214,3938,1048,10950,1682,4939,1008,19384,2298,23636,2295,23636,2658,30118,2765,27412,2371,38647,2950,52961,3230,45973,3600,77399,4406,133574,4428,504006,7454,252842,5927,251164,6325,41979,2919,27641,2676,24518,2497,13699,1853,21481,2293,6077,1026,12014,1601,7095,1202,9252,1499,4952,1032,11010,1812,12159,1844,7444,1358,7537,1489,5415,983,8398,1204,6637,1159,5852,1114,7091,1131,10913,1678,1098012,2190,370509,5883,107,126,370402,5852,929,391,677,417,2582,869,1568,621,3831,1060,3624,945,7023,1557,5633,1027,12404,1824,7969,1575,23553,2199,29925,2537,27485,2660,33527,2500,25634,2983,29626,2514,36645,2575,32146,2498,46263,3202,39358,3133,727503,5903,398517,5789,328986,6636,51217,3239,32587,2881,32973,2402,20792,2318,29367,2388,13698,1801,17558,1863,11719,1515,17439,1982,7808,1281,17636,2135,14644,1739,7886,1249,10412,1433,6097,1038,8611,1474,8081,1293,7259,1115,8260,1202,4942,1009,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,491623,1085,235654,795,109579,3767,0,265,109579,3767,138,144,168,200,539,389,281,231,1601,538,1274,532,3044,1039,1228,495,2502,700,2577,753,5325,1104,8556,1547,7330,1347,8342,1452,7260,1588,8295,1372,9698,1636,10135,1579,13080,1799,18206,1824,126075,3852,72812,2905,53263,3086,9129,1298,6271,1354,4871,1146,3275,863,4646,1016,2245,578,2050,730,1359,516,2164,756,1097,535,2510,1199,2723,899,1636,728,1348,581,1030,439,1370,725,1461,497,803,357,1607,712,1668,616,255969,819,93129,3507,0,265,93129,3507,90,112,442,453,362,232,864,452,1702,704,2036,905,2465,855,1930,673,4490,1144,2213,640,7976,1235,9567,1714,9462,1370,8872,1520,5275,1106,7146,1421,7749,1282,7914,1722,7323,1234,5251,1054,162840,3772,98615,3807,64225,3021,9898,1382,9586,1449,7160,1271,6088,1092,6524,1307,2406,660,2953,833,2820,1058,2815,904,1046,406,1978,640,2094,640,1733,646,1606,530,824,364,988,370,2009,555,429,242,797,387,471,245,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,193826,389,95558,330,58624,2321,0,292,58624,2321,70,114,71,117,155,182,129,125,220,241,31,50,291,282,117,125,934,425,1021,648,423,274,1714,665,1531,578,2886,802,3325,1217,2991,1063,4270,907,4463,924,10385,1423,23597,1745,36934,2299,15728,1467,21206,2124,4034,1232,2299,889,1256,482,506,361,985,444,669,366,916,521,520,379,616,411,330,237,1360,608,1715,694,215,267,658,343,898,818,855,498,718,317,267,236,879,379,1510,501,98268,231,49013,2391,0,292,49013,2391,0,292,438,531,43,69,345,355,573,422,369,358,758,692,0,292,205,206,379,299,674,398,2291,814,2590,850,3083,718,3238,886,3389,867,5379,1075,4335,1108,6481,1003,14443,1611,49255,2366,22809,1830,26446,2133,5181,1267,2588,705,4094,1122,1112,460,1500,595,437,301,757,416,590,345,899,487,219,185,1080,573,1244,443,893,589,1232,840,439,304,426,268,814,372,616,301,968,534,1357,624,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9293038,9024,4520010,5274,1823860,18421,355,269,1823505,18426,5126,1302,3342,1183,13614,2073,16661,2519,30266,2815,19949,2634,46301,4316,36916,3555,81543,4836,47204,3868,130270,7282,151576,6701,126551,6708,143834,6294,103190,5126,134448,7177,160865,6250,117121,5112,186691,6036,268037,8301,2696150,17602,1703593,13390,992557,16212,152863,6578,109914,5610,106447,6203,74160,4283,105478,5142,42465,3542,59740,4654,27043,3097,50777,4616,20797,2704,43616,3552,40395,3411,26693,3043,24824,2807,14815,2498,17341,2001,15525,1749,9527,1719,16885,1862,33252,3039,4773028,4998,1441917,14784,259,206,1441658,14732,2930,836,4872,1227,13129,2185,13144,2031,32656,3131,28718,3158,56993,4943,46113,3719,85797,5130,61437,4977,146585,7174,158583,6987,143887,7336,128512,6171,85497,5021,91778,5566,108912,4961,69233,4128,85233,4780,77649,4436,3331111,15976,2222459,18187,1108652,14722,186293,6161,120035,6205,121622,6536,91598,5875,130346,5895,54682,3936,69193,4248,40842,3698,49381,3498,23928,2527,47837,3642,40295,3642,29099,2942,25829,2459,17044,2269,18798,2534,16014,1779,8491,1372,10035,1551,7290,1410,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
