GEO_ID,B12505_001E,B12505_001M,B12505_002E,B12505_002M,B12505_003E,B12505_003M,B12505_004E,B12505_004M,B12505_005E,B12505_005M,B12505_006E,B12505_006M,B12505_007E,B12505_007M,B12505_008E,B12505_008M,B12505_009E,B12505_009M,B12505_010E,B12505_010M,B12505_011E,B12505_011M,B12505_012E,B12505_012M,B12505_013E,B12505_013M,NAME,B12505_001MA,B12505_001EA,B12505_002EA,B12505_002MA,B12505_003EA,B12505_003MA,B12505_004EA,B12505_004MA,B12505_005MA,B12505_005EA,B12505_006EA,B12505_006MA,B12505_007EA,B12505_007MA,B12505_008EA,B12505_008MA,B12505_009MA,B12505_009EA,B12505_010EA,B12505_010MA,B12505_011EA,B12505_011MA,B12505_012EA,B12505_012MA,B12505_013EA,B12505_013MA,state
0400000US17,10267767,2767,4977964,4919,1852181,13803,3125783,13274,2465899,14748,537147,10516,122737,4915,5289803,4608,1643440,13716,3646363,13400,2887314,15915,623081,11550,135968,5716,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5158021,3129,2513953,3819,820619,10404,1693334,9738,1212141,11610,365960,8322,115233,4437,2644068,3399,706020,8772,1938048,8674,1382333,12882,418397,9459,137318,4410,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2450121,2680,1199509,3247,375948,6549,823561,6600,627091,8600,158015,4715,38455,3107,1250612,2896,308569,6057,942043,5694,720210,7158,175256,4949,46577,2616,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2251555,2983,1106102,3253,349815,6983,756287,7407,556064,8139,150305,5319,49918,2838,1145453,2965,287898,6196,857555,5890,622746,7659,176290,5573,58519,2902,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3496184,3310,1702020,4260,524911,8857,1177109,9069,816940,11613,270600,7820,89569,4669,1794164,3404,434632,9492,1359532,8820,945688,10607,303630,7759,110214,5130,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3613046,2825,1751556,3659,647719,8596,1103837,9065,786183,9982,246066,7924,71588,4175,1861490,3025,572821,8064,1288669,8176,935859,10142,274572,7349,78238,4116,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1104755,1371,534474,1413,165685,3944,368789,4068,265355,5622,80861,3804,22573,2004,570281,1208,137985,4071,432296,4002,311706,5041,95526,3823,25064,2196,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4674183,1963,2232162,3034,820681,11373,1411481,10831,1092523,12789,268160,9228,50798,2992,2442021,2679,785980,9786,1656041,9354,1307547,11103,298591,8075,49903,2810,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5398989,1477,2579221,2139,997032,9788,1582189,10244,1308600,11058,241415,6998,32174,2700,2819768,1960,936885,9934,1882883,9843,1573385,11911,276115,8447,33383,2542,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7974491,2528,3875107,3387,1350832,12632,2524275,12018,1906672,14267,494170,10806,123433,5059,4099384,2857,1188244,9973,2911140,10497,2206187,11554,566568,10059,138385,4536,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4245982,2567,2090940,2622,723833,9090,1367107,9106,1114132,9621,213534,5832,39441,2486,2155042,2853,607956,6345,1547086,6533,1260859,8225,243655,5573,42572,2416,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2345688,2880,1121265,3679,391110,8837,730155,8489,503775,9346,169795,5553,56585,4015,1224423,3269,364397,7584,860026,7116,610058,8706,187212,5986,62756,3995,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4825086,3660,2332888,3927,749394,11020,1583494,10601,1138235,12123,337112,8888,108147,3796,2492198,3652,667756,9419,1824442,8960,1295840,11508,392957,8396,135645,5677,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,807945,1533,404179,1766,123150,4186,281029,3743,204771,4141,58025,3413,18233,1729,403766,1665,94738,3442,309028,3636,218226,5008,69426,3116,21376,2236,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1444527,1824,708783,1837,229710,5034,479073,4928,374144,6655,82639,3923,22290,2507,735744,1806,186177,4740,549567,4526,427846,6206,95358,4366,26363,2119,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2150637,1547,1081514,1865,378051,8976,703463,9130,476738,9173,166344,6480,60381,3724,1069123,1805,290845,6971,778278,6941,528810,9618,184628,6462,64840,3944,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1085137,1222,529439,1644,161693,4395,367746,4523,278258,5442,73581,3300,15907,1818,555698,1407,140975,4206,414723,3960,310388,4927,86922,4180,17413,1841,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7109723,1110,3419050,2326,1244859,11699,2174191,11362,1797134,14304,330258,8350,46799,3076,3690673,2497,1115903,12120,2574770,12018,2170723,12601,361271,7955,42776,2968,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1635258,2029,801901,2786,283973,6510,517928,6814,381283,7199,103342,4288,33303,2977,833357,2443,248879,5605,584478,5717,432209,6953,119211,4496,33058,2646,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15870275,3314,7586733,4494,3071306,17568,4515427,17597,3713958,18893,699527,12856,101942,4591,8283542,3620,2884763,19954,5398779,19839,4523196,20608,775130,11727,100453,4537,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7654698,4606,3678950,5821,1223869,12643,2455081,11584,1788429,15337,528771,9999,137881,5054,3975748,4943,1085742,12422,2890006,12475,2113655,14794,613350,9465,163001,6113,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,549738,1085,278276,1308,99712,3829,178564,3453,145685,4156,26552,2226,6327,1092,271462,1250,72134,2505,199328,2678,161987,3446,31147,2021,6194,1084,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9297513,3414,4487900,3919,1502237,14871,2985663,14917,2203601,16795,612749,11175,169313,7064,4809613,4489,1343507,12689,3466106,12370,2565809,14970,709546,11360,190751,6696,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2979406,2911,1457860,3344,447600,6669,1010260,7316,662527,8575,246043,7611,101690,4707,1521546,2799,362045,8242,1159501,7518,764514,8250,280717,6349,114270,4381,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3121605,2630,1533177,3088,499102,7523,1034075,8148,726653,10450,228948,6928,78474,3868,1588428,2825,410413,7679,1178015,7369,806026,9567,279722,7268,92267,4998,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10438255,2704,5031761,4583,1804477,12794,3227284,12497,2576967,14027,548981,8411,101336,3798,5406494,3974,1608530,13871,3797964,13523,3051099,13874,641745,9153,105120,4591,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,871053,1482,414628,1224,165176,4927,249452,4965,195685,5594,45827,3252,7940,1507,456425,1286,147812,4201,308613,3905,247219,4733,54269,2949,7125,1221,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3736495,2693,1797441,3215,633319,10133,1164122,9531,842521,10001,251938,7702,69663,3540,1939054,3449,564675,9349,1374379,9616,995927,10459,294480,7518,83972,4572,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,648329,1471,322689,1951,108229,3948,214460,3938,169260,4670,36438,2403,8762,1519,325640,1392,84737,3234,240903,3075,190656,3677,41561,2730,8686,1515,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5114396,3703,2461573,4709,772988,10412,1688585,10424,1156889,13358,390085,8592,141611,6434,2652823,4144,671928,9778,1980895,9437,1346038,13947,468004,10296,166853,5780,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19490490,5312,9587343,6028,3316763,23321,6270580,23538,4628255,25427,1245480,18162,396845,9574,9903147,5531,2735204,21010,7167943,20649,5288738,25103,1424230,14298,454975,9907,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2033716,1603,1014706,1729,317558,7220,697148,6855,539639,8564,122132,4982,35377,2816,1019010,1730,262980,6489,756030,6462,583095,7732,131842,4664,41093,2696,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,521148,1132,254288,1131,87082,2637,167206,2656,128262,3110,31965,2092,6979,1031,266860,919,73921,2770,192939,2914,148319,3283,36763,2065,7857,1109,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6487379,3532,3156115,5058,1080140,11399,2075975,11016,1575954,13049,406364,8783,93657,3601,3331264,3989,932009,12875,2399255,12975,1830415,14661,466846,9614,101994,4532,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5432959,2542,2686801,3323,908019,10733,1778782,10310,1291654,12288,373469,7799,113659,5280,2746158,2933,724677,9511,2021481,9649,1446546,13259,437131,8415,137804,5256,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1535724,2595,750542,2968,227541,5619,523001,6118,371876,6120,118808,4403,32317,2187,785182,2064,177395,4611,607787,4836,431600,6858,133723,4739,42464,2836,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4589755,3073,2261022,3051,771589,8341,1489433,8483,1181368,10091,263319,6398,44746,2826,2328733,3106,654076,8120,1674657,7824,1326295,9701,295907,6546,52455,3266,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,448894,1704,228725,1813,66290,3231,162435,3178,112599,3908,35125,2780,14711,1919,220169,1866,45481,2628,174688,2824,122208,3197,40047,2500,12433,1651,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2993977,759,1410023,1571,566489,8808,843534,8533,677247,9976,135060,5545,31227,2600,1583954,1691,523558,8401,1060396,8111,895197,8434,147841,6204,17358,1840,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
