GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001MA,C16004_001EA,C16004_002EA,C16004_002MA,C16004_003EA,C16004_003MA,C16004_004MA,C16004_004EA,C16004_005MA,C16004_005EA,C16004_006EA,C16004_006MA,C16004_007EA,C16004_007MA,C16004_008EA,C16004_008MA,C16004_009EA,C16004_009MA,C16004_010MA,C16004_010EA,C16004_011EA,C16004_011MA,C16004_012MA,C16004_012EA,C16004_013EA,C16004_013MA,C16004_014EA,C16004_014MA,C16004_015MA,C16004_015EA,C16004_016MA,C16004_016EA,C16004_017MA,C16004_017EA,C16004_018MA,C16004_018EA,C16004_019EA,C16004_019MA,C16004_020MA,C16004_020EA,C16004_021EA,C16004_021MA,C16004_022MA,C16004_022EA,C16004_023MA,C16004_023EA,C16004_024EA,C16004_024MA,C16004_025MA,C16004_025EA,C16004_026EA,C16004_026MA,C16004_027MA,C16004_027EA,C16004_028MA,C16004_028EA,C16004_029EA,C16004_029MA,C16004_030EA,C16004_030MA,C16004_031EA,C16004_031MA,C16004_032MA,C16004_032EA,C16004_033EA,C16004_033MA,C16004_034MA,C16004_034EA,C16004_035EA,C16004_035MA,C16004_036MA,C16004_036EA,C16004_037MA,C16004_037EA,C16004_038MA,C16004_038EA,C16004_039EA,C16004_039MA,C16004_040MA,C16004_040EA,C16004_041EA,C16004_041MA,C16004_042MA,C16004_042EA,C16004_043MA,C16004_043EA,state
0400000US13,9030273,3859,1812207,4884,1556157,7672,178390,4882,137069,5580,41321,4148,35626,3424,31646,3323,3980,1133,31819,2973,22714,2601,9105,1600,10215,2330,8584,2072,1631,873,6184168,4800,5314578,13796,506840,8035,202973,7721,303867,9023,169108,8623,124150,6877,44958,4346,141037,6089,67028,4469,74009,5076,52605,5627,41114,5065,11491,2933,1033898,4042,977539,3626,17604,2065,8166,1551,9438,1620,21182,2049,11974,1601,9208,1708,15101,1852,3302,931,11799,1756,2472,1014,1179,545,1293,776,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1276928,794,216968,845,179354,4109,3630,1311,3359,1309,271,251,1806,784,952,512,854,650,32178,3804,22893,2778,9285,2560,0,275,0,275,0,275,861834,1096,629324,10778,20450,2777,15429,2601,5021,1330,17313,2507,13455,2234,3858,1150,193029,9403,98573,6005,94456,7958,1718,950,1586,933,132,148,198126,880,137657,3616,2049,625,1648,575,401,392,3506,804,2268,739,1238,479,54593,3279,19888,2442,34705,3186,321,298,94,129,227,258,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1450742,1276,308252,1773,269128,3160,31868,2481,26654,2492,5214,1267,4037,1242,2983,1150,1054,643,2604,690,2350,680,254,244,615,375,413,328,202,198,945649,1838,843052,5034,77366,3462,42232,3083,35134,2849,14705,2875,10861,2541,3844,1289,7744,1504,5430,1409,2314,743,2782,919,1919,665,863,524,196841,1559,186123,1604,5837,1089,2678,739,3159,890,2981,800,2293,679,688,419,1108,519,342,255,766,504,792,466,521,414,271,256,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12010235,1928,2292999,2794,1749466,9514,394891,7607,298212,10031,96679,6929,91911,6283,78410,5471,13501,2040,39686,3296,29957,3407,9729,1852,17045,2835,13272,2716,3773,1179,8102414,3433,6230993,17772,1085656,10014,508632,12105,577024,12081,472808,14916,284179,10520,188629,8858,238631,6575,133804,7198,104827,5114,74326,6331,49269,4636,25057,3824,1614822,2420,1385631,5468,79974,2350,24140,2267,55834,2436,103522,5420,49995,3853,53527,3556,37353,1992,12786,1881,24567,2055,8342,1786,3748,1022,4594,1484,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6057306,2657,1172800,2563,1056727,5196,71311,3690,52051,4197,19260,2624,31583,3410,22386,2792,9197,1856,9685,1441,5440,1087,4245,1225,3494,1496,3426,1507,68,118,4041515,2592,3703022,9059,185051,4990,91554,5124,93497,4470,89542,6520,64579,5042,24963,3380,46873,3744,22954,2471,23919,2975,17027,2829,13180,2213,3847,1219,842991,1978,810351,2736,11124,1240,6522,1027,4602,871,16905,2060,12050,1569,4855,1126,2724,719,864,459,1860,620,1887,659,848,412,1039,443,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2850218,1644,525009,2198,473341,3221,33991,2351,27570,2195,6421,1494,9404,2038,7281,1722,2123,762,6050,1335,5022,1374,1028,493,2223,857,1401,660,822,584,1872386,2308,1725954,5046,77389,2833,34377,2453,43012,3093,32241,3401,22222,2448,10019,2127,26860,1835,12503,1538,14357,1633,9942,2013,5858,1632,4084,1290,452823,1426,440493,1542,3872,934,2301,693,1571,607,5416,929,4376,865,1040,425,2210,570,694,402,1516,462,832,456,650,412,182,167,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2654069,2092,521726,2708,452782,4427,51817,3945,39490,3867,12327,2445,6744,1549,5606,1483,1138,515,9419,1992,6889,1555,2530,961,964,553,854,500,110,112,1753308,2784,1548688,6817,131617,5120,57905,3777,73712,4907,29203,3580,23956,3174,5247,1399,33261,2744,15795,1820,17466,2071,10539,2163,7867,1851,2672,1066,379035,1886,360983,2229,7722,1151,4300,837,3422,876,7303,1253,5619,1141,1684,508,2563,727,442,304,2121,730,464,398,365,352,99,163,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4066511,2796,741581,3325,697503,4991,25429,3019,19546,2639,5883,1415,11539,2673,8901,2297,2638,1113,5575,1265,3608,1174,1967,757,1535,754,1361,718,174,234,2745409,3353,2605776,5780,71987,3855,31487,3243,40500,2778,33903,4412,21519,2676,12384,3061,24015,2794,11413,2230,12602,2242,9728,2136,5699,1570,4029,1366,579521,2147,568205,2022,3572,992,1961,863,1611,559,5340,1050,3419,794,1921,603,2187,606,1194,581,993,509,217,189,143,151,74,119,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4230220,2141,804044,2312,755682,4479,25863,2849,20432,2600,5431,1581,13845,2601,12182,2408,1663,750,7391,1438,5137,1386,2254,743,1263,801,1195,757,68,112,2866587,3046,2612903,8589,111614,4826,55173,4607,56441,4860,96460,5792,84935,5589,11525,2006,38990,2877,19470,2468,19520,2181,6620,1868,4720,1423,1900,1020,559589,2415,484958,3746,10318,1372,5190,1112,5128,981,59222,3495,46567,3607,12655,1746,3989,929,1106,564,2883,782,1102,637,718,584,384,241,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1258997,1059,205081,1357,195361,1840,2586,877,1854,712,732,496,3418,767,2721,663,697,403,1250,766,920,580,330,296,2466,581,1130,412,1336,443,843074,1316,791687,3659,6180,1438,4935,1292,1245,576,33598,2930,27857,2871,5741,1135,6981,1474,3198,1110,3783,977,4628,947,2904,887,1724,541,210842,724,187897,2075,912,368,797,374,115,134,21226,2066,16236,2049,4990,1070,359,246,188,174,171,169,448,248,414,247,34,41,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5421054,1691,986844,2206,830144,6544,74095,4754,60561,4377,13534,2245,38697,4405,31202,3816,7495,1912,29104,2623,21365,2886,7739,1996,14804,3477,12769,3381,2035,850,3723958,2359,3061132,11943,265846,6922,121088,5781,144758,6999,174328,8735,128006,7784,46322,4717,148122,5801,84956,5411,63166,4548,74530,6693,56096,5794,18434,3202,710252,1906,633772,3263,15382,1390,6533,1186,8849,1042,33176,2439,18904,1735,14272,1949,22106,1580,8195,1401,13911,1539,5816,1221,3400,988,2416,942,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6190919,1253,1050786,1236,827453,7699,107276,4427,87368,4677,19908,2590,72814,5652,61714,5607,11100,1898,32347,3179,25453,2690,6894,1432,10896,2254,9374,2120,1522,580,4234017,1720,3266576,15430,352270,5561,180475,6161,171795,6725,383828,15491,242076,10794,141752,9157,177655,7153,89552,5505,88103,5756,53688,6281,38589,4834,15099,3070,906116,1536,755855,5325,25419,1143,6245,1029,19174,1397,98416,5001,46409,3453,52007,3531,20614,1541,4312,1085,16302,1687,5812,1185,2805,769,3007,970,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9285194,1880,1742527,2682,1575959,6446,68961,3578,55026,3183,13935,2186,39859,3562,32341,3032,7518,1595,22534,2124,16235,1942,6299,1733,35214,3395,26355,3001,8859,1856,6177162,2713,5638147,11780,169558,5832,96316,5136,73242,5802,170189,7957,123870,6561,46319,4128,98530,4582,53395,3797,45135,3696,100738,6125,55770,4252,44968,4486,1365505,2316,1272328,4141,15984,1778,8985,1379,6999,1152,50918,3663,31988,2252,18930,2399,11464,1374,5047,1042,6417,954,14811,2200,5975,1151,8836,1860,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4954466,2431,927535,2364,805804,4518,50903,3237,38167,2905,12736,2013,16941,2026,14662,2086,2279,698,34373,2553,21971,2435,12402,1991,19514,3094,16538,2888,2976,868,3340237,2715,2978771,8992,132554,4871,64524,4016,68030,3883,69258,4543,52411,3407,16847,2530,98891,4321,51154,3643,47737,3376,60763,5251,35757,4058,25006,2770,686694,1800,648541,2476,4821,871,2321,549,2500,760,19323,1737,13438,1318,5885,1032,8553,1253,2195,864,6358,938,5456,978,2461,590,2995,727,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2760957,2020,544089,2370,525355,2611,12769,1902,9085,1721,3684,896,2097,707,1950,716,147,171,2230,928,1989,925,241,241,1638,891,839,526,799,710,1834112,2441,1759127,4055,47299,3238,23927,3244,23372,2728,9483,1651,6683,1167,2800,1019,12946,2015,6480,1351,6466,1490,5257,1142,3650,820,1607,649,382756,1801,376095,1899,2830,916,1688,614,1142,533,2299,771,1693,600,606,409,1078,546,357,327,721,415,454,279,191,208,263,260,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5608805,2820,1030145,3056,960456,6163,34892,3424,26520,2936,8372,1986,20397,2977,16075,2456,4322,1341,8204,1491,6224,1164,1980,876,6196,1706,4500,1545,1696,875,3735775,4325,3490579,8300,101211,4223,56586,3343,44625,3795,76692,5906,52122,4588,24570,2624,48312,3715,24410,2376,23902,2849,18981,3269,11276,2106,7705,2325,842885,2216,815909,2773,8039,1331,5107,1157,2932,734,12478,1621,8136,1354,4342,963,4915,977,1149,491,3766,860,1544,611,825,432,719,460,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
