GEO_ID,C06008_001E,C06008_001M,C06008_002E,C06008_002M,C06008_003E,C06008_003M,C06008_004E,C06008_004M,C06008_005E,C06008_005M,C06008_006E,C06008_006M,C06008_007E,C06008_007M,C06008_008E,C06008_008M,C06008_009E,C06008_009M,C06008_010E,C06008_010M,C06008_011E,C06008_011M,C06008_012E,C06008_012M,C06008_013E,C06008_013M,C06008_014E,C06008_014M,C06008_015E,C06008_015M,C06008_016E,C06008_016M,C06008_017E,C06008_017M,C06008_018E,C06008_018M,C06008_019E,C06008_019M,C06008_020E,C06008_020M,C06008_021E,C06008_021M,C06008_022E,C06008_022M,C06008_023E,C06008_023M,C06008_024E,C06008_024M,C06008_025E,C06008_025M,NAME,C06008_001EA,C06008_001MA,C06008_002MA,C06008_002EA,C06008_003MA,C06008_003EA,C06008_004EA,C06008_004MA,C06008_005MA,C06008_005EA,C06008_006MA,C06008_006EA,C06008_007MA,C06008_007EA,C06008_008MA,C06008_008EA,C06008_009MA,C06008_009EA,C06008_010EA,C06008_010MA,C06008_011MA,C06008_011EA,C06008_012MA,C06008_012EA,C06008_013EA,C06008_013MA,C06008_014EA,C06008_014MA,C06008_015EA,C06008_015MA,C06008_016EA,C06008_016MA,C06008_017EA,C06008_017MA,C06008_018MA,C06008_018EA,C06008_019EA,C06008_019MA,C06008_020EA,C06008_020MA,C06008_021EA,C06008_021MA,C06008_022EA,C06008_022MA,C06008_023MA,C06008_023EA,C06008_024MA,C06008_024EA,C06008_025EA,C06008_025MA,state
0400000US13,7637800,4568,2478863,20408,3679965,30324,1058857,19029,420115,9147,3724719,26636,1375793,17296,1567199,22810,535275,10744,246452,6727,2922653,28124,817980,17027,1531617,23317,429926,12530,143130,6947,102972,6902,35548,4121,51083,3609,14455,2186,1886,771,887456,13427,249542,10469,530066,9884,79201,5504,28647,3062,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1111069,934,369139,6904,542198,10233,128823,6554,70909,3489,552139,12153,227166,7807,230928,7020,57855,3989,36190,2602,290093,6178,86773,4352,146977,5942,44339,3583,12004,1835,31384,3691,9845,1819,16279,2219,3267,856,1993,903,237453,11911,45355,5096,148014,8853,23362,2735,20722,2217,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1211208,1506,306732,7789,680423,11672,163021,7301,61032,3300,479131,10238,149030,5692,248497,7663,60663,3607,20941,2126,636945,9589,135679,6956,371698,8772,93054,5795,36514,2418,14000,1667,4244,1126,6985,1330,2541,824,230,257,81132,4546,17779,2649,53243,3756,6763,1153,3347,912,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10267767,2767,3495621,22233,4937698,31111,1206203,18735,628245,10436,6371639,27244,2475919,20300,2773639,26959,755575,14992,366506,7836,2099750,22721,573988,12815,1069343,18541,288184,8712,168235,5760,114792,7262,38903,3837,52667,4658,16159,2215,7063,1720,1681586,19649,406811,14556,1042049,17050,146285,7498,86441,4538,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5158021,3129,1526639,13936,2613772,22184,709453,14159,308157,6753,3320955,18913,1043481,13981,1628902,19046,463725,10716,184847,4478,1529082,18261,390321,12218,808257,13853,218253,6757,112251,4777,32837,3314,11777,1689,16147,2582,4178,942,735,373,275147,8734,81060,5209,160466,7327,23297,2616,10324,1889,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2450121,2680,684517,9582,1317180,15082,288625,8721,159799,4306,1700098,11570,470291,8118,912358,13737,197368,6980,120081,4259,609838,10205,169559,5430,324737,8269,80190,5006,35352,2284,12479,2002,4865,1252,5856,1173,1415,656,343,309,127706,5733,39802,3386,74229,4730,9652,2132,4023,875,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2251555,2983,637713,10045,1184184,15678,294858,8800,134800,4126,1200140,12558,375817,8203,598424,10687,148964,6120,76935,3625,856317,12820,209753,7630,468643,9708,125784,5902,52137,2998,19987,2316,6853,1279,9780,1753,2964,826,390,304,175111,6443,45290,3720,107337,5531,17146,2427,5338,1177,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3496184,3310,959543,14079,1761656,20114,537614,13200,237371,6505,2362680,16785,654374,12850,1157465,17276,369258,8827,181583,5841,984147,15617,258567,8768,521435,13077,153612,7284,50533,3755,21569,2301,8942,1748,9588,1532,2908,667,131,131,127788,6086,37660,3732,73168,5376,11836,1953,5124,1307,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3613046,2825,1220540,12637,1619766,19052,535518,13084,237222,7802,2753355,15570,981136,11242,1181043,15018,407797,10902,183379,7127,670129,15117,180934,7555,334316,10109,109277,6113,45602,2994,25282,2425,7067,1445,12940,1940,4492,1249,783,466,164280,6269,51403,4409,91467,4163,13952,1888,7458,1302,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1104755,1371,303670,6307,561598,9337,167755,5881,71732,2943,666885,7857,197747,5762,323254,7318,100844,4703,45040,2432,384074,7875,94543,4725,207831,5980,59353,3468,22347,1942,11779,1558,3378,916,5402,883,2532,823,467,299,42017,2879,8002,1540,25111,2359,5026,970,3878,805,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4674183,1963,1606661,16107,2225094,26867,561849,14069,280579,6526,1932048,17778,832123,12838,757544,15613,227386,8577,114995,5318,1922352,19516,547463,13327,992768,15769,251506,7054,130615,5642,63522,5413,23918,2972,32092,3678,6469,1229,1043,409,756261,14236,203157,9402,442690,11877,76488,5170,33926,2835,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5398989,1477,1933917,16217,2509432,23779,628456,14227,327184,7767,3150567,20580,1213629,16700,1361341,16835,366638,11977,208959,5624,1170290,19174,402598,11921,574809,13169,131908,5779,60975,3888,139435,6977,57436,5425,47847,3714,27167,2831,6985,1536,938697,15885,260254,10896,525435,13164,102743,6103,50265,3647,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7974491,2528,2539076,18241,3894462,28932,1037770,17053,503183,9263,5858466,22268,2026481,18599,2751540,26176,761772,15018,318673,7769,1522688,19596,375053,10903,776012,14923,225438,7306,146185,5414,48931,3632,15503,2162,23887,2420,6749,1081,2792,764,544406,12379,122039,6477,343023,9172,43811,3590,35533,3222,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4245982,2567,1331789,12703,2229692,19756,458646,11042,225855,4521,2751372,14833,894647,13760,1416532,17954,289792,8527,150401,4147,1120837,15674,320643,9270,611053,11130,130023,5261,59118,2643,27494,2471,9718,1460,13713,1865,3452,912,611,335,346279,9192,106781,6541,188394,6915,35379,3233,15725,1789,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2345688,2880,755507,12708,1076824,17720,350472,11034,162885,5594,1614291,13129,554430,12017,699172,15230,240141,10074,120548,5238,664354,12882,181018,7800,340194,9771,103090,5933,40052,3000,10658,1694,3846,1251,4954,967,1629,643,229,191,56385,4093,16213,2161,32504,3367,5612,1412,2056,614,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4825086,3660,1417150,16572,2426414,24036,670193,13996,311329,7405,2982401,21237,964703,13561,1419290,19459,406558,11794,191850,6909,1595904,22016,381420,11894,863574,17717,241789,8434,109121,5152,31890,3051,11132,1653,16359,1948,3777,924,622,351,214891,8255,59895,5764,127191,5985,18069,2090,9736,1699,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,807945,1533,217888,5791,429155,8894,112568,5445,48334,2288,395180,7265,123661,5598,193120,5636,55424,4230,22975,1781,387744,7409,88612,4611,220663,6551,55138,3000,23331,1875,6519,1284,2266,819,3263,862,726,338,264,193,18502,2489,3349,1067,12109,1969,1280,517,1764,660,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1444527,1824,415887,7971,770595,10404,172061,6288,85984,3080,889778,9124,268361,7412,466201,8302,96857,4123,58359,2686,442151,9322,117433,4888,237688,7380,62703,4218,24327,1933,10157,1880,3399,850,5464,1360,1160,592,134,130,102441,5288,26694,3755,61242,3659,11341,1923,3164,878,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2150637,1547,668896,13453,1019818,17065,345179,10313,116744,5227,285261,10551,164499,8612,84018,5571,30035,2451,6709,1441,1341324,10740,375326,11497,633754,14138,244175,8744,88069,4597,39596,4091,14808,2450,14993,2659,8612,1808,1183,544,484456,9355,114263,7274,287053,7845,62357,4693,20783,2389,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1085137,1222,302668,6947,575135,10798,145922,6152,61412,3352,402094,8383,149486,5736,175664,6700,54423,3913,22521,2376,605021,8792,136850,5554,350273,7996,82219,4410,35679,2554,12502,2367,3965,1104,6183,1495,1997,714,357,331,65520,4309,12367,2173,43015,3454,7283,1284,2855,838,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7109723,1110,2360762,17242,3538111,23237,747563,13075,463287,8578,3249604,21979,1388128,16349,1349362,17296,326366,9898,185748,5318,1902382,17709,464153,10890,1046568,15336,218737,8312,172924,5561,192865,8700,63608,5025,86008,5958,30883,3315,12366,1920,1764872,17677,444873,13135,1056173,15476,171577,6365,92249,4499,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1635258,2029,532852,10018,763591,13920,247260,8470,91555,3838,738705,10548,309557,8811,289039,9171,105119,5985,34990,2309,683262,10216,171286,8009,353779,9504,112844,4716,45353,3101,19281,2595,6567,1510,7427,1244,4500,1416,787,378,194010,8699,45442,4530,113346,7290,24797,2986,10425,1667,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15870275,3314,5956069,30650,7154203,44758,1772652,25833,987351,13033,9227077,34583,3813971,32150,3886810,31747,978911,18199,547385,9295,2077324,23877,802211,15038,886661,18929,237969,7115,150483,5592,428000,12668,152625,7793,161529,7167,71659,4795,42187,3206,4137874,30969,1187262,21577,2219203,29481,484113,13302,247296,8123,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7654698,4606,2309611,18992,3783733,30933,1076949,18789,484405,9901,4087871,28683,1330358,18364,1838595,25368,611012,12888,307906,8122,2817127,28844,745087,16666,1518468,19541,397591,12042,155981,5694,81607,5788,28809,3240,39143,3825,12117,1706,1538,697,668093,13091,205357,9813,387527,12610,56229,4869,18980,2460,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,549738,1085,171846,5321,290227,6907,54454,3326,33211,1928,364114,5104,109933,5147,193208,5839,35519,2408,25454,1543,167101,5029,55862,3853,86772,3793,17701,2002,6766,1160,3696,827,1553,496,1879,594,264,209,0,211,14827,1911,4498,980,8368,1525,970,432,991,551,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9297513,3414,2845744,23112,4554227,34029,1280378,17134,617164,10059,6680361,23814,2238680,22171,3133501,26393,915047,13527,393133,8152,2105312,22583,478671,10760,1118194,17247,312353,9473,196094,7534,74790,4572,26193,2888,33951,2911,11642,1722,3004,726,437050,9747,102200,6048,268581,7405,41336,2828,24933,2457,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2979406,2911,809645,12010,1516218,16143,455828,9175,197715,5690,1660910,14256,500876,11395,792874,12123,249456,7193,117704,3969,1098734,14480,248045,9015,596051,12472,182891,6093,71747,4082,28828,3156,8655,2119,15045,1955,4366,1004,762,482,190934,6441,52069,4396,112248,5371,19115,2297,7502,1290,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3121605,2630,909515,13040,1564664,18529,471416,11149,176010,6037,1182898,14537,442343,10097,526244,11868,168012,6672,46299,3349,1552654,14824,369766,10011,803672,12951,265852,9641,113364,5484,33228,3150,10597,1741,17260,1869,4573,1391,798,400,352825,9018,86809,5970,217488,6059,32979,2993,15549,1735,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10438255,2704,3413007,21526,5041795,31584,1222723,18853,760730,10109,7476980,21539,2502593,22124,3517368,26693,876847,14458,580172,9416,2095711,20751,662429,13634,1045168,14485,258137,8243,129977,5724,173921,8082,67941,4985,71218,4911,25980,2972,8782,1513,691643,14095,180044,8080,408041,11048,61759,3561,41799,3248,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,871053,1482,312988,7516,378142,10000,119658,6090,60265,2517,477472,9067,182759,7500,195886,6484,64324,3835,34503,2130,247125,8644,87548,5082,111560,5376,32437,2979,15580,1815,18276,3103,7471,1638,6304,1706,3421,1243,1080,490,128180,5179,35210,3495,64392,4824,19476,2521,9102,1366,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3736495,2693,1197994,15052,1763227,21736,519159,13173,256115,6340,2037429,16384,742467,13789,839369,15268,296054,8797,159539,5503,1448855,15378,379316,9864,788495,13114,193790,8494,87254,4017,45493,4006,14547,2382,21915,2602,8150,1688,881,490,204718,7250,61664,4832,113448,6049,21165,2972,8441,1550,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,648329,1471,192966,6023,339163,8621,76249,4494,39951,2356,398128,5821,124486,4667,199675,6147,46416,3719,27551,1815,225981,5878,60744,3940,126071,5380,27494,2728,11672,1434,4715,1082,2251,885,1587,469,758,379,119,105,19505,2459,5485,1185,11830,2212,1581,484,609,461,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5114396,3703,1444916,15799,2555025,23948,774609,15466,339846,7963,2873251,19253,901751,13560,1318065,17158,440466,11737,212969,7108,1933641,19215,449054,11794,1060882,18723,306559,11008,117146,5575,40064,3619,13028,2077,21318,2478,5117,1209,601,319,267440,8887,81083,6286,154760,7193,22467,2816,9130,1677,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19490490,5312,6051967,34881,9745935,52359,2677367,28483,1015221,13849,10414698,48950,3880478,32812,4502800,42105,1482060,19478,549360,10054,4919820,36155,1157536,19547,2711951,27362,755911,16306,294422,8014,252081,10688,83024,6704,123170,5727,37179,3736,8708,1763,3903891,36468,930929,23736,2408014,28760,402217,13632,162731,6412,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2033716,1603,580538,11331,1165707,13491,209300,7167,78171,3856,1109219,10838,342436,9015,617839,9156,109450,5257,39494,2594,690785,10630,178691,8554,404336,9282,78345,3498,29413,2276,25183,2654,8231,1514,13612,1821,2694,910,646,387,208529,7080,51180,4994,129920,6099,18811,2940,8618,1607,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,521148,1132,161003,4475,263146,6517,68677,3829,28322,1756,244811,6373,84083,4146,113941,4701,33473,2622,13314,1211,245677,6466,68968,4102,132587,5039,31546,2552,12576,1417,5573,1130,1878,552,2385,755,1187,584,123,104,25087,2086,6074,1290,14233,1682,2471,598,2309,696,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
