GEO_ID,C05003A_001E,C05003A_001M,C05003A_002E,C05003A_002M,C05003A_003E,C05003A_003M,C05003A_004E,C05003A_004M,C05003A_005E,C05003A_005M,C05003A_006E,C05003A_006M,C05003A_007E,C05003A_007M,C05003A_008E,C05003A_008M,C05003A_009E,C05003A_009M,C05003A_010E,C05003A_010M,C05003A_011E,C05003A_011M,C05003A_012E,C05003A_012M,C05003A_013E,C05003A_013M,C05003A_014E,C05003A_014M,C05003A_015E,C05003A_015M,NAME,C05003A_001EA,C05003A_001MA,C05003A_002EA,C05003A_002MA,C05003A_003MA,C05003A_003EA,C05003A_004EA,C05003A_004MA,C05003A_005MA,C05003A_005EA,C05003A_006MA,C05003A_006EA,C05003A_007EA,C05003A_007MA,C05003A_008MA,C05003A_008EA,C05003A_009EA,C05003A_009MA,C05003A_010MA,C05003A_010EA,C05003A_011MA,C05003A_011EA,C05003A_012EA,C05003A_012MA,C05003A_013MA,C05003A_013EA,C05003A_014MA,C05003A_014EA,C05003A_015MA,C05003A_015EA,state
0400000US13,5895315,17303,2916178,11240,689611,6354,673980,6236,15631,2395,2226567,7403,2047398,6132,179169,8905,2979137,9445,654466,5879,640856,6360,13610,2535,2324671,5429,2164599,5189,160072,6389,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,335563,4302,181320,2925,23990,1631,23640,1654,350,317,157330,1892,145011,2246,12319,2271,154243,2457,22097,1458,21801,1439,296,240,132146,1500,118335,2220,13811,1958,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1449223,5879,727641,3682,198289,2337,195966,2167,2323,903,529352,2048,503409,2658,25943,2720,721582,3549,185207,2207,182295,2329,2912,1224,536375,2280,510931,2451,25444,2486,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9305662,28467,4588402,15322,1048242,7558,1024055,8008,24187,3381,3540160,9790,3108219,10950,431941,11537,4717260,15225,994664,7726,967064,7979,27600,2929,3722596,9078,3295333,9818,427263,10808,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5522578,9035,2722402,5730,659478,3420,651814,3618,7664,1699,2062924,3911,1998274,4072,64650,4365,2800176,5607,621063,3567,614575,3903,6488,1311,2179113,2973,2117740,4270,61373,4267,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2791596,6364,1374296,3854,321286,2482,318318,2381,2968,907,1053010,2338,1025052,2871,27958,2586,1417300,3744,306461,2417,302114,2564,4347,1267,1110839,2231,1081945,2952,28894,2768,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2436845,7539,1205303,5051,297687,3674,291637,3547,6050,1725,907616,3027,860689,3521,46927,3965,1231542,4499,282289,3256,277969,3406,4320,1157,949253,2310,906463,3337,42790,3085,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3837101,6473,1885334,5135,443497,3210,439558,3480,3939,1070,1441837,3145,1411128,3272,30709,3266,1951767,3978,416677,2625,413384,2857,3293,867,1535090,2462,1505438,3170,29652,2462,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2855924,5605,1414289,3764,316880,2681,314424,2654,2456,889,1097409,2808,1057880,3246,39529,3745,1441635,3215,299273,2054,297366,2138,1907,854,1142362,2414,1112131,3196,30231,2935,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1265687,1414,618840,941,129034,642,128463,758,571,359,489806,740,480225,1495,9581,1471,646847,951,121401,629,121278,678,123,162,525446,649,509908,1635,15538,1495,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3408003,10960,1670459,6461,362484,3129,352610,2981,9874,1695,1307975,4892,1188994,4638,118981,5843,1737544,5770,345823,3268,336400,3046,9423,1332,1391721,4305,1268599,4520,123122,5328,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5320148,13075,2567215,7448,545838,3774,534910,4366,10928,2006,2021377,6081,1818199,9113,203178,8823,2752933,7578,525306,4092,513421,4212,11885,1913,2227627,4807,2006693,7851,220934,7826,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7834808,10593,3862057,6726,874490,3823,860467,4112,14023,2076,2987567,4076,2834776,6553,152791,6844,3972751,6090,829746,3509,816159,4022,13587,2093,3143005,3705,2991756,5884,151249,6236,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4573199,6828,2265795,3834,515597,2489,509427,2482,6170,1375,1750198,2331,1689607,3516,60591,3383,2307404,4102,489522,2830,483731,2874,5791,1205,1817882,2364,1758934,3668,58948,3705,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1767532,4916,870267,3670,198230,2570,196727,2552,1503,685,672037,2437,659067,2144,12970,2391,897265,3701,189763,2721,187917,2609,1846,717,707502,1767,695480,1939,12022,1671,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4983469,6146,2447882,4107,570077,2733,562531,2595,7546,1936,1877805,2673,1829761,4145,48044,3796,2535587,3718,538279,2124,533735,2352,4544,1206,1997308,2782,1948918,4175,48390,3641,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,890335,1948,448707,1646,96464,1276,96161,1277,303,218,352243,1178,347695,1635,4548,1177,441628,1524,90139,1170,89780,1242,359,346,351489,846,343040,1660,8449,1411,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1627046,5447,806546,3641,197566,2296,193924,2311,3642,1194,608980,2188,581317,2499,27663,2882,820500,2950,187151,2108,183659,2378,3492,1203,633349,1783,605329,2773,28020,2666,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1970730,13285,1004625,7928,226460,3887,217764,4046,8696,1783,778165,5209,644756,5411,133409,6429,966105,7360,218789,4161,209805,4578,8984,1505,747316,4743,622280,5458,125036,5449,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1238424,3420,608825,2015,132110,1282,131485,1291,625,371,476715,1142,461535,2148,15180,1989,629599,2010,127231,1209,126192,1266,1039,518,502368,1383,482486,2698,19882,2593,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6103285,19750,2969633,12234,673822,5318,651707,5605,22115,2545,2295811,9295,1920060,8576,375751,10551,3133652,10263,643538,5020,619985,5523,23553,3206,2490114,7828,2092750,9723,397364,10243,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1515500,12116,744031,7318,179337,3495,173554,3441,5783,1590,564694,5344,500822,4577,63872,4878,771469,7317,172042,4275,164406,4553,7636,1949,599427,4918,529307,6474,70120,4620,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12775673,26664,6229100,14604,1334821,7927,1296725,8604,38096,3864,4894279,10861,4203495,14838,690784,13601,6546573,15628,1264552,7406,1233111,7762,31441,3675,5282021,11033,4515321,14874,766700,13832,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6666233,15111,3266874,8991,732264,5767,715396,5754,16868,2798,2534610,6537,2381146,5901,153464,7506,3399359,9436,693531,5610,677521,5190,16010,3045,2705828,5654,2564358,5342,141470,6588,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,607058,1188,306841,866,64893,777,64382,844,511,441,241948,563,239351,835,2597,661,300217,1048,60212,739,59971,761,241,182,240005,739,236176,907,3829,778,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9569990,9283,4684471,5580,1076986,3937,1068764,4141,8222,1892,3607485,3578,3507261,4813,100224,5613,4885519,5954,1024572,3446,1015604,3782,8968,1890,3860947,3685,3754000,5434,106947,4861,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2764307,8104,1360743,5028,300633,3271,294392,3101,6241,1644,1060110,3141,1016794,3039,43316,3519,1403564,5033,289370,3536,285844,3336,3526,991,1114194,2869,1071050,3393,43144,3093,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3262714,12729,1606639,7358,345439,4157,338184,4342,7255,2068,1261200,4460,1181047,5703,80153,5472,1656075,6601,330142,3042,324582,3267,5560,1457,1325933,4448,1245781,4749,80152,4684,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10492442,11982,5123184,7635,1087072,4480,1073810,4827,13262,1842,4036112,5187,3887974,6261,148138,6492,5369258,7160,1029619,3912,1016602,4069,13017,2134,4339639,4990,4190389,7479,149250,6068,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,857493,6327,413515,3637,83571,1919,82240,1944,1331,660,329944,2893,302003,3032,27941,3535,443978,3578,78682,1820,76757,1646,1925,863,365296,2233,336234,2651,29062,2997,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3110798,8478,1530412,5799,331948,3203,326729,3131,5219,1253,1198464,3726,1142853,3378,55611,4262,1580386,4618,314853,3093,311059,3116,3794,1268,1265533,2845,1215556,3233,49977,3475,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,701880,2321,351082,1898,81659,1486,81029,1546,630,422,269423,1140,265376,1339,4047,1040,350798,1634,74943,1212,74744,1227,199,163,275855,851,272790,927,3065,719,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4982270,9322,2440136,6071,553283,3728,544489,3551,8794,1857,1886853,4346,1820040,3450,66813,5281,2542134,6180,522836,3933,516109,4037,6727,1617,2019298,3453,1962482,4376,56816,3476,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18716520,44542,9296333,26504,2491286,14304,2384119,14197,107167,6923,6805047,16770,5671688,20113,1133359,20979,9420187,23447,2386736,12833,2291352,13474,95384,5937,7033451,14252,5926516,19689,1106935,20523,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2466280,10860,1236349,6265,387319,3405,381928,3664,5391,1298,849030,3786,793451,3886,55579,3492,1229931,5355,367696,2848,360808,3081,6888,1797,862235,3451,806934,3942,55301,3764,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,597325,1265,294737,910,61934,556,61380,686,554,473,232803,808,225777,1443,7026,1314,302588,739,57123,415,56134,590,989,535,245465,580,236779,1312,8686,1198,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5573934,16436,2761862,9288,603526,5574,590587,5693,12939,2439,2158336,6303,1994991,6296,163345,7354,2812072,9694,564768,5024,550743,5012,14025,2475,2247304,6464,2074502,7293,172802,7753,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5308097,14719,2639964,7857,578827,4136,562470,4691,16357,2630,2061137,5220,1902465,6218,158672,6746,2668133,8405,549061,4676,532314,5613,16747,2877,2119072,5053,1941898,7680,177174,7445,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1740520,2508,855035,2522,182744,1713,182496,1720,248,255,672291,1880,667500,2224,4791,1192,885485,2625,170681,2082,170562,2071,119,178,714804,1765,710032,1952,4772,1059,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4951854,7436,2458501,4693,547201,2569,541375,2309,5826,1371,1911300,3150,1849338,4082,61962,3518,2493353,4338,519065,2974,513696,2894,5369,1323,1974288,2492,1917135,3343,57153,3221,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,513623,2841,261181,2130,60479,1389,60174,1381,305,233,200702,1246,196359,1300,4343,1115,252442,1864,57597,1405,56504,1446,1093,1095,194845,1024,190774,1249,4071,919,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2523383,20522,1190060,12619,302287,6074,301274,6085,1013,572,887773,9189,866841,9130,20932,2338,1333323,12025,288036,5181,287158,5178,878,455,1045287,9124,1018633,9480,26654,2607,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
