GEO_ID,B13008_001E,B13008_001M,B13008_002E,B13008_002M,B13008_003E,B13008_003M,B13008_004E,B13008_004M,B13008_005E,B13008_005M,B13008_006E,B13008_006M,B13008_007E,B13008_007M,B13008_008E,B13008_008M,B13008_009E,B13008_009M,B13008_010E,B13008_010M,B13008_011E,B13008_011M,B13008_012E,B13008_012M,B13008_013E,B13008_013M,B13008_014E,B13008_014M,B13008_015E,B13008_015M,NAME,B13008_001MA,B13008_001EA,B13008_002EA,B13008_002MA,B13008_003MA,B13008_003EA,B13008_004MA,B13008_004EA,B13008_005EA,B13008_005MA,B13008_006MA,B13008_006EA,B13008_007MA,B13008_007EA,B13008_008EA,B13008_008MA,B13008_009EA,B13008_009MA,B13008_010MA,B13008_010EA,B13008_011EA,B13008_011MA,B13008_012EA,B13008_012MA,B13008_013EA,B13008_013MA,B13008_014EA,B13008_014MA,B13008_015EA,B13008_015MA,state
0400000US20,680705,3081,40095,2981,27291,2041,22612,1753,4679,1139,12804,2115,10805,1973,1999,685,640610,3856,312380,6794,273160,6382,39220,3128,328230,6859,309234,6490,18996,2124,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1055142,4131,57337,3613,36676,2890,33907,2998,2769,848,20661,2468,19440,2358,1221,675,997805,5017,484088,8974,456534,8101,27554,2457,513717,9216,500941,9147,12776,1624,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1128352,4134,67832,4667,34942,2801,31733,2698,3209,930,32890,3447,32364,3381,526,408,1060520,6103,445840,8744,418664,8424,27176,2349,614680,8622,596984,8247,17696,2362,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,308216,1827,14244,1911,8743,1468,8203,1344,540,333,5501,1259,5367,1254,134,173,293972,2632,135385,3997,127420,3657,7965,1364,158587,4307,155360,4240,3227,837,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1481849,4726,79000,4686,52822,4191,37629,3666,15193,2241,26178,2827,22940,2661,3238,921,1402849,5713,607864,8488,465200,8101,142664,5066,794985,10045,699974,9783,95011,5523,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1667482,3935,79068,4162,54156,3103,37047,2635,17109,1781,24912,2731,19402,2262,5510,1362,1588414,5881,659126,9317,496631,7931,162495,6509,929288,10010,801529,9059,127759,6652,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2367360,5191,128835,6081,76330,4365,66294,4097,10036,1555,52505,4316,50138,4223,2367,922,2238525,8077,978370,11341,874388,11116,103982,4599,1260155,11783,1206138,11882,54017,3624,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1289960,3601,73251,3831,51385,2994,41895,2686,9490,1703,21866,2394,18693,2080,3173,1125,1216709,5487,575835,7688,511225,6816,64610,3780,640874,7724,589970,7544,50904,3850,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,735497,3842,45919,3775,22395,2641,20698,2604,1697,789,23524,2701,22992,2634,532,324,689578,5071,298362,7726,288501,7583,9861,1305,391216,8651,385308,8303,5908,1544,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1455661,4678,82335,5120,52108,3921,46260,3644,5848,1302,30227,2656,28997,2668,1230,613,1373326,6761,632432,8199,592096,7557,40336,3059,740894,9697,713497,9077,27397,3226,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222234,2164,14037,1847,10106,1430,9931,1391,175,186,3931,1067,3931,1067,0,237,208197,2906,101123,3841,97170,3748,3953,1025,107074,3731,105640,3805,1434,607,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,434790,2547,28509,2677,19107,2042,16483,1835,2624,864,9402,1583,8383,1433,1019,540,406281,3566,201965,4623,178979,4019,22986,2155,204316,5465,191018,5441,13298,2267,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,662425,2646,41465,4016,26200,3226,17040,2568,9160,1941,15265,2597,11660,2104,3605,1334,620960,4834,286722,7823,191226,6801,95496,4080,334238,7579,280471,7213,53767,4450,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,318915,2073,16194,2066,10898,1666,9736,1531,1162,524,5296,1522,5076,1508,220,284,302721,2928,143184,4001,129536,4140,13648,1646,159537,4702,151794,4671,7743,1771,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2171597,4914,110473,5492,77409,4611,52580,3072,24829,2838,33064,3383,23253,2714,9811,1819,2061124,7328,949159,12335,617282,10376,331877,7927,1111965,11446,907802,11787,204163,8462,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,488254,3183,28502,2658,16190,2248,12369,2079,3821,1085,12312,1884,11542,1868,770,529,459752,4435,192909,5909,156333,5898,36576,3276,266843,6041,243253,6538,23590,2961,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4953728,6360,247003,8427,165229,7398,107340,5507,57889,3959,81774,5191,61088,4333,20686,2892,4706725,9388,1928433,17814,1260032,13055,668401,13218,2778292,18476,2214675,16814,563617,12924,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2391578,7245,130058,6169,79704,4796,64554,4403,15150,2507,50354,4110,43515,3693,6839,1856,2261520,9225,1071566,12315,929586,11404,141980,6306,1189954,12150,1106773,11420,83181,5397,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,155174,1382,8895,1209,6294,997,5859,1007,435,222,2601,749,2522,731,79,131,146279,1738,70540,2750,67911,2773,2629,735,75739,2552,73861,2621,1878,446,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2759703,5597,145431,5543,85829,4252,76438,4228,9391,1849,59602,3339,57332,3163,2270,807,2614272,7878,1174990,13888,1096113,13104,78877,4233,1439282,14120,1393573,14799,45709,4040,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,900784,3999,49557,3525,32128,2734,26936,2525,5192,1084,17429,2087,15866,1998,1563,640,851227,5501,416456,7256,378064,7119,38392,2946,434771,8316,411750,8126,23021,2863,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,914539,4410,48873,3836,34368,3049,25661,2402,8707,1607,14505,2395,12594,2285,1911,917,865666,5956,394467,8032,321711,8048,72756,3462,471199,8133,430883,8400,40316,3494,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3030667,5459,144791,5329,90872,3579,78437,3448,12435,1711,53919,4229,51205,3990,2714,826,2885876,7620,1275707,11382,1148908,11052,126799,4970,1610169,12260,1525545,13359,84624,5408,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,265051,2065,12732,2058,7688,1567,5812,1324,1876,706,5044,1253,4655,1132,389,346,252319,2797,99583,3684,79440,3105,20143,2343,152736,4305,133590,4001,19146,2406,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1136829,4659,63648,4250,33855,3250,31229,3082,2626,842,29793,2920,28727,2952,1066,442,1073181,6220,476110,9389,437884,9361,38226,3323,597071,9080,574303,8737,22768,3014,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187914,1823,10804,1553,6862,1191,6292,1170,570,364,3942,913,3858,908,84,107,177110,2212,83782,2964,80037,2758,3745,916,93328,3681,91306,3539,2022,669,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1561195,5325,96604,5579,55830,4155,47060,3891,8770,1808,40774,3846,37712,3603,3062,1065,1464591,7870,686714,10067,633073,9796,53641,3695,777877,10221,748647,10666,29230,3468,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6415052,8632,395185,10686,253348,7733,173469,6179,79879,5358,141837,7684,118154,7002,23683,2708,6019867,12291,2918398,22600,2079113,22140,839285,13882,3101469,24456,2678325,25429,423144,12692,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,698644,2266,54635,3607,46002,3161,40184,3009,5818,1332,8633,1596,8232,1497,401,387,644009,4281,341924,6060,296401,5704,45523,3214,302085,6818,277247,6071,24838,3356,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,148575,1345,6885,1217,4375,934,4155,903,220,186,2510,730,2335,716,175,159,141690,1636,61553,2661,57122,2517,4431,810,80137,2987,77128,2824,3009,887,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2032766,5333,105477,6048,71899,4438,52699,3496,19200,2633,33578,3903,27941,3337,5637,1609,1927289,7988,918267,11991,732100,11833,186167,6600,1009022,12849,903887,12283,105135,5912,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1657956,4146,94636,5424,66102,4325,46965,3450,19137,2700,28534,2733,23265,2449,5269,1462,1563320,7307,749693,11216,578455,10437,171238,6101,813627,10180,720959,10780,92668,5214,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,423561,2762,20260,2569,12444,1970,12007,1909,437,416,7816,1430,7816,1430,0,269,403301,3637,190148,4715,187555,4662,2593,632,213153,5652,210769,5694,2384,825,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1359738,4356,73724,3792,49918,3400,43009,2799,6909,1312,23806,2385,22063,2191,1743,711,1286014,5631,580702,8350,539105,8571,41597,2593,705312,8678,678782,8467,26530,2751,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,130393,1842,8314,1556,6016,1237,5676,1252,340,380,2298,770,2209,773,89,120,122079,2342,65270,2983,62743,2966,2527,823,56809,2809,54990,2717,1819,667,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,932597,3216,45712,3498,21553,2366,21061,2302,492,286,24159,2701,23298,2670,861,421,886885,4809,317828,7023,304218,6766,13610,1738,569057,8380,553438,8468,15619,1653,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
