GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001MA,C25121_001EA,C25121_002EA,C25121_002MA,C25121_003EA,C25121_003MA,C25121_004MA,C25121_004EA,C25121_005MA,C25121_005EA,C25121_006EA,C25121_006MA,C25121_007EA,C25121_007MA,C25121_008EA,C25121_008MA,C25121_009MA,C25121_009EA,C25121_010MA,C25121_010EA,C25121_011EA,C25121_011MA,C25121_012EA,C25121_012MA,C25121_013EA,C25121_013MA,C25121_014MA,C25121_014EA,C25121_015MA,C25121_015EA,C25121_016MA,C25121_016EA,C25121_017EA,C25121_017MA,C25121_018EA,C25121_018MA,C25121_019EA,C25121_019MA,C25121_020MA,C25121_020EA,C25121_021MA,C25121_021EA,C25121_022EA,C25121_022MA,C25121_023MA,C25121_023EA,C25121_024EA,C25121_024MA,C25121_025MA,C25121_025EA,C25121_026EA,C25121_026MA,C25121_027MA,C25121_027EA,C25121_028EA,C25121_028MA,C25121_029MA,C25121_029EA,C25121_030EA,C25121_030MA,C25121_031MA,C25121_031EA,state
0400000US13,2304165,17073,108723,5395,34146,2997,20643,2104,31953,2903,21981,2248,197536,7595,56336,3509,44355,3324,66055,4564,30790,2458,336397,9320,75261,4484,71842,4560,132066,6380,57228,4316,314846,8799,46005,3311,64076,4413,144872,6392,59893,3911,475910,10940,39669,3135,74904,4914,235322,7532,126015,5260,870753,12600,24036,2211,52837,3343,301604,8521,492276,9780,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,258533,5422,8471,1334,272,169,268,205,1633,577,6298,1159,12165,1699,370,205,405,278,1389,478,10001,1697,23894,2155,569,356,934,426,2429,590,19962,2077,27825,2099,857,358,400,358,2635,640,23933,1942,47701,3130,392,259,277,262,3675,973,43357,2974,138477,4752,993,515,680,418,4327,1037,132477,4613,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401532,6302,17242,2219,5275,1117,2913,826,4761,1130,4293,950,34494,2704,8202,1149,6223,1323,13036,1657,7033,1471,66911,3389,10391,1457,11479,1560,29451,2116,15590,1601,64460,4218,6504,1312,8256,1324,34460,2691,15240,1798,96248,3851,5215,1097,9409,1176,49199,2729,32425,2489,122177,4088,2267,694,4602,1056,42606,2647,72702,3482,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3219338,16289,93044,4898,22357,1960,14943,1754,28340,2320,27404,2556,210829,6510,52695,3361,41478,2882,63355,3511,53301,3202,413284,8789,72016,3611,80996,3415,137242,5430,123030,4884,422465,10952,52926,3335,75064,3427,161715,6309,132760,5276,644174,11448,49243,2746,97262,4498,256584,6848,241085,7961,1435542,13628,35221,2752,73783,4192,369448,8843,957090,11043,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1736751,11947,57449,3331,20432,2123,15181,1592,16123,1735,5713,1200,139713,4879,47909,2831,43624,3101,39405,2641,8775,1263,278662,6897,63011,3010,93897,4245,96180,3810,25574,2510,286177,7997,44775,2824,90169,4400,119102,5069,32131,2672,386747,8513,37881,3045,100283,4492,187714,6080,60869,3854,588003,7571,19210,2044,64747,3267,271847,5864,232199,5626,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885284,8254,26796,1881,10570,1196,6393,1119,6769,960,3064,809,67897,3581,26639,2030,19327,1960,17924,1725,4007,775,132880,4421,37118,2889,40151,2506,43281,2757,12330,1349,138968,5042,28565,1940,38427,2892,58476,3328,13500,1465,204770,4972,24943,2051,52853,3098,95496,3980,31478,2038,313973,6330,12828,1517,34959,1925,136228,4412,129958,4528,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,749907,8746,24726,2228,11521,1455,4989,962,5372,1166,2844,828,55131,3210,24403,1901,14798,1766,10919,1424,5011,1080,103579,3817,34831,2277,29515,2492,29889,2480,9344,1415,113295,4768,29443,2221,30813,2071,40617,3143,12422,1721,167172,6073,26489,2086,41056,2749,73864,4059,25763,2094,286004,7606,14109,1695,30046,2256,118470,4566,123379,4909,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1156292,12036,63180,3654,30671,2541,14410,1787,12044,1887,6055,1272,130103,5410,55356,3523,34558,3065,31942,2925,8247,1373,198230,5603,58348,3416,56593,4091,64827,3556,18462,1654,178510,5776,37471,2290,45447,3284,74573,4162,21019,2272,233165,7411,27375,2090,46401,3435,114558,4855,44831,3127,353104,8440,18875,2255,34859,2834,141800,5082,157570,5579,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1141504,11499,62353,3587,25824,2758,14166,1652,14743,1809,7620,1398,128180,5034,47984,3369,30838,2363,34314,2973,15044,1971,175390,6505,48383,3491,41585,3103,58257,3428,27165,2776,165826,6884,35473,3284,32925,2412,68040,4250,29388,2732,213397,6816,31557,2278,36469,3056,98698,4986,46673,3519,396358,8777,25935,2408,37513,3183,144318,6068,188592,5123,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396395,5449,15550,1571,4241,853,2149,571,4912,947,4248,828,33874,2207,8327,1062,7189,1151,11134,1340,7224,1181,62714,3337,9615,1134,12854,1607,22672,2173,17573,1284,62789,2953,6311,870,9718,1272,25927,2189,20833,2097,89431,3762,4682,653,10157,1297,37693,2802,36899,2272,132037,4117,2208,605,6519,1030,40249,2606,83061,3443,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426267,12068,31645,2299,2928,659,2280,544,7793,1233,18644,1998,61250,3635,7689,1245,5029,1036,18746,1855,29786,2576,123192,4806,11669,1794,8980,1366,33401,2630,69142,3755,128546,4869,6876,1376,7162,1350,37119,2806,77389,3655,250322,8228,8499,1434,8941,1526,60517,3646,172365,7220,831312,10751,8812,1292,9248,1460,73161,4733,740091,10118,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1568382,10691,41087,3323,1981,730,1637,744,8487,1504,28982,2776,79019,3559,4561,1010,2936,835,17314,2089,54208,2890,141109,5517,5908,1184,4465,898,31072,2774,99664,4663,155419,5388,5344,1017,3559,794,37014,2958,109502,4851,276035,7900,5251,963,3402,759,47047,3431,220335,6729,875713,8845,8052,1129,4229,898,59677,3647,803755,8969,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2769474,14635,116775,4959,48647,3393,27775,2477,26993,2126,13360,1564,243223,6396,87683,3816,61883,3182,67435,3255,26222,2012,437087,9290,122696,5186,121532,4698,143271,4809,49588,3133,439145,9265,89061,4098,116339,4052,174514,5409,59231,3320,595831,10068,89251,4136,133493,4789,265811,6544,107276,4295,937413,10731,54669,3953,108946,3928,393085,8073,380713,7400,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1527328,10448,39780,2606,7904,1124,5045,762,13976,1466,12855,1517,91584,3433,20876,1758,15170,1193,32819,2153,22719,1871,182538,4984,28245,2146,26820,1712,78147,3441,49326,2736,205212,5711,20286,1659,25463,1826,96478,4363,62985,3101,329808,6131,18028,1767,28293,1965,155613,4426,127874,4553,678406,7827,12846,1284,18919,1424,193219,5578,453422,6935,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,753374,9176,50944,3554,26095,2605,10610,1448,9777,1631,4462,1090,99534,4459,46249,2843,27017,2395,18565,2169,7703,1325,138101,5213,51747,4197,36990,2841,38057,2949,11307,1808,114816,5275,31217,2400,31750,2830,40150,3331,11699,1636,146475,6231,29697,3218,38727,3377,56231,3537,21820,2140,203504,5754,19199,2255,27248,2635,78133,4531,78924,3964,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1621371,13182,63301,3728,24193,2236,14893,1787,15944,1941,8271,1166,146544,5485,51644,2785,37600,2812,38682,3149,18618,2063,252870,6939,61058,3082,66257,3920,92615,4551,32940,2585,251623,7621,41595,2794,62029,3478,106999,4546,41000,3217,346222,9142,36654,3148,68020,4369,168281,6098,73267,3986,560811,8058,20902,2114,45125,3068,223811,6355,270973,7363,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,280633,4455,12234,1412,3822,823,1453,412,2882,731,4077,979,28416,2343,7902,1200,4156,817,9011,1522,7347,1241,45600,2557,9430,1516,6887,838,17072,1725,12211,1281,44474,2828,6596,1113,5900,969,14813,1726,17165,1707,59950,3428,5343,983,4835,684,22812,2143,26960,2226,89959,3842,4843,964,5295,996,24995,1946,54826,3210,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484649,6026,13977,1401,5202,910,3391,797,4065,880,1319,420,37101,2366,13734,1550,9786,1241,10768,1328,2813,655,70206,3509,18279,1573,19473,1799,25716,2442,6738,1117,68262,3428,12988,1444,19810,1818,28447,2524,7017,1004,110132,4866,12425,1409,26814,2245,56145,3434,14748,1677,184971,4763,8121,1011,18308,1747,88723,4157,69819,2749,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,565869,9281,21059,2267,4076,1096,3621,1067,7514,1303,5848,1266,36557,3148,9287,1514,6206,1119,10921,1622,10143,1547,72986,4738,12512,1894,12098,1695,26983,2262,21393,2579,75095,4782,8913,1171,9674,1476,32239,2801,24269,2376,121097,5678,9575,1444,15799,2250,55772,4048,39951,3163,239075,6214,6815,1381,15258,2189,77419,3988,139583,5197,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369448,5293,9899,1264,971,456,557,279,2178,785,6193,1089,18893,2251,3598,995,2282,728,5908,1163,7105,1173,37454,2995,4735,1000,2070,542,10787,1679,19862,2252,46492,2934,4484,1010,3308,833,15616,1875,23084,2027,74285,3925,4859,1029,3290,758,23732,2578,42404,2655,182425,5244,2268,606,2008,530,27741,2435,150408,4927,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2106728,14618,44326,3512,2712,820,2112,698,8641,1384,30861,3067,102368,4703,7064,1175,8459,1254,21723,2226,65122,3544,195089,6625,9372,1480,10961,1842,46275,3196,128481,5823,195036,7085,8048,1231,8562,1262,41767,3242,136659,5828,348736,7816,7811,1422,9870,1398,67865,3888,263190,6930,1221173,13030,10154,1390,9830,1792,90396,4497,1110793,12087,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,519864,7374,28230,2691,10216,1377,4607,1072,7294,1346,6113,1293,54497,3547,18758,2154,9781,1648,15764,1827,10194,1548,87484,4471,21590,2325,15223,1893,31536,2668,19135,1833,77960,4325,13448,1781,13000,1904,30395,2529,21117,2343,100861,4760,12057,1688,13233,1896,41154,3137,34417,2600,170832,5605,9122,1580,9185,1530,49686,3611,102839,3880,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3904123,16568,103676,5380,17603,2045,14945,1490,16211,1704,54917,3793,233969,6039,40863,2827,41171,2217,48985,3295,102950,4518,436282,8564,70281,3993,73809,3144,98808,4444,193384,6145,453611,10154,49071,3584,79225,4136,111051,4624,214264,6775,717514,12931,49428,3067,101130,4360,189387,5953,377569,9744,1959071,17050,43156,2637,95492,4307,316361,7612,1504062,14586,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2465551,18417,116846,4907,39221,2981,25406,2499,32219,3172,20000,2219,230319,7818,67549,4098,59718,4278,70103,3855,32949,3536,390516,10793,87587,4793,92192,4918,140027,5647,70710,3580,379500,9088,51612,3958,74386,4354,167680,6795,85822,3893,515602,10210,39974,3546,79176,4123,245265,7382,151187,6855,832768,12707,22520,2642,48064,3144,275281,7443,486903,8252,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187673,3460,6739,972,3661,827,1043,314,1279,363,756,310,13074,1224,6305,847,2439,684,3049,560,1281,540,26120,1876,10119,1141,5422,809,8583,1167,1996,504,26141,2251,8396,1117,6336,914,8482,1325,2927,761,43027,2435,8564,816,8000,981,20464,1794,5999,858,72572,2861,6898,1130,7905,871,32468,2064,25301,1876,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3095197,18587,107590,4739,34183,2524,26611,2505,32321,2889,14475,2017,248850,6621,72925,3490,73652,3608,81482,4117,20791,2311,482319,9838,101593,4903,144862,5316,184999,6554,50865,3066,476347,9746,63094,3287,132964,5686,220910,5421,59379,3495,676678,10927,53779,2625,156691,5947,346815,9958,119393,4269,1103413,11278,29509,2213,103057,4101,483704,8959,487143,7037,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,971378,9238,45297,2919,21606,1934,10229,1346,9937,1477,3525,973,94169,4538,40928,2303,25201,2352,22591,2565,5449,928,160826,5378,54807,2447,48039,2956,45746,2743,12234,1857,153795,5368,38533,2648,43815,3219,55289,2977,16158,1726,214002,5917,31692,2585,55089,3126,98337,3887,28884,2336,303289,6105,20136,2403,38522,2374,132618,4850,112013,3950,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
