GEO_ID,B24092_001E,B24092_001M,B24092_002E,B24092_002M,B24092_003E,B24092_003M,B24092_004E,B24092_004M,B24092_005E,B24092_005M,B24092_006E,B24092_006M,B24092_007E,B24092_007M,B24092_008E,B24092_008M,B24092_009E,B24092_009M,B24092_010E,B24092_010M,B24092_011E,B24092_011M,B24092_012E,B24092_012M,B24092_013E,B24092_013M,B24092_014E,B24092_014M,B24092_015E,B24092_015M,B24092_016E,B24092_016M,B24092_017E,B24092_017M,B24092_018E,B24092_018M,NAME,B24092_001EA,B24092_001MA,B24092_002EA,B24092_002MA,B24092_003EA,B24092_003MA,B24092_004EA,B24092_004MA,B24092_005MA,B24092_005EA,B24092_006EA,B24092_006MA,B24092_007MA,B24092_007EA,B24092_008EA,B24092_008MA,B24092_009EA,B24092_009MA,B24092_010EA,B24092_010MA,B24092_011EA,B24092_011MA,B24092_012EA,B24092_012MA,B24092_013MA,B24092_013EA,B24092_014EA,B24092_014MA,B24092_015EA,B24092_015MA,B24092_016MA,B24092_016EA,B24092_017EA,B24092_017MA,B24092_018MA,B24092_018EA,state
0400000US29,42353,283,42521,797,42301,381,50668,2399,45269,2070,42457,1886,39391,1834,57125,3949,30631,1378,32577,569,31466,300,31405,307,37303,4189,36491,851,38188,1159,34851,1355,51715,2249,19563,1898,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,41565,561,41075,686,40907,743,41932,2878,41407,4631,41233,2005,48392,3445,59332,3813,31971,2842,30423,679,26722,844,26482,842,34544,14150,34531,2681,34643,2133,35779,2147,45509,3595,21606,2672,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,41976,381,41903,495,41514,477,50739,1628,44392,4324,43724,2940,45146,6098,54838,3121,31885,1623,32040,346,31013,399,31040,406,30277,7477,36300,1222,36490,2100,33426,3324,48919,4995,21343,1767,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,43417,2187,41169,687,40477,697,70392,14209,47139,6353,63186,3920,58988,5158,55549,4510,37369,7207,35389,795,31960,438,31850,436,50501,8565,38978,3787,50283,1696,49336,4418,51557,7178,31665,9696,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,51552,497,52308,788,52083,731,60389,7596,49293,5638,52732,2363,50132,6112,59176,5647,37261,4523,40200,628,37449,1176,37426,1211,38218,5145,42423,2773,45530,2793,40736,2726,56911,5555,30227,6872,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,58522,1009,57169,564,56436,530,71219,2731,57836,4435,62342,1667,65734,2184,65581,4377,48309,3712,46058,441,42487,795,42462,683,45040,5040,50075,1388,51651,583,52192,1102,53789,2096,26758,2737,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41180,540,40354,708,39524,2035,60237,13353,45255,7192,40677,1550,41201,3289,61524,3583,30367,6692,32319,834,28711,1617,28077,1589,45471,6898,39057,3047,35879,1796,38834,3440,45212,5525,22310,2222,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,50326,173,47461,570,46676,399,61388,1067,50297,657,61465,573,61107,695,58612,2757,32357,1865,41623,191,39685,577,39367,588,48244,4035,42625,1025,50521,531,51318,624,52228,1099,23117,2802,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,41376,234,41108,316,40640,335,56002,7744,47534,3163,40620,902,42421,1295,51980,1375,31788,720,33243,618,31472,313,31346,319,39958,4809,38442,1554,36651,649,39285,1284,44498,2657,23689,2837,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,42399,979,42007,821,41700,788,50248,3748,41737,4083,40883,2207,51147,3265,53057,3793,40021,4144,31078,389,29214,1337,28658,1320,42652,10178,31587,905,35127,2328,40393,3157,48399,6298,20595,1740,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,45990,310,45128,397,44447,715,57038,4812,47550,2760,50653,539,52119,1370,65284,3862,34378,3025,35333,268,31929,211,31839,209,41156,1708,40625,606,42417,1184,45543,1409,51368,1554,20842,1360,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,40562,397,40332,495,39349,1183,52801,5780,37053,3015,36126,1194,44937,4111,56027,2061,31537,1375,30918,321,28912,787,28756,769,32867,2986,31919,1507,33519,1115,35468,796,43442,5223,19825,1490,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,45796,705,42991,1387,42220,639,56591,7634,44702,5200,59392,3297,52169,1586,60622,3843,32192,5832,35319,523,31814,508,31777,507,35194,6329,39262,2774,44319,2299,41550,1133,56354,6795,23110,2718,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,47177,287,46715,352,46105,360,62125,2461,49192,1500,51273,680,51158,1222,57155,1245,32454,2477,36409,280,33628,578,33542,573,37724,2773,40460,536,42589,907,43837,1237,51999,841,24084,2709,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,50520,946,47446,2918,46544,2292,65824,11266,56213,6717,58225,10136,54983,9863,71184,12133,32491,6643,40519,726,37303,1331,37062,1107,62357,42397,41357,1514,60973,3896,50737,6399,48269,10405,24494,10909,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41587,398,41530,450,41052,500,55393,6848,47000,3298,40237,1657,42306,2883,51968,1406,30957,2538,31591,286,30299,324,30214,328,36594,4752,37194,2524,35268,1414,35574,1288,45248,4932,23965,3174,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,37449,930,37692,1341,36961,768,50793,5619,37076,3017,37074,2775,38258,4633,47083,6512,31919,2652,30910,514,29640,1194,29903,1079,25289,3506,33205,3601,32513,1365,35220,3988,41761,5451,25543,3646,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,41489,320,41053,390,40492,399,61377,2339,46089,2080,41130,1120,41677,1385,61502,2513,36424,1349,31902,278,30076,360,30010,411,37026,7781,38388,2100,37201,858,35734,1093,52334,2527,25446,4250,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,42179,180,41764,232,41320,228,61192,759,44448,3055,46159,801,45990,1411,57196,1531,35290,1187,33816,439,31588,182,31450,181,45019,6047,39138,1212,40411,498,38984,1017,49733,1456,21664,856,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,46759,613,45607,724,44847,1533,56374,5780,55353,5436,46443,1686,50206,2215,60087,3767,38106,4278,32255,447,30240,754,30170,825,32273,6004,40656,1908,37355,1222,36310,1411,50240,3202,20199,3796,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,42661,1544,41625,848,41384,900,46142,8285,50238,2797,46205,1866,50878,3120,60955,5072,32174,3297,35926,944,33334,1592,32796,1356,44013,11812,40587,1942,42437,4688,42047,4318,53825,5541,16314,2483,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,52026,390,50123,684,49337,1393,58291,4511,56254,2741,50203,1347,46579,2758,85587,2685,40160,4079,40739,324,36238,516,36091,515,42147,3040,45167,1696,43487,923,40851,804,74075,2531,26146,2600,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,52735,1009,51885,517,51696,540,60071,6487,51814,1623,62067,1090,57019,2231,60218,1613,41824,1516,40290,357,36788,524,36688,510,40786,3607,42473,1359,49334,1710,46249,1158,51909,1557,26514,2164,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,42243,782,43988,1829,43306,1826,56837,11883,40372,3091,40003,3863,37278,2600,56896,3154,30477,5213,29706,1052,26722,654,26648,657,35636,6806,32055,2160,32239,2439,32414,2015,47468,2217,23105,10203,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,45672,368,45045,573,44307,798,53535,4045,50264,2367,51702,583,51849,1164,54667,1990,30196,2256,35553,284,32479,447,32428,342,38386,4662,39946,978,42891,1463,45027,2355,49822,1757,20541,849,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,51176,896,52740,2977,52467,2627,57003,12903,41773,4515,51288,1538,51892,3955,48009,9090,34058,6200,32358,1670,27914,2411,27399,2131,34944,14307,39023,3161,43159,3581,42679,4923,57354,8182,23747,3448,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,21976,459,20460,631,19888,633,35406,7073,22292,2640,16662,586,26719,537,46647,5581,19384,2447,22191,346,19942,563,19803,567,26334,12265,21862,1970,20482,1650,26516,809,30157,8482,19784,2672,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
