GEO_ID,B19215_001E,B19215_001M,B19215_002E,B19215_002M,B19215_003E,B19215_003M,B19215_004E,B19215_004M,B19215_005E,B19215_005M,B19215_006E,B19215_006M,B19215_007E,B19215_007M,B19215_008E,B19215_008M,B19215_009E,B19215_009M,B19215_010E,B19215_010M,B19215_011E,B19215_011M,B19215_012E,B19215_012M,B19215_013E,B19215_013M,B19215_014E,B19215_014M,B19215_015E,B19215_015M,NAME,B19215_001MA,B19215_001EA,B19215_002EA,B19215_002MA,B19215_003EA,B19215_003MA,B19215_004MA,B19215_004EA,B19215_005MA,B19215_005EA,B19215_006EA,B19215_006MA,B19215_007MA,B19215_007EA,B19215_008EA,B19215_008MA,B19215_009EA,B19215_009MA,B19215_010MA,B19215_010EA,B19215_011EA,B19215_011MA,B19215_012MA,B19215_012EA,B19215_013MA,B19215_013EA,B19215_014EA,B19215_014MA,B19215_015MA,B19215_015EA,state
0400000US16,24800,1085,28804,2116,25024,1651,25621,2117,23340,2611,43046,5319,45243,5817,34092,7594,21327,1071,19237,1260,21657,2009,17199,1338,34773,5114,36467,5723,32118,4089,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31804,396,37427,1028,33760,1294,37109,894,24857,767,56907,2750,57209,3210,51667,7782,27470,578,24849,495,33209,1460,19839,318,54941,2231,55597,2229,45265,9152,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,26185,470,31308,577,28760,996,30739,635,23839,1153,44906,2875,45350,3174,41078,3789,22472,565,21180,527,25734,1069,18398,461,38789,2740,37861,3561,45187,5837,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,27786,694,32482,998,30040,949,31516,819,23497,1277,47615,2307,47554,2443,48285,8787,24117,666,22093,502,26865,1043,19155,593,42396,3470,42248,3431,45861,13551,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,27982,879,32180,1486,30323,1377,32032,1778,23320,1692,43036,3327,43133,3474,41271,17660,24722,1012,22480,899,27686,1645,19161,767,41145,3856,41527,4952,38243,7753,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,22271,546,25662,1125,22306,924,24502,1573,18225,1000,39974,2864,41048,2961,35712,2306,20372,640,18777,654,22794,1249,15965,530,36561,2735,36532,2825,37051,7594,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24903,826,31207,1040,26374,1517,29401,2711,19181,1279,51689,2585,52056,2829,47804,12281,20932,688,19084,751,22803,1422,15920,551,41400,2730,41839,3117,33515,10560,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26543,783,30030,1417,24103,1844,26357,1472,19183,2012,55612,8166,57516,6693,39854,11535,24265,1557,20763,781,25585,1587,17014,752,55089,5489,56435,5256,48173,7687,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,42568,1087,49384,1716,44110,2402,48908,2327,27827,2152,71443,4318,72079,3944,57479,23979,38873,1138,34274,1611,45279,1178,22347,800,73693,5917,76096,5524,57670,12148,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,36803,755,43282,1751,35936,1099,41172,1098,23762,1452,73561,4008,75322,3566,58639,5672,31295,956,25612,888,38347,1875,18579,604,72547,3194,73180,3567,60460,16545,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,26592,427,31184,560,28516,898,30753,628,24382,691,44600,1995,44656,2209,44152,3998,23456,503,22020,403,26698,863,19351,394,37718,1938,37845,2252,36955,4015,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,32021,404,37361,856,32301,702,35775,832,23889,1586,59720,1972,59932,1918,54613,11299,27647,805,24764,716,32161,1009,18834,498,51542,2851,52044,3104,44138,5231,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,20577,705,24251,1174,22600,1183,24632,1508,16873,1214,38922,4112,39171,4013,31172,19990,17967,793,16792,724,18693,1857,15714,677,39604,4398,38961,6822,50282,11457,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,26022,550,30832,753,27078,910,29767,1622,21778,1238,46731,2225,46735,2238,46333,10431,22648,662,21317,478,26764,1091,17780,515,40802,2272,41449,2495,33453,3739,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,27109,1235,31218,1480,27501,2180,28686,2893,25396,2566,48242,3077,48191,3351,48974,25906,23607,1589,21109,1074,24058,2652,19241,1214,43154,3967,43100,3666,46042,28515,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,27364,768,31338,691,29080,1284,30955,833,22435,2484,47211,4294,46570,4075,60316,6202,23697,963,21882,755,25692,1490,18914,658,37691,9199,36404,9837,42714,13244,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,34903,1444,39732,2414,32075,1617,35573,2217,22422,1918,59481,4381,59984,5385,52683,9517,30356,1044,26232,1112,31670,1521,19528,952,53799,4722,55405,4517,35794,10292,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,36640,1272,42463,2229,35582,1990,41237,2535,25519,1880,60660,4951,61619,4880,46268,13605,31557,1454,25086,1634,33282,3323,19744,1528,59325,4762,59855,6125,57997,12448,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,38506,963,46835,1228,41040,806,46650,1657,27078,1590,75589,3580,78714,5064,51783,6346,32183,667,28934,845,40847,1155,21813,598,73540,3448,76535,3868,51914,5956,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26955,691,30038,1281,26825,938,27649,2297,22571,3253,45102,6566,46765,7628,38389,7845,24433,1209,21803,985,24821,1728,18600,1433,41453,3871,40943,3352,47585,8016,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,34170,596,40614,557,34918,974,39215,1353,23500,878,69587,2102,71128,1965,52363,5283,29531,607,25437,392,36504,795,18777,365,63535,1602,65314,1660,51110,4231,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,27104,369,31700,482,28925,1268,31051,608,21065,609,46622,2168,46812,2416,39679,13237,23839,501,22158,438,27628,1112,17381,517,41112,2427,40977,2619,42786,7517,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,28150,1513,32340,2052,29987,2229,31519,1112,22700,2305,50013,7567,50466,7469,44443,4186,23888,1373,21831,1284,27537,3030,17966,1639,38081,8113,37208,7148,48022,14821,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,26590,306,30988,479,27716,700,30452,581,23059,742,48813,1953,49242,2203,46740,2375,23589,447,21788,330,27317,888,18700,304,43201,1980,43346,2247,42238,4914,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,25653,608,30455,860,26959,931,28803,2123,22329,1763,44988,3567,45627,3786,36408,5273,21737,657,20190,688,22787,1695,17248,779,37384,2357,38129,3461,31607,5874,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,28768,890,31219,1096,25661,1176,27026,1592,22853,1270,48160,3483,48120,3787,48430,7146,26943,720,23826,931,28265,2031,20400,1009,48482,3451,48672,3669,46941,8516,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,27316,319,32896,714,29949,701,33030,960,22732,672,56033,1853,57107,1964,46768,7260,23609,392,21463,298,28722,866,17870,313,49288,1968,50179,2098,45041,4846,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,30444,1376,35424,2838,31173,1858,34394,4250,22953,1910,54668,10829,53581,11369,58571,20838,25509,2113,22161,1534,30006,2904,18146,1203,55132,7459,54330,6337,72606,22885,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,24553,591,28264,1594,25395,991,27363,1568,20772,1207,45846,3239,45824,3296,46311,10098,22223,618,20987,609,25329,1226,17326,681,36565,2687,36250,2682,41905,7738,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,26388,1096,30776,1054,28757,1362,30513,914,20735,3398,48250,8207,48414,8340,44571,28793,21787,1273,20536,1234,24969,2023,16348,1183,40302,6330,39148,6076,48808,16925,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,24305,669,28923,1029,26026,924,28343,1501,19856,1203,41855,2332,42331,3056,34882,7795,21223,601,19612,559,24249,1196,16461,344,39112,3073,39763,3271,34091,7656,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,30800,275,35912,520,31820,424,35052,949,22166,748,50946,1239,51466,1319,43108,6738,26286,452,23926,466,30145,557,18305,438,45472,1792,45909,1909,39294,4388,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30668,997,34743,2598,31121,1453,32303,2664,24434,3616,43840,4217,43954,4503,33484,21958,26796,1087,24733,1370,30891,2259,20355,822,44588,5432,44066,5654,56038,23664,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,28936,1920,31905,1743,27938,2682,30521,1897,21607,2831,49448,5056,49083,5548,53409,20653,25743,1752,22280,1170,27120,3401,18785,1097,48883,5085,48975,5190,47066,21774,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,37609,768,44036,1652,40069,1077,41744,742,27831,1703,66928,4905,67735,4777,47209,9544,32344,693,29611,900,38059,1542,20946,570,60757,4911,61815,4407,41841,17173,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,35390,648,40513,772,35717,1137,38761,2729,28898,1830,58983,3088,59818,3050,49373,9497,31221,655,27785,930,33826,1960,21839,561,56192,3163,57183,3326,44864,8662,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,21018,634,24804,1546,22334,1385,25614,2683,18857,1402,36223,5066,35612,5824,41033,5285,18776,961,17490,806,20915,1397,16116,673,32458,3938,32472,4157,32336,11280,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,29375,607,34086,1018,30721,549,32455,1019,23083,986,50072,2054,50778,2462,41932,8032,24943,520,22483,467,27567,994,19133,401,45644,2445,45883,2381,41976,7915,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,29846,2446,35763,1681,33926,3528,36261,1570,19559,7282,49876,14961,50182,14700,48426,115081,23635,2031,21410,1875,26244,1961,16798,1994,57929,15579,60447,16822,46688,27940,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,11080,340,12554,627,11641,553,13024,1117,9638,508,21542,3096,24252,4214,17121,3076,9997,439,9166,410,11188,717,8077,343,22054,2610,24778,4891,17925,2003,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
