GEO_ID,C05008_001E,C05008_001M,C05008_002E,C05008_002M,C05008_003E,C05008_003M,C05008_004E,C05008_004M,C05008_005E,C05008_005M,C05008_006E,C05008_006M,C05008_007E,C05008_007M,C05008_008E,C05008_008M,C05008_009E,C05008_009M,C05008_010E,C05008_010M,C05008_011E,C05008_011M,C05008_012E,C05008_012M,C05008_013E,C05008_013M,C05008_014E,C05008_014M,C05008_015E,C05008_015M,C05008_016E,C05008_016M,C05008_017E,C05008_017M,C05008_018E,C05008_018M,C05008_019E,C05008_019M,C05008_020E,C05008_020M,C05008_021E,C05008_021M,C05008_022E,C05008_022M,C05008_023E,C05008_023M,C05008_024E,C05008_024M,C05008_025E,C05008_025M,C05008_026E,C05008_026M,C05008_027E,C05008_027M,C05008_028E,C05008_028M,C05008_029E,C05008_029M,C05008_030E,C05008_030M,C05008_031E,C05008_031M,C05008_032E,C05008_032M,C05008_033E,C05008_033M,C05008_034E,C05008_034M,C05008_035E,C05008_035M,C05008_036E,C05008_036M,C05008_037E,C05008_037M,C05008_038E,C05008_038M,C05008_039E,C05008_039M,C05008_040E,C05008_040M,C05008_041E,C05008_041M,C05008_042E,C05008_042M,C05008_043E,C05008_043M,C05008_044E,C05008_044M,C05008_045E,C05008_045M,C05008_046E,C05008_046M,C05008_047E,C05008_047M,C05008_048E,C05008_048M,C05008_049E,C05008_049M,C05008_050E,C05008_050M,C05008_051E,C05008_051M,NAME,C05008_001MA,C05008_001EA,C05008_002MA,C05008_002EA,C05008_003EA,C05008_003MA,C05008_004MA,C05008_004EA,C05008_005MA,C05008_005EA,C05008_006MA,C05008_006EA,C05008_007MA,C05008_007EA,C05008_008EA,C05008_008MA,C05008_009EA,C05008_009MA,C05008_010MA,C05008_010EA,C05008_011MA,C05008_011EA,C05008_012EA,C05008_012MA,C05008_013MA,C05008_013EA,C05008_014EA,C05008_014MA,C05008_015EA,C05008_015MA,C05008_016MA,C05008_016EA,C05008_017MA,C05008_017EA,C05008_018EA,C05008_018MA,C05008_019EA,C05008_019MA,C05008_020EA,C05008_020MA,C05008_021EA,C05008_021MA,C05008_022EA,C05008_022MA,C05008_023MA,C05008_023EA,C05008_024EA,C05008_024MA,C05008_025EA,C05008_025MA,C05008_026MA,C05008_026EA,C05008_027EA,C05008_027MA,C05008_028EA,C05008_028MA,C05008_029MA,C05008_029EA,C05008_030EA,C05008_030MA,C05008_031EA,C05008_031MA,C05008_032MA,C05008_032EA,C05008_033EA,C05008_033MA,C05008_034MA,C05008_034EA,C05008_035MA,C05008_035EA,C05008_036EA,C05008_036MA,C05008_037EA,C05008_037MA,C05008_038MA,C05008_038EA,C05008_039EA,C05008_039MA,C05008_040MA,C05008_040EA,C05008_041EA,C05008_041MA,C05008_042EA,C05008_042MA,C05008_043EA,C05008_043MA,C05008_044EA,C05008_044MA,C05008_045MA,C05008_045EA,C05008_046MA,C05008_046EA,C05008_047EA,C05008_047MA,C05008_048EA,C05008_048MA,C05008_049MA,C05008_049EA,C05008_050EA,C05008_050MA,C05008_051MA,C05008_051EA,state
0400000US13,942959,14761,491435,9735,38198,3875,12789,2249,12414,2447,12995,1790,118755,4117,47305,3845,37325,3146,34125,2427,285508,7958,138266,7752,89784,4997,57458,3768,172579,7522,91410,6511,57549,4256,23620,2764,112929,7265,46856,5509,32235,3793,33838,3146,48974,5296,22174,4028,15514,2522,11286,1765,451524,9406,50077,4148,15692,2791,12971,1988,21414,2789,127714,3861,54013,3859,39515,3303,34186,2653,229874,6769,98707,7010,77146,4933,54021,3998,117717,6577,60326,5762,44384,4535,13007,2157,112157,6481,38381,4455,32762,3636,41014,3367,43859,4295,19799,3098,14678,2324,9382,1546,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,248213,13072,107253,7295,5403,1157,1543,754,1606,709,2254,753,79685,5318,21854,3697,16220,2502,41611,3057,6490,1703,1235,686,2672,1160,2583,808,3017,1119,732,610,1314,661,971,494,3473,1191,503,299,1358,845,1612,650,15675,3037,8613,2552,2192,816,4870,1280,140960,7026,7300,1252,2454,765,1324,617,3522,904,110948,5798,31275,4008,23304,2589,56369,3265,6091,1560,1276,718,2292,899,2523,887,2138,867,667,493,839,489,632,434,3953,1185,609,513,1453,692,1891,733,16621,2604,9780,2396,2599,999,4242,1238,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,87098,5031,42969,2989,6515,1647,1274,726,2638,1105,2603,922,4150,790,1732,716,835,387,1583,635,29138,2428,10207,1718,8394,1485,10537,1604,26502,2404,8749,1672,7732,1484,10021,1583,2636,757,1458,557,662,462,516,297,3166,921,1444,580,385,343,1337,576,44129,3034,7807,1539,2196,1024,2008,975,3603,951,6167,1219,2932,940,1343,562,1892,754,25235,2406,8983,1926,8570,1825,7682,1491,21470,2252,7132,1717,7678,1647,6660,1430,3765,1320,1851,1088,892,603,1022,470,4920,1068,2398,884,702,433,1820,517,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1759859,22100,881027,14889,180307,7242,50274,4037,54952,4480,75081,4335,222115,5909,83793,6211,61487,4070,76835,4012,445091,10636,135080,8897,147185,7453,162826,5997,383432,10973,112531,8689,133266,7345,137635,5340,61659,5302,22549,3413,13919,2483,25191,2900,33514,3404,14800,2518,8836,1574,9878,1815,878832,12697,208261,7385,57556,4563,59203,4645,91502,4497,244940,5578,96817,5622,62470,4245,85653,3766,397111,8655,121525,7159,135549,6439,140037,6281,325158,8484,98554,6729,117116,5637,109488,4978,71953,5603,22971,3305,18433,2848,30549,3106,28520,3149,12649,2345,6953,1474,8918,1477,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,300789,9643,153221,5863,18010,2349,5297,1398,5194,1380,7519,1267,42871,2583,25340,2494,8270,1421,9261,1304,78553,3900,38533,3675,22802,2344,17218,1951,62971,3711,30700,3517,17801,2060,14470,1723,15582,1978,7833,1557,5001,1328,2748,798,13787,2490,8293,2282,2834,864,2660,754,147568,6299,24462,2783,5687,1448,5601,1447,13174,1848,45539,2651,23199,2363,9366,1321,12974,1604,64589,3735,30992,3098,19424,2466,14173,1650,47111,3465,21811,2532,14710,2236,10590,1431,17478,2784,9181,2041,4714,1264,3583,933,12978,2202,7035,1812,2725,850,3218,730,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,139477,6547,70998,3539,9907,1770,3666,1082,4418,1183,1823,487,19626,1237,8115,1645,5647,1145,5864,985,33596,2237,15198,2141,11189,1517,7209,1243,24612,2304,11068,2165,8567,1361,4977,976,8984,2027,4130,1364,2622,839,2232,795,7869,1458,4979,1189,1469,554,1421,584,68479,4411,12166,1704,3828,1128,4295,1037,4043,732,21757,1904,11485,2252,5566,1191,4706,1091,25975,2244,11686,1898,9182,1683,5107,1026,20068,1869,8613,1439,7981,1552,3474,972,5907,1495,3073,1141,1201,502,1633,643,8581,1657,5360,1340,1248,648,1973,698,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,186942,7963,96558,5281,6006,1401,2257,946,1795,610,1954,748,23953,2077,10660,2113,5229,1099,8064,1230,59100,3773,19318,3385,23400,2325,16382,2121,50502,3524,15511,3179,20864,2340,14127,2142,8598,1973,3807,1202,2536,1327,2255,707,7499,1511,4357,1177,1607,651,1535,545,90384,4021,10711,1700,2361,882,2330,706,6020,1249,26619,1879,13327,1938,5992,1010,7300,1263,47046,3140,19371,2758,16783,2407,10892,1502,38465,3215,15520,2677,14475,2231,8470,1472,8581,1443,3851,1083,2308,828,2422,862,6008,1273,3537,971,667,438,1804,597,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,140583,6615,73997,4164,11081,2222,3733,1379,4387,1604,2961,865,19610,2077,10078,1703,5040,1156,4492,1042,36690,2623,22089,2475,8675,1520,5926,1473,23668,2709,14751,2183,5305,1456,3612,1298,13022,2257,7338,1535,3370,1145,2314,607,6616,1811,3712,1485,1924,862,980,495,66586,3639,14207,1742,4866,1178,3837,1153,5504,1106,23770,2234,10532,1840,6584,1420,6654,1186,23325,2023,14164,1840,4906,1224,4255,1115,12741,1874,8693,1582,2660,907,1388,730,10584,1594,5471,1324,2246,930,2867,909,5284,1387,2636,1020,883,664,1765,754,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,172866,6693,96564,4314,7169,1468,2248,837,910,392,4011,954,27531,1873,9333,1603,7446,1530,10752,1284,56112,3650,32140,4184,9886,1872,14086,2313,21798,3072,13296,2680,3369,1045,5133,1443,34314,3418,18844,3438,6517,1541,8953,1739,5752,1792,3247,1499,1579,742,926,501,76302,3952,8504,1466,2357,763,1042,553,5105,1046,26956,1852,9440,1813,6485,1217,11031,1526,36793,2583,17804,2324,6344,1297,12645,1633,8501,1508,5388,1357,1700,604,1413,624,28292,2388,12416,2195,4644,1113,11232,1566,4049,1000,1603,815,1330,542,1116,476,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,45666,3135,19139,1949,4555,952,669,372,924,489,2962,721,4682,838,1975,751,1524,903,1183,665,2841,909,949,464,788,509,1104,499,315,425,66,92,249,425,0,230,2526,855,883,457,539,446,1104,499,7061,1352,3061,991,967,411,3033,854,26527,2035,6348,981,818,430,1105,481,4425,875,7540,1153,3374,1076,1633,600,2533,771,1353,645,526,508,167,146,660,408,178,159,0,230,92,117,86,103,1175,617,526,508,75,78,574,376,11286,1334,3107,785,1588,588,6591,928,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,803695,15341,399953,9321,38026,2974,10326,1661,9923,1702,17777,1968,126750,3882,47663,4097,31349,2832,47738,3087,167938,5656,79095,5929,43645,3741,45198,3412,20997,3590,11588,2789,5399,1271,4010,1183,146941,5062,67507,5450,38246,3434,41188,3305,67239,5531,31967,4502,16940,2487,18332,2286,403742,8982,49062,3299,15323,2306,10543,1714,23196,2046,139510,3355,56445,3998,32662,2868,50403,3061,144036,4866,59377,4331,39837,4223,44822,3229,14216,2417,8294,2159,4338,1412,1584,706,129820,4634,51083,4118,35499,3815,43238,3242,71134,6067,34587,4696,20435,3115,16112,2355,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
