GEO_ID,B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,NAME,B17005_001MA,B17005_001EA,B17005_002MA,B17005_002EA,B17005_003MA,B17005_003EA,B17005_004EA,B17005_004MA,B17005_005EA,B17005_005MA,B17005_006MA,B17005_006EA,B17005_007MA,B17005_007EA,B17005_008MA,B17005_008EA,B17005_009EA,B17005_009MA,B17005_010EA,B17005_010MA,B17005_011MA,B17005_011EA,B17005_012EA,B17005_012MA,B17005_013EA,B17005_013MA,B17005_014MA,B17005_014EA,B17005_015EA,B17005_015MA,B17005_016EA,B17005_016MA,B17005_017MA,B17005_017EA,B17005_018EA,B17005_018MA,B17005_019MA,B17005_019EA,B17005_020EA,B17005_020MA,B17005_021EA,B17005_021MA,B17005_022MA,B17005_022EA,B17005_023EA,B17005_023MA,state
0400000US19,2321191,3298,266172,9411,114631,4971,64301,3846,48803,3327,15498,2224,50330,3502,151541,6210,77378,4171,60346,3421,17032,2195,74163,3635,2055019,9566,1022606,5890,788347,6743,743655,6955,44692,2798,234259,4900,1032413,6353,699550,6837,668726,6133,30824,2548,332863,5118,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2126673,3963,257512,9775,106169,6048,58267,3945,41073,3410,17194,1970,47902,3682,151343,7149,77574,4895,59082,4366,18492,2741,73769,4682,1869161,10621,924177,6758,710446,8606,664211,8852,46235,3408,213731,5706,944984,7691,631628,7337,598025,7781,33603,2804,313356,5972,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3316462,5148,560574,13230,240274,8282,113665,6586,71629,4940,42036,3736,126609,6282,320300,9270,118703,5882,80489,5120,38214,3651,201597,6838,2755888,14745,1349086,9230,952807,10216,865717,10761,87090,4948,396279,7471,1406802,9971,850579,9175,791592,9088,58987,3610,556223,9753,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3423679,5006,551728,13939,214039,7117,95554,5720,57150,4456,38404,3875,118485,6462,337689,10847,148587,7477,104487,6038,44100,3925,189102,6861,2871951,14998,1416154,9150,1037993,10567,954971,10723,83022,5336,378161,8040,1455797,10900,895020,11455,842241,10561,52779,3769,560777,8890,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1057196,2027,124806,5115,54513,3557,25876,2516,15669,2094,10207,1562,28637,2289,70293,3463,25843,2673,18188,2103,7655,1375,44450,2690,932390,5663,455113,4301,325346,5332,301155,5048,24191,1779,129767,4024,477277,3992,313188,4242,298252,4381,14936,1593,164089,3947,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4451498,4707,400342,13607,162748,8236,77082,5298,48714,4363,28368,2851,85666,6075,237594,8663,101511,5404,67440,4474,34071,3545,136083,7224,4051156,14507,1937960,9054,1516358,8745,1395043,9664,121315,5289,421602,8628,2113196,9227,1455207,11389,1363394,12176,91813,5797,657989,9599,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5100143,4414,547813,15333,224089,9381,107058,5921,61796,4884,45262,3875,117031,7014,323724,10064,122721,7359,83257,5422,39464,4349,201003,7179,4552330,15783,2205194,11467,1713487,12850,1550994,12836,162493,6329,491707,7719,2347136,10899,1598076,13861,1486641,14103,111435,4791,749060,11251,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7643227,4415,1133810,20515,490773,13481,265511,9214,138214,6594,127297,6945,225262,9196,643037,11286,307187,9185,191120,6676,116067,5855,335850,9368,6509417,21715,3201937,13419,2240100,14028,1950451,13650,289649,7499,961837,11177,3307480,12786,2028910,14255,1834057,12974,194853,6800,1278570,11178,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4068029,3286,426051,10070,184053,6724,100058,4776,66489,3772,33569,3342,83995,5002,241998,6475,120533,5091,92321,4292,28212,2418,121465,5375,3641978,10796,1816173,8685,1416316,9111,1305941,9324,110375,4521,399857,6003,1825805,8117,1271737,9041,1204853,9570,66884,3336,554068,7606,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2209327,3969,424218,15252,167440,8204,76908,4761,45228,3649,31680,3403,90532,6164,256778,9628,101870,6256,65745,4859,36125,2911,154908,7088,1785109,15677,869101,9166,607857,8609,553921,7914,53936,3619,261244,6155,916008,10143,542635,8950,503035,8704,39600,3288,373373,7808,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4579201,5466,624248,14460,268801,9193,133534,5864,82640,4731,50894,4051,135267,6861,355447,8772,155034,5596,108964,4677,46070,3659,200413,6992,3954953,14346,1926833,9901,1415710,11147,1291721,11792,123989,5667,511123,7838,2028120,9803,1312705,10741,1234188,9641,78517,4878,715415,8684,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,769866,3159,102020,6877,47465,4022,23634,2736,16108,2380,7526,1377,23831,2853,54555,4217,26177,2528,21479,2310,4698,1061,28378,2845,667846,6755,336103,4628,241723,4469,225034,4569,16689,1979,94380,3280,331743,4122,210530,4110,202735,3947,7795,1141,121213,3549,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1370101,2921,156504,7296,66949,4581,39000,3510,27475,2637,11525,2100,27949,2671,89555,4418,46102,3565,36180,3158,9922,1519,43453,3197,1213597,7280,600970,5235,477387,5153,450184,5178,27203,2380,123583,3743,612627,5100,427182,5426,411639,5213,15543,1748,185445,4372,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2078116,3733,266351,12827,116388,6909,67281,5530,38499,4000,28782,3439,49107,4530,149963,7766,64302,5661,40312,4176,23990,3001,85661,6164,1811765,13925,917569,7118,686663,8385,602372,8901,84291,4741,230906,6483,894196,9797,573577,8348,514505,8545,59072,4031,320619,7415,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1029411,2100,80370,5450,31675,3171,16990,2217,10077,1778,6913,1468,14685,2174,48695,3658,19310,2499,13577,2072,5733,1424,29385,2709,949041,5292,468421,3933,364731,4986,339714,6002,25017,2736,103690,3462,480620,4005,331481,4413,312821,4312,18660,2027,149139,3811,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6825173,4818,621428,16686,250852,10899,120289,7079,75133,5082,45156,3667,130563,7865,370576,10304,145315,6994,95335,5322,49980,3992,225261,9010,6203745,17814,3009236,11543,2313352,12413,2083992,13776,229360,9175,695884,11074,3194509,11808,2048858,13113,1872490,14317,176368,6812,1145651,11111,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1564735,3254,276331,13559,123695,6975,60081,4334,42906,3711,17175,2124,63614,4973,152636,8328,58122,4706,42363,4064,15759,2164,94514,5626,1288404,13750,634568,7700,447960,6895,412546,7109,35414,3092,186608,5777,653836,8438,389851,8006,367467,7573,22384,2324,263985,7066,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15144824,7678,2018370,33571,831053,17253,371065,11628,242863,8244,128202,7233,459988,13491,1187317,21959,423407,10975,292008,9147,131399,6156,763910,18168,13126454,35587,6360256,19593,4713192,17399,4307448,16868,405744,9692,1647064,15905,6766198,22301,4304310,20341,4004461,21307,299849,10434,2461888,17541,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7237729,7158,1118709,19494,468345,12435,258067,10262,159403,7965,98664,5789,210278,8146,650364,13358,286095,9679,184420,7266,101675,6316,364269,11698,6119020,20907,2949354,14204,2171783,16565,1951355,16284,220428,8403,777571,11061,3169666,15521,1983691,16098,1811589,15700,172102,6861,1185975,14417,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,517104,1659,63475,3767,25980,2288,13354,1781,11664,1574,1690,502,12626,1512,37495,2445,19017,1884,16016,1758,3001,847,18478,1615,453629,3798,233769,2434,184012,2990,178103,3176,5909,949,49757,2275,219860,2815,156511,3074,153376,3178,3135,767,63349,2653,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8856884,6251,1210026,21494,503427,12540,264529,9013,150990,6728,113539,6266,238898,8962,706599,14029,320624,9879,213742,8280,106882,5217,385975,10952,7646858,22891,3737704,14712,2742403,17429,2470325,16859,272078,7127,995301,13092,3909154,15681,2473273,16560,2307510,15823,165763,7152,1435881,12745,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2816660,4005,409063,9822,170667,6136,89078,4566,66341,3914,22737,2534,81589,4076,238396,7841,94682,4988,72429,4334,22253,2376,143714,6194,2407597,10044,1187430,6678,870045,7590,811752,8972,58293,3713,317385,6208,1220167,8380,746062,9538,703641,9486,42421,3369,474105,8328,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3008324,3367,431831,12474,195546,9036,105995,7023,65121,5448,40874,3826,89551,5867,236285,7002,104841,5386,74245,4550,30596,2529,131444,5864,2576493,13321,1267964,9792,913598,9944,806349,9354,107249,5675,354366,8786,1308529,7725,815453,9024,747799,9015,67654,4666,493076,7512,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9895529,6111,1181721,17854,490949,11372,218959,7927,138225,6810,80734,4571,271990,9310,690772,13374,260600,7780,183571,6212,77029,5383,430172,11451,8713808,20413,4249856,13802,3124538,14454,2856453,14981,268085,9247,1125318,12624,4463952,14536,2795468,16221,2611439,16416,184029,6100,1668484,16180,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,816491,2046,104485,6575,44965,4098,19774,2671,11030,1866,8744,1673,25191,3024,59520,4603,22863,2631,16297,2104,6566,1344,36657,3742,712006,6965,341273,4524,251564,4958,227249,5010,24315,2200,89709,3730,370733,5158,247219,5512,228172,5377,19047,2574,123514,4464,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3530528,4851,562501,14969,232378,8979,118998,6426,66474,4933,52524,4051,113380,6662,330123,9631,145849,6587,94105,5562,51744,3956,184274,7264,2968027,15013,1435631,9103,1021179,11616,921853,10944,99326,5558,414452,10036,1532396,11080,938937,10530,859098,11158,79839,4692,593459,9576,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,609971,1910,80584,4911,34774,2975,18329,2486,13213,2139,5116,1407,16445,2258,45810,3600,22873,2583,17803,1920,5070,1489,22937,2400,529387,5029,266479,3553,207362,3892,197878,3857,9484,1688,59117,2230,262908,3291,181414,3650,175938,3792,5476,1063,81494,2994,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4877704,5289,752551,18544,317707,10333,160701,8234,97613,6502,63088,5566,157006,7712,434844,11971,168657,7839,109968,5703,58689,4003,266187,9497,4125153,19406,2006181,11467,1441100,13163,1313279,13873,127821,6747,565081,10713,2118972,12833,1293712,13220,1199349,14074,94363,5233,825260,12056,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18530860,10720,2818033,33499,1181449,17649,663208,13650,498618,13762,164590,6949,518241,12799,1636584,23149,679457,17671,512024,15268,167433,8189,957127,18251,15712827,35913,7780972,21415,5994819,21910,5565203,23068,429616,11592,1786153,17688,7931855,23301,4988162,25548,4667312,27298,320850,10681,2943693,21979,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1946170,2957,236794,9488,107271,6028,70118,5163,49822,4602,20296,2426,37153,3537,129523,5842,63694,4555,46632,3604,17062,2382,65829,4411,1709376,9154,857021,6623,684049,7020,632908,7472,51141,3484,172972,4846,852355,6338,530523,7236,494327,8068,36196,2830,321832,6754,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490579,1574,57503,4050,25612,2427,12639,1796,8661,1345,3978,958,12973,1664,31891,2439,15492,1809,11327,1653,4165,938,16399,1714,433076,4378,212377,2842,164370,2982,153198,3262,11172,1324,48007,2031,220699,2852,150991,2999,143013,3227,7978,1321,69708,2792,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6085840,7552,621963,15493,253919,9227,119771,7486,77236,5786,42535,4071,134148,6891,368044,10273,156007,6455,112781,5411,43226,3465,212037,7718,5463877,17369,2641195,11389,2002539,13239,1867253,13214,135286,7451,638656,9936,2822682,13241,1839509,13940,1737805,14071,101704,5537,983173,12411,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5201150,6363,631675,18658,273272,10415,140744,7593,91424,5824,49320,4091,132528,6857,358403,11874,151991,8163,105237,6483,46754,4139,206412,7910,4569475,19711,2267623,10575,1681654,12942,1519608,13683,162046,7416,585969,9696,2301852,13214,1450596,12713,1341037,13052,109559,4954,851256,10340,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1466719,3126,239884,8752,104591,5478,41070,3757,28526,2963,12544,2103,63521,4092,135293,5662,43877,3130,33440,2792,10437,1575,91416,4936,1226835,9355,605482,6511,393249,6663,361006,6660,32243,3148,212233,6239,621353,5841,335584,5885,318392,6268,17192,2315,285769,5735,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4378671,4455,506533,11001,217134,8168,123282,5869,82038,4824,41244,3369,93852,5234,289399,7483,146182,5245,109809,4487,36373,3229,143217,5787,3872138,13038,1929070,9152,1464090,11183,1344451,10712,119639,5077,464980,7507,1943068,8778,1319266,9195,1245144,8989,74122,3317,623802,6577,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
