GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001EA,B20005_001MA,B20005_002MA,B20005_002EA,B20005_003MA,B20005_003EA,B20005_004EA,B20005_004MA,B20005_005EA,B20005_005MA,B20005_006MA,B20005_006EA,B20005_007EA,B20005_007MA,B20005_008MA,B20005_008EA,B20005_009EA,B20005_009MA,B20005_010EA,B20005_010MA,B20005_011EA,B20005_011MA,B20005_012EA,B20005_012MA,B20005_013EA,B20005_013MA,B20005_014MA,B20005_014EA,B20005_015MA,B20005_015EA,B20005_016EA,B20005_016MA,B20005_017EA,B20005_017MA,B20005_018EA,B20005_018MA,B20005_019MA,B20005_019EA,B20005_020EA,B20005_020MA,B20005_021EA,B20005_021MA,B20005_022EA,B20005_022MA,B20005_023MA,B20005_023EA,B20005_024MA,B20005_024EA,B20005_025MA,B20005_025EA,B20005_026EA,B20005_026MA,B20005_027EA,B20005_027MA,B20005_028EA,B20005_028MA,B20005_029EA,B20005_029MA,B20005_030MA,B20005_030EA,B20005_031EA,B20005_031MA,B20005_032EA,B20005_032MA,B20005_033EA,B20005_033MA,B20005_034EA,B20005_034MA,B20005_035MA,B20005_035EA,B20005_036MA,B20005_036EA,B20005_037EA,B20005_037MA,B20005_038EA,B20005_038MA,B20005_039EA,B20005_039MA,B20005_040MA,B20005_040EA,B20005_041MA,B20005_041EA,B20005_042EA,B20005_042MA,B20005_043EA,B20005_043MA,B20005_044EA,B20005_044MA,B20005_045EA,B20005_045MA,B20005_046MA,B20005_046EA,B20005_047MA,B20005_047EA,B20005_048EA,B20005_048MA,B20005_049MA,B20005_049EA,B20005_050EA,B20005_050MA,B20005_051MA,B20005_051EA,B20005_052MA,B20005_052EA,B20005_053EA,B20005_053MA,B20005_054EA,B20005_054MA,B20005_055EA,B20005_055MA,B20005_056EA,B20005_056MA,B20005_057MA,B20005_057EA,B20005_058MA,B20005_058EA,B20005_059EA,B20005_059MA,B20005_060EA,B20005_060MA,B20005_061EA,B20005_061MA,B20005_062MA,B20005_062EA,B20005_063MA,B20005_063EA,B20005_064EA,B20005_064MA,B20005_065EA,B20005_065MA,B20005_066EA,B20005_066MA,B20005_067EA,B20005_067MA,B20005_068MA,B20005_068EA,B20005_069MA,B20005_069EA,B20005_070EA,B20005_070MA,B20005_071MA,B20005_071EA,B20005_072MA,B20005_072EA,B20005_073MA,B20005_073EA,B20005_074MA,B20005_074EA,B20005_075EA,B20005_075MA,B20005_076MA,B20005_076EA,B20005_077MA,B20005_077EA,B20005_078EA,B20005_078MA,B20005_079MA,B20005_079EA,B20005_080MA,B20005_080EA,B20005_081EA,B20005_081MA,B20005_082MA,B20005_082EA,B20005_083EA,B20005_083MA,B20005_084EA,B20005_084MA,B20005_085MA,B20005_085EA,B20005_086EA,B20005_086MA,B20005_087EA,B20005_087MA,B20005_088MA,B20005_088EA,B20005_089EA,B20005_089MA,B20005_090EA,B20005_090MA,B20005_091EA,B20005_091MA,B20005_092EA,B20005_092MA,B20005_093EA,B20005_093MA,B20005_094MA,B20005_094EA,B20005_095MA,B20005_095EA,state
0400000US13,7497805,6376,3608388,5729,1673889,14003,327,232,1673562,14012,4086,883,4250,1113,9922,1915,14342,2328,41640,4850,31017,4243,64094,4646,47866,3764,85696,5629,47694,3991,135053,6514,135061,6010,118144,5884,115946,6567,92372,5159,108023,6208,138920,6992,98584,6107,156608,6707,224244,6145,1934499,14051,1121466,13052,813033,10927,138091,7240,95402,6047,87471,5286,60420,4860,84252,4986,36806,3982,52865,3990,27431,2885,39690,3973,19201,3098,31509,3450,29012,3219,17992,2273,15067,1738,10394,1691,12887,2270,12990,2127,9831,1601,13321,2072,18401,2278,3889417,5560,1344954,15905,183,174,1344771,15909,1693,605,5356,1382,14160,1942,17716,2940,44861,3763,44465,4049,64369,4272,58380,5114,93398,5525,61657,4561,131909,7023,138743,6915,101770,6024,105675,5814,68195,4251,81487,5211,101380,4782,65941,4131,77694,4587,65922,3968,2544463,16627,1602452,16505,942011,14100,177489,8440,114306,6350,116845,5323,84011,4451,101640,5646,45667,3598,59266,4021,28735,2382,43940,3470,16580,2270,37935,3166,28322,2816,16745,2106,12866,1882,9099,1544,10760,1488,15950,1711,8387,1526,8500,1652,4968,1004,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1093645,1814,545137,1730,270707,5435,0,275,270707,5435,1424,676,703,281,2319,869,1764,658,7256,1488,3008,1147,6563,1725,7621,3221,12155,1945,8714,1472,20158,2544,25240,2692,16638,2093,19994,2049,15769,2023,19147,2094,27184,2863,19970,2331,27370,2315,27710,2497,274430,6154,152641,4993,121789,5669,19456,2175,11504,1598,12545,2052,6348,1345,10874,1739,4307,987,5798,1183,3441,1178,6735,1133,3912,981,5003,1196,6621,1328,3683,1056,4342,1135,2430,801,3959,1048,4478,1045,1458,617,2415,723,2480,889,548508,1457,207358,5357,0,275,207358,5357,619,379,226,198,2642,922,1913,704,4210,999,3094,941,8330,1603,6090,1313,11187,1938,9073,1766,24745,2608,24549,2193,20280,2200,19736,2454,12850,1928,12291,1944,16145,2284,9570,1554,10908,1427,8900,1387,341150,5563,202963,5112,138187,5939,20823,1959,13642,1759,15793,1862,11948,2073,15803,2074,7094,1268,6715,1170,4514,1057,7934,1491,3124,950,5972,1271,6812,1376,2367,746,3014,751,2368,867,2330,760,3118,1024,2092,831,1639,674,1085,469,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1187623,2092,590665,2207,256281,5527,0,267,256281,5527,1225,518,274,199,2061,816,1338,535,7450,1539,4392,977,7811,1560,3508,856,14948,1981,9198,1596,22511,2812,25241,2612,21114,2655,21017,2331,14255,1955,16358,1723,19457,2013,17257,2093,22444,2251,24422,2185,334384,5936,160863,4800,173521,5602,30272,2757,23905,2723,19156,2400,13212,1951,16557,2148,7009,1302,9975,2017,5926,1095,8464,1255,4374,988,8961,1557,6306,1255,3982,948,2655,783,2979,1104,3091,961,1191,503,1613,653,1707,473,2186,653,596958,2248,180551,5613,16,28,180535,5613,639,565,526,328,2102,770,2665,742,8620,1512,6002,1329,9059,1347,9142,1423,15643,2180,12095,1615,21459,2367,21168,2565,14405,1776,13566,1546,9516,1506,10442,1501,9085,1425,5254,1123,5629,991,3518,807,416407,6295,225875,5338,190532,5352,37069,2666,26179,2827,23482,2686,17372,2207,21743,2164,10438,1676,11943,1495,5980,1279,7233,1068,3554,975,5668,991,6344,1181,2803,809,2453,767,2150,688,1935,710,1437,492,953,542,904,451,892,431,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10084990,6353,4885064,6700,2262787,16777,41,50,2262746,16772,5993,1188,3881,965,12456,1685,14111,2240,37880,3064,27542,3184,69203,4735,45154,3630,98768,5887,53478,4660,140380,6814,165253,7205,142778,6049,161797,5510,124466,5845,161964,5545,213586,6547,162318,7060,269178,7445,352560,8058,2622277,16152,1408332,16285,1213945,17722,192596,6415,138957,6306,118409,5320,85874,5204,109265,5917,53279,3842,66779,4739,35851,3508,64234,4190,25373,3079,57689,3691,55176,3093,32982,2868,31868,3361,18227,2306,25884,2577,25313,2417,21169,1947,28008,2702,27012,2043,5199926,5571,1756780,13783,0,267,1756780,13783,3101,856,4585,1075,13028,1652,12359,1948,45359,4420,39347,2924,77880,4388,55507,3533,112285,5926,64882,4120,164987,6637,167139,6547,144283,6102,142770,5657,104996,4659,113555,4602,147297,6159,99597,5477,128995,5510,114828,5536,3443146,15201,1995946,12372,1447200,16386,253113,8183,173611,6677,161861,5474,115884,5353,157851,6080,75690,4181,90223,4591,47538,3640,67021,4293,30652,2319,56487,3683,48152,3104,30888,3028,29618,2769,18275,1964,20959,2453,23555,2250,14507,1883,19123,2444,12192,1547,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5070852,4849,2469969,4548,1103468,11277,0,267,1103468,11277,3460,1120,2880,722,5244,957,4475,1000,17364,2184,14130,1987,28104,2692,24658,3106,50135,3787,30128,2911,83319,4402,100557,4919,87318,4706,101404,4641,66706,4089,85640,4613,105424,4820,78130,4510,108980,3925,105412,4070,1366501,11246,722409,11030,644092,11695,116683,5296,76062,4059,73356,4088,49962,4171,58748,3654,25587,2201,34242,3099,20093,2009,30852,3010,11683,1782,28079,2713,27285,2712,17293,1761,18068,2135,9419,1508,9188,1457,12110,1739,8191,1354,7945,1049,9246,1415,2600883,4270,840859,11357,145,138,840714,11369,1636,572,2173,535,7570,1398,8629,1375,27073,2950,21687,2392,38860,3557,37839,3064,69498,4278,40762,3249,98646,4086,102229,4809,74073,4531,67900,3222,42809,2867,46084,3270,57782,3071,32998,2590,37048,2863,25418,2465,1760024,11399,1014860,11765,745164,12302,139180,6042,97127,4775,88903,4614,66307,4388,84949,5203,36217,2706,48542,3345,23438,2362,34306,2836,12360,1732,26140,2381,21437,2094,15021,1598,11465,1438,8239,1358,7736,1372,11120,1571,5559,1049,4490,1114,2628,757,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2409078,3112,1179338,3033,595507,7482,159,150,595348,7489,3521,825,1096,455,5294,1502,3133,850,9826,1590,6539,1253,14075,1761,13676,1642,27933,2706,17087,2056,45441,2737,59909,3574,52948,2505,57126,3222,40143,3017,45954,2996,58118,3336,34949,2757,46174,3076,52406,3141,583831,7267,269286,6235,314545,6867,63649,3339,42907,2489,37785,2877,25921,2541,27318,2560,13768,1599,15184,1834,7381,1146,14124,1764,5179,948,11022,1485,11673,1552,6550,1084,7659,1399,4566,995,4198,654,5621,1074,2513,709,2886,734,4641,785,1229740,2937,456760,5699,0,228,456760,5699,1582,466,2384,752,4255,796,4877,890,12170,1612,10554,1509,19618,2165,16994,1581,35431,2187,23075,1998,53200,3025,56261,3435,48096,3207,36657,2713,28106,2350,29377,2787,29831,2600,16288,1772,17933,1854,10071,1226,772980,6064,396774,5510,376206,6585,76963,4012,52014,3376,46198,3191,31202,2544,39955,3264,19041,1789,22050,1922,11716,1242,16211,1672,6344,1047,14007,1533,11791,1552,5635,996,6075,867,4467,875,4222,723,3943,852,1584,648,1383,465,1405,587,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2213226,3704,1087039,3445,548768,8417,0,248,548768,8417,2743,648,1490,567,3870,856,3750,845,12314,1709,7391,1433,17255,2284,12616,1737,24265,2581,16747,2149,42272,3317,47329,3023,41699,3305,46247,3814,32715,2733,41497,2670,52158,3527,33847,2366,52198,3262,56365,3367,538271,9048,265359,6547,272912,6922,53975,3580,36296,2983,29392,2291,18260,1939,24369,2770,12372,1960,16053,1755,8221,1389,10634,1485,6056,1369,11415,1501,10044,1499,6258,1074,5208,981,3211,814,4718,955,4980,1130,3224,918,3254,770,4972,1027,1126187,3030,416245,7563,119,114,416126,7590,1316,453,1769,645,5917,1188,4851,1114,14812,1739,11367,1659,20427,2144,18245,2150,30895,2491,19739,2374,45300,3662,50375,3264,35640,2646,34532,3000,24083,2475,21658,2202,25396,2146,16576,2037,20644,2324,12584,1605,709942,7849,380645,6004,329297,7378,63254,3947,46123,3507,41696,3518,29943,2369,35402,2218,15917,2024,17277,2175,12225,1870,13519,2004,5949,823,9752,1309,9394,1554,7206,1565,5334,1090,3843,887,2987,591,4519,985,1145,476,2332,718,1480,495,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3437562,4649,1671161,4195,722933,11700,0,271,722933,11700,3643,831,1209,447,5478,1203,8406,1474,20370,2766,12622,1965,28665,3216,25676,4738,38935,3740,27221,2981,52535,4159,67893,3748,53184,4005,55954,3579,43562,3070,51140,3527,65900,3684,43197,3378,54366,3817,62977,3716,948228,11461,558265,10269,389963,8410,69232,4042,47472,3869,48693,3934,32480,3431,38603,3231,16851,2256,19904,2428,11297,1768,18671,2370,7625,1486,15435,1885,14083,2041,8432,1335,9558,1530,4853,1052,6175,1145,6611,1118,3784,810,4419,1118,5785,990,1766401,3554,559315,9024,222,307,559093,9072,715,321,1748,690,7368,1281,6929,1434,21789,2734,18375,2150,33438,3147,24440,2761,46269,3828,27445,2393,61098,3970,62824,3853,47446,3785,45573,3178,29855,2190,29536,2463,34929,2578,19597,2114,25890,2172,13829,1728,1207086,8955,760313,8521,446773,8027,85718,4231,60913,3994,53467,3696,40536,3440,52616,3975,26029,2490,23304,2589,11993,1722,19105,2080,7773,1369,14871,1853,11554,1729,7475,1342,8551,1343,6094,1189,4745,1069,4884,1069,2561,688,3050,883,1534,532,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3550438,3921,1718507,4272,784631,9877,194,192,784437,9873,971,421,1502,657,5915,1385,6025,1325,23505,3168,11320,1796,26680,2823,18785,2604,42212,3788,22466,2725,51030,4133,65564,4464,50565,4218,59674,4469,43197,3347,62620,4058,69037,4629,50293,2971,82488,4889,90588,4981,933876,10270,546690,9721,387186,8542,63584,4470,49075,3578,40818,3824,25259,3274,35497,3545,14419,1929,19489,2572,10634,1890,19368,2364,6560,1332,14164,2019,14410,2221,9889,1919,11985,1987,6865,1516,7810,1234,9363,1692,7041,1379,8530,1511,12426,1743,1831931,3485,635010,9609,90,107,634920,9601,504,355,1525,661,6650,1506,11414,2239,37326,3624,29092,3201,42933,3221,31006,2834,51434,3830,31924,3056,62153,4048,64314,4068,46431,3866,45669,3196,36007,3413,34036,2808,37339,2834,23025,2636,23662,2269,18476,2163,1196921,10171,744383,9956,452538,8441,86587,5035,56877,3608,58978,3685,39883,3262,47795,3985,21943,2468,26478,2833,14037,1908,17877,2215,8379,1636,13149,2047,13008,1789,9731,1520,9671,1536,8044,1362,6956,1220,6021,1165,2198,722,3113,925,1813,464,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1088605,1873,525412,1651,232862,4828,0,230,232862,4828,1077,501,701,473,915,378,1566,512,3726,897,2863,827,5483,1234,4283,991,11913,1932,5630,1112,20513,2053,21949,2123,20773,2120,18691,2218,16730,1944,19321,1805,22043,2006,15095,1657,20070,1907,19520,2006,292550,4927,150786,4747,141764,5182,24113,1918,17885,1755,13814,1903,8503,1276,13470,1640,6444,1234,8977,1276,5611,1180,8519,1300,3895,1032,6507,1174,6553,1013,3832,748,2728,694,2226,733,1801,705,2031,570,864,432,1768,505,2223,579,563193,1468,192829,4142,0,230,192829,4142,303,203,771,392,1742,596,1320,466,4206,1044,4028,1021,6980,1427,7628,1207,15457,2133,8668,1372,23952,2183,24606,2629,19016,1915,15532,1752,10374,1240,12982,1552,12306,1465,9656,1462,8091,1260,5211,833,370364,4131,200364,4554,170000,4438,31257,2258,20092,2294,17457,2125,13881,1783,17253,1844,10764,1735,12589,1504,7285,1304,7996,1153,4227,953,6723,1180,5583,967,3167,822,2736,738,2288,699,2036,687,2329,550,860,371,719,415,758,347,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4596659,3889,2192775,3419,1140523,9751,307,201,1140216,9773,2674,735,1322,561,4672,1003,4855,994,16177,2269,9605,1745,23514,2951,17487,2353,40835,3903,23246,3109,57028,4174,71901,4483,62510,4088,74559,4216,57663,3714,76417,4998,112926,5152,80515,4703,151092,6838,251218,6836,1052252,10855,564234,9833,488018,9993,84464,4394,56067,3579,47525,3430,35021,3739,43263,3827,15935,2090,26783,2594,12337,2068,22515,2760,10206,1794,21630,3029,21344,2382,13208,2049,16265,2150,8428,1473,7743,1603,11873,1751,8803,1728,9754,1297,14854,1752,2403884,3924,975350,12478,196,249,975154,12472,1210,577,1378,631,6585,1479,6687,1385,18513,2179,15480,2451,21740,2976,19624,2940,41614,3579,21171,2532,69229,4877,82286,4933,70869,4436,77966,5071,62558,3637,71704,4429,93921,4228,68835,4033,112176,4640,111608,4747,1428534,12834,810395,11266,618139,11055,101955,4661,74192,3967,60088,3763,45828,3848,57709,4278,27814,2410,32554,3389,18844,1976,30151,2462,14475,1854,26916,2914,22340,2441,14665,1638,14625,2063,14004,1873,12491,1951,15031,1964,12339,1387,13445,1761,8673,1607,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
