GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001EA,B23002A_001MA,B23002A_002MA,B23002A_002EA,B23002A_003MA,B23002A_003EA,B23002A_004MA,B23002A_004EA,B23002A_005MA,B23002A_005EA,B23002A_006EA,B23002A_006MA,B23002A_007EA,B23002A_007MA,B23002A_008MA,B23002A_008EA,B23002A_009EA,B23002A_009MA,B23002A_010MA,B23002A_010EA,B23002A_011EA,B23002A_011MA,B23002A_012EA,B23002A_012MA,B23002A_013MA,B23002A_013EA,B23002A_014EA,B23002A_014MA,B23002A_015MA,B23002A_015EA,B23002A_016MA,B23002A_016EA,B23002A_017EA,B23002A_017MA,B23002A_018MA,B23002A_018EA,B23002A_019MA,B23002A_019EA,B23002A_020MA,B23002A_020EA,B23002A_021MA,B23002A_021EA,B23002A_022EA,B23002A_022MA,B23002A_023MA,B23002A_023EA,B23002A_024MA,B23002A_024EA,B23002A_025MA,B23002A_025EA,B23002A_026MA,B23002A_026EA,B23002A_027MA,B23002A_027EA,B23002A_028MA,B23002A_028EA,B23002A_029EA,B23002A_029MA,B23002A_030EA,B23002A_030MA,B23002A_031MA,B23002A_031EA,B23002A_032EA,B23002A_032MA,B23002A_033EA,B23002A_033MA,B23002A_034EA,B23002A_034MA,B23002A_035EA,B23002A_035MA,B23002A_036MA,B23002A_036EA,B23002A_037EA,B23002A_037MA,B23002A_038EA,B23002A_038MA,B23002A_039MA,B23002A_039EA,B23002A_040EA,B23002A_040MA,B23002A_041EA,B23002A_041MA,B23002A_042EA,B23002A_042MA,B23002A_043MA,B23002A_043EA,B23002A_044EA,B23002A_044MA,B23002A_045EA,B23002A_045MA,B23002A_046MA,B23002A_046EA,B23002A_047EA,B23002A_047MA,B23002A_048MA,B23002A_048EA,B23002A_049MA,B23002A_049EA,B23002A_050EA,B23002A_050MA,B23002A_051EA,B23002A_051MA,B23002A_052MA,B23002A_052EA,B23002A_053MA,B23002A_053EA,B23002A_054MA,B23002A_054EA,B23002A_055EA,B23002A_055MA,B23002A_056EA,B23002A_056MA,B23002A_057EA,B23002A_057MA,B23002A_058MA,B23002A_058EA,B23002A_059MA,B23002A_059EA,B23002A_060MA,B23002A_060EA,B23002A_061EA,B23002A_061MA,B23002A_062EA,B23002A_062MA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065EA,B23002A_065MA,B23002A_066EA,B23002A_066MA,B23002A_067EA,B23002A_067MA,B23002A_068EA,B23002A_068MA,B23002A_069MA,B23002A_069EA,B23002A_070MA,B23002A_070EA,B23002A_071MA,B23002A_071EA,B23002A_072EA,B23002A_072MA,B23002A_073MA,B23002A_073EA,B23002A_074MA,B23002A_074EA,B23002A_075MA,B23002A_075EA,B23002A_076MA,B23002A_076EA,B23002A_077EA,B23002A_077MA,B23002A_078EA,B23002A_078MA,B23002A_079EA,B23002A_079MA,state
0400000US01,2691915,5736,1309021,3860,90760,3103,34073,2770,339,232,33734,2746,22849,2456,10885,1835,56687,3340,110400,2298,87403,3275,1134,402,86269,3315,74831,3539,11438,1614,22997,2678,663933,2908,574205,5695,8921,1256,565284,5810,515849,6300,49435,4194,89728,4723,213822,805,144347,3264,175,172,144172,3235,135641,3446,8531,1322,69475,3262,80550,2954,27848,2141,26020,2047,1828,630,52702,2900,149556,2888,18485,2035,17386,2099,1099,400,131071,2793,1382894,3243,83855,2820,31765,2676,31,53,31734,2670,24222,2574,7512,1637,52090,3172,107585,2244,74018,2966,389,349,73629,2911,63985,2683,9644,1673,33567,2567,662566,2821,471831,6728,1018,405,470813,6729,429196,7037,41617,3747,190735,6521,227072,597,115630,3638,0,273,115630,3638,108682,3636,6948,1322,111442,3588,87358,2397,19421,1587,17960,1491,1461,514,67937,2331,214458,2423,11762,1524,11284,1471,478,290,202696,2831,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,386647,2361,206373,2058,11416,939,5376,653,562,152,4814,665,3426,571,1388,521,6040,1022,19416,723,16570,1056,5004,806,11566,1270,9935,1286,1631,631,2846,740,117860,1595,106771,2318,8261,1422,98510,2577,92306,2718,6204,1424,11089,1810,37037,454,28384,1220,86,144,28298,1199,25271,1409,3027,780,8653,1207,9327,882,3768,657,3518,719,250,269,5559,847,11317,939,2028,549,1863,543,165,124,9289,860,180274,1113,11233,891,5508,951,0,246,5508,951,4062,914,1446,588,5725,971,15463,684,10652,1098,622,363,10030,1091,8873,1126,1157,469,4811,1163,102479,886,79381,2460,323,250,79058,2452,75086,2451,3972,926,23098,2369,30642,343,19766,1527,0,246,19766,1527,19192,1536,574,342,10876,1447,6629,1060,2519,740,2519,740,0,246,4110,813,13828,1049,1941,710,1941,710,0,246,11887,1034,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4037242,17299,1991608,9382,144667,4118,54077,3946,1074,772,53003,3891,37002,3098,16001,2157,90590,4646,171023,3429,135626,4467,4274,1210,131352,4408,107541,4768,23811,3115,35397,3746,1003096,6115,865320,7833,8243,1445,857077,8042,773335,9507,83742,5684,137776,6269,302847,1853,207280,4846,0,305,207280,4846,188542,4782,18738,2376,95567,4556,118678,4181,34048,2720,30247,2392,3801,847,84630,3352,251297,3997,27685,2579,25148,2293,2537,763,223612,4233,2045634,9944,130885,4108,52858,3871,227,286,52631,3850,37209,3349,15422,2288,78027,4254,160267,3244,115049,4591,977,590,114072,4485,99859,4542,14213,2369,45218,4190,985445,6365,725862,7823,418,301,725444,7871,663153,8486,62291,3911,259583,7639,331132,2146,184632,4863,0,305,184632,4863,170091,4648,14541,1696,146500,5054,136755,3756,31006,2515,29364,2438,1642,589,105749,3875,301150,3790,18467,2781,16163,2742,2304,685,282683,4489,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1836353,5307,895851,3948,62462,3250,26665,2415,293,381,26372,2455,18076,2039,8296,1714,35797,3041,73896,2719,57238,3958,925,618,56313,3986,45885,3522,10428,1648,16658,2754,450636,3235,383911,4944,4006,896,379905,4974,356756,5357,23149,2242,66725,3838,144038,512,88298,2551,136,167,88162,2568,83183,2644,4979,911,55740,2594,56266,2518,17823,2111,16462,2054,1361,554,38443,2017,108553,2633,12410,1538,11838,1422,572,442,96143,2639,940502,3309,57811,3068,23674,2841,0,273,23674,2841,18970,2573,4704,1035,34137,2790,76065,4123,53318,3749,76,127,53242,3743,43924,3569,9318,1588,22747,2495,443220,3167,326996,4386,409,340,326587,4391,304120,4445,22467,2496,116224,4657,153387,661,85960,2878,0,273,85960,2878,83043,2824,2917,742,67427,2869,60836,2535,15166,1739,14153,1654,1013,496,45670,2459,149183,2671,11108,1584,10494,1484,614,466,138075,2919,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,18613583,50227,9251674,30481,687049,9460,222686,7739,7046,1490,215640,7664,133283,6320,82357,5086,464363,9937,858589,8603,663186,9312,33947,2871,629239,9443,507249,10190,121990,5951,195403,6910,4939011,20679,4367277,22479,45270,3236,4322007,22611,3839849,23355,482158,11429,571734,14185,1379877,5207,985381,8283,300,241,985081,8275,878900,8466,106181,4276,394496,7805,450186,6814,181341,4939,163173,5124,18168,1816,268845,6368,936962,6388,129457,5390,116880,4906,12577,1573,807505,6615,9361909,24740,635429,8333,212697,6948,598,289,212099,6988,149432,6509,62667,4493,422732,9749,774076,9067,540830,9945,4320,1216,536510,9972,450917,9738,85593,5852,233246,8689,4740606,17487,3514000,22754,5516,1246,3508484,22666,3135957,24037,372527,10059,1226606,18179,1436798,5765,853862,8976,0,294,853862,8976,780130,9906,73732,3933,582936,8607,505626,6875,140245,4985,126921,4811,13324,1737,365381,6413,1269374,7113,86236,4197,78276,4219,7960,1100,1183138,7798,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3364747,11229,1669696,6486,113258,3513,50913,3166,2289,567,48624,3078,33759,2802,14865,2478,62345,3318,147810,2660,121918,3600,5588,912,116330,3611,96167,3104,20163,2326,25892,2692,916504,4599,835219,6096,12189,1941,823030,6263,755256,7422,67774,4539,81285,4884,266535,1710,198082,3482,73,120,198009,3476,180974,3548,17035,1955,68453,3179,80043,2506,32398,2246,29782,2169,2616,702,47645,2367,145546,2402,18925,1958,17214,1819,1711,659,126621,2831,1695051,6516,104464,2832,45817,2452,570,222,45247,2428,35209,2288,10038,1827,58647,2825,138380,2657,106690,3359,1603,569,105087,3372,94891,3776,10196,1823,31690,3149,896793,4642,706695,7089,2538,809,704157,7224,659117,7551,45040,3123,190098,6963,274140,1498,176635,3777,40,65,176595,3775,163724,4299,12871,1549,97505,3813,84804,2656,27835,2198,25378,2006,2457,717,56969,2393,196470,2631,13592,1542,12681,1469,911,425,182878,2958,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2291661,8007,1101074,4705,75154,1844,31135,2338,792,543,30343,2383,22367,2117,7976,1264,44019,2267,83269,1257,65602,2679,1742,641,63860,2706,54035,2599,9825,1507,17667,2578,560983,3767,514084,4806,3053,800,511031,4873,470943,5552,40088,3105,46899,3184,188020,1163,149122,3159,228,272,148894,3150,135359,3334,13535,1461,38898,2982,61801,2264,28942,1810,25677,1764,3265,792,32859,2097,131847,2477,21195,2034,18885,1916,2310,678,110652,2651,1190587,4397,71063,2188,29297,2411,235,163,29062,2417,24192,2451,4870,1023,41766,2276,79467,1102,62651,2328,39,71,62612,2326,55607,2188,7005,1339,16816,2056,576156,2964,470107,4673,265,237,469842,4676,432101,5146,37741,3144,106049,4514,199096,972,138733,2424,0,281,138733,2424,128747,2484,9986,1296,60363,2536,70399,2262,24658,2019,22325,2023,2333,674,45741,2358,194406,2435,14968,1914,13790,1894,1178,414,179438,2740,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,524872,3262,253115,1918,17245,1360,6084,1110,90,154,5994,1073,4964,985,1030,446,11161,1621,21715,783,17493,1462,554,306,16939,1495,14493,1619,2446,854,4222,1334,124415,1284,109606,2407,1515,470,108091,2377,99396,2490,8695,1222,14809,2006,41561,520,29319,1505,0,265,29319,1505,27243,1410,2076,719,12242,1555,17749,1253,5438,1017,5125,963,313,235,12311,1219,30430,1345,3323,731,2847,741,476,276,27107,1344,271757,2047,16397,1056,6410,991,0,265,6410,991,5323,1011,1087,489,9987,1154,20832,799,16108,1209,92,154,16016,1216,14415,1246,1601,665,4724,1211,127158,1209,101332,2757,217,251,101115,2743,95092,2883,6023,1155,25826,2598,46292,549,28490,1594,0,265,28490,1594,26580,1710,1910,620,17802,1685,18520,1503,5554,1063,5065,1015,489,303,12966,1332,42558,1514,3704,866,3371,856,333,219,38854,1656,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,220004,2945,108582,1711,6803,1490,1028,481,270,159,758,435,758,435,0,292,5775,1389,11964,1524,8085,1395,529,327,7556,1430,6687,1346,869,710,3879,1142,68112,1280,63230,1619,828,392,62402,1711,60346,1745,2056,810,4882,1229,10878,445,9296,631,60,100,9236,625,8672,682,564,279,1582,509,4576,551,3123,497,3072,492,51,84,1453,475,6249,516,1935,564,1935,564,0,292,4314,665,111422,1659,7121,1222,1414,724,40,71,1374,714,987,564,387,386,5707,1075,17458,1248,12316,1508,45,74,12271,1500,11772,1490,499,432,5142,1056,63423,1096,54598,1666,256,202,54342,1672,51907,1805,2435,804,8825,1494,11147,307,8863,623,0,292,8863,623,8512,675,351,350,2284,612,4193,529,1970,476,1970,476,0,292,2223,512,8080,533,644,315,644,315,0,292,7436,575,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12031378,24542,5842857,15064,353683,5546,120030,5574,3139,1395,116891,5555,77618,5275,39273,3390,233653,6389,442051,4814,328331,7184,9676,1787,318655,6940,256191,7548,62464,4906,113720,5822,2808237,10454,2464013,14498,22273,3253,2441740,14371,2157990,14419,283750,8901,344224,10829,929155,2717,628317,7795,75,126,628242,7792,555118,8087,73124,4152,300838,8022,395868,6657,136056,4378,119808,4148,16248,2167,259812,6924,913863,6758,107049,4294,96492,3998,10557,1633,806814,7574,6188521,12928,334025,4761,124548,5333,442,339,124106,5353,90137,5227,33969,3673,209477,5764,417791,4677,307443,6831,2442,1027,305001,6790,261968,6811,43033,4146,110348,6185,2798164,8353,2157540,15136,2977,973,2154563,15424,1928280,16257,226283,8847,640624,13725,1027584,3051,581624,7599,69,115,581555,7578,523524,7272,58031,3937,445960,8005,446958,7286,110515,4869,100342,5127,10173,1434,336443,6316,1163999,7481,70914,4293,62341,4053,8573,1659,1093085,7793,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
