GEO_ID,B25125_001E,B25125_001M,B25125_002E,B25125_002M,B25125_003E,B25125_003M,B25125_004E,B25125_004M,B25125_005E,B25125_005M,B25125_006E,B25125_006M,B25125_007E,B25125_007M,B25125_008E,B25125_008M,B25125_009E,B25125_009M,B25125_010E,B25125_010M,B25125_011E,B25125_011M,B25125_012E,B25125_012M,B25125_013E,B25125_013M,B25125_014E,B25125_014M,B25125_015E,B25125_015M,B25125_016E,B25125_016M,B25125_017E,B25125_017M,B25125_018E,B25125_018M,B25125_019E,B25125_019M,B25125_020E,B25125_020M,B25125_021E,B25125_021M,B25125_022E,B25125_022M,B25125_023E,B25125_023M,B25125_024E,B25125_024M,B25125_025E,B25125_025M,B25125_026E,B25125_026M,B25125_027E,B25125_027M,B25125_028E,B25125_028M,B25125_029E,B25125_029M,B25125_030E,B25125_030M,B25125_031E,B25125_031M,B25125_032E,B25125_032M,B25125_033E,B25125_033M,B25125_034E,B25125_034M,B25125_035E,B25125_035M,B25125_036E,B25125_036M,B25125_037E,B25125_037M,B25125_038E,B25125_038M,B25125_039E,B25125_039M,B25125_040E,B25125_040M,B25125_041E,B25125_041M,B25125_042E,B25125_042M,B25125_043E,B25125_043M,B25125_044E,B25125_044M,B25125_045E,B25125_045M,NAME,B25125_001MA,B25125_001EA,B25125_002EA,B25125_002MA,B25125_003MA,B25125_003EA,B25125_004MA,B25125_004EA,B25125_005MA,B25125_005EA,B25125_006MA,B25125_006EA,B25125_007EA,B25125_007MA,B25125_008MA,B25125_008EA,B25125_009MA,B25125_009EA,B25125_010MA,B25125_010EA,B25125_011EA,B25125_011MA,B25125_012EA,B25125_012MA,B25125_013EA,B25125_013MA,B25125_014EA,B25125_014MA,B25125_015MA,B25125_015EA,B25125_016EA,B25125_016MA,B25125_017EA,B25125_017MA,B25125_018EA,B25125_018MA,B25125_019MA,B25125_019EA,B25125_020MA,B25125_020EA,B25125_021MA,B25125_021EA,B25125_022EA,B25125_022MA,B25125_023EA,B25125_023MA,B25125_024MA,B25125_024EA,B25125_025MA,B25125_025EA,B25125_026MA,B25125_026EA,B25125_027EA,B25125_027MA,B25125_028EA,B25125_028MA,B25125_029EA,B25125_029MA,B25125_030EA,B25125_030MA,B25125_031MA,B25125_031EA,B25125_032EA,B25125_032MA,B25125_033EA,B25125_033MA,B25125_034EA,B25125_034MA,B25125_035EA,B25125_035MA,B25125_036EA,B25125_036MA,B25125_037MA,B25125_037EA,B25125_038MA,B25125_038EA,B25125_039EA,B25125_039MA,B25125_040MA,B25125_040EA,B25125_041EA,B25125_041MA,B25125_042MA,B25125_042EA,B25125_043EA,B25125_043MA,B25125_044MA,B25125_044EA,B25125_045MA,B25125_045EA,state
0400000US01,1815152,10938,1272846,12811,145784,5536,117615,5081,1645,726,870,427,142,150,112,127,25400,2818,772708,9750,655570,9321,1941,669,2180,789,183,176,626,470,112208,5426,354354,5986,315747,6066,1382,497,709,439,557,295,730,348,35229,2831,542306,10228,204733,7223,68015,4189,32523,3218,57214,4380,15676,2276,6491,1204,24814,2508,270294,7397,127366,6035,38691,3216,48531,3702,8048,1615,7551,1367,40107,3761,67279,3573,28834,2371,11377,1497,10071,1554,3315,785,8773,1469,4909,1081,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,254610,2804,162785,3878,20285,2104,17978,2101,484,268,408,477,249,231,20,39,1146,558,116604,2854,105528,3029,3314,840,1061,444,815,421,142,208,5744,960,25896,1328,21853,1420,637,349,947,585,389,325,210,173,1860,613,91825,3849,38762,2379,15028,2013,9844,1366,7552,1372,3875,1028,1078,563,1385,659,46704,3041,17995,1966,12091,1651,9860,1663,2608,794,1471,584,2679,845,6359,1162,1756,614,1281,627,1129,478,1253,601,839,347,101,120,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2334050,12895,1522938,13309,175609,5743,152000,5171,3024,1065,5284,1346,684,448,1539,752,13078,1997,903485,12376,799312,11265,5851,1310,7534,1526,1546,488,2187,603,87055,5496,443844,5979,351985,6134,4801,1043,4758,1173,626,318,3080,692,78594,3817,811112,13574,316612,8434,116574,5995,39743,3403,89733,5374,26226,3109,32785,3035,11551,2003,404262,10018,196848,7975,41618,3715,82449,5292,24700,2373,31720,3148,26927,2914,90238,4676,30838,2601,8289,1504,14897,1970,6827,1347,21509,2225,7878,1715,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1114902,8104,751568,9191,89759,4305,74803,4109,413,372,554,466,94,111,0,273,13895,1995,445017,6568,382538,6866,1009,498,245,209,275,357,452,399,60498,3601,216792,4334,193163,4640,1213,531,322,192,225,268,212,220,21657,1994,363334,8761,137181,5913,52961,3763,24160,2632,38298,3580,4726,1316,2882,887,14154,2262,179256,7275,89852,4770,31005,3613,27970,2869,4283,1224,4477,1076,21669,2567,46897,2949,19251,1859,9524,1420,4953,1102,3054,876,6145,1243,3970,875,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12406475,16820,6903175,27402,599575,11020,517005,10470,16697,2138,22029,2297,9114,1551,15552,1824,19178,2333,4491298,24068,4094428,22491,74660,3564,71908,4565,33148,2842,47187,3483,169967,6834,1812302,15011,1559417,14295,35612,2643,32319,2278,13874,1777,20065,1675,151015,4767,5503300,25377,1873696,17178,590361,13583,310674,9557,492327,14420,210387,7455,239565,7806,30382,3392,2980937,23857,1235350,16633,469674,11529,638062,14439,274447,8572,291782,6870,71622,5065,648667,9267,181655,6004,78274,4710,113660,5521,77236,4342,178494,5596,19348,2419,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1960585,9151,1292792,11248,166203,5697,140249,5230,3350,1023,8645,1537,2997,936,1192,532,9770,1716,849414,9444,775566,8684,10567,1565,17686,1917,5091,972,5147,1079,35357,3224,277175,4290,244634,4272,4192,1066,5582,967,3595,838,5008,960,14164,1609,667793,12023,289062,8138,86533,4971,39135,3359,85431,4275,43793,3389,27204,2757,6966,1384,309369,8341,134002,6515,36994,3858,68852,4422,33072,3419,23509,2348,12940,1788,69362,3479,18801,1935,6262,913,10728,1716,8984,1518,22594,1780,1993,526,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1358809,7109,923617,8286,77373,3881,61851,3545,6799,1264,5745,1560,1638,656,1183,579,157,169,609630,6559,551344,6884,28020,2237,17202,2190,5313,1148,3501,847,4250,914,236614,4079,203076,4279,14881,1774,7600,1385,2955,867,3945,914,4157,982,435192,8295,143716,5363,22053,2609,61167,4562,32765,2923,13907,1884,13551,2030,273,217,217753,6565,44950,3350,94179,5335,41240,3094,17748,2085,18739,2308,897,563,73723,3877,10577,1699,18437,2316,12675,1968,10071,1759,21554,1779,409,280,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,328765,4178,239884,4113,23562,1883,20489,1892,118,157,499,278,58,95,298,404,2100,953,150727,3746,136143,3819,706,424,1004,434,501,285,216,183,12157,1622,65595,2259,57451,2157,297,315,552,348,715,352,478,252,6102,939,88881,3899,35459,2971,12457,1967,4040,1306,13889,2061,1452,726,1835,713,1786,748,41320,3167,19622,2643,6093,1353,9269,1512,2118,909,1820,656,2398,798,12102,1268,3827,747,1102,448,2456,689,1349,598,3063,844,305,242,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,252388,3730,107193,3924,13913,1860,5674,1108,1050,471,984,403,2025,714,4180,1044,0,292,64436,3332,46392,2970,3149,794,3601,953,3308,791,7986,1353,0,292,28844,1684,23285,1436,389,237,871,565,1129,512,3125,687,45,74,145195,4932,59507,3297,9255,1414,8254,1383,10043,1510,7080,1194,24875,2530,0,292,66407,3576,12129,2034,8685,1417,20432,2482,5876,1204,19240,2018,45,76,19281,1654,2389,845,2021,719,3884,830,1920,669,8961,1099,106,179,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7035068,25739,4794130,25332,373968,10383,305086,9946,7955,1370,15440,1677,7596,1453,10463,1881,27428,2529,2790937,22019,2360579,20630,40916,3123,67493,4334,43045,4617,62499,3976,216405,6675,1629225,14245,1135328,14401,42420,2842,71137,3961,68568,3353,84155,4141,227617,6169,2240938,20709,757587,13525,241829,9902,105272,6045,209309,7674,94262,5701,66657,4551,40258,3583,1171163,17658,473795,13076,172000,7703,249435,8207,105638,5568,91107,5192,79188,4889,312188,6836,81147,4028,31986,3038,52670,3811,35394,3456,91011,4673,19980,2513,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
