GEO_ID,C14006_001E,C14006_001M,C14006_002E,C14006_002M,C14006_003E,C14006_003M,C14006_004E,C14006_004M,C14006_005E,C14006_005M,C14006_006E,C14006_006M,C14006_007E,C14006_007M,C14006_008E,C14006_008M,C14006_009E,C14006_009M,C14006_010E,C14006_010M,C14006_011E,C14006_011M,C14006_012E,C14006_012M,C14006_013E,C14006_013M,C14006_014E,C14006_014M,C14006_015E,C14006_015M,C14006_016E,C14006_016M,C14006_017E,C14006_017M,NAME,C14006_001MA,C14006_001EA,C14006_002EA,C14006_002MA,C14006_003MA,C14006_003EA,C14006_004EA,C14006_004MA,C14006_005MA,C14006_005EA,C14006_006MA,C14006_006EA,C14006_007MA,C14006_007EA,C14006_008MA,C14006_008EA,C14006_009EA,C14006_009MA,C14006_010EA,C14006_010MA,C14006_011MA,C14006_011EA,C14006_012MA,C14006_012EA,C14006_013EA,C14006_013MA,C14006_014MA,C14006_014EA,C14006_015EA,C14006_015MA,C14006_016EA,C14006_016MA,C14006_017MA,C14006_017EA,state
0400000US13,9049280,8430,1571828,34668,615265,17587,77490,4781,138719,7035,126166,6671,111434,6436,161456,8993,956563,23722,7477452,37060,2015567,19470,241723,9029,417702,9484,420492,9169,436391,9191,499259,11661,5461885,26346,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1275384,2974,133882,9065,47443,4912,4378,1377,8173,1573,7661,1771,10209,1836,17022,2665,86439,6300,1141502,9336,279759,7400,32094,2436,55307,3215,56383,3200,58118,2648,77857,4542,861743,7977,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1469784,3358,224908,9894,87397,6004,10747,1786,16577,2242,14218,2142,13249,1932,32606,3652,137511,7429,1244876,10524,343826,7478,40668,3565,76156,3219,80449,3641,73569,2878,72984,4564,901050,8656,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12053098,7244,1620814,29159,637989,17922,77066,4450,132934,7156,124228,6201,122439,5920,181322,8909,982825,18812,10432284,31323,2743282,21269,323168,8453,541479,9074,572225,10002,603364,8287,703046,13900,7689002,21310,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6047101,5299,898337,22623,359857,12645,41065,4034,78660,4812,66274,5126,62855,4556,111003,6140,538480,15328,5148764,23304,1289404,14534,147933,5874,279184,7817,281218,8222,293212,6635,287857,8950,3859360,18902,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2836337,3893,345777,13156,144845,7630,15084,1804,22480,2362,23012,3045,24875,2607,59394,3836,200932,8477,2490560,14040,610083,10253,81495,4073,127129,4374,132822,4465,139598,3756,129039,6186,1880477,9580,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2654827,3780,350364,14280,145722,8231,18439,2528,30781,3257,23305,2779,24414,2739,48783,3571,204642,8910,2304463,15049,606051,10979,78047,4008,126016,4415,131952,5225,132844,3609,137192,6759,1698412,11547,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4058555,4769,750564,19376,261782,10927,32916,2564,61702,4925,51643,4606,44752,3429,70769,5273,488782,14179,3307991,19561,790643,12183,85697,4342,164192,5603,172823,6218,178943,4916,188988,7350,2517348,13708,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4228430,5544,761196,19329,289094,12970,42264,3565,69675,5337,61321,4804,46783,4309,69051,6076,472102,12382,3467234,20280,848140,13935,102238,5287,184925,5927,184860,6123,181156,6086,194961,8217,2619094,15400,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1253849,2405,157151,7296,49283,4486,5362,1023,10573,1704,9649,1603,9802,1491,13897,2719,107868,5081,1096698,7940,240873,5464,25545,2458,47767,2661,53315,2791,58166,2291,56080,3453,855825,5696,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5438015,5600,525827,19087,194777,11830,22602,2995,40559,3920,33201,3758,35610,3744,62805,6181,331050,10595,4912188,19375,1312402,15898,153022,5845,248387,6151,254242,6815,280225,5388,376526,10460,3599786,15600,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6119264,5098,688259,19601,255103,10856,26917,2813,41831,3826,40055,3666,48270,4234,98030,6151,433156,12811,5431005,21250,1354310,15241,167605,5726,264495,7223,274784,8361,290807,5618,356619,11114,4076695,16107,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9310477,6493,1519222,29325,598893,15795,59841,4112,122056,5746,112013,6385,112356,5193,192627,8312,920329,19533,7791255,29971,2000828,18808,201555,6024,375883,7533,414816,8668,459302,7544,549272,9762,5790427,21767,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4980535,4723,562699,13960,231429,9424,24945,2740,41429,3607,35693,3205,41775,3033,87587,5210,331270,9157,4417836,14281,1124249,12306,139421,4626,224990,6073,241267,5869,251023,4333,267548,8342,3293587,11100,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2754256,4416,595840,21211,230780,11101,34128,3131,53545,4167,48965,4403,41944,4019,52198,3726,365060,13640,2158416,21575,539186,12179,62916,4035,110523,4740,112714,5808,121604,5146,131429,5966,1619230,15184,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5596229,5676,829432,20343,306090,12368,35571,3455,64476,4409,56949,4335,51341,4127,97753,6689,523342,14187,4766797,20690,1187788,14203,133644,5768,237524,6334,259275,6732,268251,5583,289094,8276,3579009,15716,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,927761,2862,131232,9101,47786,4885,5188,1180,7859,1631,8694,1577,9252,1736,16793,2474,83446,6369,796529,8711,180716,5553,19621,2437,37626,2879,40493,2686,41108,2225,41868,3197,615813,6661,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1698293,3301,212262,10660,94529,6093,11362,2087,18106,2251,13948,1533,17029,2540,34084,3805,117733,7104,1486031,11031,388698,8514,46699,3112,83750,3599,80306,3333,86419,2839,91524,4868,1097333,7983,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2560308,3869,370576,19178,128158,9328,15511,2384,34305,3992,26112,3387,25440,3329,26790,3274,242418,12151,2189732,18929,534799,12716,51480,4101,110848,5560,119848,5680,118492,4628,134131,7029,1654933,12646,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1235872,2588,99070,7440,30421,4196,3084,1059,5352,1338,6078,1601,5925,1371,9982,2113,68649,4742,1136802,8014,269433,5597,29987,2590,57779,3613,58932,3133,65889,2616,56846,3627,867369,6473,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8319766,7623,831853,23401,301796,11856,43318,3629,63068,4914,61118,4370,61229,5015,73063,5095,530057,15195,7487913,25912,1923663,19268,244451,8651,376814,7579,404037,8822,424505,6561,473856,11618,5564250,20119,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1941038,3346,385110,18898,145975,9935,14969,2439,34274,3643,31311,3666,29664,3412,35757,3732,239135,11895,1555928,19413,399196,10269,39432,3228,79446,4333,80145,4542,88524,3836,111649,5878,1156732,13413,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18208021,9990,2658226,43944,962794,21735,108466,5873,200116,7193,191275,8440,210421,8123,252516,8789,1695432,29259,15549795,44614,3790603,29921,413370,9473,716017,11625,763947,12072,851756,12273,1045513,17754,11759192,29649,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8933316,7677,1517107,27136,576282,15875,63976,4720,129263,6876,111483,5948,103085,5053,168475,8801,940825,20246,7416209,27776,1829431,19356,198232,7260,377593,8239,386968,8912,402362,7866,464276,10201,5586778,19336,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,624972,1632,79492,5230,33033,3262,4068,973,4152,811,3614,1010,4049,896,17150,2293,46459,3532,545480,5607,123731,3757,14670,1687,25384,1722,24980,1706,28720,1718,29977,2607,421749,4756,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10814448,6844,1656096,31108,654289,16178,73619,4810,142346,7150,125500,6707,116762,6006,196062,7549,1001807,21586,9158352,30093,2251386,18991,248269,7079,444533,9306,484153,10187,508800,7731,565631,11160,6906966,23256,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3492371,5016,572914,14285,227036,8838,30427,2632,54817,3622,46263,3841,34886,3042,60643,5007,345878,8182,2919457,15394,721556,11927,83869,4580,156168,5247,159972,4563,155705,4547,165842,6073,2197901,12138,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3625606,4619,558992,15964,209796,8024,18089,2252,41625,3577,37517,3037,37861,3192,74704,4767,349196,12429,3066614,17397,717870,11593,73861,4179,146356,5770,158329,5002,153967,4378,185357,7733,2348744,14102,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11875440,6532,1555542,27092,590682,18334,69254,5257,113861,5703,106544,5931,109255,5430,191768,9249,964860,18617,10319898,27319,2402724,19816,275744,6549,481566,7566,500401,8596,559351,9040,585662,11638,7917174,21555,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979451,1982,134135,8413,48879,4865,3415,1185,9264,1728,8317,1513,9475,2006,18408,2944,85256,5575,845316,8787,202394,5222,20825,2425,39204,2230,41920,3204,42980,2428,57465,4151,642922,6652,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4318477,4633,755815,20896,272611,13263,35565,3671,59872,5529,54155,5050,51852,4389,71167,5669,483204,13883,3562662,21944,862963,15231,100550,5404,176209,5958,187449,6507,193434,6270,205321,7246,2699699,15596,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,753729,1983,105972,7093,39766,4265,4231,1007,8676,1729,5590,1365,7838,1440,13431,2007,66206,4474,647757,7375,159371,4654,18205,1555,31977,2149,39352,2388,37741,1951,32096,2336,488386,4722,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5954776,5771,1022748,26609,360666,13437,39168,3313,83770,5609,78721,5097,74076,5071,84931,5458,662082,17638,4932028,27122,1162440,17579,123625,5873,239526,7413,251897,7160,265116,6515,282276,8852,3769588,18689,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23532134,12614,4088242,49999,1678046,27386,220549,8281,424229,11868,358599,11610,304535,10479,370134,11197,2410196,32579,19443892,49587,5307359,34649,620115,12252,1129568,15208,1149018,17664,1149809,16875,1258849,19726,14136533,29556,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2571001,3701,331592,13348,157249,8516,15030,2105,29333,2951,27500,2974,24949,2628,60437,4934,174343,8143,2239409,14178,727006,11403,90880,3754,158475,4534,155015,4806,147736,4374,174900,7769,1512403,11646,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,583290,1405,72249,5083,25078,2927,3202,964,4025,1029,4020,1125,4590,1046,9241,1884,47171,3558,511041,5431,109917,3714,11463,1160,22604,1922,26318,1717,27896,1400,21636,2185,401124,4780,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7487888,6675,808044,20295,300943,10863,31938,2834,53158,4534,56021,4412,50504,4442,109322,6902,507101,14116,6679844,20591,1714253,16349,201304,6631,342747,7061,353434,7632,369176,6538,447592,11611,4965591,20069,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6355266,6659,832242,24823,312529,11790,29923,3367,61288,3547,56926,4840,56009,4607,108383,7367,519713,18415,5523024,25584,1334679,16347,145970,6300,278126,6609,283199,7082,305448,6426,321936,11295,4188345,19709,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1741432,3385,308429,12452,101829,6508,10868,1964,19635,2296,20669,2847,17275,2389,33382,2653,206600,8465,1433003,12800,297791,8129,29969,2820,64169,3787,65310,3986,68545,3134,69798,4391,1135212,9895,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5329185,4586,683974,16059,290303,9946,34590,3290,51152,3735,51520,4010,50023,3808,103018,5839,393671,11885,4645211,16374,1125743,11790,125270,4487,229655,6400,241104,5016,264939,4843,264775,6972,3519468,13046,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,527695,1621,56829,6097,21168,2938,2166,761,4032,1044,3510,1039,2980,920,8480,1406,35661,4307,470866,6105,114010,4966,14173,1893,24448,1793,24157,2273,26342,2431,24890,2846,356856,5417,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3557196,4559,1581526,20297,497533,11379,55477,3552,111296,5459,118795,5052,110953,5295,101012,6201,1083993,15235,1975670,20931,486914,12961,44179,3907,84468,4577,94659,4196,100329,5218,163279,6714,1488756,14010,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
